# link_lengths=0.7,0.2
theta_0,theta_1,gt_x,gt_y
-1.021961067123242639e+00,-1.189957479134609031e-01,4.485307171928880621e-01,-7.789994451446242696e-01
3.039065431309445842e+00,1.523940553537461717e+00,-7.260896863687047453e-01,-1.261292344443749602e-01
-2.663754723811883274e+00,8.150829701896484814e-01,-6.764565122578256595e-01,-5.142303280264657328e-01
-1.464137254898446372e+00,1.065674506473357042e+00,2.588515788301756770e-01,-7.736225141195380850e-01
-1.204461852856288928e-01,2.236270295956652276e+00,5.912402164327635878e-01,8.691395698336649989e-02
-1.989062476839995375e+00,9.236121496952192089e-01,-1.875016329220355327e-01,-8.146575990125839439e-01
-5.889169765743851315e-01,-7.173595625382200858e-01,6.343690783095696784e-01,-5.818661703365333171e-01
2.094605472448471950e+00,1.884852172677731197e+00,-4.839377468753108813e-01,4.575008626894658259e-01
7.687499529431218726e-01,-6.759061057900122016e-01,7.022848382236211995e-01,5.052081948474362871e-01
-7.883608658506813249e-01,-3.025985308893148318e+00,3.370843540199054411e-01,-3.718106552912417984e-01
-2.976611048137228099e+00,-9.118823409469962726e-01,-8.372545496111747365e-01,2.090962814870130082e-02
-3.770336393078581594e-01,7.950741742992279981e-01,8.336098182956765967e-01,-1.765207599689508633e-01
-2.312168715511582651e+00,-5.213185336594761132e-01,-6.632924841811866923e-01,-5.769304955340688323e-01
-2.122640519805167436e+00,-1.892505279671576446e+00,-4.954023333379565242e-01,-4.427683416664028315e-01
2.957007854521073398e+00,-2.558507062855555514e+00,-5.037800228907647337e-01,2.060842897211569991e-01
3.103547837088885153e+00,-1.140954161506467113e+00,-7.758635051416928885e-01,2.114697946245568949e-01
-3.137170826314350958e+00,5.595605768285683013e-01,-8.690197566123996076e-01,-1.100064868168552645e-01
-3.475917209753731640e-02,-5.726769613858735397e-01,8.637999881576062799e-01,-1.384793435167700759e-01
-2.115652749792601650e+00,-6.985277489348562519e-01,-5.521822655787710366e-01,-6.629599474173031304e-01
-6.611324893319654450e-01,3.796384520132680684e-01,7.446364597703041266e-01,-4.853660199273855391e-01
1.917062535599399986e+00,-1.738433503924946777e+00,-4.075396028986913444e-02,6.939886469053698770e-01
-1.242727252891101530e+00,4.602159957836304827e-01,3.673800178659700211e-01,-8.036788951254852931e-01
-2.839799287144645579e+00,-1.725578002024652280e+00,-6.976600272566265692e-01,-1.022045330792761830e-02
-5.891830187813025255e-01,2.374212458369442835e+00,5.394568297849754446e-01,-1.935494380067235010e-01
-2.250280478118956928e+00,-1.638863288982724375e+00,-5.865454671966109368e-01,-4.085589051462734655e-01
-3.976424746500457630e-01,2.778321329292706032e+00,5.005423135195472550e-01,-1.331553838960104486e-01
1.911569388713544093e+00,-1.586631725791640690e-01,-2.701720550476964244e-01,8.564403584982407391e-01
2.764684768239452417e+00,1.848190077703528722e+00,-6.707349792912601361e-01,5.862250358364903824e-02
-2.112683686871525524e+00,2.171459325992922906e+00,-1.613730742101319171e-01,-5.879673953632004180e-01
1.855126784512650673e+00,1.510027015335917433e-01,-2.807029000130570884e-01,8.532406980799770446e-01
3.811080338869539119e-01,-2.251214435539361514e+00,5.908049460491924254e-01,6.925643366172890003e-02
-1.862779966097916073e-01,6.720411691618322081e-01,8.647540342793269552e-01,-3.626512386420013834e-02
2.047323635057558100e+00,-2.051858513001910911e+00,-1.210893526621710237e-01,6.211082590443843809e-01
1.029021368000355707e+00,1.802951032613496096e+00,1.704704357086213318e-01,6.606957261062592623e-01
-1.700523588006349396e+00,-8.159153160900336488e-01,-2.527292205905365963e-01,-8.111624394044334441e-01
5.655300262802858136e-01,4.775897037899641262e-01,6.917187540942639767e-01,5.479002361517194553e-01
-1.343569476329377066e+00,2.671062938434434209e+00,2.058754739015596913e-01,-4.878968905170809056e-01
1.172389608827417717e+00,-2.204240426731755242e+00,3.742114890619020473e-01,4.735261232908865026e-01
8.501134408105888163e-01,-3.010284270037664633e+00,3.507603084991873788e-01,3.596909847318859876e-01
1.662315239088954399e+00,2.569946800988098801e-02,-8.736387318406484137e-02,8.956981042625105083e-01
1.288523699707342374e+00,-2.546663523378107641e-01,2.972789621776989466e-01,8.441531208634016625e-01
-3.944425513263398742e-01,1.596143758968388227e+00,7.184019800043826010e-01,-8.247468753630859961e-02
2.240895238818267465e+00,1.564461804854861526e+00,-5.922801850924619416e-01,4.254148993962658665e-01
5.943311710173575513e-01,2.859138373152754653e+00,3.896143724301009970e-01,3.305992128220963111e-01
2.276351137796556401e+00,1.138191639350845996e+00,-6.465153587423468906e-01,4.789616257695158974e-01
-1.133869321883340664e+00,-1.642118501072285852e+00,1.094284733326838510e-01,-7.057422525529981616e-01
-2.741474824843168179e+00,-2.117977950277727395e-01,-8.411745972127960824e-01,-3.101105859958649957e-01
-1.982435981529815372e-01,8.244335521222367902e-01,8.483430677182289825e-01,-2.065097069338973912e-02
2.253605162048169852e+00,2.528403044321314574e+00,-4.277696298994232982e-01,3.435469223267214600e-01
-3.509875835393585497e-01,-2.194443989004510431e+00,4.918241012684085312e-01,-3.529717291796946044e-01
-2.906363233333808971e+00,-1.955039636029611172e+00,-6.510300234063505220e-01,3.463732624041268582e-02
5.950436298977437310e-01,2.318773791742209767e+00,3.848525937637442551e-01,4.375435760471568791e-01
-1.195184311788657139e+00,-1.366684417097733029e+00,8.946657877628680366e-02,-7.607568962101221022e-01
1.472388607297959062e+00,-1.110224581581706893e+00,2.558007359923580859e-01,7.674730489954508794e-01
-6.177826843129903267e-01,-8.973678418059716222e-02,7.226106423752290953e-01,-5.354505011639365541e-01
7.083710160005991519e-01,-2.664462354644179243e+00,4.564293798959107584e-01,2.700807635600409595e-01
3.030114672604193871e-01,-2.450814692155955044e+00,5.590059728120304605e-01,4.125724036010189333e-02
-2.609599966017750461e+00,-2.729340231581898646e+00,-4.859876820227989058e-01,-1.930652426734634775e-01
-1.974458904279542404e+00,-1.993269225991401106e+00,-4.104969193730375610e-01,-4.966764223674488554e-01
-2.745842101124318368e-01,-2.600326322094397291e+00,4.808465001261538196e-01,-2.425091826963573782e-01
-1.150930815312439126e+00,1.383569532540627200e+00,4.799586421261183844e-01,-5.930914483751901223e-01
1.759370473569140003e+00,7.745662511709814346e-01,-2.954186780659873723e-01,8.017796802447062499e-01
2.143246719879065232e+00,-2.506130002050815264e+00,-1.922099446611537088e-01,5.174090528203009187e-01
1.699719923703787217e+00,-5.488347648131108869e-01,-8.460855237626296876e-03,8.768156322774539602e-01
2.782697417217445235e+00,-2.584596195009546182e+00,-4.593113946018178018e-01,2.852296606424365444e-01
7.435072183514122024e-01,1.816157539200820459e+00,3.481884902103075108e-01,5.837387168919074831e-01
-2.308312518716813422e+00,1.900716894580681604e+00,-2.871008180616995142e-01,-5.973793715476104493e-01
-1.425460696333193278e+00,1.359097715247329141e+00,3.009369280035079086e-01,-7.058830040321613097e-01
1.333322437860125831e+00,7.688365330720272617e-01,6.333200000859547096e-02,8.527782183276242378e-01
-1.544319052618553068e+00,-2.136955536133028133e+00,-1.530425068540193501e-01,-5.969820164816646013e-01
2.805431960728336449e+00,-6.938730749636072836e-01,-7.637776305827636003e-01,4.023688575330878203e-01
1.446447925412551960e+00,-1.864355202877480355e+00,2.696077885843988775e-01,6.134253421790883953e-01
9.597135243936270044e-01,1.656760577341144902e+00,2.285753454934799367e-01,6.735821820238292457e-01
2.215904718052871480e+00,-2.874029303931386448e+00,-2.626713973769830845e-01,4.369973759087341647e-01
3.118712280647626400e-01,-1.980695014116695019e+00,6.466586405609435761e-01,1.574826325954173378e-02
1.440489567651304093e+00,-3.306195133130227504e-01,1.799123960641361153e-01,8.731936356788612130e-01
1.949816146445273013e+00,-1.734592487912434144e-01,-2.998302149747640866e-01,8.461087742309407744e-01
1.118624089038360303e-01,1.553587828287810169e+00,6.767224187497020704e-01,2.772452158901752561e-01
2.713883634547496371e+00,3.067603662447313084e+00,-4.615894390213863829e-01,1.941681027509550295e-01
2.681963208603307613e+00,2.380675633656485601e+00,-5.587253582043693045e-01,1.226738265365812652e-01
-2.402219388551972923e+00,-4.896222070348961175e-01,-7.110185056182820595e-01,-5.211100183351670134e-01
5.822758527274896068e-01,1.787040992558875274e+00,4.413843757961350978e-01,5.245017795007024253e-01
2.447199405151748053e+00,3.099079529863375981e+00,-3.897992771810451229e-01,3.135434843811868433e-01
-2.572537022216939029e+00,-2.752740622319309161e+00,-4.746405969638271549e-01,-2.135877646021897558e-01
7.630295312930899243e-01,9.755645004269073439e-01,4.725196265822813602e-01,6.809709287486598317e-01
-1.488396313065691645e+00,-7.796190099240312144e-01,-7.080287444549865361e-02,-8.509510873483148163e-01
1.131835002068974916e+00,-1.716445197668969413e+00,4.642850990621843477e-01,5.232606403716725252e-01
2.374721951391154384e-01,-7.060467455293881756e-01,8.587976054720802832e-01,7.434957372058637048e-02
1.706197716177449308e+00,1.181556483981103689e+00,-2.880827537257361071e-01,7.438173103308401979e-01
1.540097576342935426e+00,-2.163333861855649243e+00,1.838845106386408912e-01,5.829369700052022818e-01
-2.063302967433129353e+00,7.173730571626655284e-01,-2.863900403570315834e-01,-8.117700588776917137e-01
2.662681263207997695e-01,2.516126324979521378e+00,4.880959185534866629e-01,2.544977855389682908e-01
2.164296539508110406e-01,1.130450100737232511e+00,7.280792904776960395e-01,3.453278144813550776e-01
2.576470054525593412e+00,3.085153763505893210e+00,-4.285720298758102231e-01,2.584024876224364498e-01
-4.521705804325306666e-01,1.219917157093592053e+00,7.735461045445243267e-01,-1.669401573735454503e-01
-3.674489920569121715e-01,2.335709190061345808e-01,8.514830979815024570e-01,-2.781608199399043801e-01
1.503530396538311109e+00,-1.640682891401460397e+00,2.451725169059037757e-01,6.710723686389559184e-01
1.679327080379581894e+00,2.636069405693137746e-01,-1.485439984922368173e-01,8.821918600694663715e-01
-2.516219510441387364e+00,2.736351157935200895e+00,-3.723475743117153902e-01,-3.661082671437239644e-01
-8.740669915990553207e-01,1.701637450914350147e+00,5.845322126824943343e-01,-3.896036676106617858e-01
-2.524390597991862606e+00,1.779086761567951314e+00,-4.238743058434782385e-01,-5.407680168939031917e-01
1.576246430967000123e+00,2.859805982097506138e+00,-5.838166205218767862e-02,5.075773242872060331e-01
-1.401633885858934114e+00,-1.240085199260144488e+00,-5.767887081881313549e-02,-7.858712011180426504e-01
-5.837395206324065278e-01,1.897280639286110571e+00,6.349706310230438522e-01,-1.923852530349321743e-01
-1.970052705338997567e+00,-1.508423133612757150e+00,-4.608712202076187814e-01,-5.788358063005434317e-01
-8.306576197720501042e-01,-2.995538406840185797e+00,3.171392508702504109e-01,-3.903893549551138986e-01
3.039694801478691311e+00,-4.966552324671802410e-01,-8.615993812014257625e-01,1.838946629187206416e-01
-6.499847054380381017e-01,-1.966895382125017244e+00,3.841715438577374964e-01,-5.238148130333594166e-01
-1.231959744472330698e-01,3.178367950933229658e-01,8.909181189093086095e-01,-4.733637699294421242e-02
2.304796364179622081e+00,2.760427454680776549e+00,-3.997796330344201010e-01,3.320712852003632198e-01
2.788042893810680489e-01,2.760521714929153880e+00,4.740145703926147425e-01,2.130621117088240535e-01
9.870305483662402679e-01,-2.768325813815004643e+00,3.440294133357814088e-01,3.884897341155493233e-01
2.472509230580759443e-01,1.945508538832570800e+00,5.621858658449305768e-01,3.338648367766436920e-01
2.323174694614568381e+00,3.030919279865309512e+00,-3.586515107859307161e-01,3.508306537189795904e-01
-8.566630222747675383e-01,-2.083846010601664744e+00,2.625037701964797465e-01,-5.689090716134488357e-01
-1.420415594910226620e+00,-1.548995813863272453e+00,-9.217247407523226910e-02,-7.263662265989337952e-01
2.573981141374123816e+00,-1.748680806615938721e-01,-7.375901000670619378e-01,5.115571364781716923e-01
-2.226875700774168632e+00,6.232927556398011326e-01,-4.335665674462148012e-01,-7.545654823313323600e-01
4.144641228012502232e-01,-1.716476427379978409e+00,6.938444377230776894e-01,8.907073312938698639e-02
6.815718632667491228e-01,2.667087743929275945e+00,3.478807414290856492e-01,3.998920598494802858e-01
3.032682979021743996e+00,-2.571005824183128396e+00,-5.167913072499897842e-01,1.651762102638535401e-01
1.479896497885443196e+00,-2.136913830735641007e+00,2.219057774815203499e-01,5.749584492779747924e-01
1.940609188481502656e+00,4.950774684094483291e-02,-3.344366688592995684e-01,8.353496526750153750e-01
2.897003917285866592e+00,-7.164923271398113691e-01,-7.936927088861424062e-01,3.334723456131153396e-01
2.442347580321586165e+00,6.735665036128626326e-01,-7.356638792401988258e-01,4.556832222778940955e-01
1.059273737424451411e+00,-1.669938888848855774e+00,5.065072170001675422e-01,4.957176372934404274e-01
-1.377241253413824751e+00,1.454695909331213066e+00,3.340445313926652116e-01,-6.714531897262689952e-01
-9.330636004819217177e-01,1.495823742224180464e+00,5.859198834194936367e-01,-4.557088472934271994e-01
-1.195657447224708125e+00,-2.310001656308226181e+00,6.958991101664352419e-02,-5.801043040632704040e-01
-2.142208307215367480e+00,-1.426592089125884089e+00,-5.605994237154675597e-01,-5.059305075156508291e-01
1.661670336328500142e+00,1.201815848274851106e+00,-2.558396914748817252e-01,7.520187317273652194e-01
2.073583832199382471e+00,3.030653752347036267e+00,-2.609294462169209350e-01,4.285289945956261004e-01
8.752861024568412418e-01,-6.312330638509373593e-01,6.426173813822927405e-01,5.857363098327252882e-01
-1.299146592568399372e+00,-1.693211676275144795e+00,-9.952312867740176205e-03,-7.040668984584100842e-01
2.309419734573170402e+00,-2.448257700156050376e+00,-2.732139957854760048e-01,4.898987836365565340e-01
1.915396534688744268e+00,1.739273209262337083e+00,-4.107219335319424180e-01,5.606753209879772326e-01
2.070311486848900984e+00,-2.391139570249717572e+00,-1.455050755709996757e-01,5.513999326174935378e-01
2.615088529054590438e+00,-3.042910834786871632e+00,-4.232240712360965107e-01,2.687817213258967275e-01
2.451441546626540458e-01,-1.482718244322678736e+00,7.444895872178550755e-01,-1.911133765335856771e-02
-1.725253683456296150e+00,1.202163589910792751e+00,6.556516945231281868e-02,-7.915784917956554256e-01
9.735589543354219444e-01,-1.702811087819399605e+00,5.427867433587296730e-01,4.455622206579712974e-01
4.360839681789929756e-01,2.953750226462048545e-04,8.157464819425807034e-01,3.802073973291503206e-01
2.189390976090306751e+00,-3.015828391804409314e+00,-2.704234788417265722e-01,4.231814692981773485e-01
-2.011079378380911109e-01,-1.725326105968536305e+00,6.162544546356021335e-01,-3.273134698142991517e-01
-5.266016975884162399e-01,-3.104035490207195380e+00,4.286076036910611009e-01,-2.578623169833072493e-01
-2.940393767845152162e+00,1.252908722972897237e+00,-7.091642017544094179e-01,-3.385308415370340551e-01
-1.102396827631794363e+00,-2.508563249170518539e+00,1.376502060685694251e-01,-5.341399517098125438e-01
-6.514923595797412759e-01,1.159662641029326480e+00,7.313530843012526761e-01,-3.271457315068103666e-01
3.153244735031042190e-01,1.065997204495490180e+00,7.031556555063591674e-01,4.135081375707340134e-01
1.700182098087296367e+00,-2.187147092731046349e+00,8.643387826637688454e-02,6.005597642116908830e-01
-3.743936077146043928e-01,5.385935694748766878e-03,8.380478344828495851e-01,-3.281337623073255494e-01
-2.414835414393075474e+00,-6.530022412471194748e-01,-7.225893521104753692e-01,-4.798524269453560143e-01
1.071035058736654833e+00,-9.968887655525033864e-01,5.349016971132470877e-01,6.292035683858242523e-01
1.013034484949801417e+00,-8.683920982058968008e-02,4.906779229151788657e-01,7.537772167419902747e-01
2.181056200498114883e-01,2.977887175394564601e+00,4.837122400398020661e-01,1.405916956165471632e-01
1.624807761030052866e+00,1.441899105724783858e+00,-2.372290980869160015e-01,7.139423788705809848e-01
-1.625161448940463549e+00,-3.123385876891471291e-01,-1.097448926030706179e-01,-8.856686600253953490e-01
-1.829099600425693417e+00,8.575222188418774039e-02,-2.131475530023189402e-01,-8.738073410366786753e-01
1.035092391297030900e+00,-2.114480265622995958e+00,4.516861696503336465e-01,4.256028387739642094e-01
2.020220468799987401e+00,-3.073804458652861893e+00,-2.052210480767001632e-01,4.566480139234912472e-01
5.571652687923611680e-01,-3.102305511893912460e+00,4.286635250940616926e-01,2.578054335965266342e-01
1.375961793986673065e+00,2.885409817486463524e+00,4.834666162769589437e-02,5.067549794829324661e-01
-1.235076115556276832e+00,2.496020305860073840e-01,3.411080837387369114e-01,-8.276281172005512943e-01
1.537179447354115602e+00,1.557472817986226943e+00,-1.762523167874716912e-01,7.089891345581491588e-01
1.800662213851613735e-01,1.309313032246119057e+00,7.049477153723430201e-01,3.247037992748542656e-01
1.106556761678660905e-01,8.754991991775336047e-01,8.060988178192916020e-01,2.440829978790725052e-01
1.885090218546634055e+00,-2.504425841885061566e+00,-5.354865957504051366e-02,5.496115719850522829e-01
2.480702391638267557e-02,1.357784673273605414e-01,8.972113920438726797e-01,4.934237420892702286e-02
1.434138934402994892e+00,1.393125763679815776e+00,-9.483816851961913985e-02,7.553093157284500592e-01
2.536882260989458793e+00,-2.790046137411602345e+00,-3.822417829893128838e-01,3.478730477944583788e-01
1.964104210611319346e+00,2.263508015670576690e+00,-3.614742444151281542e-01,4.695966667466786593e-01
7.005510328672310827e-01,-2.791657568760193442e+00,4.357110963786762770e-01,2.777143295797525058e-01
-1.673237229603493192e+00,-5.582736208579595072e-01,-1.943195104168742304e-01,-8.542410510877418428e-01
1.978682737010728054e+00,-2.637603627085160163e+00,-1.195383369389263206e-01,5.201200878589027354e-01
-1.870893616841218909e+00,1.349791370130834167e+00,-3.347501137296929330e-02,-7.682826907297031216e-01
1.594000826616885469e+00,1.576947366127187777e+00,-2.161555236508377886e-01,6.939412867402628970e-01
