# link_lengths=0.2,0.2,0.15,0.15,0.1,0.1
theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,gt_x,gt_y
-8.702991833543483047e-01,-2.891751754771578753e+00,2.950804585904114319e+00,1.488050078169786516e+00,-1.908298496832370406e+00,-1.363628355372740186e+00,1.342696093948668734e-01,-1.977151227411173273e-01
1.462351233437374276e+00,-1.499907010407320218e+00,1.432638902751080856e+00,2.735182031334563391e+00,-7.585400547296905494e-01,-4.234642471279359555e-02,-3.034842948530075413e-02,1.722324385608045849e-01
-8.664774201665816911e-01,-1.750081182743570274e-01,-8.963595956766066131e-01,-1.938415877499579665e-01,2.618917352489247286e-01,8.428776346022317512e-01,1.191598590313407563e-01,-7.732014338466146608e-01
-2.502312701614896717e+00,2.408504532427349965e+00,-2.117170669567366215e+00,7.323198905833105954e-01,1.734884269661439049e+00,-1.598386564875402760e+00,8.221550562633024584e-02,-4.797740162956430909e-01
2.584341583169187828e+00,-1.450213128078798652e+00,2.770966343666220411e+00,9.005739257295077849e-01,-2.103597251985139138e+00,-1.830343406634638015e-01,-3.512837454607573573e-01,1.347999051641965707e-01
-1.886304455697207283e+00,1.515378923776679265e+00,-3.357715720218581446e-01,1.035866408685941487e+00,1.189581372931381331e+00,1.773447008207766906e+00,2.866959885802417007e-01,-2.266727001721656476e-01
-2.085366089802469958e+00,1.042380681609668791e+00,9.544157606878593825e-01,-9.776753851097352843e-01,2.036921578871671024e+00,-2.971946456602966524e+00,2.389648563845582774e-01,-4.998100709283928023e-01
1.664323243012127307e+00,2.218104354248304766e+00,9.252864820234778520e-01,1.471338564547659544e-01,-2.348430781870424422e+00,-1.111313727463123513e+00,-1.944243596689456399e-01,-8.007365649776426730e-02
-2.292986846953943392e+00,2.997126113190947017e+00,-1.588347145336750366e-01,-2.735536020422096648e+00,1.974120128899093274e+00,-5.147752538636156672e-01,2.335190832321325516e-01,-1.531218109987969034e-01
-1.070655876579125199e-01,3.090008094102849157e+00,1.165905043932102814e+00,-2.048258760085630570e-03,-1.507283243470858736e+00,3.083128794278729323e+00,-1.621097851011127355e-01,-2.482610597751879200e-01
2.835729312604689412e+00,-1.323154944820314372e+00,-9.303257927549601902e-02,-1.718564332906050707e+00,-2.911334452993064037e+00,-2.380558068494051938e+00,-3.591792349059093337e-02,4.346835732852549761e-01
-1.036882108023351901e+00,3.103958833003970241e+00,-2.764351654432299910e-01,3.047778387405006839e+00,-2.507484668397666816e+00,5.170133678562769397e-01,-1.719291743024330410e-01,1.027052477495070393e-01
-8.792486551449956167e-01,1.874268428138291753e+00,3.313009596766871567e-01,-3.090904318493064906e+00,2.845727373695110529e+00,1.757189081530335706e+00,1.954590284246172094e-01,1.301622413204925333e-01
-6.063713243441046785e-01,-4.556028236345843752e-02,2.152004883469471608e+00,1.927938758714610401e+00,-6.938858802028247119e-01,6.565763786133897995e-01,1.311312364944527964e-03,-1.131010488959296595e-01
2.716008092821236453e+00,1.643708628899918978e+00,-1.157509989072006418e+00,2.180072193903550115e+00,2.197240569649369313e+00,-3.002238952923105497e+00,-2.941972983306677669e-01,-2.346215634895781887e-01
-2.083544608125373010e+00,-1.201928976720237241e+00,-3.127081513764443876e+00,-1.074866760967889245e+00,3.369320524424046503e-01,3.118935926266076741e+00,-9.179656531949514919e-02,-3.035432427045887116e-01
1.110590047350260789e+00,-2.995991952491882770e+00,2.644817207351971788e+00,-3.073638110597709083e+00,-2.589413923991334965e+00,-1.743783817319583429e+00,1.466500118134729802e-01,4.441333917597307945e-02
-4.763959371569423951e-01,-2.331039291899970056e+00,-8.435112035536889152e-01,2.958378912988605336e+00,-1.473862593919585295e+00,-7.840717870678757251e-01,-1.810074223298146767e-01,-2.817181592567815640e-01
-2.952099684333073348e+00,-3.629774233196707556e-01,-1.078655175472987615e+00,2.330263998475418319e+00,-2.122387604233524350e-01,1.764533397292384898e-01,-6.265755262739742815e-01,-1.553868792849002756e-01
-1.731465940311954332e+00,2.610053386077559878e+00,2.751099271702395654e+00,-4.256999291756922155e-01,9.175987116771668894e-01,-2.926154390245705006e+00,-2.055819705389782537e-01,-1.131629691121160269e-01
2.138892998663126654e-01,-2.565405634690482994e+00,-1.799906469470284875e-01,-3.128865154497337819e+00,-1.708363748744923249e-01,-6.631651642806462021e-01,2.413173941264132871e-01,-7.535898273144459036e-02
-2.368107009698785959e+00,-1.277976610520716427e+00,1.389917927377718243e+00,-2.827477275250291022e+00,2.688579221376325101e+00,1.087948258615038633e+00,-4.060477604931982398e-01,-1.838543294500448733e-01
2.640968062517665693e+00,-2.307278050604582464e+00,2.799160464084009980e+00,2.964188878505207292e-01,-2.050820603464819314e+00,-5.556257848066596949e-01,-1.931868487533512091e-01,2.917162906319459847e-01
-1.323515776675154854e-01,4.259133127360037463e-04,-1.674436339340297675e+00,-6.992800718976432961e-01,-2.041292810518355871e+00,-1.255845506482377028e+00,3.130386267667411015e-01,-1.428023206475167728e-01
1.134002077625556382e+00,1.502906505591245612e+00,2.236888746717205834e+00,-6.539117989527865049e-02,-7.705541445255281729e-01,-1.023345468328969332e+00,-2.136184831345545598e-01,-8.485588604482688369e-02
-2.474534251053940981e+00,-3.687371092540909778e-01,-1.210125191468895522e+00,-2.279519140913463637e+00,2.730746877582399534e-01,-9.872065455868597184e-01,-1.205955700558336147e-01,-1.184061505210594611e-01
1.548383216805060414e-01,-7.042940355353071169e-01,2.457143960091655366e+00,1.064666146588858275e+00,-2.457500591888770458e+00,1.280882250008792411e+00,2.354604822216989912e-01,2.399536841730100512e-01
-7.347806685213575939e-01,8.383800413313271527e-01,5.928331324834408278e-01,-2.303902959544562368e+00,-1.983822598190263520e+00,3.122134534403531170e+00,4.560308566242761152e-01,-1.688224540620297809e-01
-2.893382769179517755e+00,-2.130827061912336617e+00,2.624378373045883173e+00,5.525716887275926581e-01,-2.699576939759722904e+00,-1.998672110023376414e+00,-2.039482604741510441e-01,-3.172042679779747687e-02
-1.278519555639916705e+00,1.874352677696953684e+00,1.008056400547185483e+00,3.172295691326589839e-01,2.511759985047855359e+00,-1.392441442917497385e+00,3.964238362485877909e-02,1.255079851477413633e-01
8.120760718681405699e-01,-2.798332194396067507e+00,2.351046574877561746e+00,8.096529831133660871e-01,7.262070507794544660e-01,-1.613396288102105780e+00,3.184268253212959587e-01,2.769825027817115481e-01
-2.400340797461120168e-01,2.891104452413242321e+00,2.221539329073696223e-01,1.049654326211310718e+00,-2.191649372568377441e+00,1.985594715296132406e+00,-3.331646267647830340e-01,2.512793889976953909e-02
-1.140667595498670028e+00,-1.359030523877786667e+00,2.664399682352835086e+00,2.197330729946143535e+00,1.593653754005806000e-01,-1.702993670337852317e+00,-4.854610932420384828e-02,-4.036150539869266807e-02
-1.642512029946057606e+00,-3.112551746447937973e+00,-8.311883719324031361e-01,-1.258731519864724868e+00,-1.338170774425588405e+00,1.300717013585590109e+00,2.864181673503450321e-01,-1.343275049536819532e-01
-3.968780760971166721e-01,2.861216910056384677e+00,-1.424843030643602848e+00,-2.553135399575194420e+00,2.988776482490104414e+00,-2.316453777475251385e+00,1.893617540622081208e-01,5.258081677926362829e-02
-3.643550094998193600e-02,-2.992223221730427873e-01,6.720871507542240941e-01,-2.710308940349573703e+00,1.588060870169833549e+00,-6.107951728282849935e-01,5.103830474282168295e-01,-2.970467581443737570e-01
6.166369943620422234e-01,2.445030728411794918e+00,-3.291170908711977816e-01,-7.989087992026426832e-01,-2.122051310392594647e+00,2.437923871326337810e+00,-1.916109235975548553e-01,3.906282528335035531e-01
1.151471313410334929e+00,7.122315332660864584e-01,1.797405314652666952e-01,2.712033208887755897e+00,1.014458167671574707e+00,-5.236677441157611135e-01,9.985886444531133499e-02,2.226635378445470104e-01
2.057462853565949601e+00,5.820570891654686108e-02,-2.860393272222615302e+00,5.608311563863468407e-01,1.340020460315000328e+00,5.480521906781565811e-01,8.755385473925669793e-02,4.093605423213048100e-01
1.826428325573935751e+00,3.075567114438897853e+00,9.143223143665846209e-02,-1.528058995859092883e+00,1.559358925018705655e+00,6.531922245686434536e-01,-5.163633658567257090e-04,-3.468122336432925001e-01
-9.871676990781921290e-01,2.105936468470749112e+00,1.870923799038695101e+00,1.199664628310230796e+00,-1.183877332955174388e-01,1.619423821440792999e+00,-2.524895366775331551e-03,-2.302224778053441612e-01
1.580615632686361849e+00,-3.257372041945587604e-01,2.254231094352915576e+00,-1.033867791326165797e+00,2.905284188409942736e+00,-2.432335955449481446e+00,-2.339048782433217899e-01,3.696382395487202155e-01
1.517940988492830101e+00,2.769824666400650948e+00,7.777360451129315955e-01,-1.324080533490867850e-03,-2.290843888224595393e+00,3.012050131077653958e+00,2.629816423947908821e-02,-2.758272395721684811e-01
-4.663547913095933417e-01,-2.239850357622032995e-01,-1.887412951136850703e+00,-4.249337666407120295e-01,-1.333827940524225930e+00,-6.871577556263597231e-02,-9.431775148470423337e-03,-1.298824895398676960e-01
2.584308644476738692e+00,-2.918655488946986676e+00,-1.146636916647086002e+00,-3.928455892618787360e-01,7.353222526519753721e-01,1.815688123235792872e+00,1.077066252528540297e-01,-2.805556789855079836e-01
-2.336405130232213079e+00,1.411359380443800937e+00,1.347601327063859600e+00,1.228002731340017029e+00,2.475287658965681814e+00,-2.445401339904559990e+00,4.032798285429153862e-02,-7.677122683626048938e-02
6.939150192270306938e-01,-1.261800801258126770e+00,1.022549304679433391e+00,-2.289426233748522943e+00,3.106299733521100670e+00,-1.948245470532181001e+00,5.254272694813746369e-01,-2.565773505658480724e-02
-1.146381679202318704e+00,-2.853667213122081936e+00,-3.092075788930052749e+00,-7.305761591644728270e-01,-2.534851137792846210e+00,5.439710540442201925e-01,-9.222969425772947760e-02,-1.711134099791730701e-01
-2.700344131867137509e+00,-1.048696198830304738e+00,-1.042452545096934635e-01,-1.085046681799322066e-01,-1.864824360649365520e+00,-1.169055104456413474e-01,-3.769218374851055486e-01,3.138049766757793346e-01
1.561035497178134612e+00,1.047775184196062526e-01,5.920083539654732441e-01,1.299005797689765096e+00,-9.745015073687790519e-02,8.151576124961921188e-01,-3.868046004970997487e-01,3.327354836175118180e-01
6.280573926753341141e-02,-9.594217099981716679e-01,-2.186249883556246054e+00,2.586203589709201722e-01,2.068077760526439768e+00,-1.440757651937119466e+00,4.635154575785116471e-02,-3.489459972821020717e-01
2.758687198462859591e+00,-1.229372237873287421e+00,-2.325169078317554039e+00,1.681554346802448308e+00,2.004724783760955198e+00,-9.155391507922554517e-01,-1.135398452815937764e-01,4.003354780682096270e-01
3.042901516376712578e-01,1.804091919301446190e+00,-2.933907813939484743e+00,1.341029093913181924e-02,2.266739370974923951e+00,-7.587765616003165903e-01,3.816617356984092768e-01,1.760449624481391639e-01
1.624701033090136804e-01,-5.535761851060971850e-02,-1.464478716644889378e+00,-1.933526813398349198e+00,5.438090607174133062e-01,-1.245589869530504989e+00,1.214250395852236736e-01,-3.378786678468317928e-02
-9.803799069205378913e-01,-2.546339566795641662e+00,-3.013840896181081863e+00,1.830835430755932691e+00,-1.802551095557697103e+00,-6.087562013104386160e-01,2.349446374902755541e-01,-7.621806720972373883e-02
-2.077263586590078148e+00,-3.642337617096496061e-01,6.009547776938388708e-01,5.631612384592110665e-01,1.765137063938032824e+00,2.446003620515811328e+00,-2.560732944112664722e-01,-5.244174123431005752e-01
1.863799645749771194e+00,7.053297749361973068e-01,-2.836580745952931082e+00,1.276785716855283859e+00,-1.398570369031644223e+00,-1.987726279097756565e+00,1.900726968415639151e-02,2.799723052573758753e-01
-1.465952281744264951e-01,-2.634119297960838324e+00,-2.501041865224943983e+00,-2.970954309388810444e+00,5.532795722594330279e-01,-2.114517372551431684e+00,-4.376361464098326576e-02,-1.725962552280459750e-01
2.051898676166663549e+00,-2.697526857526374666e+00,-2.639548651080753761e+00,-2.975294618590956119e+00,2.549360947165988378e-01,-9.913808997357853592e-01,2.404606270338943141e-01,4.377126456182321712e-02
3.127442557431447057e+00,-1.598248378003649828e+00,1.542302720602246602e+00,2.606871889869751158e+00,2.056536659385392873e+00,-8.571168385070868645e-01,-1.231860497034111129e-01,2.831808571368605310e-01
-1.285300545674881612e+00,-2.456755861738473712e+00,-4.157124337855573337e-01,3.531704561904729367e-01,2.230580932366893698e+00,2.551253145119236621e-01,-2.813002892215784034e-01,-5.590446366360977970e-02
6.242971571778372919e-01,-2.212266463957489826e+00,2.476168452133474140e+00,-1.977365270022684918e+00,1.014008555913396670e+00,-2.673334035944664677e+00,3.302907807972009779e-01,-1.454248314994147639e-01
3.023044359758469746e+00,-1.074043712626301605e+00,5.356912634014530106e-01,1.046465083189388245e+00,-1.922381361996328808e+00,1.497464112240151302e+00,-6.337257524462381886e-01,3.476144567540738195e-01
-7.923292379759367954e-01,-1.700405808894897453e+00,2.530518570423562430e+00,2.014874232888680616e+00,2.885541396239901246e+00,-2.567777156028621555e+00,1.214144216604048920e-02,-1.524309991851836021e-01
2.282055774101576340e+00,2.181993828382507772e+00,-2.444388171456076453e+00,-1.113978507863250922e+00,2.150781110418367170e-01,1.136611548529377735e+00,-1.721254037877193444e-01,3.781969819784956610e-01
-1.096011156996956615e-02,-5.204467081025470065e-01,-1.294802096076161924e-01,2.156078995150644495e+00,-1.329918618231957783e+00,-1.154146101390042478e+00,6.557545897500042242e-01,-1.131309080546438750e-01
2.167255875280026167e+00,-2.527018116129332803e+00,4.706779788310275769e-01,2.972412489696879767e+00,-1.732614274286784495e+00,-1.680285780073900170e-01,1.338605964306566198e-01,3.105440603457940707e-01
1.040419704637594478e+00,-2.463241221571965678e+00,-1.811731531273558460e+00,6.358157677823532694e-01,6.954413220953661323e-01,-2.737008743519916631e+00,-1.869720512697824466e-01,-8.363711102467437375e-02
1.457298350913968754e+00,-2.957346216383099247e+00,-2.862988940521903114e+00,-6.634553407404144565e-01,6.263192978620564233e-01,-2.412597694223104217e+00,8.737477986121346130e-02,3.274617790780783855e-01
-2.623487907891060900e+00,-1.716332770059465496e-01,-4.582490043761433540e-02,1.507530428425825519e+00,4.666999775390707761e-01,3.016512200948623601e+00,-4.598507727378701171e-01,-3.496970664745739366e-01
1.117755788695848018e+00,-1.711075448774410424e+00,2.311966118274315640e-01,-4.990345692226205720e-01,1.511149288209899133e+00,-1.424690018672418734e+00,6.424361825490576550e-01,-1.083599301937657466e-01
6.412677833272204531e-01,1.311116902406768148e-01,-2.046424025906573796e+00,2.987522233945850481e+00,4.935381681413111288e-01,-8.236984807347806914e-01,2.852730813526245801e-01,4.429252023516169756e-01
3.018936232187428459e+00,-3.141440113320737026e-03,8.281542468333071838e-01,-6.555232801988974956e-01,-3.099274510228858581e+00,-2.537091641491077798e+00,-6.385395784986711565e-01,-1.093936881908420533e-01
2.861284472125864120e+00,4.320653096803761528e-01,6.270076687862746745e-01,1.460202160067052723e+00,-1.905007485698395397e+00,2.985160704502266782e+00,-3.997768908419894185e-01,-2.131272466647418373e-01
-2.725007594477825368e+00,-2.080585213866029015e+00,-2.542682940004441505e+00,2.158786570534571680e+00,-2.248370002984832361e+00,-1.689180234402547276e+00,-7.791544646038721378e-02,-5.736450947954468971e-04
2.121012841901598556e+00,2.504032627910049769e+00,-1.691674498320973941e+00,-4.921561686713591399e-01,-1.573104578236117490e-02,-3.103654178084107595e+00,-3.810350704665877997e-01,1.018372134934657086e-01
-1.819363719858011263e+00,1.204799630329502769e+00,-1.512085488804187028e+00,1.785710051103086116e+00,-2.593450935109498090e+00,3.735553465056025146e-01,-5.048014222673896656e-03,-5.621851556646514370e-01
-5.990398525707352206e-01,1.347912286836488782e+00,2.250736891339292889e+00,-1.438327540246779890e+00,2.156760223416878119e+00,-2.585996935397577801e+00,1.232440520411793861e-01,2.306351650379555585e-01
1.347935461894727460e+00,5.278125616405082710e-01,-2.535921013087182097e+00,-1.153515706855588574e+00,2.017171217577575781e-01,2.852183908421982217e+00,9.490415035248443709e-02,1.429111861222818747e-01
1.801781566016939173e+00,-3.070258951162539329e+00,1.785347146490821046e-01,5.385050259142682982e-01,-3.541166488625790976e-03,4.672289787361685320e-01,3.955122802211573085e-01,-2.692746260135504555e-01
-2.402818272299918068e+00,-1.858003265900088463e+00,1.124633929781985842e+00,-1.261804069464097511e+00,-1.706081165644740771e+00,2.044502423322879459e+00,-3.938610399692584196e-01,2.843661837055207475e-01
1.039125412420164096e+00,3.076157867906442966e+00,-2.439787213528546772e+00,-2.167630861425906552e-01,2.450965572238961165e+00,-2.040348596026007488e+00,-1.112939546941599522e-01,3.313355440328913382e-01
-1.075020249914921955e+00,4.106951715773279332e-01,3.086599909239494899e+00,-1.906469801730253710e+00,1.059940976259373002e+00,-8.348051888524739006e-01,3.435440046220116228e-01,4.108752205136181890e-02
2.663084958388391321e+00,-2.539370029528267736e+00,2.673195164249127842e+00,2.148542932694819996e+00,2.164088615910004343e+00,-3.919508011547572224e-01,7.286940399386392098e-02,1.371449792517424882e-01
1.131862296459430262e+00,4.270364713992780281e-03,-1.428126438617680627e-01,2.218956755635259626e+00,-2.007697764597646817e-01,-1.729572308826123450e+00,3.080831846634334362e-02,5.863548303783251425e-01
-2.167883251498724739e+00,-2.306108142954819584e+00,7.434340487645694218e-01,-2.724310634655926933e+00,1.006438694044150317e+00,-6.983291319592934698e-01,2.959771774350181128e-02,1.743608033277720681e-01
-9.609008738055448973e-01,2.730895977469392832e+00,3.031660719545190119e+00,-1.001095114661891827e-01,1.412321777457776761e+00,1.723853728224800541e+00,1.869213470700042123e-01,-1.841545853431678093e-01
-1.504488717037943735e+00,-7.162322759004524642e-01,6.229375468207334343e-01,1.642604479793356553e+00,-8.525012933639763979e-01,-1.385101568527677740e+00,4.888097551451626305e-02,-6.555517425413699417e-01
-6.004029022792178871e-01,-1.126371938299643993e-01,-1.053699757017023231e+00,1.613583003778977343e+00,-2.815419319095310513e+00,-3.793194427075894382e-01,2.389508175046977101e-01,-4.105669115456923035e-01
1.463873531107367398e+00,1.897006315886185845e+00,-9.675977806118210012e-01,2.949824573309800968e+00,-3.055078863593745364e+00,-2.157579834863478929e-01,-3.091358343038532186e-01,2.993209850534778171e-01
-1.911718427449678792e+00,-3.624090267714024094e-01,-5.648942474596094776e-01,-1.307266114799668033e+00,6.191731294322710966e-02,-2.856816531649838620e+00,-3.994941598685477491e-01,-2.393586415003213230e-01
1.221766889228410591e+00,7.233042997206338143e-01,1.551107935151553541e+00,-2.775277104693739449e+00,-2.130292892694675366e+00,-1.517309321302442449e-01,-1.567128521984687689e-02,2.223290436444709806e-01
1.836774169473081031e-01,2.452579035055651779e+00,2.898005648299569970e+00,-2.995932596042117257e+00,2.301365503546142222e+00,-5.328241485597766669e-01,-1.877980886401398042e-02,-7.475863854335898506e-02
-2.767002239292985166e+00,8.499279520926577014e-01,2.797721962155042874e+00,-1.213020969435381069e-01,-1.379891683153454451e+00,1.805955332499735277e+00,6.922734419957801699e-02,-7.849676908355904259e-03
1.740610076848949639e+00,-4.593583345049174760e-01,2.388309811210778122e+00,-6.413221224162950485e-01,4.528498016474311605e-01,-7.326753247538988489e-01,-4.419705984284451605e-01,3.352090790542943677e-01
2.779058177391759976e+00,2.990302116708724256e+00,1.902464407652104228e+00,2.812926781339325721e+00,1.543447656292213033e+00,-2.148221383344143920e+00,-6.294020498231685246e-02,-1.059273134936187799e-01
2.127972436074538010e+00,6.138282686623237616e-01,-8.141191184981320106e-01,4.169296911212665435e-01,2.841485662567662551e+00,2.216487251529001945e+00,-3.579794165044688503e-01,4.964271285373447196e-01
3.137145321309387391e+00,2.503134277352531356e+00,7.011694196407036728e-01,2.408900118076132024e+00,2.266494631341437582e+00,1.847766280209753198e+00,9.037162434813747480e-02,-8.720654388479381902e-02
-1.399779309603163657e+00,1.391187409370392203e+00,-2.049559790310004459e+00,2.955179991078713542e-01,3.019703518965402900e+00,1.458116912170611457e+00,7.500121449994433254e-02,-3.421061577096830564e-01
6.033035746246806497e-02,3.073122614056486235e+00,4.932018720964013170e-01,2.048317854007255967e+00,3.739408940642166002e-01,-9.105694605013661125e-01,1.286339076043184204e-01,-2.562409765729047328e-01
-2.233510713630649569e+00,2.208762942517946470e+00,1.863178109577240171e+00,-7.319537390692736345e-01,-8.005848068777314808e-01,2.025558371304830629e+00,1.308099611202096502e-01,2.187176974076899816e-01
-5.006085394080508344e-01,-5.352793471070236286e-01,-2.571528231015981270e+00,3.786299652671827332e-01,-2.739540545674013394e+00,-2.062223454757153185e+00,7.148139467476158360e-02,-2.550957198293842265e-01
-2.173044968971785451e+00,-7.573313659513853935e-01,-1.992386134363588468e+00,2.659626684977362210e+00,-3.379289538663465819e-02,-1.545069625687496950e+00,-5.161382362451638617e-01,-1.858349178889639464e-01
-2.741668966078558256e+00,-2.882224094935764480e+00,7.342342572491618036e-01,2.037949679202121445e+00,-6.016740152120014784e-02,-1.050547639651456588e+00,-3.089575063485556217e-01,1.998163074673751927e-01
-1.009287425065670263e-01,-3.038046762678177970e+00,-1.628777516403636660e-01,2.211847960750385589e+00,-2.683075602434330964e+00,-1.939209120248942098e+00,-7.629610175751218304e-02,-1.665978505764786899e-02
1.445281182413675758e+00,3.736281377418153582e-01,-2.766364039819952048e+00,-2.754845633463016696e+00,2.302921339650374932e+00,-2.418173660262777691e+00,-1.244997391686765709e-01,3.143104261968577839e-01
-7.122785131048283702e-01,-5.436086913664617271e-02,-7.438459291959476083e-01,-8.315048623123644234e-02,6.010396406881035603e-02,1.103710942212561719e+00,3.956693235807440812e-01,-7.107452707696008121e-01
-6.617749279535560802e-01,-3.603564448900171691e-01,2.510063178701214426e+00,2.777318917345033000e+00,1.134694357136733167e+00,-1.964371045914129699e+00,1.774029562344756061e-01,-3.855722912724180995e-01
1.864645560971641913e+00,-1.478507895528259342e+00,-1.483044031102302540e+00,-2.460016766031657198e+00,-1.583536102011188218e+00,-3.279055562329213913e-01,1.686630876246250632e-01,3.575408467335377538e-01
-1.562512665674329781e+00,-5.142225235570463404e-01,9.945123662104373707e-01,-1.190468747562963836e+00,2.325915862652800037e+00,-3.915832483508179251e-01,7.247449366366101597e-02,-6.498046234644143659e-01
5.374785998137463494e-01,-1.845069809761195723e+00,2.760105706673588344e+00,1.903224560956010336e+00,-1.251009265984961205e+00,-2.817358702214604271e+00,1.197352332031371980e-01,4.705572748504019409e-02
2.902633566348601590e+00,1.047497434367267388e+00,-3.141579971128148685e+00,1.524297856831944742e+00,-2.441813402572467151e+00,2.476802793779949496e+00,-3.045296155320458276e-01,1.786963944330854370e-01
-3.359839753368483173e-01,3.992797892231880752e-01,-7.172074346329631034e-01,-3.266901470406713415e-02,-2.565010384191551474e+00,6.482925073539216321e-01,4.382319691024679775e-01,-2.799072956657755462e-01
3.029973185740880481e+00,2.121769572987982855e+00,-9.804994503807362705e-02,2.768932589221554608e+00,-2.217770549146740766e+00,2.301422621950618641e+00,1.386054578561056287e-02,-1.130354777876693417e-01
2.332112147264622237e-01,2.986026161415868074e+00,-1.730770777484331946e+00,1.105318503956243426e+00,-2.512306232862643540e+00,1.619978949020199011e+00,-3.388708621033224844e-02,3.656081719329055124e-01
-2.306074007714003393e+00,1.926214863040314640e+00,-2.146054746859552775e+00,-1.371152774849808686e-01,2.130504384779365878e-01,1.994343018994485739e+00,-1.912447214863770284e-01,-4.859708644792906651e-01
-1.153558749973194519e+00,-1.106743722451523304e+00,-1.476401616454619425e+00,-2.379143236261845651e+00,9.032979491988086806e-01,6.392257744797427144e-01,1.160278089538313226e-02,-4.129539260008921464e-02
-1.818763488864989952e+00,-1.465032040257975954e+00,-1.515079564157857828e+00,2.251417941206632634e-01,-4.336507454893592239e-01,1.527737194424200418e+00,-3.201096894057103848e-01,2.613074762658280648e-01
9.298110663858700775e-01,-2.309830321301974188e+00,-3.055754683910003600e-01,-2.520502688484281606e+00,1.299166102922630017e+00,-2.622381057657791281e+00,4.324393052197576803e-02,-8.705014382314871235e-03
-2.723140180690960754e+00,-8.292109666222464703e-01,6.320926137381608356e-01,3.005697168664164032e+00,-2.708697407194191609e+00,-3.088535497569614652e+00,-3.657450135673732117e-01,-1.700101008952378812e-02
