# link_lengths=0.5,0.3,0.2
theta_0,theta_1,theta_2,gt_x,gt_y
1.308194557758406873e+00,-2.453391353333256752e+00,-2.182674891732971911e+00,5.711703778923374331e-02,2.466622291624941399e-01
-4.871927037419068185e-01,2.705502826905380687e+00,-1.162914044177022266e+00,3.594403183689308112e-01,1.792213556915198958e-01
2.036426148002412617e-01,-2.047594773702781978e+00,1.861351625941889409e+00,6.087064466158360609e-01,-1.842785789019799891e-01
-9.510008563150402772e-01,8.108964853894056191e-01,-2.552085984191042378e+00,4.073533868681983305e-01,-5.357780299018107817e-01
-5.470346410506694568e-01,-2.757161771822913998e+00,2.258446183173570709e+00,2.312432086655011876e-01,-3.845721641546154812e-01
-1.348193283216618799e+00,-3.388501003593753502e-01,1.294417108139114703e+00,2.603704450259152203e-01,-8.621615495573140553e-01
-1.917771965043559179e+00,1.852168675233045292e+00,-2.645288447904667883e-01,3.185269460081784909e-01,-5.547032100213363792e-01
7.502541545413086155e-01,1.439503398540127321e+00,1.778996743166242567e+00,5.630746799215902154e-02,4.380542519512822253e-01
2.910062086480713184e+00,1.348095010545422134e+00,-1.310512407828064552e+00,-8.145400195622108930e-01,-1.162988714341795932e-01
2.773421517057716557e+00,-1.175597640793844878e+00,1.100359459877786605e-01,-5.019277920395507353e-01,6.779695968287752228e-01
1.619468274888689052e-01,-2.889295901305081404e+00,2.250321064388873360e+00,3.965039932827684188e-01,-1.319575483339938959e-01
-2.980345810926150918e+00,-8.088020947613534517e-01,1.814190699597467038e+00,-8.114316963108376690e-01,-8.318952786230450480e-02
-1.167305675362801276e+00,-2.479145619952238810e-01,-1.199372262520056243e+00,6.993636842774794693e-02,-8.568133162286287741e-01
1.347141042683507983e+00,-2.417122947464819482e+00,2.913214942843336708e+00,2.011238856882774928e-01,4.170126929581486341e-01
-1.939096129553324444e+00,2.018689022078152817e+00,-9.528557222753661904e-01,2.475012112328951741e-01,-5.959035078912220396e-01
2.089026622729996063e+00,2.147196310588229906e+00,-1.521012724877150113e+00,-5.672778870195749334e-01,2.504368935161911947e-01
1.458688897812960406e+00,1.352321686091483954e+00,-1.122025432148877400e+00,-2.514024689378118738e-01,7.928441267092044553e-01
8.208843413583948312e-01,-2.468536564397956212e+00,-1.070408713214342278e+00,1.354244713762371155e-01,-1.543651671891574373e-02
-2.613167892878975884e+00,-3.112833568511772508e+00,-8.717461620313566861e-01,1.300950553364574325e-02,-1.553274240626768554e-01
1.430440602931255967e+00,4.043126023298766469e-01,3.078379420583946313e+00,3.155656908418610906e-02,5.887089876011488698e-01
-2.909581688317585346e+00,-1.076119146714348496e+00,2.821069803612362925e+00,-6.069045040593566975e-01,-7.448239419735414035e-02
-1.225949479378151796e+00,1.049980146620268506e+00,1.716129408028915115e+00,4.705197567116166102e-01,-3.231762442838060356e-01
-6.614795481120308018e-01,-1.480052039040338663e+00,2.005544842886107126e+00,4.306204483917503989e-01,-5.867073015723947016e-01
-8.105354679558680608e-01,-4.225673219178398554e-01,-9.732032570750437372e-01,3.252312245256424594e-01,-8.063383847579588259e-01
-2.303175319715781821e+00,-7.331421907355073486e-01,-2.467063758691758757e-01,-8.306624145478233023e-01,-3.751251061445601831e-01
-3.433115352655358166e-01,2.785580601667344780e+00,-2.311865740315355744e+00,4.395411468517437803e-01,5.081325662058000514e-02
-2.593093208975812303e+00,-1.516084962565448002e+00,4.610243427682418904e-01,-7.717244275209461657e-01,8.338646122699382157e-02
1.553712205891602416e+00,1.611451511492139055e-01,3.002079694045426628e+00,-3.361771907230582529e-02,5.968214465694008375e-01
-1.749581983530119622e-01,-3.003956130749802167e+00,1.462619229359257034e+00,1.635786297948590429e-01,-2.737263263479086661e-01
-2.944837913092314796e+00,-6.703925644081154545e-02,2.203796935931565670e-01,-9.757007101252932468e-01,-2.051469092206384126e-01
2.154167173432870896e+00,9.476146602092185844e-01,1.814057603178997446e+00,-5.347725351327763388e-01,2.333703406763219246e-01
2.635586991335278739e+00,-2.216863958699413217e+00,1.702292624917461694e+00,-2.678359150266871325e-01,5.348038756063702159e-01
-2.059836055073735128e+00,-2.097169785923879815e+00,-2.325974233863870921e+00,-1.970483974529025073e-01,-2.261762817387101554e-01
-2.850920663360090757e+00,-2.835185916218610824e+00,-6.708473582584364436e-01,-3.147521576790335285e-02,1.063031710293832824e-02
1.915791298639756945e+00,-5.277844542422021057e-01,7.755635706207524294e-01,-2.262967826768725321e-01,9.314195341520923321e-01
4.489189433224680670e-01,-2.729589815160498034e+00,-2.972315491306900981e+00,3.578664676056544369e-01,1.609431076219124124e-01
-2.923145937134717265e+00,-5.702171783654521597e-01,1.167533180490737621e+00,-9.068094970621820572e-01,-1.506383419443610427e-01
-1.356577147020178620e+00,-1.518039667954510064e+00,-3.651764629656701899e-01,-3.821161163183985354e-01,-5.481074540420687313e-01
-2.960214810606655700e+00,1.850152158468902464e+00,2.574048147122421248e+00,-3.370948516830574726e-01,-1.600502266338012514e-01
-1.640954459749647265e+00,-2.197296694290242769e+00,1.249438377420110768e+00,-4.353611107444470552e-01,-4.112834749826957959e-01
3.125806327010117514e+00,-2.233969579400113759e+00,-1.282077673254390593e+00,-1.265791077930794595e-01,1.652785399137827460e-01
1.446081300528954117e+00,1.514845349411838349e+00,-2.325648210357313062e+00,-7.193998281539895623e-02,6.687023421682819491e-01
1.176747653069236677e+00,-2.398176363133483591e+00,-1.387944406472976233e-01,3.364601704675223015e-01,-1.577795192909112187e-02
1.908885944866756113e+00,1.551619808128823941e+00,-5.919884339560002040e-01,-6.433049699299281388e-01,4.315734388509910313e-01
9.461929210658883704e-01,-2.331994159394179533e+00,2.765047209407618389e+00,3.856465381991638353e-01,3.070584560696013043e-01
9.344371335340850848e-02,-1.319638508460731163e+00,-7.591022275745857861e-01,5.186185627813741927e-01,-4.187726531248781581e-01
2.846233923163751456e+00,2.270777813839083947e+00,-1.319205011701418018e+00,-5.187088458134440083e-01,-2.522580813364652119e-01
1.904488454957817822e+00,-6.227786212303967339e-01,-1.539172721540852606e+00,1.151639842179298379e-01,7.090455758960706456e-01
4.075754534380715555e-01,-1.938094602226145824e-01,-1.572236289280501742e+00,7.943608160698769627e-01,6.632610236422264993e-02
-6.385791139789507298e-01,2.176338998670921399e-01,3.075852703664206267e+00,4.985050695930888232e-01,-3.270748728874227074e-01
8.948902790855495226e-01,-2.534366677973180160e+00,-2.648875060197815934e+00,2.099256344187400702e-01,2.730645189345976553e-01
-4.927526288286401268e-01,-1.627669442052773308e+00,-2.216048049646544893e+00,2.103811144938004252e-01,-3.063083076417070227e-01
-7.161346297525055249e-01,9.033108857637879296e-01,2.383591680511119471e+00,5.036433896884228156e-01,-1.643460686781866298e-01
-6.235777055924431878e-01,-2.452729409078874934e+00,-2.628130693533536899e-02,-9.331154330997284974e-02,-3.193422468456442731e-01
2.364530704163365193e+00,-7.641727557716544439e-01,-7.869259877046537177e-01,-2.279538330211642871e-01,7.957926167208352330e-01
-8.435771536461857956e-01,-2.211527434121435931e+00,-2.673134517273130673e+00,2.035045152007970148e-01,-2.940475530447549390e-01
2.678648719669245004e+00,-7.275977776165039046e-01,-3.458782865654281835e-01,-5.655918158676258578e-01,7.017449368316759362e-01
-2.485220554855235076e+00,7.112773508806524703e-02,1.090621218525695824e+00,-5.711952904988291113e-01,-6.985389180963986755e-01
1.947892246367535662e+00,1.799578781514379777e+00,2.365715420214104192e+00,-2.335946624877715538e-01,2.601874090994080180e-01
-2.034872035698902515e+00,-8.538758288953967046e-01,-2.468246131513569086e+00,-3.940830843894732594e-01,-3.622981865177820060e-01
-2.175606183423446804e+00,-2.534036953086983956e+00,1.468994457412708066e+00,-4.841461808842568160e-01,-9.152742274809348710e-02
5.878301390400033632e-01,7.994359762091383104e-01,3.447569169525923627e-01,4.387176374349787134e-01,7.696462306362923389e-01
-1.813617767258092650e+00,1.912851516088360349e+00,-1.087253174346598072e+00,2.883719057333672398e-01,-6.225979572742935675e-01
1.518822688595199644e+00,2.878087726659836143e+00,2.708815053479247226e+00,6.896604099457041837e-02,3.607057206547947259e-01
-1.332794219691417981e+00,9.647651528409530997e-01,-2.205991443816322395e+00,2.291505098633644932e-01,-7.013559119617821525e-01
1.169954287696585382e+00,9.695959434784864328e-01,5.796903893864291391e-02,-8.377660497287089947e-02,8.751289727436192267e-01
-3.102656171712798283e+00,-1.763868130232359555e+00,-1.478457288922208068e+00,-2.539450732084206908e-01,2.646286809654157524e-01
-2.404197591174229487e+00,-2.902722366004768517e+00,1.701075826087402376e+00,-3.809065769248216049e-01,1.893135101076970361e-03
-8.974912049503278588e-01,2.397062610898028190e+00,1.541051140080242909e+00,1.341546534155724224e-01,-7.148337770148927017e-02
-3.378272359598897268e-01,2.220510098055152426e+00,-2.979445163030998156e+00,4.709779432040405167e-01,-5.813886682463997868e-02
2.173787087558371134e+00,-2.916331122084067751e+00,-2.995801360945260061e+00,-2.279618951936194793e-01,3.213641673978733793e-01
-1.720837126544137119e+00,-1.698013168272588747e+00,2.662480673889361604e+00,-2.178156890023609238e-01,-5.495238701796602010e-01
-1.045231137826168055e+00,1.684225182616784444e+00,9.769605107779923969e-01,4.826312527995377799e-01,-5.380767351554782696e-02
3.960840370614335804e-01,2.321024206163786907e+00,2.238929758207642173e+00,2.361631715855072589e-01,1.223667383384080820e-01
-2.895873208257069731e+00,-1.348315536964845185e+00,-2.826250076600924643e+00,-4.792068391126347304e-01,4.403969451704736748e-03
-2.620116519361132656e+00,-4.641603031887595598e-01,-5.605072941190387681e-01,-9.082593608160907106e-01,-1.698208703249899920e-01
-9.238453959721333320e-01,2.478756619617977108e+00,2.257015321830764698e+00,1.494206154112635576e-01,-2.232500576937077041e-01
-1.122374450857110073e+00,2.801579703157439205e+00,7.406570364915463500e-01,3.418025097238699961e-02,-2.019043715001239692e-02
1.756864744746330587e+00,-1.407307411829033850e+00,-2.702527633777190630e+00,4.839436284178752490e-02,4.522375726727972944e-01
5.673965961736477936e-01,-8.709801577918430127e-02,2.030069723943896065e+00,5.262474850447547148e-01,5.253591302014700704e-01
-1.464421692971057176e+00,3.089991167560573793e+00,1.586999834042430280e+00,-1.628331059800560698e-01,-2.118070934242417269e-01
6.794962709854366345e-01,-1.946881475435675579e+00,-1.656506265384344978e+00,2.832985478743012542e-01,-1.529336198730071872e-02
1.375176267056003709e+00,-3.095977654994164219e-01,-1.987248652204316457e-01,3.718324637591363113e-01,9.054436471825730859e-01
-7.430626570231009254e-01,-2.541664255851094012e+00,2.001826956734346297e+00,1.280550231128940730e-01,-4.872480639373314437e-01
-9.318516719694924788e-02,-8.663112780046593464e-01,3.490916721872814321e-01,8.338936418290520125e-01,-4.068358185694482265e-01
-8.895573533610958705e-01,2.125492797990546023e+00,3.473618332809333964e-01,4.109691761568420865e-01,9.492465212534417773e-02
1.533555058281930172e+00,9.726668133737419453e-01,-2.994518657734688283e+00,-4.621254913361239058e-02,5.838716250035429489e-01
-2.452005550623472807e+00,2.908540544936126793e+00,-1.583007533254640498e+00,-3.050928223969995301e-02,-3.664374630304562119e-01
1.446436451839673509e+00,1.650518448509610714e+00,-1.811260583966876059e+00,-1.814303125545035089e-01,7.014521083304363636e-01
-1.277403706587070031e+00,1.401465932395504765e-01,-1.318588166762450165e+00,1.158371304156103343e-01,-8.775298402731087632e-01
-1.044935901395214639e+00,1.709742598991994988e+00,-2.326750558471332830e+00,4.688852218113742643e-01,-4.465438677097706144e-01
5.426029802491294518e-02,1.451476612681773304e+00,-2.705853146205868587e+00,5.912180775851785253e-01,1.400659133725024597e-01
3.010076218225183453e+00,1.541991613246517012e+00,-7.275307291817005861e-01,-6.987162399485364883e-01,-3.567999676117019625e-01
1.811946870286304190e+00,-3.049773170248156529e+00,-1.391318550792784547e+00,-1.956639943678553095e-01,1.039467778833361167e-01
-1.936661963166860456e+00,2.999948303901836866e+00,2.797619904426549731e+00,-1.835297409858926698e-01,-3.364936949541900146e-01
-1.914100647692337009e+00,5.840502215256604401e-01,9.144029743473840455e-01,8.619892617254806821e-02,-8.429283747585790687e-01
1.727774442003888744e-01,-1.799704786725695449e-01,-1.255920020360453693e+00,8.531180791891079807e-01,-1.068058921794410726e-01
4.900145828208923859e-02,-2.781662190125078205e+00,-5.146330150238038748e-01,2.525225295748073640e-02,-7.369706282764562633e-02
6.105211574813629305e-01,2.726536918461737180e+00,-6.658880890861365032e-01,-6.288789553221521555e-02,3.190329555821045382e-01
-7.432154496026655011e-01,-2.706616699579340590e+00,1.583440755041772618e+00,2.402572573385774318e-02,-4.386407845936148298e-01
2.709110198598925656e+00,-1.278120257584174357e+00,-8.401500903801233378e-01,-2.460640006446585260e-01,6.180476281766094093e-01
-1.595288587025696314e+00,-8.025433493741549462e-01,1.491300305783780367e+00,-1.097270981416040986e-01,-8.604421919323079759e-01
1.396207869959291692e+00,-1.584875205768583095e+00,4.396025732648256579e-01,5.752640705575139402e-01,4.857960433520225330e-01
1.002885211378083952e-01,3.266433564205413198e-01,-2.295082096759110790e+00,7.119615535672008111e-01,-1.693877031617449513e-02
-2.163781248300023830e+00,-2.713714645336868792e-01,-1.948264731597986854e+00,-5.722366836937653467e-01,-4.201020708287562799e-01
3.713772512093860279e-01,7.808381661883472269e-01,2.690427343638980950e+00,4.350204456339372694e-01,3.265454700323077719e-01
-1.522828334174413767e+00,-8.478676384239158814e-01,-1.538665526492367874e+00,-3.351034645003009294e-01,-5.695521393420451828e-01
2.456109366951777062e+00,-2.779991849291791883e+00,3.011105954688072295e+00,-2.823621208837312491e-01,3.088278482153707927e-01
-9.480585252213113989e-01,-2.237849293150748320e+00,2.273628208496659475e+00,1.143140149760543678e-01,-5.510322838332489814e-01
-2.085967079187762696e+00,-1.213738574695180095e+00,-2.815379480960146008e+00,-3.454186898257886051e-01,-3.544058753762093783e-01
-2.655259077496496367e+00,-9.439633369191606782e-01,-2.861522451528843547e+00,-5.143013572170670455e-01,-1.364725679949158055e-01
2.160059888623558244e+00,5.800433725517151196e-01,-1.640902866076646927e+00,-4.631567425801735860e-01,7.110808844594664890e-01
1.420263624429435545e+00,2.833540402598131891e+00,2.435406299375968864e+00,1.259181114368212451e-01,3.043338537226565887e-01
-1.445289537978672767e+00,-1.042893682582037851e+00,6.592279322667820018e-01,-2.266761651249517562e-01,-8.718086283289768756e-01
-5.328089215311813120e-01,1.966160960546852188e+00,-1.324795205721592595e+00,6.706181171627121351e-01,6.486211621182758069e-02
1.297926626504005476e+00,-8.127701279238532805e-01,5.180255016677550728e-01,5.076530301493782371e-01,7.900419788922989905e-01
-5.090834649522553157e-01,8.084827794176741023e-01,2.690059215382654578e+00,5.255599543194604539e-01,-1.248950914604752271e-01
-2.686954101129290784e+00,2.050562001038761295e+00,2.810849305531921694e+00,-3.214683870822996337e-01,-2.332055090405652509e-01
-1.479002986161256361e+00,2.726765832382839427e+00,-1.910726048272528566e+00,2.987000172841701717e-01,-3.365029408680580980e-01
1.493017424604947685e+00,-1.629411981701498036e+00,1.604896206671535097e+00,3.564873274838156747e-01,6.566512505088586416e-01
-2.485425146622469050e+00,2.825887857219454347e+00,8.480926263623902450e-01,-3.878788521729557848e-02,-1.929915969280679433e-02
-1.492020664959763820e+00,2.900162655304581172e+00,2.094937383567198275e+00,-9.914588255552717055e-02,-2.731421763464624841e-01
2.107779218032455049e-01,-1.578110706042329836e+00,-3.135279977794878103e+00,5.079048112047864771e-01,6.414061768191092749e-03
2.026465452451144955e+00,-1.531556121198071052e+00,1.570279454528155760e+00,-5.092748872802499438e-02,7.675203746244516623e-01
2.606863761606986962e+00,1.712354119253096663e+00,-1.910580463815513275e+00,-6.937793317712485086e-01,1.115080359075225902e-01
-2.109892438971400885e+00,-2.534830420845159527e+00,-1.844213398739300569e+00,-8.118303532187667870e-02,-1.706335355821535782e-01
2.182671404408790039e+00,-1.723739667407916176e+00,-1.631458845093922250e+00,5.932091489878722756e-02,3.578366711241015574e-01
2.987790441793233498e+00,2.011800387112343103e+00,-2.779995545631168685e+00,-5.299628966687450760e-01,-5.175178220811482710e-02
1.064510841427215304e+00,2.279009455576747278e+00,1.237911986618124516e+00,-7.755504738726061442e-02,1.788209743561686715e-01
1.379278540333657155e+00,8.410836930649998600e-01,-1.189538598353660825e+00,1.654485638664925096e-02,9.013067018488030158e-01
-1.825791647523860028e-01,-2.616946741531071208e+00,2.068095578813444746e-01,3.844804648605174013e-02,-2.957594636691512346e-01
2.947751469809606562e+00,-1.787774653846912143e+00,2.264934691662527477e+00,-5.628541325567599785e-01,3.154441859633035916e-01
-2.581431149882976062e+00,-8.120466352675914656e-01,9.597206528605317644e-01,-8.660721448685614332e-01,-3.209306565831837599e-01
2.256566837523390490e-01,5.143540911204866894e-01,1.826734344458906811e+00,5.410070395150317069e-01,4.229033505215057387e-01
-2.152200147173044531e+00,-9.042616164224517306e-01,4.756891556632885099e-01,-7.428762318232638995e-01,-5.497308406689231930e-01
2.764989629736858134e-02,-8.540392547096713471e-01,1.934480944533427227e+00,7.923436252080303666e-01,-2.785407151669369585e-02
9.846267580876224557e-01,1.335494346053379466e+00,2.476622854365150950e+00,8.909467287757681653e-02,4.368886827263953609e-01
-2.012673507462936495e+00,2.857187946367591991e-01,7.529877242832627715e-02,-2.766302019607330132e-01,-9.476713914444255815e-01
-1.134194845535283491e+00,6.986780236598288951e-01,-2.703232933458864284e+00,2.834275441901531467e-01,-5.802292888795129722e-01
1.655835289622924478e-01,-1.483641367738065986e+00,-8.919938877283613010e-01,4.488584786781358860e-01,-3.685634711488879889e-01
1.925604523179957894e-02,9.799101860176540058e-01,5.931670353849365362e-01,6.579013621180807014e-01,4.618871069974510579e-01
1.890737596728576442e+00,2.267376577956746964e+00,-4.749541179045935202e-01,-4.865338052716238204e-01,1.164462925962383433e-01
7.909336844375465247e-01,-1.757603934080953501e-01,1.395024554100485759e+00,5.115133351426771613e-01,7.096363656208574122e-01
-2.814881195624874710e+00,2.604437623635475596e+00,-1.692419610453305800e+00,-2.453694557240595486e-01,-4.122073174657843175e-01
-1.285300078578024197e+00,6.020442686296219037e-01,-2.739008871315486093e+00,1.812993341483928600e-01,-6.137571116686050265e-01
-2.575830128678868292e+00,1.287788694428552816e+00,-1.776439724432221867e+00,-5.377950595358652608e-01,-5.715239982947335484e-01
2.187240103111795619e+00,-2.465974688867630604e+00,-1.989906998880574873e+00,-1.291608984675146343e-01,1.721823033802839520e-01
2.465630707257554732e+00,-7.345418202318581002e-01,-4.798972504916427795e-01,-3.750965843284858603e-01,7.988501411532343832e-01
3.023956034818784389e+00,2.650322938814613671e+00,3.050666961920820874e+00,-4.034522559658331731e-01,1.590937687416701940e-02
-3.917982275532021497e-01,6.879588915418812789e-01,6.299860131799719376e-01,8.692348511085399299e-01,5.649162530323813269e-02
-8.933509133543009462e-01,-6.331529309213648204e-01,-3.094768469997166704e-01,2.742682608040047931e-01,-8.823028570614555033e-01
-1.303330130213995464e+00,-5.089899320020991880e-01,2.941049787788017511e+00,1.459512279579880389e-01,-5.927403219247797672e-01
1.946637134186818940e+00,-2.008286961168059825e+00,4.244960304063827294e-01,3.028807647859069752e-01,5.176037406120646001e-01
2.993451702422176730e+00,2.777291843347368783e+00,-2.189033001389085520e+00,-4.139989110667140482e-01,-1.585014210047829275e-01
-1.122881138103122289e+00,-2.898988279643336607e+00,-1.156998754267067442e+00,1.154112106293417317e-01,-4.076996900270493662e-02
1.660757659572903222e+00,-3.063225430303210484e+00,-9.685714882183082963e-02,1.962252491777760274e-02,2.728851949678978706e-03
-3.326667395364673041e-01,-4.461462104375280013e-01,-1.472461271404008176e+00,5.602788705961219140e-01,-5.294672976851223511e-01
5.873921204165952759e-01,-2.568503889054614575e+00,7.418485426493761636e-01,3.616234103195669070e-01,-1.871113298889423016e-01
-3.023410889493374221e+00,3.053446003132829212e+00,1.763377447720005264e+00,-2.408040458577390686e-01,1.451203884096711749e-01
-8.106694193290664430e-01,-2.274676126489648009e+00,-2.498870648370394854e+00,1.980823280800773079e-01,-2.505537481626359808e-01
-2.931125128313363248e-01,-2.233227949556962688e+00,-1.842939544886656122e+00,1.664029326428041466e-01,-1.292733751501810024e-01
1.791710780310145523e+00,1.928809211144737468e+00,1.953628988712852177e+00,-1.966360374019254786e-01,2.092953619634693452e-01
-8.235237996445441411e-01,1.363605615913368041e+00,-4.095163346713097674e-01,7.954179528249858411e-01,-1.864718324023929286e-01
-2.940231575891466775e+00,-1.205558068774784664e+00,-5.423985074643753457e-01,-6.557670994797354380e-01,3.530592515795686892e-01
-2.776491955545116852e+00,1.988221690626471805e+00,-7.513044763075451549e-01,-2.492787079628939750e-01,-5.911646310516487368e-01
8.261884706462168104e-01,-2.821096369131533166e+00,-2.778831975933766962e+00,2.276508640112573367e-01,2.938791717457996944e-01
2.620745666916624472e+00,1.853807629760903630e+00,2.701246919655072354e+00,-3.789033644190474281e-01,1.129954353114164256e-01
-3.625990637616478551e-01,6.384148128779481013e-01,-1.595267408744850623e+00,8.058913691915307043e-01,-2.893689388803825646e-01
-1.002553044536877103e+00,1.868121336694766654e+00,-2.207536652105513308e+00,5.089056027572452789e-01,-3.877712857383700529e-01
1.399249197737545636e+00,1.663007205151400214e+00,1.464029055093218901e+00,-2.507090953030034486e-01,3.198903026490736989e-01
-1.532220519003544057e+00,1.440134980157141698e+00,2.919516420108785759e+00,1.278009088359068346e-01,-4.654107822694930063e-01
-2.817278190505878577e+00,-1.370020340632444933e+00,2.801100437620177352e+00,-5.876117604726555088e-01,-9.634796451522414928e-02
-8.217429068542108084e-01,-2.423036201810671919e+00,-1.041861630971322672e+00,-4.053184210621253725e-02,-1.531198586106573556e-01
-4.357562416352678270e-02,7.010151233489336775e-02,1.853755544034542346e+00,7.385061802079873061e-01,1.766740191164591356e-01
1.539135860558614510e+00,-6.730303535265140802e-01,-1.550701529980928361e+00,3.651019994375153677e-01,6.018209645592013102e-01
6.364408945623267755e-02,1.630898057564142078e+00,-2.869715079026576632e+00,5.390353278644318680e-01,1.449552420635480399e-01
6.566852871829200744e-01,-1.521170241397205691e+00,3.112767462549518527e+00,4.653524330896769978e-01,2.328493069180318786e-01
-1.420169667387098933e-01,-1.626749251844840760e+00,2.190477585411366945e+00,6.184404348995611311e-01,-2.830458974918139137e-01
-2.850531885336593074e+00,6.098165378257309754e-01,-2.102038791996381661e+00,-7.375017492131924479e-01,-1.921539883274384353e-01
-1.159082420699932836e+00,-5.441870809641389251e-01,-1.816949495088860722e+00,-2.537016985793982826e-02,-6.816607340198119758e-01
