# link_lengths=0.6,0.2,0.2
theta_0,theta_1,theta_2,gt_x,gt_y
2.439221902500592343e+00,1.052793013828487112e+00,-2.153076458433582197e+00,-5.998760082459241305e-01,5.136068200610012235e-01
-8.989899043849747251e-01,-9.916495164249763405e-01,4.438393643416946865e-01,3.352927629567981072e-01,-8.579405889527020879e-01
2.161600218346167779e+00,7.835814231709576916e-01,2.464315666019698980e+00,-4.019712900711650549e-01,3.839856456273172958e-01
-5.445435865393841723e-01,-2.576988101723204139e+00,1.452384445154612180e+00,2.936200444020968803e-01,-5.138620600907461977e-01
1.095886199089274982e+00,2.350915641722473026e+00,2.766388100582681808e+00,2.831085555667957609e-01,4.595141069117869570e-01
-2.562983221641609521e+00,-2.345383853960684384e+00,-1.909225512346629960e+00,-2.912750091353996651e-01,-2.338108242371254308e-01
1.485388733984898124e+00,3.099104454728524694e+00,1.915134365143926765e-01,3.838774557972278456e-02,1.998510817060836220e-01
1.711004514459041559e+00,3.103190409697158536e-01,2.667033698300179445e+00,-1.757434831652448515e-01,5.742134339545188482e-01
-2.912667204047370006e+00,2.971950336490682965e+00,-2.193417796812682230e+00,-4.915001610396958487e-01,-2.934044232290404786e-01
-2.501647662931118177e+00,2.680761943614552223e+00,6.736837930873709190e-01,-1.529011040261904764e-01,-1.720343431705251280e-01
2.275964860224057418e+00,-1.054046793948069993e+00,-2.197692634421637869e+00,-2.084231795546310773e-01,4.792254875575356898e-01
-1.115217046069725271e+00,4.913450411692399378e-01,-1.848507624155100171e+00,2.694520444960528671e-01,-7.797140002313290852e-01
-2.128881729739685369e+00,1.373991058320642722e+00,1.271165488686314404e-01,-1.020117790896876708e-02,-7.634730937071123602e-01
-2.554645648814314107e+00,2.079860455441907341e+00,-2.252132290190837161e+00,-5.047524828923218854e-01,-5.043009581564110722e-01
2.168576401783424146e+00,8.186803702620939482e-01,-2.877510347025932891e+00,-3.365113275620266187e-01,5.486022592083159566e-01
-2.232545571825186315e+00,-2.879316266458034512e+00,-4.932996893528773796e-02,-2.041346839858375617e-01,-1.089044529141254547e-01
7.953039382313238370e-01,2.705845883308941602e+00,6.420597827506591138e-01,1.250419152997857553e-01,1.896051931165234905e-01
-1.083746068809645635e+00,-2.922062014401537233e+00,1.483839905313606877e+00,-1.185401406330580110e-02,-4.942590183487645117e-01
1.323214109893687151e+00,-5.781131179167169343e-01,-2.819716443584360466e+00,1.974855305035883857e-01,5.421648278969242174e-01
-1.783578613397458934e+00,-6.009935861374313681e-01,1.503317153187055943e+00,-1.448485778206514973e-01,-8.781276076548103493e-01
-1.242599460607262785e+00,-1.337739682704120803e+00,2.869884075466422324e+00,2.157590581142129205e-01,-6.173213976888843879e-01
-2.029858058805373844e-01,-2.399660880183573486e+00,1.617449710291880116e+00,5.265711828961850971e-01,-3.902793633195725809e-01
1.429412905716842097e+00,5.510348182983904053e-02,2.800700423302176389e+00,1.892255843844196928e-02,6.112410492461625156e-01
-1.048259781389668355e+00,-1.057904695456108435e+00,-2.846926927683130604e+00,2.450933090877255582e-01,-4.977156392798695039e-01
-1.836625820622172611e+00,-1.454097040408650399e+00,9.518309892865755018e-01,-4.943593162358633775e-01,-6.930563650266142739e-01
1.124326871609347300e+00,-3.742313375188466296e-02,8.477817601857395857e-04,4.450114834594233182e-01,8.953413866622438322e-01
5.440477726305155137e-01,-2.715441636337920794e+00,-2.290307485081979788e+00,3.507311936350304138e-01,3.393109473914167618e-01
-2.661900687666058918e+00,-5.752061947651680995e-01,3.015950858949590696e+00,-5.362417674740815876e-01,-3.017012716212729151e-01
2.463331554224332365e+00,2.360490862833163561e+00,-1.842744809312890863e+00,-6.423873978253304973e-01,2.096697586376951583e-01
-1.782582457020889244e+00,7.213127955877141062e-01,6.248060085261948338e-01,1.526793987311104162e-01,-8.457367656939588363e-01
1.688251709598049821e+00,1.720360673451271083e+00,-1.166702120587415070e+00,-3.875953577913615611e-01,6.997203223883442513e-01
2.041091630442061877e+00,-6.042435704883906133e-01,1.902124322347718000e-01,-2.564270117205593169e-01,9.327526913291184218e-01
5.677865509657520349e-02,-8.702659425761050116e-01,-1.409376925159464777e+00,6.150605404701892098e-01,-2.702546855065658393e-01
2.575007223812153079e+00,9.857203792433679723e-01,2.227633215891170693e+00,-5.129210574966827085e-01,1.456829807543758015e-01
1.336390018720902795e+00,-6.242765360902229332e-01,1.437141564321664511e+00,1.814090384755456253e-01,8.817397267552348206e-01
2.376461507298583520e+00,-3.122578161039723632e+00,1.498318125975903747e+00,-1.398715420028969481e-01,4.164700942216081336e-01
1.759757760643968716e+00,-1.536185370678856188e+00,9.575628392904462771e-01,1.582939621978542433e-01,8.186703813461176926e-01
4.396978839568097541e-01,-2.844568891484191564e+00,-2.867639375451660477e-01,2.147000555033016789e-01,3.404150665339911175e-02
2.382730252767121470e+00,-3.119807693365232115e+00,-2.426115069928862944e+00,-4.872376915182463075e-01,2.827521281140364939e-01
-1.865765609746144138e+00,-2.085283394998389106e+00,-1.028999153659675869e+00,-2.595097553181942018e-01,-2.364256738299716776e-01
1.433713446424355276e+00,-2.446792321418325589e+00,-1.469241918057291763e+00,2.975485961968823978e-02,3.021699426749327455e-01
2.655073522201494285e+00,2.585744241347615713e+00,1.383763683406501244e+00,-2.410863754858061925e-01,1.747715903429750139e-01
1.909861243402389164e+00,-2.698967401882930162e+00,-2.309276187835397121e+00,-2.584805557994708236e-01,4.152555100273130351e-01
-1.367925665562202964e+00,-7.970598677718490066e-01,1.403288077497997222e+00,1.536548565591638882e-01,-8.914460393472787292e-01
-2.810881812493177812e-01,2.828678631513665387e+00,-2.655481575290973062e+00,6.095480937930539689e-01,-7.604072781474080500e-02
1.352345741055406947e+00,-9.761366159459110570e-01,2.752562428949165252e+00,1.160596277236923823e-01,6.617842654202563679e-01
-1.515464512979868061e+00,-2.581714014504897126e+00,2.586455848849668726e+00,-7.023642553888997941e-02,-6.353905743802815698e-01
3.198378933377199473e-01,2.825097267529312894e+00,2.486071680370120163e+00,5.285256631267187810e-01,6.659526529097981040e-02
-1.032198373913888023e+00,2.641100589749966865e+00,-2.345560237597709374e+00,4.482840069287816198e-01,-4.495656378823056354e-01
-3.130529134680158698e+00,-1.663489105479726726e+00,-2.406132511005190544e+00,-4.620092204647075484e-01,3.394414748557864070e-02
2.922902405955745131e+00,-5.511257157411129093e-01,-2.284650293474775218e+00,-5.300758385708363996e-01,2.867746141649812341e-01
-2.952689559171121303e+00,2.048206110386721512e+00,1.017848379928689262e+00,-2.669919225163152054e-01,-2.472657127793246312e-01
1.151552981310199897e+00,-2.538750099513237490e+00,-2.097832913788891585e+00,9.243500371370830249e-02,4.187448802551322902e-01
1.893437672317221043e+00,7.986949746839893116e-01,3.915445053270003584e-01,-5.700446745950193961e-01,6.675132103155358987e-01
-2.837813799252944857e+00,1.151944865689645603e+00,2.902106176782159430e+00,-5.260561473092866258e-01,-1.905942581861350682e-01
-2.960203443443227833e+00,-2.210432751379598493e+00,3.170891757041216508e-01,-4.735431068381161235e-01,2.691389009685294931e-01
-7.269596101504927077e-01,-1.022043560957109687e+00,2.457856211943203029e+00,5.646878796435316206e-01,-4.654004826126463268e-01
-8.037678478846776997e-01,1.193248952335854263e+00,3.720985692537932543e-01,7.461699388236620045e-01,-2.180308420889306986e-01
-6.808539127260702095e-01,-5.000020278956291975e-01,2.400492450148409063e+00,6.110453714474587406e-01,-3.748655324326827243e-01
-1.876564913105447818e+00,3.115833043930166468e+00,3.026983015741559591e+00,-2.018149670556756980e-01,-5.634843725603730924e-01
-1.247585388760757308e+00,5.430839432395870858e-01,-3.534506780332837828e-01,4.410861357276920636e-01,-8.727335933023830927e-01
5.066500848783679345e-01,-1.702759257430295214e-01,-1.132578394477150585e+00,8.533014231244850922e-01,2.142225827767699486e-01
-2.460566849732787276e+00,-2.056703571113211559e+00,1.701175264998246561e+00,-6.944312948485471537e-01,-2.455053002119702010e-01
-1.327237011928130705e+00,-1.477346931951223574e+00,1.473614713028267076e+00,3.452381008074420499e-03,-8.427003815205390547e-01
2.202816603418165542e+00,3.632624931134826873e-01,-1.377691994678319931e+00,-4.476168259295998375e-01,7.785081753547341554e-01
1.244958149295940508e+00,-1.219227204766292871e+00,3.403744595303330733e-01,5.787413028386377833e-01,6.451716068101093216e-01
2.602666622476332847e-01,-1.386492378666260850e+00,-1.934299610744959041e+00,4.664637191574588782e-01,-4.235184999239680753e-02
1.262023278692073092e+00,2.953127586055534159e+00,-6.748358457312013670e-01,-9.737757782977957133e-02,3.181953718566896683e-01
-8.046837523477532450e-01,1.027639358743605236e+00,-3.140711244195104612e-02,8.073952563959283513e-01,-3.500683812926725924e-01
8.645731981940043553e-01,2.815698199524100609e+00,5.142278264855497660e-01,1.186919439563171585e-01,1.801173970343095954e-01
-2.684178406084166468e+00,-1.487356883843121258e+00,7.060986691049948583e-01,-8.308959136623066399e-01,-2.988129058830742146e-02
-7.335736536004056063e-02,7.729784075981993574e-01,2.481917244689303637e+00,5.515631297912471087e-01,7.682360341532010195e-02
-2.751021585849352302e+00,2.371287277037099628e-01,-1.183155667222631990e+00,-8.866232086985008642e-01,-2.404206995769623267e-01
-4.344877804906461805e-01,1.206894247541675291e+00,2.379639227696115356e+00,4.875090664732080747e-01,-1.150858979765799345e-01
-1.182209908036954804e+00,2.084413843276737843e+00,-5.507966338893282021e-01,5.390826170580671484e-01,-3.294844492555868420e-01
3.552006268062077865e-01,-5.213189829847753032e-03,1.519031268011519664e+00,6.916571417905335029e-01,4.684163468911366479e-01
-2.191052355233419124e+00,-1.346789124267155913e-01,1.242146871256764484e+00,-3.921615564580296365e-01,-8.106293393273530379e-01
2.043867593109456315e+00,-2.059699861028563284e+00,-4.244456118986965620e-01,1.075281548577412261e-01,4.456993971627267181e-01
5.211327409130523947e-01,1.685308746637537602e+00,-1.505578960007623479e+00,5.544713631154536415e-01,5.886308957042392098e-01
2.143334123778640965e+00,2.904055473709414414e+00,-6.703914523305578577e-01,-3.251338296620042700e-01,1.265789034356882559e-01
-2.743325641053218078e-02,-2.727009417340683584e+00,2.392800584856262347e+00,6.016398890576712954e-01,-1.627301790586714314e-01
1.601586828960699371e+00,-2.134497889621642663e+00,-1.686548333419703560e+00,3.297066243393653728e-02,3.387285940179635135e-01
-6.925298806787951733e-01,1.445050308056416988e+00,-2.979200774762311710e+00,4.858016012469442702e-01,-4.048974515767138072e-01
-1.429293775245935372e+00,3.112745559753341773e+00,-2.465692834817479362e+00,2.040021543828256512e-01,-5.362450771861372312e-01
-1.641224736145401542e+00,1.822324159689301837e+00,-3.560086093460714807e-01,3.514556023973644527e-01,-5.972940834845404945e-01
-6.360434199959121848e-01,2.694308316746436560e-01,-4.441713600467762646e-01,8.071668654274001264e-01,-5.730668654637618431e-01
-2.357795459571048635e+00,-2.713514637008449082e+00,2.689852358878990657e+00,-4.996385091225802322e-01,-3.741328692740922834e-01
-2.486745288445415092e+00,-2.538208140982778360e+00,8.778265463870962293e-01,-5.215120027701127814e-01,-6.223639225562321853e-03
6.311541708505474801e-02,-1.012481640470780153e+00,1.606751453634744919e+00,8.735635668640420182e-01,-2.555401864671638656e-03
-1.998168481597642376e+00,1.382426133181914985e+00,2.338267202571812753e+00,-1.156488684399748085e-01,-4.638455292716213707e-01
2.441460775271522721e+00,7.579498311056185322e-01,2.127919210733221433e+00,-5.431380952651583272e-01,2.116724636471164211e-01
-1.406670245989440460e+00,2.844785763841406911e+00,2.699732477544638520e+00,1.580259707862138874e-02,-5.615831202713109649e-01
4.530980900909131748e-02,-1.298127462008123345e+00,9.643098510257512856e-01,8.536475538707277710e-01,-2.197016832004650422e-01
2.216810820894159484e-01,-2.052991120378080403e+00,8.407693941465903542e-01,6.434496900346765580e-01,-2.285941309491600626e-01
2.646467755710308900e+00,2.730002103733239593e+00,1.763496515362109385e+00,-2.737037978594031862e-01,2.787359089953126423e-01
-7.425106700999721809e-01,-1.467097464897180181e-01,-1.764475092961498959e+00,3.914034035326467986e-01,-6.547539537304842838e-01
-1.699777983342199539e+00,2.396776288239991892e+00,2.033914341070429899e+00,-1.071900089358052421e-01,-3.867856649198496144e-01
-5.069246711300481323e-01,2.372509097458527449e+00,1.279893615723015188e+00,2.664391005520404532e-01,-1.006989097257707660e-01
-2.602780994018496052e+00,-2.705001172388588504e+00,7.475695911673416738e-01,-4.331425096646864814e-01,5.540448244135848244e-02
2.513712912364117535e+00,3.121057719611333603e+00,5.772349931723042005e-04,-1.666783177681587236e-01,1.109807230324782179e-01
2.978762410936206528e+00,-8.631705503569042648e-01,1.292530572830980162e+00,-8.886502411467445128e-01,2.156365808850396748e-01
4.773776901064801237e-01,2.573011024425569282e+00,-1.714841570014976835e+00,3.803699816034759040e-01,4.883777371514381183e-01
1.564774656336970438e+00,1.555884197914617850e+00,-1.640688110892512208e+00,-1.782030466541762448e-01,8.033512142357899233e-01
3.114202180410053700e+00,-5.397689012969055788e-01,1.386898768086791023e+00,-9.049433815355076849e-01,-2.231370381815758752e-02
7.149703729395717744e-01,-2.237351995274509786e+00,-1.226193831139055668e+00,2.779952080741824316e-01,1.169959164904839782e-01
8.144686052576699531e-01,3.138927176350753356e+00,-1.433842688451113290e+00,1.115763959621771939e-01,4.078495484012145678e-01
-1.095124930055617618e+00,-1.078582336728229674e+00,1.021553500173083329e+00,2.426568542334788525e-01,-8.808572972567922932e-01
-1.311681846755459624e+00,1.824234272514966726e+00,-1.613804782414857142e+00,4.185298734461695425e-01,-6.602446405679651686e-01
-2.483808723124516060e+00,-1.973175286408047846e+00,1.991376977175909779e+00,-6.813549847564055462e-01,-2.984398881393387493e-01
-1.452030978064065003e-01,1.994172734297938732e+00,-2.698346174447303181e+00,6.708562785381890770e-01,-4.467806270922600187e-02
-2.662684752681484301e+00,6.058081223030526985e-01,-1.302352916439618591e+00,-8.212140671374739131e-01,-4.101357124808662769e-01
2.891196088882606041e+00,-7.640122899476060603e-01,-9.855908453045776341e-01,-6.036836287249672806e-01,5.003661167528606901e-01
-4.727547737649429038e-01,-2.355548278402615825e+00,-1.241482318568799537e+00,2.240690532011304081e-01,-1.747346998371559212e-01
5.678035056847288153e-01,2.411121274009802029e-01,-1.436176656576211075e+00,8.058348551176717223e-01,3.499908500456420657e-01
2.220883891356479900e+00,-2.823587006045721104e+00,-2.711220756093715600e+00,-3.954299433342586267e-01,3.985401045273895271e-01
1.602760418494380446e+00,1.890949486665269852e+00,2.935918168413133245e+00,-9.044829349780181271e-03,5.599003109363477337e-01
-1.886691505766297183e+00,2.463401180714121175e+00,2.671296119286142634e+00,-2.176169213144336367e-01,-4.824999301506352478e-01
8.225540072404693426e-01,-8.949869251630917510e-01,-2.062379007557739286e+00,5.007697275811537896e-01,2.562345341131158083e-01
8.976214322693998326e-01,-2.322205080341516403e+00,1.205851450101614653e+00,5.984559651023471094e-01,2.278432605043254622e-01
1.999396469565099643e+00,2.520215185541547775e+00,1.541328549007864090e+00,-9.259487647571007507e-02,3.053498536014163656e-01
-2.010146141046977419e+00,2.950730601336601922e-01,1.211775615742670453e+00,-1.087666373168085232e-01,-8.374024221295889303e-01
1.660510353151112284e-01,1.982110317339071948e+00,2.493789507721775323e-01,3.354374990264163969e-01,4.022091350697022394e-01
2.144362819604049619e+00,-1.924694830171524762e+00,-1.092949101081809982e+00,-1.921730023729750769e-03,3.942756257804080899e-01
-5.225823999018675003e-01,1.416494583735521395e+00,-1.111745790564525826e+00,8.404669065910709280e-01,-1.867890737880981977e-01
1.439704455717514264e-01,2.124328613046738035e+00,-8.744029517841922505e-01,5.005271574961481784e-01,4.362526623811139315e-01
-5.180565360875055703e-02,-2.341687850430492546e+00,5.306308719084578129e-01,3.950120568867396820e-01,-3.586490230850366556e-01
8.697687529364168668e-01,-2.177838479296136498e+00,-1.447266218017017048e+00,2.536797312985356045e-01,1.900260840417140051e-01
-2.199657768851067452e+00,4.836266128618071924e-01,2.010474732109146068e+00,-1.904868384480759569e-01,-6.250715619228176534e-01
-2.899363518616796753e+00,3.104745353722834444e+00,-7.213639100423763217e-01,-2.127250583225108460e-01,-2.018100303323751843e-01
-1.879032859821660573e+00,2.056613493472019272e-01,1.349639088617915483e+00,-1.289538999731401625e-02,-8.342922468405963299e-01
4.725231784142751579e-01,1.988890487015542163e+00,-2.934590121698286147e-01,2.663026386352580488e-01,5.642544563797649015e-01
3.351551962486896130e-01,3.570844695692221293e-02,5.114781285890379614e-01,8.800874038061933247e-01,4.242793053048604657e-01
2.634295000085644212e+00,-1.677217881150325329e+00,-2.109988163791487459e-01,-2.623826563053106575e-01,5.907453663204076388e-01
2.463901315799909675e+00,2.543739133509438588e+00,7.125978036503677338e-01,-2.400801002864232370e-01,7.811575941629295139e-02
1.913978013975960124e+00,4.672744101362327207e-01,2.752502146455676701e+00,-2.650098896586731700e-01,5.203406584158684067e-01
1.881707077072543477e+00,1.508683000403329366e+00,-1.551852513592405058e+00,-4.303081229746462677e-01,7.148596717618161955e-01
1.800780001994602308e+00,-2.247449043806636126e+00,2.308491027202974166e+00,-1.378576701026668766e-02,6.893993313785263810e-01
2.025544530898418571e+00,-2.268263053503271731e+00,-2.138425610968075929e+00,-2.143094241356084673e-01,3.531052270402909032e-01
-2.083938474211572967e-01,1.357375013177847478e+00,2.498405839923703908e+00,4.939441426706394078e-01,-3.856429859246060521e-02
4.583567500509486692e-01,-9.404330604239672375e-01,1.731580558047026486e+00,7.784338829838320928e-01,3.625267070811993286e-01
-2.675754294372074238e+00,-2.730420794493037207e+00,2.016509784400080108e+00,-6.020541516018370620e-01,-6.662987987821736291e-02
-9.085020539753818625e-02,2.334528170239380529e+00,-1.748731996322616666e-01,3.773417896534371208e-01,2.776777481011545312e-01
1.761028656614132437e+00,-1.557268750538923552e+00,6.804530240009531994e-02,2.750678756451381268e-01,6.833409355643249583e-01
1.187759938880371458e+00,-9.191133574228413927e-01,-5.828847782885451245e-01,6.072757517681950379e-01,5.477874078767200894e-01
-1.938914435805421776e+00,-9.712298850115059778e-01,-6.086163738135610402e-01,-5.965254582157089036e-01,-5.320234153570237989e-01
2.269946620450219221e+00,-2.700612320177380177e-01,-1.178829057866955576e+00,-3.330593626343266722e-01,7.874758219563803285e-01
3.721676089568619616e-01,2.383075466105399443e+00,7.107460812291410690e-02,1.835244100782568166e-01,3.555587975733965345e-01
7.524440823528517619e-01,-1.987262716842393528e+00,-1.872164170859526688e+00,3.040706655905888178e-01,2.143167456472542254e-01
1.345575660285448727e+00,-2.525779417825374296e+00,-2.792088164585179388e+00,7.526824428448763982e-02,5.475908108446299050e-01
-1.348001560218248907e+00,2.383167602513119654e+00,9.068027168662862181e-01,1.621086793383099689e-01,-2.268002730644645137e-01
-2.056104959520782316e+00,2.502673988808113315e+00,-1.961436414010068408e+00,-8.832203769248284098e-02,-6.440311742806408279e-01
1.049422196906169447e+00,-9.495675497624955774e-01,-8.178135333836467069e-01,6.484770401986311716e-01,4.086493517175666113e-01
-5.320910947222992071e-01,1.404865678586607380e+00,2.569528694806407110e+00,4.545642659438304811e-01,-2.104186475638338827e-01
-1.921087026383356156e+00,-2.541560165681639560e+00,6.194101766611583848e-01,-4.080896395873301330e-01,-2.406736427433167069e-01
-1.012856050770044813e+00,-2.686587249458021187e+00,-2.005942388276706900e+00,3.155183015733072915e-01,-2.938992466695417027e-01
-2.146460237305070962e+00,2.533789986664388927e+00,-4.274663353001870725e-01,5.838802736569156937e-02,-4.357803332927965290e-01
2.334634395334511225e+00,5.844151596333491128e-02,1.875037620252784087e-01,-7.309021416111828318e-01,6.758313115699460250e-01
2.298729652988592775e+00,-2.150565004360430965e+00,1.637555939258755089e+00,-2.440428574499591829e-01,6.728537451097114097e-01
-1.966352791217282459e+00,-7.875999292599273893e-01,-2.550800999646983591e+00,-3.046889122397856142e-01,-4.633457342612740670e-01
-2.592742870256895760e+00,-4.722978774556327863e-01,2.843796143503007912e+00,-5.161643468158637615e-01,-3.722080211704084651e-01
-8.453220132896150929e-01,2.611957570539901852e+00,-2.163696177338208848e+00,5.436166088914511363e-01,-3.300758034982783085e-01
1.532156812105477606e+00,3.089678600459835778e+00,5.413285209951075316e-01,9.222460931635811932e-02,2.203496359707056984e-01
7.415112352180566191e-01,-2.344795528153142072e+00,2.850910024513901853e+00,4.994876977841178345e-01,3.949940791309630161e-01
-2.353597331905715961e+00,-2.912233356673945117e+00,-1.959966929141052638e-01,-1.817915571375686989e-01,-1.088060974342980880e-01
3.316645393398842678e-01,6.230254119683040770e-01,2.977412564162730035e+00,5.421767474834255918e-01,2.164548961535820992e-01
-1.228042192527031728e+00,1.728017474189678993e+00,4.834343916431040888e-01,4.880057785642656354e-01,-3.027404437329505038e-01
-2.177437791462752070e+00,1.680092352092587227e+00,-6.010692990927157808e-02,3.424701238782662527e-03,-6.941644801405855159e-01
-2.002234398957668304e+00,2.567006842847278314e+00,-3.405054639488649393e-01,1.130270429012106836e-01,-3.934961179195929359e-01
1.073454983084032754e+00,-1.205757664956706332e+00,4.145191867424702359e-01,6.765946526106197956e-01,5.566260726246610169e-01
-7.428204025304032676e-01,2.739370326742072592e+00,3.255173472867345374e-01,2.228232431954623449e-01,-7.751086267462251045e-02
-7.835926788716913727e-01,3.036114913323001652e+00,-2.443238931820284954e+00,4.953762835442180323e-01,-3.061126401684897136e-01
5.255495831618670621e-01,9.301941281385586180e-01,-3.107370624765300349e+00,5.258402835710557222e-01,3.003438496721986262e-01
