# link_lengths=0.25,0.25,0.5
theta_0,theta_1,theta_2,gt_x,gt_y
1.900000759501459413e+00,1.833670258425946109e+00,-2.420937899730509990e+00,-1.606640249414941490e-01,5.804962945001505004e-01
-1.948334233365009327e+00,-1.181040856809926876e+00,-2.479144399738403948e+00,4.831830499309552884e-02,7.687011146912176018e-02
-6.020880152985559342e-01,-2.019021717796332549e+00,4.059604906528075929e-01,-3.111966864640993702e-01,-6.656602434155614034e-01
-1.405085371432558405e+00,-1.941079773027928779e+00,-2.537027328772956558e+00,2.569833090289732058e-01,-1.082315581591497544e-03
-2.080366544379597116e-02,3.948270075024957748e-01,-2.961437565113937964e-01,9.811465869296330800e-01,1.250407920823144725e-01
-2.321615477344280531e+00,-1.458635957855332510e+00,2.376016362665135162e+00,-2.883873850604877220e-01,-5.268331417274612072e-01
-6.233838805994449395e-01,2.919877725247417288e+00,2.600546269993352588e+00,1.288643732980290779e-01,-4.504374829990431262e-01
-2.057830749031592354e+00,2.587566475863062543e+00,4.199825565641335245e-01,3.896894703847840202e-01,3.120209644805493343e-01
-2.487893744042215971e+00,2.475596551533539191e+00,1.785351769217521145e+00,-4.891988815708205041e-02,3.347017712255355715e-01
-1.281258419320088882e+00,1.205027034466305658e+00,2.429068465432057344e+00,-3.171307859420680053e-02,9.610504851854573261e-02
2.989895646235725124e-01,4.766726017998079712e-01,4.202814747546166352e-01,6.004657625857710013e-01,7.139667189418377191e-01
-2.642273857802099446e+00,2.167666542409416586e+00,4.985316335841583069e-02,4.584608612923759541e-01,-4.400025998429972773e-01
1.413909870956218562e+00,8.870085149301853988e-01,2.480449896176902591e+00,-9.321692420990365657e-02,-6.560805033197036895e-02
-2.231227410410241419e-02,1.873868914671995789e+00,-1.967427805829737641e+00,6.773134268290381677e-01,1.768276272922723324e-01
-1.913892680558961779e+00,-1.847008417524792501e+00,-2.527450895680263265e-01,-6.092989743280534665e-01,2.925144053008528755e-01
3.005786170582389616e-01,2.852420285916537068e-01,1.114080093830260410e+00,3.827329650922356996e-01,7.080778747837859211e-01
4.833176542004173903e-01,-1.071469886371241742e+00,3.085567931447083190e+00,2.955917161134952176e-02,2.777439403372408133e-01
-8.708606613159850518e-01,-1.488896488420190511e+00,2.488156041509947514e+00,4.795208432441644963e-01,-3.033434977453039472e-01
1.453915757777963336e+00,-3.665976942275515071e-01,-8.860910561616925918e-01,6.352800881059272875e-01,5.695760173620751932e-01
-7.784316127294035326e-01,1.461993141353709724e+00,3.086405435323967161e+00,-3.265610201709179261e-02,-3.115664863356001346e-01
-2.638726336958591823e+00,1.320070149474762644e+00,7.677046996144891722e-01,2.693314591555836524e-01,-6.243290093488182979e-01
-1.098035625091631218e-02,-2.621713504280880791e+00,2.805451968473947844e+00,5.242217362746958154e-01,-3.859897794625020973e-02
-2.277785675626591733e+00,8.822109363194412524e-01,-2.968599095863962312e+00,-2.894156393611644340e-01,3.373941582291772878e-02
4.351106286020169911e-01,-5.416555356958716594e-01,-6.804768025499279283e-01,8.282671334453483025e-01,-2.753351139568668282e-01
-1.342333924606296636e+00,1.008722676709153276e+00,-1.383851420855259251e+00,2.197659894665394686e-01,-8.200001499760523060e-01
2.376354899854458580e+00,6.334343504964254912e-01,6.863022988509182021e-01,-8.532182392232473545e-01,-5.722602083161920650e-02
-1.711892886314009710e+00,-3.880870005659908806e-01,1.662494420588707555e+00,2.915455194660077076e-01,-6.751520221830351609e-01
-5.346926973721402021e-01,1.551778699881664281e+00,1.276144400518131050e-02,6.040428190814510767e-01,5.138608875784218544e-01
2.450879012145803948e+00,1.413067632376088234e+00,2.343075695096747957e-01,-6.683865586173183271e-01,-4.146524660387437278e-01
1.111220362215224355e+00,-2.537891452414847038e+00,8.802149393389822052e-01,5.739844697640297255e-01,-2.831791817101299014e-01
9.874053488613760976e-01,2.720301940985310196e+00,6.876574836222952847e-01,-2.291537406591362125e-01,-4.005229956515418133e-01
2.850418038094918671e+00,2.076849334749165443e+00,-2.920477566452867269e+00,-3.973252529662334998e-01,2.807442821068235617e-01
-7.006015676104300205e-01,-1.767839215577280187e+00,-1.941521641325962833e-01,-4.480796968782525536e-01,-5.474786140175695870e-01
-2.643954085075916893e-02,3.055462292695136917e+00,-1.313105124658442868e+00,-7.081127827081802606e-02,5.162181469253845911e-01
2.545115124675985108e+00,-2.742852693739861625e+00,-8.941295332886176617e-01,2.687130986380158459e-01,-3.524243719470485647e-01
6.529367481028960363e-01,-9.473330465833424974e-01,-2.714497377876687878e-01,8.598878025581391249e-01,-1.887252094521374990e-01
-1.170942352852597734e+00,5.461260132791547761e-01,7.943027636443993345e-01,7.929243635277417601e-01,-2.921784655795988672e-01
1.125304143399535661e+00,-2.982025345591400534e+00,1.611005948393567699e+00,5.221960886888831199e-01,-1.358757072415337219e-01
2.213045638523229108e+00,1.168981305225468503e+00,-4.561789109117109220e-01,-8.809668161892731941e-01,2.476939241735661712e-01
2.137872211347309204e+00,2.950523987297430928e+00,1.972468931702520578e+00,3.137820872953984708e-01,3.291483129053531798e-01
2.188778572726266525e+00,-9.423393291421420237e-01,-2.961986142902750974e+00,-1.372958858653965386e-01,-5.404470656915544291e-02
-1.785240624220149730e+00,1.092470518104222243e+00,-1.637222030927967253e+00,-2.050003344687993390e-01,-7.666363928396766614e-01
-2.332213105443566192e+00,-2.284951096251575997e+00,-2.498029163336149328e+00,1.404391415414490973e-01,-3.017399581621242888e-01
-8.053092688921825726e-02,2.061901651911606237e+00,1.283707066826274890e+00,-3.467869263000359914e-01,1.475261755722092893e-01
-1.082972830113369866e+00,2.490249737183306777e+00,-2.133353835448218216e+00,5.317664329686209168e-01,-3.061442250872433712e-01
1.248125352345722305e+00,-3.125174856640153820e-01,1.142955032039939312e+00,-1.550589772865529348e-02,8.752542508330208859e-01
1.067080482676529662e+00,-2.312104231709020574e+00,-1.144308566093671820e+00,-1.643921319563092509e-01,-3.595476198938176160e-01
-2.522098732580375646e+00,-2.150936379805899357e+00,-1.666040993036365547e+00,2.858402297303802575e-01,7.671978210317367819e-02
1.590792995080880345e+00,4.626337883897724268e-02,1.903856378256447712e+00,-4.822145007870357603e-01,3.050054090108960114e-01
-1.673851063456754718e+00,-3.100947939862569225e+00,-3.048463423741636369e+00,5.231461432412490981e-03,-4.989244591316364108e-01
9.859755003554662167e-01,-1.878454462531148783e+00,1.543997799993747755e+00,6.924652896946790204e-01,3.169927559911603909e-01
-2.600350913300681910e-01,-8.862731021733361025e-01,1.202450599512563834e+00,8.437710529154072159e-01,-2.640345738987539548e-01
3.078299324121969605e+00,1.022574352711099976e+00,1.012334898218718138e+00,-1.979400617703263587e-01,-6.492527423589018465e-01
-2.043542246299230758e+00,-2.108269413405500003e+00,1.585776526303342315e+00,-6.661964858009457036e-01,-2.829945449380540934e-01
1.317663647309715635e+00,-4.957411709474812689e-01,-2.747504056406208317e+00,5.911859196935378979e-02,-4.371338972162125414e-02
2.429035480384450274e+00,1.053611268261258616e-01,-2.267682410950061733e+00,8.783515116541434908e-02,4.378660843605332031e-01
8.799210231870713272e-01,-2.701452127399873060e+00,1.139414834775450025e+00,4.853941878693390777e-01,-3.647290383076138287e-01
-3.431935453717267492e-01,-2.119259729550293070e+00,2.310285704428464371e+00,5.351152364309015308e-01,-3.169454333305532501e-01
-2.332981518429377843e-02,-7.711739131388353208e-01,2.632504921988971347e+00,2.930734404309405239e-01,2.980454190908667922e-01
1.440102212172779339e+00,2.574570877285906612e+00,-2.365365636922017067e+00,-1.672519108557481426e-01,5.547497970761418040e-01
-3.109019405446296958e+00,-2.378864987850168866e+00,3.016166283352765376e+00,-4.667996871219352584e-01,-1.400671209465942368e-01
1.409549209527526159e+00,-1.140667508218216497e+00,1.412653142899373826e+00,2.258983000576352262e-01,8.101077052653813393e-01
1.008394451034097195e+00,4.220729454560343541e-01,2.010833340204935205e+00,-3.094392367779401631e-01,3.114160593346376738e-01
1.283656448528332383e+00,-1.548490500383046031e+00,-2.627491803256597258e+00,-1.724602000911445443e-01,5.098043361726527223e-02
-2.800862397077002353e+00,1.646565124904749489e+00,-1.648650090756884401e+00,-6.060901884021701047e-01,-4.782764001531258913e-01
6.849045014613257543e-01,-5.973660214786695732e-01,-2.744539703802486130e+00,2.299270065709291266e-04,-5.291699071495647999e-02
2.298597029329005892e-01,7.909486487552315204e-01,-1.272882339714412669e+00,8.582924495330042092e-01,1.453864622619636671e-01
9.898854542919099941e-01,1.024464046524770744e+00,7.533570620665464013e-01,-4.355489918310693209e-01,6.174168107767707969e-01
-2.717100781296040601e+00,-1.731269081214307670e+00,-2.391174351911087292e+00,1.315391375321244283e-01,-1.256760910444952584e-01
2.270545329736780360e+00,4.319149639968760113e-01,2.145226000183452442e+00,-3.198441879382984965e-01,-1.978910944662821136e-01
1.978492362269383520e+00,-1.973311312681208074e+00,7.802943708777299037e-02,6.491428323637922215e-01,2.723616966123171834e-01
-1.043966394872938075e+00,-1.077267891872867978e+00,1.092045789253067056e+00,2.526909623575999131e-01,-8.576156730491688585e-01
2.552241228118793614e+00,2.166845678487986149e+00,-1.464599007657645391e+00,-7.029679161366790829e-01,-1.673666892462126743e-01
1.703706715035180785e+00,-2.611015166454166092e+00,-8.278397558313690396e-01,3.903078320822564451e-02,-4.424294382309902351e-01
3.137366463206979539e+00,-2.493049096275432142e+00,-1.747388068550095985e+00,1.753084049068361905e-01,-2.950782611757112317e-01
-1.003572435464505030e+00,3.679489175022712111e-01,2.059237386384353385e+00,4.088244313877288927e-01,1.353253049310473854e-01
-1.274565739855721747e+00,-2.063487097586570673e+00,2.010621409184288666e+00,-5.172679363271093234e-02,-6.755775159282207953e-01
-2.643947559728778263e+00,-5.588110025689752014e-01,2.161734410167442277e+00,-2.165413902576689420e-01,-5.355185633234442744e-01
2.040691691168452060e+00,-2.289635562456524998e+00,1.615563220212184348e+00,2.304756957542372642e-01,6.509228831224826983e-01
2.807556570843349419e+00,-1.095912793912701577e+00,-1.029646968912185656e+00,1.168805451660299699e-01,6.446612336033976653e-01
7.989445700788122551e-02,-2.485417188599967631e-01,-2.681987052763989965e-02,9.861342388666520797e-01,-1.191222635881630798e-01
-3.858289515533317449e-01,-9.777216384332114707e-01,1.402465944507320650e+00,7.826844845648937010e-01,-3.192793926011986416e-01
5.223918663012461217e-01,-2.768556346641513066e+00,-1.984232791241484772e+00,-1.714115637408008264e-01,3.726561126929164303e-01
2.158680921054991764e+00,1.656426534591242117e+00,-4.725564425687629466e-01,-8.239969127436844731e-01,-4.770959157863007005e-02
2.049130413169361731e+00,-3.050375143746595352e+00,6.663217352490509171e-01,4.919562128966135095e-01,-1.529431943834369256e-01
1.442110975219114799e+00,1.995092420855283599e+00,-3.040348537461476486e+00,2.540671258481749795e-01,3.683616031306312655e-01
-1.259726650971642048e+00,2.398796461228984711e+00,-2.357932076167895907e+00,3.534861531740930429e-01,-4.802943981394285355e-01
-1.888321128754578027e+00,-2.421158642393942628e+00,-1.484382867985580834e+00,2.652476371912004249e-01,2.274923426199607912e-01
1.945336360905328910e+00,-2.169188393630820055e+00,2.626842046911939121e+00,-2.174037566742607619e-01,5.137998765695916958e-01
1.620937267911878088e+00,-2.249258425476046597e+00,7.487015288347924624e-01,6.861053936247243357e-01,1.627838744763975831e-01
-2.709552449589310630e+00,-6.111682648682759122e-02,2.354620566844466190e+00,-2.680105240226215990e-03,-3.973748439381493691e-01
2.088094898469032401e+00,7.207054773129422109e-01,-8.405319053638651283e-01,-5.534613490466517849e-01,7.599816399721011084e-01
-2.742958255821621005e+00,-2.049217949738284084e+00,-1.700489714034837396e+00,2.785971952142312080e-01,4.818868041408042036e-02
-2.207144698816452255e-01,1.882576701185537438e+00,9.465056533114672987e-01,-2.093858811128805342e-01,4.483889178122782426e-01
-5.101921494123136114e-01,2.504011563267100726e+00,-6.619581730029366895e-02,-5.911861962971519391e-02,5.743816760358005924e-01
1.385038467869131651e+00,7.187225330348891994e-01,2.038916100540184573e-01,-4.168309365774127140e-01,8.313176134067831180e-01
7.676138668687215727e-01,4.976343948187436084e-01,1.051692013357878430e+00,-8.430973560755883334e-02,7.791815427447394971e-01
1.404850686276075677e-01,-7.071169117550684113e-01,1.911178137163247470e-01,9.236251004160935807e-01,-2.825678739045466292e-01
-1.865429094473325389e+00,7.420085398128390963e-01,-2.659260725496342737e+00,-3.651694302320434016e-01,-1.655894389882109907e-01
-1.170773705611270366e+00,-2.489374969202042820e+00,-1.687037508029548549e+00,1.767329724567728855e-01,2.962395682103250438e-01
2.404471493037462437e+00,1.731532579106875858e-01,-2.767247792106959814e+00,9.465082510853795039e-02,2.074314021379244921e-01
-1.268440582922043092e+00,3.968926664791849745e-02,2.846698325953965103e+00,1.347294553188809196e-01,2.526721146797494821e-02
-2.377064429069127627e+00,-1.057996430783926467e+00,-2.761374550634938529e+00,7.838095037354408934e-02,-5.741011076977186461e-02
1.184989259960647523e+00,-2.318723555462303576e+00,-4.262850614811863892e-01,2.052850058924864940e-01,-4.948469954972269380e-01
-2.824084448112680334e+00,-1.831011634538891375e+00,-2.064460037128317715e+00,2.013262916899207777e-01,-3.978684596845247223e-02
2.454742763947745487e+00,2.703551465521751851e+00,1.469629785156807422e+00,3.850887553393699259e-01,1.019463583307733123e-01
-1.483828869239478099e+00,8.723320241839704892e-01,6.802359193505118640e-01,7.252310694040278172e-01,-3.582361271957514859e-01
1.230260247937193796e-01,-1.976671167864930911e+00,-1.298637816211798413e+00,-3.216340683642853193e-01,-2.040420326884486157e-01
1.768648438198331618e+00,-9.921361289412455875e-01,-2.675371539384921338e+00,-3.190536553554385035e-02,-5.301245126008136133e-02
-1.882349922214703541e+00,-2.730071125438823909e+00,-2.913269054609698649e+00,5.962830688530793011e-02,-4.625100691367614036e-01
-2.595355068418272459e+00,-1.889097641448471254e+00,-1.366675409865770963e+00,1.839399465139673895e-01,3.230346207478906884e-01
1.397701878392380692e+00,2.155937767302142483e+00,-1.834153783197030929e+00,-2.600890217648931246e-01,6.406257041693358412e-01
2.319296139450115923e+00,2.556109370002944026e+00,-2.781453832695569339e+00,-3.793691779895624339e-01,3.696156223469895807e-01
3.092057580020739493e+00,1.109470675689160579e+00,1.546180842648054998e+00,5.808745852532715137e-02,-4.608276194866327002e-01
-2.348500977042111248e+00,-5.446617031789560137e-01,1.702267390444730744e+00,-2.323220756471705006e-01,-7.039527623914727528e-01
-3.126936059780597521e+00,-3.063146479428174196e+00,-2.068003217057931664e+00,-1.976534812502124816e-01,-4.401494472610078534e-01
4.898237663092830374e-01,1.604325177285850224e+00,-1.687025830274274218e+00,5.547891349102517244e-01,5.321393249610487652e-01
1.441524791332223110e+00,-1.618027312673651075e+00,-2.285504457969778080e+00,-1.105726843432318640e-01,-1.102182630033666788e-01
-1.580994172131200415e-01,2.942248335432031681e-01,6.789525692626012798e-01,8.374752024245666338e-01,3.584554894352439680e-01
4.589002396112347171e-01,-1.353645622724847231e+00,-2.251922131314433972e+00,-1.194291508071690933e-01,-8.173442861712842955e-02
-1.838201330276549195e+00,2.767354282619443495e+00,-1.534347160816426525e+00,4.947666165384091430e-01,-3.252975407611835568e-01
2.914447927739717947e+00,1.426068517243625600e+00,-2.250832961633726370e+00,-5.823755358481778055e-01,2.575727809448064565e-01
-2.756229687249469151e+00,-2.984071362880601264e+00,2.034280428865820056e-02,4.051583057497623042e-01,3.021368341032169003e-01
-1.025361372946208327e+00,-1.074679753885072753e+00,-3.583814185771885263e-01,-3.843106422401671995e-01,-7.451500062759017773e-01
-2.384922347442639534e+00,8.331866654258450744e-01,-1.505196849229989864e+00,-6.752258347080990486e-01,-4.638601386552306249e-01
-1.424677964327562885e+00,7.206161739244065778e-01,-1.528480158595614036e+00,-8.029292920062097716e-02,-8.036260503482277606e-01
1.522608615147992950e+00,-9.465319330111503504e-01,5.527686136577756315e-01,4.355457618165125555e-01,8.378537642147376729e-01
-3.113853432619716255e+00,-1.533023826842165427e+00,3.038466244100275659e+00,-2.850729503922419528e-01,-2.571165227889580795e-01
-1.869369463427609457e+00,-1.124298656273743369e-01,-1.334908146611174518e+00,-6.657747137875364984e-01,-3.810088323405833588e-01
-2.371910058336114790e+00,-2.211923030951305602e+00,-2.736437164728434901e+00,4.278260985160781127e-02,-3.565022705512489454e-01
1.411305692555098190e-01,-3.061036647974110902e+00,-1.663206666319226423e+00,-6.082582580673594197e-02,4.760245535425765562e-01
2.451745728547384928e+00,2.750317954901691841e+00,-1.529429359979585845e+00,-5.063911520153813184e-01,-3.147326106466818985e-01
1.820823802464309082e+00,2.806371901305874772e+00,2.197065911508778946e+00,3.454471977892730750e-01,2.506625203890534559e-01
1.844095080630480332e+00,2.701205044359435981e+00,-2.286304791787332036e+00,-4.266289905220237433e-01,3.803987486443487498e-01
1.722039213035883698e+00,-3.114502776453369481e+00,-2.797039345515935249e+00,-2.430108069778675883e-01,4.343017103770948628e-01
2.109613297402320065e+00,-9.763253218981207127e-01,-2.355694979159082880e+00,1.483328898095901682e-01,-2.893027979839368768e-02
-3.075948332657896245e+00,1.395586330379129159e+00,-8.754425155904419498e-01,-6.934365035096397012e-01,-5.413283618192072932e-01
-2.245733635976532305e+00,-1.866854136975691247e+00,2.745375853976563363e+00,-1.962411883341949326e-01,-4.784986556648725409e-01
6.920292302599277967e-01,-2.249116627943813285e+00,1.449575715217053862e+00,6.930284036933592740e-01,-1.441036245131475935e-01
-6.829589046639035210e-01,8.778710856020017772e-01,-1.661195572883815252e+00,4.913547521602605883e-01,-6.066244093764462386e-01
-1.203020198426939302e+00,8.470261644086236608e-01,6.191750232888311167e-01,8.069940778989497243e-01,-1.903362068108130634e-01
-3.854309582435710979e-01,1.044214927209392130e+00,7.726565896185531024e-01,4.987960067156523847e-01,5.542021520494484488e-01
-7.392192736514386908e-01,-2.472748563686097967e-01,2.080202086774732173e+00,5.522503726339018648e-01,6.721575215990333030e-02
-5.535037935392952413e-01,6.004010998791913245e-01,-7.116628782902472139e-01,8.559278166118134967e-01,-4.281350618927621809e-01
-1.855936716310458534e+00,-2.058466542207044725e+00,-1.907979812110425444e+00,1.985371662995676356e-01,1.569654245566631245e-01
3.118545219472081520e+00,-6.030008608983949969e-01,-7.377766036643049752e-01,-5.552693904893185595e-01,6.415770005065718484e-01
-9.673032454688534898e-01,-1.291908904879899067e+00,-1.388569478537737822e-01,-3.849921960815567701e-01,-7.373457965758475341e-01
-1.451143301393978069e+00,2.538150923101287759e+00,-1.576875138923038655e+00,5.873236343819582261e-01,-2.621572694173276430e-01
-2.781386539081481590e+00,-2.511751707673259393e+00,-1.159735111501489113e+00,3.960253279198741039e-01,3.645872352038728725e-02
1.049457963510487701e+00,-1.033462096014721610e+00,-1.722683146648610553e+00,3.067417529888021299e-01,-2.746033667183955251e-01
2.010591001689197022e+00,-2.469674981977401984e+00,5.239946357394971166e-01,6.166232962209324819e-01,1.478605366355531525e-01
-4.812768143557883960e-01,1.416807524810637098e+00,2.513152019141355886e+00,-1.066596352142988868e-01,-6.564236930233018075e-02
-5.144261649714545470e-01,-7.541826114520988611e-02,1.778364392586604836e+00,6.119173502074159998e-01,2.018421640323504462e-01
6.334005781674725277e-01,-1.604985655998663052e+00,2.181505746524745604e+00,5.190494920965739167e-01,4.093210931772529038e-01
-3.343840504110726641e-01,-2.134969329290689721e+00,2.210038062734847486e+00,5.238287580332118276e-01,-3.659411650424976292e-01
