# link_lengths=0.2,0.2,0.2,0.15,0.15,0.1
theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,gt_x,gt_y
1.904445072252372917e+00,-9.185840067328783221e-01,-1.417526410402172310e-01,6.386325944018147460e-01,5.636314752708044828e-01,1.945416211823130404e+00,5.634015020059027212e-02,7.128283436198117329e-01
-2.903734408882780116e+00,-2.048497574379906538e+00,7.874402387298555794e-01,1.827361631171800838e+00,-1.978939581953900850e+00,-2.402004554262209268e-01,-4.284248282484692250e-01,4.470478707832500898e-01
-1.641705780376648605e+00,3.025318890160701990e+00,-3.128700773237911292e-01,3.080643181543807785e+00,1.088559153611792674e+00,7.990654084078805397e-01,2.116847764160492973e-01,-1.082693509347895239e-01
-3.350690043669959373e-01,-1.920485785987966487e-01,1.170182213188307507e+00,-1.699528064852720455e+00,-9.177091067860811968e-01,3.190603724267195851e-01,5.282746688507005128e-01,-4.146446363701657978e-01
1.447971616937362427e+00,-2.119873786757168865e+00,-4.871007057636225213e-01,1.338635235722376748e+00,2.499011051597530120e+00,1.487177389480192069e+00,2.224814078658494121e-01,-1.009255730020138658e-01
3.019581302799069888e+00,6.400636524800487059e-01,2.549930552322717148e+00,-2.525116797350678066e+00,-3.478686306821745511e-01,-2.982520654629136736e+00,-3.546068394202112617e-01,-1.612863406208507877e-01
-6.544522376313679501e-01,-2.606222302987596606e+00,4.226805616239737162e-02,1.296346358926819597e+00,-1.384374450845228033e+00,-2.396338945060998427e-01,-5.308278159326837997e-01,-1.595097964361057441e-01
1.650901705418569065e+00,2.588672021487359309e+00,-1.758062413964165405e+00,-1.908871234514823545e+00,2.700346681629806511e+00,1.583101344156072621e+00,-2.733868310189119244e-01,1.065930942975459317e-01
-2.036761806975251332e-02,2.304909322344979472e+00,4.443839337007249313e-02,1.819263357976073081e-01,-5.153495324993295768e-01,1.177048008628172937e+00,-3.514069272725718340e-01,5.143517597311624279e-01
-1.671278900915003307e+00,-2.103999444223556559e-01,2.584622045247302324e-01,-3.446679218824666435e-01,-1.431316511682276804e-01,7.526335020449090862e-01,-2.057986856633057526e-01,-9.538497253948184929e-01
-1.778962173608805264e+00,-1.362539981616748719e+00,-1.125666837954283128e+00,5.463927901327569892e-01,-1.293489323438848926e+00,1.551821311485961807e+00,-5.033007522658040633e-01,2.416584055933178876e-01
1.157541646077916653e+00,5.397062368862552972e-01,2.631344925378565236e+00,-1.263913578535454940e+00,-7.239680155484493618e-01,-2.153815910624810037e+00,-1.755022467698223454e-01,3.339189263649859352e-01
1.465079733952883601e+00,-2.393918026469716409e+00,1.812929749198490370e+00,1.955947971073071834e+00,-1.354763320031432849e+00,-2.445337828443623351e-01,1.696457623302851658e-01,4.819711675571817233e-01
-2.619168185909888535e+00,1.716407115975195907e+00,-1.678444151192399758e+00,-2.444048755007830920e+00,-5.032447638391914779e-01,2.523535389583264177e+00,-1.624705415932592434e-01,-1.312505182502375356e-01
4.562655957358292547e-01,-3.109397710310632057e+00,-1.296312134551665052e+00,2.044216150755009842e+00,-2.219129656597163880e+00,1.262048281763807012e+00,-3.638498214817167953e-01,9.437614228833449137e-02
1.209055347419240256e+00,-3.135663003781706593e+00,1.171841573416482873e+00,-2.789569185238171656e+00,8.922513260558515569e-01,-1.775175012324299750e+00,-1.517144620828797530e-01,-5.321496779023773827e-02
9.361481945767389234e-01,-2.401607647516719624e+00,1.128116554123203663e+00,6.381879489431754315e-01,8.262198146529198262e-01,5.173764691924764847e-02,5.741977842761802897e-01,1.683058783449045137e-01
-2.724841758846799245e+00,-1.520435960062042735e+00,7.292380227466126463e-01,5.798571460548140877e-01,2.517980013452057797e+00,4.951591419730814181e-01,-3.691550986206005303e-01,8.694282410332461464e-02
2.969025314544554206e+00,-8.723725630784167073e-01,-2.671083379655943002e+00,1.927822934421630663e+00,6.507878925366354927e-01,-2.781293811446650555e+00,-8.886311500433620447e-02,3.111290569625164149e-01
-1.643551557907721561e+00,-1.383305743667436083e+00,-1.786496120227204054e+00,3.138598059410208307e+00,-2.908528136340841286e+00,-1.338298348600366339e+00,-1.344094110251486396e-01,1.155272101016759090e-02
2.878092925473477948e+00,1.516125826225085405e-01,5.707002481694702922e-01,1.635223156298849290e+00,1.408460573770087265e-02,9.394947279123631034e-01,-3.198740308441011537e-01,-2.823306400012293715e-01
2.245710565418717053e+00,-1.419022121542860004e+00,6.965446144541673767e-01,2.005178177511268700e+00,6.211560711293682147e-01,-7.897048344679098442e-01,-2.965745107416005721e-01,2.979607984417881328e-01
-2.467326621799204034e-01,1.185811849894720993e+00,2.738456358233763765e+00,2.914062277194029882e+00,-1.938900741454081089e+00,-1.230593259266589579e+00,1.779745161360857808e-01,-1.214603986694822724e-01
-1.601407212454173834e+00,3.157790927546959558e-01,2.657062417849324731e+00,3.916198297294877229e-01,2.884205487853238381e+00,-1.419432220321150462e+00,-4.830088560835089917e-02,-2.068490152732138931e-01
-4.272979262022902347e-01,-1.070094765278435833e+00,9.668452410237593497e-01,-2.783890447264371293e+00,-4.573202202521482462e-01,6.660037239732159442e-01,3.011515739902992372e-04,-2.729386005704542706e-01
5.275626106454107678e-01,2.905638783077933773e+00,4.906337977754322566e-01,1.286610872837258945e+00,8.685686412550630564e-02,-3.114220765345666386e+00,-6.361298299589818184e-02,-2.727944537174888384e-01
1.317285016499900152e+00,-2.837621023067856019e+00,-4.535838842974926344e-01,-8.876659829588127160e-01,-2.444937805353547766e+00,-9.211933726918264398e-02,-1.503486490648389684e-02,-2.990274850413614238e-02
-2.411902932859044668e-02,-2.337107424712961290e+00,1.136277619822032570e-01,-6.450552508416951270e-01,-3.058549322269981996e+00,-6.518766375879745389e-01,2.391037939532364431e-02,-3.209625140650078645e-01
-8.370852059759124053e-01,-1.124243362810708469e+00,-3.390458717011202161e-01,-1.637397386596498805e+00,-1.400632023899034850e+00,-1.017358578345937126e+00,7.187293264009839144e-03,-2.610640165805823698e-01
-3.339722007388301606e-01,6.599183960984098540e-01,9.832582667879536942e-01,1.673722738951618716e+00,-2.905897926652817098e+00,-3.284827413810180730e-01,5.284374301762809756e-01,2.020391527149051902e-01
-1.752971340375239828e+00,3.095607327622300176e+00,9.076102854612004833e-01,-1.303232666124393591e+00,-2.875381983525255869e-01,1.755781806595307692e+00,1.473253256071802020e-02,4.337801351774407954e-01
4.510061707860533176e-01,-2.151144964620239630e+00,7.225263435296369607e-02,2.451447549080241650e+00,-8.931493607529565892e-01,-2.685920213156514080e-01,4.887085222481338254e-01,-2.444005025149240673e-01
-2.353655450076345357e+00,1.639284253768051869e+00,2.337684811883303126e+00,-2.114431407604609348e+00,2.782743276234742602e+00,-1.056249454789707443e+00,6.572698548562241894e-02,6.329002230169490650e-02
-1.622558517387832078e+00,-1.848640008844184557e-01,2.304367116116887715e-01,2.765985120946667486e+00,1.038375329330706087e+00,-1.109345345444464392e+00,-5.039821631581418299e-02,-2.462188562882489939e-01
-1.373119150385577303e+00,-1.350534643845203497e+00,1.755837897583414353e+00,2.580806213722354414e+00,-5.577917795533418044e-01,-1.007386661579353415e+00,1.374296822400412066e-01,-1.568648317523238800e-01
-2.478532674107653211e+00,-2.107353824595202152e+00,-4.039326417378297229e-01,-1.147783046241123150e+00,-8.510658528149344093e-01,-1.951519531542263541e+00,4.604287738818124698e-02,1.455636732202349182e-01
2.115591078992018481e+00,-2.949989485285550828e+00,3.279123081104637905e-01,-2.223396016617648296e+00,-1.004203558173573985e+00,-8.277647793331612824e-01,-7.132827244381949316e-02,4.845375999105457077e-02
-2.840991695107720094e+00,-9.411273484657551869e-01,-3.899095378015333679e-01,-2.751826106952369067e+00,2.782876171076742011e+00,2.305832180561802502e+00,-4.412736816687133912e-01,1.717940920922169656e-01
-1.277980767495624725e+00,3.140929863714625903e+00,1.775137756168666314e+00,-1.961787754946389573e+00,-1.231856850745109755e+00,9.985495581163768009e-01,-4.334745238092895664e-02,2.176125565628717340e-01
-6.698314979272508296e-01,-5.880943818739829965e-01,1.424848414406864272e+00,3.029924996842284557e+00,4.042912884274478813e-01,1.831244282481766739e+00,1.972924756497569931e-01,-4.312280749256358070e-01
1.345311272554559956e+00,-2.474074010951399671e+00,2.364231119560771255e+00,2.107131480102529153e+00,2.138827400337012463e+00,6.740975996495648381e-01,2.526103243307383228e-01,5.255409596458758548e-02
-1.246621297673681017e+00,-3.947208360768228452e-01,-8.130283883108924137e-01,2.368004099060414092e+00,-1.385487591199194846e+00,-1.645966517491688430e+00,-4.070802481551563656e-02,-6.805459943755549634e-01
-9.579407933190755564e-01,-1.658307638547659391e+00,2.073226404773754972e+00,-2.555208239758181676e+00,-8.450708928152592669e-01,3.002929532119335221e+00,-8.199116018831315023e-02,-3.467473034657474473e-01
-6.162374860164461232e-01,-2.012262115779705152e+00,-2.355376213797374163e+00,8.979161541741431662e-02,2.180320342711691950e+00,6.214439440131940273e-01,-1.165973964019707404e-01,-2.250372263636035708e-02
1.110314373936337695e+00,-2.047348599113906431e+00,2.458207218401360805e+00,-5.477080784604715369e-01,1.009681590238374227e+00,-2.678582444221035086e+00,3.182612690405643430e-01,4.151415384222360005e-01
-2.230268698302000807e+00,1.504381323988804198e+00,-1.340103567298751797e+00,-3.041185103637385811e+00,-6.292918350402922911e-01,-2.657985361858265172e+00,6.637462260877001474e-02,-3.361001965695318283e-01
1.262970687181041995e-01,-7.255100724284293534e-01,1.255106440036218629e+00,-6.439279111981743853e-01,1.021317783828556536e+00,-1.921893378308805467e+00,8.119022498358682283e-01,8.739014173765394244e-02
-1.983954784559053719e+00,-1.357755060202433528e+00,1.692153366147847393e+00,-2.634231915270786484e+00,-3.265419046875508435e-01,8.662656446980978586e-01,-4.520609385193398166e-01,-4.748069943714891550e-04
2.020887735860937617e+00,3.060431992234890153e+00,-1.535880940277471796e+00,-1.828013170950898214e+00,2.760555880480414892e+00,2.783378160594169870e+00,-1.996990777668850026e-01,3.876398183518259266e-04
3.716930560259812388e-01,1.773075143218895811e+00,4.822450200705397094e-01,2.872747397796815427e+00,-3.378570709552843887e-01,5.905540686311914200e-01,1.613467379854307548e-01,4.745131480617351127e-02
-1.828953594988138143e+00,1.438818761308017891e+00,-2.926862870512538795e+00,-8.247940166327238920e-01,-1.389304711099765832e+00,1.199349328339061493e+00,-7.165184674557852074e-02,8.702062622200185116e-02
2.697880867670074068e+00,1.897451908764443473e+00,2.816877104233967977e+00,2.099468932459582327e+00,2.023927872956552854e+00,8.484662387117261062e-01,-9.244877581209209882e-02,-9.177477592178814869e-02
8.734945726373188890e-01,2.212275607549980094e+00,-2.494523820117007240e+00,-6.007690054096532783e-01,2.713326668567742850e+00,1.814618749507857842e+00,8.965544977066967902e-02,2.399910088574250810e-01
-2.318375966808865485e+00,-3.819488994699269391e-01,2.651005933781810597e+00,2.784404284558975817e+00,9.712847330365415033e-01,-1.250004401620265604e+00,-4.589683585717274639e-01,-1.996330719259520603e-01
-2.945532793742231092e+00,-1.563185786853648285e+00,1.855840475798909317e+00,-2.175159165934688055e+00,1.003350774949107738e-01,5.429981009337967457e-01,-4.439567702900705237e-01,4.483846094045302877e-01
-2.969560334693994719e+00,-1.400698905570540109e+00,2.696544826758993096e+00,2.749302229609739356e+00,1.318145069993422958e+00,1.340932409256682334e+00,-4.063062765384860553e-01,1.333297029398968214e-01
1.027655165762419109e+00,1.560824162743005061e+00,-1.432432323763844551e+00,-7.235327984183710370e-01,-2.784768310511650302e+00,5.822547408850247130e-01,2.453015843139749741e-02,3.176967696146065223e-01
2.162206394942455034e+00,-3.164906223299888133e-01,-1.125420338844322465e+00,-2.124898505423518102e-01,-1.506660313142264007e+00,-1.153256310220639014e+00,1.418714488980479804e-01,3.536790801508843951e-01
-2.567493507241245254e-01,-2.154780196198025521e+00,1.598209828395133592e+00,2.991252359396505689e+00,-3.672261817007975715e-01,1.720930518439611312e+00,-3.187351754057607400e-02,-9.861158271572224854e-02
-5.794117429889076298e-01,2.222761768901556856e+00,2.892049553928668360e+00,2.294281777385503318e+00,2.108444745731649306e+00,-6.734396516917882103e-01,7.328710820701866968e-02,1.328806759070101096e-01
-3.109492318052885285e+00,2.365477771721038458e+00,1.462484086959425333e+00,2.539792380582722053e+00,-3.021675713580813660e+00,1.491212075113321767e+00,7.902248135434448983e-02,1.062454052682684225e-01
5.124183660466954393e-01,1.952307661195956889e+00,-1.573873348022140961e+00,-2.503773141725913476e-01,2.024545097995281928e+00,6.098244716808891575e-01,3.202665857009071027e-02,5.240106932090562442e-01
1.233787060683449788e+00,-2.365365130738072086e+00,1.058616575872680876e+00,-3.136866625905488259e+00,7.087403039774025082e-01,1.077933914694550133e+00,9.543813061918225704e-02,-1.851713932066884616e-01
-2.473208451652938233e+00,-2.776814518079523619e+00,-2.128661713216053908e+00,3.137890149908264981e+00,-2.627676447813840355e-01,-1.706834774192553139e+00,3.746900550596993229e-02,1.576498237466344432e-01
1.059087332613746213e+00,-1.065489681155271651e+00,-2.140000390424699805e+00,-9.084991092957315217e-01,-2.610500267904676264e+00,-5.753143173351840112e-01,2.618085958270195412e-01,8.347155512722345683e-02
-2.475616035441898788e+00,2.245301958479714699e+00,-1.037168443402024298e+00,-1.228717770469007986e+00,-5.305978045056143344e-01,-3.931606202359412272e-01,-2.677998246904682578e-01,-4.400222065805666771e-01
7.576530232997846781e-01,-3.059610746356988820e-01,2.716656473465801191e+00,-2.395268724787453340e+00,4.795467694458692698e-01,1.057660111351773402e+00,2.122014253385962890e-01,5.404949237180246557e-01
3.916562413256086117e-01,-1.410523904336790535e+00,-1.264171910473768312e+00,-2.247546040812952395e+00,-5.536750945513091438e-03,-1.316629997134436847e+00,1.964697563094286448e-01,9.159153253613000478e-02
-5.390449543203912341e-01,-8.869638569110245285e-01,9.657774585884633112e-01,-1.454798662454809710e+00,-4.291894550771160333e-01,-2.646305274843401278e-01,1.381349046582403539e-01,-6.887201759223141595e-01
8.822924415590902569e-01,1.331834388334689478e-01,-2.036078041837038999e+00,-1.478428764324132505e+00,-1.666544389967194562e+00,-2.679359837693048085e+00,2.236429116529072836e-01,1.388750187392120972e-01
2.810595329494349315e+00,3.077633048088803669e-01,-2.282345674813219816e-01,-1.494919508310214473e+00,-2.461546030442606003e+00,2.330919487952246349e+00,-4.539506987973835339e-01,2.311348123716673864e-01
2.312237475149784061e+00,2.410438194042314741e-01,2.442119093095918458e+00,5.249253380740537267e-02,1.227707499457290297e+00,-2.830293658137326140e-01,4.959286406132415448e-02,-1.049816257471766212e-01
8.867535892134457143e-01,-5.383801883474959027e-01,2.247129536523226889e-01,-2.149051653531423689e+00,1.686129565961934418e+00,2.403246050691367763e-01,7.246542818803551889e-01,2.325532552942465581e-01
5.401985762668841673e-01,2.598420610787259832e-01,1.863257199262362107e+00,7.617161713512756727e-01,-1.479709517910429595e+00,2.937857270332216331e+00,-4.859286073619570323e-02,3.375027989649841409e-01
-3.106032984706610378e+00,1.109693007971101153e+00,-2.219987272562984337e+00,2.100110327223450923e+00,-2.601020938819603057e+00,-2.370752150113851098e+00,-3.853940275219175926e-01,-6.368821720107656348e-02
-1.212145966992144608e+00,1.650618801377047085e+00,-8.291313338671812971e-02,2.172453493703345728e+00,6.731500561181404940e-01,-1.505239435003374204e+00,1.539198498973658180e-01,1.439177150798226779e-01
-1.763233528622198731e+00,-1.633090491114028264e+00,-1.479093014308005216e+00,2.444520150258751912e+00,-5.286937298701102073e-01,-2.559112114994814835e+00,-3.883698296033311070e-01,-4.350709280488362918e-03
6.277693291344803583e-01,2.149679109688709566e+00,-6.416245238730731160e-01,-1.379001835376142626e+00,1.207293134403957247e+00,3.028457743600160512e+00,-5.288756387846048346e-02,5.030509285876976211e-01
-1.042051770423572332e+00,-4.947932358811644171e-01,2.392108572776567854e+00,1.466726464240487360e+00,-3.096557127432625567e+00,-1.753940403590994679e+00,1.619269823923027707e-01,-2.744433404381935726e-01
-2.680412778812169883e+00,5.743999946465194739e-01,-4.388209629234776088e-01,-1.211348653250986729e+00,-1.957376829980622013e+00,-2.189833761766146747e+00,-4.477185615603975211e-01,-3.059124215803783464e-01
1.087860345630601522e+00,2.893289241374184861e+00,2.933890158802974213e-01,-2.591182833107188443e-01,1.817910832201976135e+00,-4.824046531546954952e-02,1.160607317956224849e-03,-3.808945458322887112e-01
-9.186165639747860823e-01,-4.630805951228240680e-01,2.607100802099379777e+00,2.372749688766425002e+00,-1.910588949369746992e-01,1.149610923991046363e+00,-6.819367684859303780e-02,-3.714779801221759215e-01
1.004099294918326279e+00,-5.965570604044065917e-01,-3.035093508613838420e+00,-2.275244103836584042e+00,-2.332995437230719560e+00,8.548370036641190772e-01,3.316817249803551970e-01,1.649550763918292418e-01
2.993013731931717381e+00,2.550766727029075476e+00,-2.155013080746774445e+00,2.230864205874995676e+00,-2.827199295330665496e+00,-2.713887898636398788e+00,-1.670301359515874440e-01,-1.873215415503031167e-01
-7.893130349718280314e-01,-2.937862312289389433e+00,1.801086412072909759e-01,2.379622999867624600e+00,2.316700112497778186e-01,7.663186559651213869e-01,3.682814896698176355e-02,-2.281318161314138393e-01
1.350954939614501527e+00,9.344742674520087888e-01,-1.472393200422581705e+00,-1.458281652836419306e+00,1.442368463931220646e-02,-6.683121121615265281e-01,3.178137632447757266e-01,2.165154819120875540e-01
-5.063886347438035784e-01,6.888210142879067632e-01,2.787651296465563533e+00,1.700269102238670449e+00,-1.357315163086645349e-01,-2.349132772819873871e+00,8.401653569547506972e-02,-2.423946758472460827e-01
-9.131137272240836822e-01,1.941024849559957133e+00,-1.123100894825172613e+00,2.922409831484530152e+00,5.600798841700860287e-01,-3.124675107506318383e-01,3.675252218115447611e-02,1.052061986223629814e-02
-1.433906113246979697e+00,2.385424080133115687e+00,-6.613064012387801505e-01,-1.184366702640766933e+00,-2.845769771811473170e+00,-5.289937530286956680e-01,2.620964000404084060e-01,7.982601172526131161e-02
-7.685533794694805465e-01,-2.121152537992276876e+00,-4.228927714624979295e-01,-9.063107605191795813e-01,3.479605788291264545e-01,1.960317316150024247e+00,-4.632158834003721193e-01,-1.704975473771089267e-02
-1.824911579463670108e+00,-5.966388609133841392e-01,-9.331799848511201922e-01,-1.199877720678295123e+00,-8.666147453380781407e-01,9.340358049731234402e-01,-3.443648275691219007e-01,7.632492533296864057e-02
-1.940000782753075859e+00,-2.182758700072865210e+00,-1.067633686376105562e+00,-1.263319674993779174e+00,1.308111610288550608e+00,-1.993165466988395362e+00,1.849867985039998219e-01,1.924820861223719426e-01
8.248737200124174329e-01,1.919902451536617427e+00,9.831613646531049966e-01,-3.010155399122343756e+00,8.741283072787044972e-01,-4.356162203465916427e-01,-6.522651504843038350e-02,4.536808327372464644e-01
8.474264537748976700e-01,-1.343720890177380944e+00,-5.184966555729837445e-01,1.489833210463666902e+00,-6.489089306479622898e-01,-1.275766170809446320e+00,7.070291838984628097e-01,-1.718015470291133773e-01
-7.747634070221187663e-01,-2.283921249904608430e+00,-3.307603912075638419e-01,-2.249933950641043623e+00,2.406341335406362525e+00,2.847921302910883412e+00,-1.870092838746007513e-01,-4.123994109828901800e-02
-2.145063037773207171e-01,-2.020234039424368078e+00,1.848813426294496409e+00,-2.955613811642893829e+00,-1.924374742737374744e+00,1.271446762024602606e+00,1.235207972803464699e-01,-4.265850635254077317e-02
-9.270790348511432910e-01,1.952022544182366204e+00,2.527039059456352099e+00,5.589442806862074953e-01,-1.725554861683276098e+00,1.546482210571097582e+00,-2.238874622931083525e-01,-1.606339970910135306e-01
2.459878666677964176e+00,1.819480871123446697e+00,-3.333903145797121326e-01,1.959289258399813605e+00,6.807876683379205929e-01,5.591891420848940086e-01,-3.025930521790554106e-02,-1.342879519810804001e-01
1.804645184315869066e+00,1.913730353308631393e-01,-1.899218184389499520e-01,-2.240654750735186607e+00,-1.043020717569061340e+00,-2.608393798679113473e+00,-8.407996323926449078e-02,4.397478114505315450e-01
1.222846967550470509e+00,-3.469558714487717133e-01,2.038820854353422973e+00,-1.242400436399339947e+00,5.223459958704621542e-01,-2.917930149451966493e+00,-2.648063647205015081e-02,5.914134576867219328e-01
1.079502238471850895e+00,-9.611795645128244914e-01,6.592927913281569907e-01,2.013349192381513220e+00,-2.061739644643324265e+00,1.575073675689223407e+00,3.395053007822927960e-01,5.660207788062174838e-01
2.915719992426808460e+00,-8.159700776526790378e-01,7.165950139274404052e-01,2.550052170065580270e+00,3.013786902328711825e+00,-8.110061914718804665e-01,-4.413453632270935567e-01,3.879992312100706275e-01
8.673510474046768337e-01,-1.772523091717294053e+00,4.845707633055993391e-01,-2.017287866479417602e+00,-2.966225707024605640e-01,1.286854906975728241e+00,1.956216847315003227e-01,-3.421337788897105270e-01
1.457659633848944480e-01,1.030623013473055849e+00,2.781505318361220169e+00,-1.678938289560614638e+00,-1.182545707497992815e+00,5.668462455132630140e-01,9.946753932032315060e-02,4.149142949700669325e-01
-2.079380734302874956e+00,1.269606981985255345e+00,1.695962852487602035e+00,1.686618414137559085e+00,-1.710791093226619042e+00,-2.133581917397911365e+00,1.677492961072361566e-01,-6.547120430552282044e-02
-7.630812347091087133e-01,-1.724925726551991501e+00,1.260227166011512523e+00,-2.048318685755701196e+00,1.438070079963180703e+00,1.130941120415188017e+00,-5.920272921788528875e-02,-6.377095401310105549e-01
-9.358942440107109739e-01,-1.740357928056435410e+00,-2.873126146432682937e+00,-3.040299789850922973e+00,2.648365983531477674e+00,-2.058399471296658234e+00,1.145442493828296715e-01,-2.766877200070245735e-01
1.422657232163914820e+00,-2.912840458995517245e+00,-1.894430308176699551e+00,-7.935053847773807512e-01,6.229061380023965810e-01,2.855980562473198425e+00,-2.856974137199573271e-01,1.716082302711627872e-01
-2.001244390207528312e+00,-1.490223876484233712e+00,1.857956148708119315e+00,-1.804059844718628458e+00,-2.660543725978430807e+00,-2.094638976293345944e+00,-3.131456543838169182e-01,-3.357689463312429345e-01
2.800924333486854323e+00,-1.772026780918063427e+00,1.426067118689576141e+00,1.101152875949281906e+00,3.263124768406195919e-01,-1.742078536832332825e+00,-5.419386575547631146e-01,2.875211010680069901e-01
