# link_lengths=0.3,0.3,0.2,0.1,0.1
theta_0,theta_1,theta_2,theta_3,theta_4,gt_x,gt_y
-2.619220649042383275e+00,9.730069208755773857e-01,2.112258482709623131e+00,1.670577853044284744e+00,1.921312670600586081e+00,-2.184086438957562326e-01,-3.538805916215862490e-01
-1.556500905370339138e+00,1.691847696741668905e+00,-1.723376220330916420e+00,-2.370305861066182018e+00,-1.682527047015071719e+00,3.097091232067302746e-01,-3.266617892165961101e-01
-1.733744889866582151e+00,1.862012963003688348e+00,6.881261610907278836e-01,3.135645291727413131e+00,1.900252462192190350e+00,4.077794037396038629e-01,-2.261425337129795710e-01
-1.773860175365462588e-01,-2.211329878402381599e+00,2.121825567021519809e+00,2.416557333700337651e-01,-3.403103554063338088e-01,4.626552221729985370e-01,-3.490750621384803298e-01
-2.455883878261896136e+00,1.685864141076772960e+00,7.137034835160056545e-01,-6.807003388716377223e-01,2.179401115076316842e+00,2.697144948387947827e-01,-3.781001663805524937e-01
-1.771168900424523907e+00,-7.594636542701831416e-01,1.134707374190928597e-01,-2.189917188424102434e+00,-2.984528506589084973e+00,-4.397891029429401577e-01,-5.957675410373688418e-01
4.543354686512137697e-01,3.057562347243990786e+00,1.015531855184041987e+00,-3.251065377368314024e-01,-1.720045589676639342e+00,-1.747452004812890536e-01,-1.995128076050893262e-01
-2.476841695240350028e+00,1.695715311879467890e+00,-2.567244192451863416e+00,4.644930884869236110e-02,1.201728273890721788e+00,-3.680431113612614435e-01,-4.255682859450395927e-01
-2.569302021658634416e+00,-1.957998320451772578e-01,-1.677255163499613788e+00,6.782028951353722412e-01,3.062808501323520005e+00,-5.893807000628874526e-01,-8.622588908523366735e-02
1.014766131246481962e+00,-1.905723650958684567e+00,7.458340830708469760e-01,-2.229972850359848380e+00,1.105365074187964147e+00,5.024627227601504709e-01,-1.722816792378683570e-01
-2.336519663779799139e-01,-5.190549110344866435e-01,-1.716630737106831894e+00,-3.078410104251475321e+00,-6.393078660050623974e-01,5.280086930779508414e-01,-3.224056400261720023e-01
7.257427598581105421e-01,1.590796659666840362e+00,-1.725749640000551643e+00,-2.907731992277456712e+00,1.888209685612245892e+00,2.100148145039678615e-01,4.158830654180867836e-01
-2.547118447539625130e+00,8.109182025122532167e-01,-4.967488927900820528e-02,8.023890258673205267e-02,1.704720573427448649e+00,-2.540562470716148380e-01,-7.585033195320950439e-01
-2.162491059272924065e+00,-2.985692880102238878e+00,-2.434351311485638547e+00,2.402332850660408248e+00,-6.142782312818444446e-01,1.463215969992894272e-01,-3.351147245199929958e-02
4.327663753689008352e-01,-2.460771382738601964e+00,2.567991724011903898e+00,-6.862523960749724594e-01,2.363651562764311542e+00,3.501376880954948367e-01,2.469342200464382658e-02
5.953337108776515230e-01,-6.348811051145846207e-01,-6.461363863077540515e-01,-2.174544015457205326e+00,-1.314212195875534839e-01,5.080054182741814417e-01,-1.297102929787948521e-02
-3.871015326496864972e-01,1.765204422077131241e+00,-2.096260178061895463e+00,-7.268282506517254049e-02,1.380731318640049388e+00,6.392819440256187757e-01,3.412878738493531350e-02
1.506407701328694948e+00,1.322215668373569741e+00,2.235599169021449839e+00,-1.587704320677439496e+00,1.377071219743755570e+00,-2.775702075842087502e-01,7.212069537973841982e-02
2.789349825695754959e+00,1.695141230977038838e+00,1.865129163056210793e+00,-6.440601060549684398e-01,2.448429410684499707e+00,-9.557727495210624480e-02,-1.345348716497805630e-01
-2.835662664265442334e+00,-2.425254628552013791e-01,4.957202146265426990e-02,-1.306701803982592835e-01,-1.689102719363996918e+00,-8.706185802919333971e-01,-3.106402807054296777e-02
1.674675932880580476e+00,-2.909831147710605137e+00,2.770655142642404201e+00,1.965947200499195802e+00,3.535811079658839340e-01,-9.444428281064792818e-02,1.143411005123947805e-01
2.698095152753603010e+00,-8.462626153978916044e-01,1.038090571732067424e+00,2.731780418064427174e+00,2.663301959108951067e+00,-5.107537703676096053e-01,4.961903547030206973e-01
3.138903292404376266e+00,-2.309627524054888248e+00,2.567518056832637896e+00,-2.108631367214852670e+00,-2.633406667613408025e+00,-2.406453655473840547e-01,1.701168611188129121e-01
7.708086613105917806e-01,2.930986174662379540e+00,-3.112303709833303511e+00,-4.355230518521309158e-01,1.728598516964013676e+00,1.954473052119417575e-01,2.713102931300021003e-01
5.291797111818707933e-02,1.217653416354832707e+00,4.307777973892035206e-01,1.486695047730772323e+00,9.157977350342658696e-01,2.052043919775883296e-01,4.140555551532539846e-01
-2.978650663037404556e+00,1.266226651726938712e+00,2.383112187391813741e-01,1.865028774652024879e+00,-9.005388903883830842e-01,-1.393172049931910572e-01,-5.554100661577426878e-01
7.630373065441364844e-01,-9.246505032365108789e-01,1.711220876303070071e+00,1.005528531203735199e+00,8.758070197192147077e-01,3.380165367750314620e-01,3.858261917272313712e-01
-1.425536232283538540e+00,-9.104275369068748347e-01,-9.660299830305176805e-01,-1.854592459359996726e+00,9.900261328750659118e-01,-3.707444144988468748e-01,-3.055122483244022136e-01
4.095467969635970817e-01,2.173430997756666372e+00,2.205627282947403067e+00,-8.965997752636583051e-01,3.170696368232790441e-01,-8.535201728807213784e-02,-7.675061622490716995e-02
-1.198144276686652354e-01,3.082661373394294024e+00,-5.182507245508207738e-01,9.257356256632158775e-01,-2.388887090598401208e+00,-1.925388249083366810e-01,2.063188901281901022e-01
3.127504896262332856e+00,1.429696029168126437e+00,8.831185750116645750e-01,-1.753206698475565872e+00,-7.553660713881962252e-01,-3.965668372190737090e-01,-4.725344936158448750e-01
-3.345914424483913407e-01,-3.098398799278679672e+00,5.892308189849901900e-01,2.896935057200135333e+00,-1.036281135216453819e+00,-3.988181096897083083e-02,-1.489248023555208023e-01
-8.531565768995075238e-01,1.361976000018005450e+00,-6.763118285704270427e-01,1.621589219468820176e+00,1.766678672705575437e+00,5.684365801422712750e-01,-2.179626675537132269e-02
9.527275763225304672e-01,-6.379427990094925782e-01,-1.301888996983445734e+00,2.147035972527233660e-01,-1.105944193413452403e+00,6.106707323314405356e-01,5.403027350010525254e-03
-1.044991442234644019e+00,6.049464664916643919e-01,3.079920443588234136e+00,2.953406542194755069e+00,-1.453433585833755259e+00,2.695947853729546151e-01,-4.387827482924259170e-01
-1.949643211292206857e-01,2.011803482417386491e+00,1.756351473246334116e+00,9.367346583264684057e-01,1.062188250901249909e+00,9.524427408731081512e-02,-1.404089271225382463e-02
1.767159916181536339e+00,1.764742733988672541e+00,-4.254371465269071173e-01,-5.463056010242755001e-01,9.114056912978742986e-01,-7.140179708428010530e-01,2.096366512911529978e-01
1.777606452439779439e-01,7.523534128205549010e-01,-2.530026522482399010e+00,-2.568123967354948967e+00,-6.985678686445990770e-01,4.323470453135920821e-01,2.779985041523244105e-01
7.389499267164438834e-01,-4.361365105045629242e-01,8.354132497109909572e-01,-2.045227272246736838e-01,-1.282797045414085346e+00,7.453986823320772892e-01,5.192722748088069995e-01
1.006952416351160728e+00,-1.047736418563147698e+00,3.084709077668705390e+00,9.759146727430412227e-01,1.913066732681187432e+00,2.911129704691208242e-01,1.495547192605598541e-01
-1.487867070084437859e+00,-1.276868134860009496e+00,2.522355305400560965e+00,-1.821126180125512084e+00,-1.551164231438932894e-01,-1.675904809150712826e-01,-6.252169919419325872e-01
7.745615377943022573e-01,-1.289279041032080464e+00,2.853682944393665544e+00,2.384505778871010229e+00,6.686263430147474374e-01,4.005487865922638391e-01,2.820148606413444559e-02
-8.834208296680117201e-01,-1.689106389611052972e+00,1.495604654909894471e+00,2.420749400243354721e+00,2.435754644006875580e+00,-2.538710518642768588e-02,-5.317511426181601442e-01
-2.491455656031337895e+00,1.695453927245938353e+00,2.401648185719685635e+00,-3.078941674799986039e+00,-6.249019653799248175e-01,-7.649232232906447160e-02,-3.820163659224266040e-01
4.888796860064070771e-01,1.475299784807325487e+00,1.548115108922796246e+00,-2.120893459207255027e+00,-2.510578717952971939e+00,2.493431435653578263e-02,3.539434342540457856e-01
-2.500998678296620259e+00,2.369651725803552544e+00,-2.482327689600710485e+00,1.416290869712729439e+00,1.494392982786327373e+00,1.622320216953430927e-02,-3.831822110324917263e-01
-2.549529898476409873e+00,5.603177511769699137e-01,2.297560993071909863e+00,2.769684700888229933e+00,-1.568413592243523169e+00,-2.739484801282218718e-01,-2.746805701315327974e-01
1.860460324482555272e+00,1.047940494629632013e+00,-3.044252093347274535e+00,2.676380335841216151e+00,1.178583113375357705e-01,-3.504364058529058079e-01,4.327544381479168090e-01
-2.471292268496209754e+00,2.296686904080036840e+00,-9.237255617059800805e-01,2.235755637483758385e+00,1.059921694569516681e-01,2.255142061034099144e-01,-2.311277512758321828e-01
-1.950171631778945924e+00,-5.986940699901621699e-02,-1.509270217526842872e+00,-6.414970031624438462e-01,1.959860171105860083e+00,-5.359107208852069704e-01,-4.720546984696235571e-01
2.802936789940435602e+00,-1.254412512533727986e+00,8.617510875141274340e-01,-2.801727177353297904e+00,3.799529746419936238e-01,-2.327096153665286216e-01,4.938586704840703945e-01
-7.404529443613649953e-01,-3.880900302536267610e-01,2.262493558350278100e+00,-1.422891013393707160e+00,-3.013742400711985070e+00,4.316080898199888827e-01,-3.047596717800652444e-01
2.507998032308087488e+00,2.730979801665400331e+00,-2.379867826917036577e+00,4.724126978900411444e-02,5.516919484746996005e-02,-4.786973532529947284e-01,1.522168285476258390e-02
-4.194211819251290052e-01,3.131539174681884141e+00,-1.108842126242082671e+00,1.681837159953688321e+00,-7.248123328554623157e-02,-2.039723506782391005e-01,1.812421667454666152e-01
2.788792000912493130e+00,-2.725860031775627856e+00,-1.692015936768818785e+00,-8.328863481126806967e-01,-1.923352023941668376e+00,-1.036750739775839508e-01,-4.528607644843342384e-02
1.146318690294720888e+00,1.468177785853321815e-01,2.658042103305573889e+00,2.573335684876828289e+00,3.088525742937465957e+00,6.669458250490076234e-02,4.222698665300120835e-01
1.846367190862705954e+00,4.952802955845885258e-01,-1.214983423340022295e+00,-9.055543318492733640e-01,-2.931616916093888747e+00,-1.980036110110109937e-01,6.646186696236360270e-01
1.289165452569532633e+00,4.046182962006232842e-01,-2.475768353874413297e+00,2.697695666639210010e+00,1.713616899253232795e+00,6.632550625290387081e-02,4.922250086777573697e-01
-5.727476376564326621e-01,-2.954159885599780377e+00,-1.485345788215006513e+00,-2.371696363925680284e+00,-1.189415093047116123e+00,1.259800373603460477e-02,-2.312899318970700058e-02
-1.973157037496199084e+00,1.736829604901465984e+00,-1.484197198192684031e+00,-2.915597131860211633e+00,-1.255269003243396853e+00,2.291531403902964947e-01,-4.061501186153787524e-01
-2.166326693320597130e+00,-2.059903274016853025e+00,-2.943529238124247271e+00,-8.931265928209879412e-01,-1.081412565094360456e+00,-2.988713375114671611e-01,-2.636048106043391015e-01
1.584514891564526629e+00,7.234494142467178257e-01,1.401327313992301704e+00,1.217907257166933377e+00,-3.001027218658647300e-02,-3.347105601628177496e-01,2.185466500409949109e-01
-1.833050008762996397e+00,2.139196372362621723e+00,2.691395297301585998e+00,-1.015451640241460840e+00,-6.273995819307476296e-02,-6.378867613845305706e-02,1.503135203901370676e-02
-2.899465766246828835e+00,1.524672445279264821e+00,-1.159571542090432228e+00,-2.618746125246681711e+00,-1.367016875441747770e+00,-2.572052494817074209e-01,-4.133336387272119050e-01
2.350185039439756096e-02,-2.760271754088344576e+00,1.824972446247811853e+00,-1.026240524507867402e+00,4.764162464054075841e-01,1.216221647963964120e-01,-4.619647388763973850e-01
-2.772131728072490642e+00,-2.738853568612187317e+00,-3.224214983605899754e-01,3.945866736613146131e-01,-3.139510556512017381e-01,2.679456293672496381e-01,3.132772932780150676e-01
-1.680347769714813255e+00,-2.676920266604137399e+00,4.581223690358862122e-01,-2.776269701906904697e+00,7.674733511667004571e-01,-9.696704671867929781e-02,1.189337878675605087e-01
1.545180315032179230e+00,-1.823334362715656853e+00,1.276458181246401757e+00,2.280208745902143619e+00,-6.154447114591938828e-01,2.166672172835590049e-01,4.180356507919433251e-01
2.931264766575044867e+00,8.352086160154708061e-01,2.176192029279823359e+00,-2.644014762783172934e+00,1.952987593448482606e+00,-3.956023702394144137e-01,-2.811121793114810252e-01
-2.575814286466235892e+00,-2.148626142700429842e+00,2.799554233893357669e-01,1.946524892213887803e+00,-2.510294040615810740e+00,-3.534136433410632883e-01,3.676663798694581597e-01
-1.902503839853310064e+00,2.283652780895807588e+00,7.516376381711453725e-01,2.517161019628160190e+00,1.272144816084237462e+00,1.990639079060050332e-01,-1.374139727636529973e-01
1.329958313300496187e+00,1.245409646820556659e+00,-1.280256713237984068e+00,-1.160135438425200727e+00,-9.156644928309600751e-01,4.294989122328986275e-02,5.878040009486161788e-01
-2.628281587082349713e+00,-2.471857846345923093e+00,-2.299939300467003900e+00,2.603160251044490003e+00,-3.033513224921924323e+00,-4.941197732384024210e-02,-4.966853784736857680e-02
-2.036295035749596138e+00,2.958509303873713137e-02,-1.549272588707200748e+00,2.886477981683796656e+00,-2.786899131392211348e+00,-4.610771738210671655e-01,-4.905945165444650646e-01
2.050139383506353497e+00,2.992566909830368438e+00,2.978428569766370160e+00,3.030768955304490753e+00,-1.306334072418644965e+00,-1.635997672584994511e-01,4.824686917646499318e-02
2.264368020115973934e+00,-2.744775730797739399e+00,3.117778687576499230e+00,-2.297582660523565412e+00,-2.266456515011716633e-01,9.278863150395529058e-02,2.332921624931298954e-01
2.539992427556159171e-02,-1.337444433823757217e+00,-1.668307718788293537e+00,-2.541540380456377868e+00,2.106185379572198535e+00,1.553876459633351248e-01,-2.184471537955457454e-01
2.304731869002557332e+00,2.965394732629352603e+00,4.244702183255877337e-01,-2.977296487451821072e+00,3.744793490679221293e-01,-6.682268628951776313e-02,-9.666384656453226587e-02
-6.878394824728513157e-01,-1.603120182031414487e-02,1.866760012453063666e+00,2.240072473786821838e+00,7.066834587250969690e-01,3.865323009554162415e-01,-3.092408696681593350e-01
-2.227778387985216657e+00,3.077580413618401067e+00,1.803462265382774099e+00,3.029946456581134484e+00,1.257583563296976514e+00,-1.224915297744211262e-04,8.628375890936662573e-02
2.922267799625605456e+00,-8.355426998018788964e-02,-3.576608778850998149e-02,3.055310961153242744e+00,-1.933611595161375485e+00,-7.475683407237141420e-01,1.094238175003725555e-01
-3.196167118916233285e-01,3.137303867118990119e-01,-1.441157913493542608e-01,-2.343406639024479432e+00,-1.984526148001308110e+00,6.796063706065637033e-01,-8.902457730199882235e-02
1.698278522680384484e+00,-4.374358333945704835e-01,1.953286008390322515e-01,-2.868509668643366872e+00,1.664397824488667688e+00,1.888576825395108794e-01,7.081501118008166618e-01
7.337873051428296378e-01,1.423478606122805523e-01,4.181807644045854033e-01,1.272695543796399598e+00,-7.694893181224040646e-01,3.630040209619024849e-01,7.755808257246952220e-01
6.305460821525565862e-01,-1.830830887373358307e+00,-3.134507074558989803e+00,-4.736490540169357999e-02,-1.215831398738449032e+00,3.222049675049512563e-01,2.410230218361198995e-01
-1.837709862500309654e-01,1.599956797012773713e-01,-2.667140768201193168e+00,-4.994856950785160343e-01,2.734899053907490440e+00,4.047562588088507995e-01,-1.881807664046791229e-01
2.242487862977851520e+00,2.360486114261224344e+00,5.402900805493788816e-01,-1.025434620084131776e+00,2.971563451387668309e+00,-1.227094896832861826e-01,-2.557679477109529032e-01
7.494973450466742015e-01,-1.861645737136592871e+00,2.996811577223779111e+00,-8.426227708170723751e-01,2.277994722303780861e+00,2.427163187439202174e-01,1.942088880715557020e-01
-3.076957425411864566e+00,6.211446943862100056e-01,2.825674377908235613e+00,2.936148466716802297e+00,-1.634988285122471297e+00,-4.537328665363105085e-01,-5.393242882136033145e-02
1.444199009300525027e+00,5.677997556832674597e-01,-1.081843771607883475e+00,-9.384117281044748182e-01,-4.381770724559048702e-01,2.195075006791452621e-01,6.852125234615048521e-01
1.523941167079512660e+00,-9.681721978981436827e-01,1.374473003306824204e+00,-2.076383757431558230e+00,-1.157911882686343263e+00,3.238419266414921394e-01,5.341424742093681122e-01
-9.488845487902661802e-01,-2.580374368814330577e+00,8.307463962329180163e-01,6.102705279187770060e-03,-2.216493299028551522e+00,-3.542032577001689719e-01,-1.615136625456270458e-01
-1.657758467419746751e+00,-2.391175291842448480e+00,2.189545604707627824e+00,-2.873727807488545505e+00,-1.712397900456608113e-02,-2.618723796365478584e-01,-5.432785777609601408e-02
-2.312505656236587548e-01,2.546748390292995268e+00,7.751340780894113713e-01,1.847590103643113046e+00,-1.903652129719273223e+00,-1.880879243483297714e-01,7.523738675156314837e-02
1.061940451276031538e+00,1.970274319289710085e+00,2.829205011111980639e+00,2.950659774714520012e+00,-2.136113389257785045e+00,4.099468349337041795e-02,3.086479484425969644e-01
-1.225418142514810516e+00,1.169850094042994115e+00,-2.486530604265014155e+00,1.049801356234111971e+00,8.089237897363759089e-01,3.213650198971779171e-01,-5.746243505694867970e-01
-1.739032702826415866e+00,-1.043602412444783578e+00,1.302696358104634911e+00,-8.943837753650045741e-01,2.126792004791139057e+00,-2.879945003721319230e-01,-6.942473962786961383e-01
1.037020616425741615e+00,2.460927627653413552e+00,2.436725288282190149e+00,2.408160867496945023e+00,1.360187510536295719e+00,-8.365496167847284725e-02,1.461298976192071108e-01
-2.710381755353657773e+00,1.096188882994662883e+00,-2.818347658585862892e+00,-8.478859741096891334e-01,-2.585588007434250990e+00,-2.882003444083117705e-01,-2.485863657415231798e-01
5.628165686550095081e-01,8.837554137404017851e-01,1.071115763570118062e+00,1.507689571473842527e-01,-2.611306740634308010e+00,1.393999136985279996e-01,6.258810051402077246e-01
2.053457000344582895e-01,-2.527469976479565617e+00,-8.576350624684980772e-01,-1.574881839667198635e+00,1.254204018244389651e+00,-2.003464858272039351e-01,-1.540173745452194654e-02
-2.887415885716937414e+00,1.205604573075331309e+00,-2.343700806944370996e-01,-7.805170047541682976e-01,-1.079556507882053040e+00,-5.621019390757657774e-01,-5.455225794447682297e-01
2.474967988360910809e+00,1.785196223947263405e+00,-8.281005055283570115e-01,-6.440078846614265551e-01,-2.350547999697347734e+00,-5.617204763446264071e-01,-6.463269022207021597e-02
1.973019245997651439e+00,2.491440521827023247e+00,5.292188005304190312e-01,-1.963613777444139785e-02,1.183249252876850122e-02,-8.266284189137990124e-02,-3.997884102241502924e-01
1.841267645774875561e-01,-2.036769642790849932e+00,2.736266071287255741e+00,6.042295106442727715e-01,2.849845991207001994e+00,3.100473166462743846e-01,-7.203402942301342926e-02
-1.059253825312148400e+00,-1.528112318621715815e+00,-2.734487256669348554e+00,1.426765975587845681e+00,-1.646676061354388265e+00,7.070895551381850552e-03,-1.195390314930483838e-01
2.332236549447020302e+00,1.922605549272006442e+00,2.090712893156775998e+00,2.539993958255148065e+00,1.677093116004997775e+00,-2.676667750063390083e-01,-7.894938142130705772e-02
-4.849340956497472099e-01,2.898203423995688865e+00,2.076193605714625079e+00,-2.418417319830647116e+00,9.941048756972135081e-01,-1.503649842719340934e-01,-3.982710011171126940e-02
2.228603337153232999e+00,-2.871414641259759204e+00,-1.676283259197261399e+00,1.286536872856840041e+00,-2.755407888496079316e+00,-1.079342105407164465e-01,-1.146352920050800195e-01
6.393394342044005363e-01,2.539308339018528926e+00,-1.508530430839426062e+00,1.871001294594294428e-01,2.592596774378499447e-01,-1.590307151855621381e-01,5.483035204077123526e-01
-2.492008679516354963e+00,-2.407572349699067082e+00,2.770885605694891396e+00,1.438927911069054488e-01,-2.258565705750147146e+00,-3.743807647644685210e-01,-5.872170170893822871e-02
1.380055041203696042e+00,1.605534656189560039e-01,7.015408443444477449e-01,-1.616033085479563702e+00,1.830382633824070737e+00,-5.488320626425695348e-02,8.728934299136170694e-01
1.150887667893552901e+00,1.750391536752863075e+00,2.988223868846338505e+00,1.248642313335990295e+00,-1.667758732261459542e-02,1.481235991101476634e-01,4.184257030438334191e-01
1.326205350518936399e+00,2.415320283352905939e+00,-1.161658957760540511e+00,2.155018098363793655e+00,-3.132081630502714376e+00,-3.451823403726380635e-01,2.281984233952643881e-01
1.504033929797894409e+00,-4.930596302470626746e-01,-1.338177601455800891e+00,4.812770629874862927e-01,2.511580738999511730e+00,3.786425249798418546e-01,5.504211057111455530e-01
-1.116647653906895243e+00,-1.369540331323051419e-01,-9.377216873830618304e-01,-1.902611972007384855e+00,-2.019840691034387348e+00,1.494780017665789662e-01,-6.190015088779403651e-01
-2.885420374799411380e+00,-2.427911677142927438e+00,7.428730421175058218e-01,6.302346411796171388e-01,-1.374868536220717585e+00,-1.619562503785999530e-01,5.234367082159507856e-01
