# link_lengths=0.2,0.2,0.3,0.3
theta_0,theta_1,theta_2,theta_3,gt_x,gt_y
1.336573700974176049e+00,-1.632153738958272760e+00,3.036888632675284860e+00,-1.484532907438383731e+00,5.412449317912448876e-02,5.385138462805678650e-01
-2.402967756030957691e+00,1.710886535323502322e+00,-2.375635048608199185e+00,3.086764722680418238e+00,6.868760079800195761e-03,-2.787111185539247193e-01
-1.755893619181799981e+00,2.188220959886822747e+00,2.173356052546054684e+00,1.059309342447150470e+00,-3.729886439602129178e-01,-1.095481049167294635e-01
-2.248943767997324983e+00,6.048769396474358295e-01,1.327387339815349065e+00,-1.717774762083080997e+00,1.080428385624448984e-02,-7.169612744134723492e-01
5.180043761297579152e-01,1.763679680774899339e+00,1.861587220947021670e+00,-1.927676657643530023e+00,-2.987174218736408648e-01,2.376393226287518978e-01
-2.822272470548669254e+00,-2.732988881160538064e+00,-1.586929172007442546e+00,2.472393305509826611e+00,1.426052845662214852e-01,1.428499866239154037e-01
-4.681437475763634559e-01,-3.465318112007982343e-01,-1.152633218059113895e+00,-2.663859365088510955e+00,1.755017862032526021e-01,-2.134597448781845874e-01
1.390568658116940526e+00,-2.604203084843883964e+00,4.317204573556923108e-01,2.335796917403098583e+00,3.237176678583278400e-01,9.794746563670700401e-02
2.264845458698480307e+00,-2.338012146617626019e+00,1.947384604020205856e+00,3.086230859937488802e-02,-1.165300734091849338e-01,7.088017454659100158e-01
-1.400336042512650314e+00,3.765129691268631618e-02,-2.847098524251777008e+00,3.095403930103770129e+00,6.295693407914260131e-02,-3.991780464463812739e-01
-2.931757484510052691e+00,2.626850812819084169e+00,-2.633508380871434351e+00,-8.750489947008324165e-01,-5.334646147299011432e-01,2.450017832322043398e-02
-1.554097254431768604e+00,7.838790524863479270e-01,-2.109921456680197593e+00,-3.044651203422766184e+00,1.380251475529861993e-01,-3.115444771454167761e-01
1.470486236955299120e+00,-2.483878736312757685e+00,1.022045317521447672e+00,4.339757451990502446e-01,6.969027968493872738e-01,1.603590404156289007e-01
2.466883544098778636e+00,8.362165424522030044e-01,-1.076121597770316018e+00,-2.175714187903660779e+00,-2.369979555460018927e-01,3.458435269261730394e-01
-2.922990210447617976e+00,2.633805223463938638e+00,3.533757942493074289e-01,6.947734846100392936e-01,5.135019117589619819e-01,1.252877898378006449e-01
1.468845849458616293e+00,-2.405586100882145306e+00,-1.955041025649042474e-01,1.379473260621269404e+00,5.571052146037407393e-01,-1.603595666566900169e-01
2.256651632288962261e+00,-1.040085683403127792e+00,-1.598403525740260012e+00,7.992045250305510606e-01,4.953489672429617352e-01,3.521768210015746581e-01
-3.065617378190005571e+00,3.099332786445790688e+00,2.553270447030696388e+00,2.214583498003142026e+00,-2.278503235565585150e-01,-1.492637332810186346e-01
-6.290329402716716700e-01,2.812998043343474919e+00,-1.627926611500298160e+00,-1.989888258853484970e-01,5.825124510215086149e-01,3.090942468299415213e-01
1.737420689566411269e+00,2.932615582570138102e+00,-3.106308232003114789e+00,-3.592955081650606175e-02,-2.662304730185733465e-02,5.971246246743069364e-01
-3.101357310678618528e+00,4.188492217181489785e-01,-6.603760986075997153e-01,-1.525374792526985823e+00,-6.265007076633295480e-01,2.596731139510741748e-01
-1.779883465854419367e+00,7.441505050033550006e-01,9.141616176897269241e-01,7.331835542955142948e-01,6.038685099537219880e-01,-2.318166069863667744e-01
3.063270094499763729e+00,1.746096221334951792e-01,-1.456117515562097342e+00,1.106986260197196259e+00,-7.517432564059098876e-01,3.648171836084081465e-01
7.292300059269507528e-02,6.871348076317218556e-01,2.923856380478172312e+00,-2.448716419687531065e-01,-1.993522368900809694e-01,-9.039830664775780344e-02
-6.645543054537195182e-01,1.798590106937669297e+00,7.225092829477199885e-01,2.501000320308851776e+00,5.324372340492465605e-02,6.440868211374928265e-02
-1.521922608181326630e+00,-1.103847073311051474e+00,-2.542462730243616686e+00,-1.297825890575201591e-01,1.336757278955508776e-01,2.209655208028447060e-01
-1.992173494999678107e+00,4.939532369658969913e-01,4.622319078444134810e-01,-1.953679844561135859e-01,1.854894443267296189e-01,-9.229711429325553329e-01
-2.091717168920858683e+00,-2.842901755633389094e+00,2.499556125873954038e+00,-1.157826387288714676e+00,-5.536052537845074228e-01,-4.231025570261795488e-02
-1.354099052912793866e-02,-1.824240651589087658e+00,1.730369153703071206e+00,-2.010975759397504170e+00,2.892979278594026704e-01,-4.839182760358717861e-01
-2.692317013290498107e+00,-1.341568239563279530e+00,2.190043410676339342e+00,-8.775423147193714968e-01,-6.604789429079558349e-01,-3.424315698351985127e-01
-1.526779096350536102e+00,-1.784404104731208696e+00,1.266505372015201303e+00,1.817351226727384805e+00,-3.295151772135163082e-02,-5.006037462004795380e-01
-2.857555930709720471e+00,2.574905426335525327e-01,1.618137955552190199e+00,1.783386305036552599e+00,1.195316698374634945e-02,-1.930949633962767698e-01
5.740051509911752170e-01,1.831554040891079538e+00,1.564323906147342846e+00,-2.378910805384893301e+00,-1.891741536312446514e-01,3.217765955395736066e-01
2.784903597749910809e+00,5.003407094303566893e-01,3.037506985592679953e+00,1.991751712141161867e+00,-2.189109329988370156e-01,3.218160739713742391e-01
2.488374425456051142e+00,5.795701055220097153e-01,-1.973349000958887212e+00,-6.093435337235346694e-01,4.460477375814700385e-02,5.428176186278041992e-01
-1.991184837247708117e-01,6.255843889901715471e-01,1.677539887853512823e+00,-5.188820752097100808e-01,2.213468964867606470e-01,6.014933557329682490e-01
-1.663637118441018581e+00,-1.675316808679248259e+00,1.951114499137766245e+00,2.431425943339355911e+00,-9.140406769310688295e-03,-1.956509078004418090e-01
-1.063861347581672501e+00,1.096913598953297431e+00,1.433785546761122909e+00,1.301825647092047511e-01,3.202558642764494756e-01,4.300391149002558144e-01
-1.128764760479542328e+00,-5.927088415479202510e-01,2.012425105486556731e+00,1.587850273819359614e+00,2.519776167424335744e-01,-6.569623291957538136e-03
1.879462433197421234e+00,-1.080409216112896864e+00,2.478273914327497884e-01,-9.677536750664907927e-01,5.278631704983265394e-01,6.173605390574313789e-01
5.629679846469772819e-01,-2.856400136017218649e-01,-1.997743281863128884e+00,-2.261858275748762637e-01,2.066682498759722653e-01,-4.142151070248664690e-01
2.241844754722373878e+00,-2.895984782456737960e+00,-3.083705812050017592e+00,7.316049234693586811e-01,-5.111369931679490275e-01,1.629208210701111326e-01
2.664792125625087493e+00,-2.393873041689664749e+00,2.108098564354619064e+00,-1.243660128153922795e+00,-7.536389738805560068e-02,6.245523982096694571e-01
7.465194491916995467e-01,-6.817002842360961878e-01,-1.741448977470918535e+00,2.477089523753452482e+00,5.236136261930075531e-01,6.575377922992853286e-02
-2.759610535485742311e+00,-2.331403533859024435e+00,-8.488393749959133316e-01,1.691005729091334508e+00,3.669908446199157681e-02,4.806129882059138048e-01
2.559864580168589754e+00,1.985569571839301162e+00,-2.343552534245609831e+00,-2.500696935646788521e+00,-9.063956595685734863e-02,6.657446307093958793e-02
4.167945133072459285e-01,-1.117441942570050806e+00,6.468919653406621784e-01,-2.861649564601457474e+00,3.429713728604191214e-01,-1.313742948401792621e-01
-1.305969061234955708e+00,7.997238295093183069e-01,-8.428954539125452783e-01,2.557179566138786164e+00,3.996723712024609076e-01,-3.021907911690023818e-01
3.138705257508708435e+00,-2.601645715303240625e+00,2.473203996496764923e+00,-3.053964963597793236e+00,-2.585885539474191974e-02,1.290791451340735085e-01
1.413336649752083396e+00,-1.595076432888307139e-01,1.199792706324465108e+00,-9.687004485582235702e-01,-1.123306912529222074e-01,8.769485610822109756e-01
-2.248217272538100886e+00,1.189598593755080813e+00,1.204343393619215163e+00,-2.786129194856847846e+00,6.374805609913547499e-03,-4.307517623485488945e-01
3.541847970573561710e-01,2.759640447562824228e+00,1.768538997681136316e+00,-1.548675051704005767e+00,-2.560714432777747573e-01,-2.780339278431258609e-01
8.010433190674861592e-01,-4.192845337451251986e-01,2.466689293147805273e+00,-2.016761136795710563e+00,2.396807494789451320e-01,5.265370227138188586e-01
-2.681179787741165832e-01,-2.726931580771491337e+00,4.426361514971883793e-01,3.381847939533328962e-01,-4.344047087086201908e-01,-4.889032956672098029e-01
-2.400169299941820267e+00,2.825692075996347086e+00,2.125822477795712651e+00,-1.325352907014471393e+00,-1.131742434608557640e-01,3.968042253643735418e-01
-1.985906047738659641e+00,-2.797020430408687641e+00,-1.233453674636860065e+00,2.185381941570639697e+00,-8.664099748246362198e-03,2.864071140607135080e-01
2.905821180342282872e-01,-3.206818449048327579e-01,1.689579492926625015e+00,-7.327159748136171658e-01,5.450822037021192390e-01,5.900083305377666898e-01
-1.333745897359133403e+00,9.853835616337036640e-01,1.169036931155815751e+00,2.303334801346667682e+00,1.395186359991803515e-01,-3.792229685243352078e-02
2.171558197486011643e+00,-1.187641195313232201e+00,-2.821206369918999535e+00,1.294231830551145102e+00,1.755336586131278631e-01,-1.129213247538252696e-01
-1.850703812982845475e+00,2.572561374781864529e+00,-5.443797653236193135e-01,-7.354903266837453657e-02,6.885314828981525803e-01,2.402660916326106177e-02
1.266246231137202471e+00,5.837786715530732806e-01,-2.062415510451509171e+00,1.064494852313475626e+00,4.956291388198417192e-01,5.456110947554594359e-01
1.716585897807349603e+00,8.090560199854825996e-01,7.322878608703700110e-01,-2.387487867156980581e+00,-2.969251666291822245e-01,5.079869435638960651e-01
5.461022297121647107e-01,3.031015375094542996e+00,-1.617237205608897277e+00,3.081835888424093284e+00,-2.719903238989257455e-02,1.319381907176558899e-02
-2.738145067054011950e+00,1.416771738586223073e+00,-2.375080567629086925e+00,2.238680736853123854e+00,-3.557308807839838494e-01,-4.123675883377537210e-01
-9.894575340003175512e-01,1.596319452330705602e+00,8.265434991905706852e-02,-1.737963846629968057e+00,6.552582636028565499e-01,-1.222328504634922208e-01
4.745566368310694116e-03,3.746454746416132409e-01,-1.184104309806543132e+00,-2.626177692719244838e-01,7.385103023454078208e-01,-4.039442613758240097e-01
1.214468283452847963e+00,2.803140262045246800e+00,2.458706182254068118e+00,2.260051873009250478e+00,4.469343111321966155e-03,2.819706164922477498e-01
-3.037313171927596755e+00,-1.382739711665980975e+00,-2.712132074159614437e+00,-2.500926717341952710e+00,-3.518443282933518823e-01,7.559566565636520463e-03
5.316571708852553257e-01,2.742577915198722849e+00,2.936825792160383308e+00,2.855322477170702200e+00,-7.567849132173676274e-03,1.585545431880731604e-01
-3.077689324020749240e-01,2.231838924598883445e+00,2.191506462668817434e+00,-1.983845400750707810e-01,-2.613950101001175641e-01,-3.311201850987333106e-01
-2.506371991151665313e+00,-9.969666653664743805e-02,4.504135111929326030e-01,-2.376687862182022659e+00,-5.523353708842838605e-01,-1.757157518689336229e-01
-1.762187123845300407e+00,-1.748912653942686024e+00,2.077441767336456024e+00,2.363507764395379240e+00,-4.147005471680009769e-03,-1.808412988347423422e-01
1.209854544629389572e+00,2.945361011723374389e+00,2.530004440561869572e+00,1.576458432842431812e+00,1.220044838561599870e-01,4.101607190292455019e-01
6.029867573889013954e-01,-2.142997048297516027e+00,-1.614269640579782950e+00,-1.337225066518875627e+00,-1.948181876064039308e-01,2.100331045435281097e-01
-2.902473801163063527e-01,-1.595423691148907031e+00,1.505544774862408453e-01,2.991929823199653171e+00,1.732754417701639071e-01,-2.580305393285312610e-01
-2.646129365679565915e+00,2.332384962004589113e+00,-6.104780907470175322e-01,-2.647653786726379632e+00,-7.763042141332393564e-02,-2.711195376183783701e-01
2.019179568539648528e-01,-2.220224418944293454e+00,-7.545263137837792122e-01,-3.082917386512932456e+00,1.025693767145310908e-01,-1.239719909641510825e-01
7.643458369567914801e-01,2.642919615781639919e+00,-5.838447203436825106e-01,1.440720931565762974e+00,-4.635748326237750794e-01,-9.061190981567629477e-02
8.839622160517794924e-01,2.895862309411286084e+00,-9.964011575185987013e-01,2.852561084793475921e+00,-7.544126675987583575e-02,-4.022240929677944887e-02
-6.819773464398206642e-01,-1.048844862425590829e+00,-1.966259169339298118e+00,-3.137547013389281769e+00,1.240347832167368325e-01,-3.224780001691132103e-01
-2.868519747749582294e+00,-3.217202095989564192e-01,-1.838851554939454402e+00,1.482770825313388663e+00,-5.746851541589993451e-01,3.589981664797463612e-01
3.051970088620617361e+00,-1.409855346808577270e+00,-2.720198565752389275e+00,2.610152517659556359e+00,-5.992828037239052164e-02,2.528512526269985905e-01
2.088810195143430803e+00,-1.002733469446885906e+00,1.339875079082626819e+00,8.928014549213756368e-01,-5.275453541674421931e-01,4.946817491517894738e-01
-3.124668618542314924e+00,1.799110758845172242e+00,-2.275532266333059717e+00,-1.751599303280548803e-01,-6.618789308620151024e-01,1.135192906527223711e-01
-1.105144078213715630e+00,4.313974169413103965e-01,-1.465272477365174408e+00,2.934236830437397359e+00,2.946973590133799004e-01,-3.421422372190425776e-01
-9.385913735494364474e-01,1.394658945108637305e+00,1.889375501607612584e+00,-3.139429536536205489e+00,2.982065512098784343e-01,-7.280668969638043331e-02
1.837529401679772079e+00,-2.084074419263893141e+00,2.707401411296007865e+00,-9.666741435638748214e-01,-6.893512906786021521e-02,6.320460237076439558e-01
1.879893736843851748e+00,-2.132665018325852646e+00,1.178660365662374865e+00,-6.368836801125761227e-01,6.007004626585696894e-01,4.657504422302802816e-01
9.612257547754978759e-01,-2.530614525856319297e+00,-1.737248782203850483e+00,-6.075022701551056059e-01,-3.959792476652331805e-01,2.226564594821685561e-01
1.443352526749598574e+00,7.010882614525870693e-01,-1.373196092755757824e+00,-2.739882406957060201e+00,1.576479664420224469e-02,2.989023972095625759e-01
1.560745356408470563e-01,-2.043316142691779635e+00,1.540565812026958525e+00,2.096593577678440568e-03,6.998484713519550482e-01,-3.622533587659801380e-01
-1.879570722695552920e+00,4.676049665601489380e-02,-1.812571540900392408e+00,-4.652684469298957737e-01,-5.451343991073976936e-01,8.414576533921580559e-03
2.639532402658003818e+00,-1.521652445846443547e+00,-3.064306203405343876e+00,-1.837401556750832832e-01,-3.570539453269795382e-01,-2.572784166111969917e-01
-8.420556685289901644e-01,-7.220423618287918899e-02,1.318549998471143958e+00,-1.881082822537307075e+00,5.592356598457071115e-01,-4.882905578903943833e-01
1.687230372660474487e+00,-2.912082379559401524e+00,-3.043196945334106562e+00,6.111283487775871492e-01,-3.454151595203923675e-01,4.292091468836020107e-01
-2.870167507319006273e+00,3.064666548936805235e+00,-2.561443151195927470e+00,-1.952893478212722300e+00,-3.256132013828303418e-01,5.237540215964850421e-02
2.517206704061902833e-01,-3.135435226541209985e+00,2.789775150420811478e+00,-1.771321243613086516e-01,5.880330380333761431e-01,-1.096613125606578365e-01
-2.030891216131409216e+00,3.022985858411690430e+00,2.408116414763187940e+00,1.486565816482987579e+00,-2.173907966430856931e-01,-3.839408049031049486e-01
-1.660389781412687116e+00,1.246136548047103609e+00,1.268804863393966365e+00,2.458276473693148390e-01,4.981331558708219087e-01,2.139976578789852257e-01
1.378849898493141879e+00,-2.309560803357428860e-01,2.301013216562910024e+00,-2.064269180043842411e+00,-1.101835040776511232e-01,5.827740364151843266e-01
9.478364055292676227e-03,-4.900255008279179592e-01,2.389263205645566934e+00,1.958698944929316177e+00,5.349573330745305277e-02,-6.648555416212509339e-03
1.056740695937923746e+00,2.673721939957359517e+00,5.240669305951857204e-01,2.567303178881877201e+00,5.694106619204719610e-02,-5.214044487013952400e-02
-2.303458596795413094e+00,2.348483495121917564e+00,5.755386094591545820e-01,2.867102795575219965e+00,2.787881637028699622e-02,-6.699128963883062282e-02
2.162751710142720718e+00,-2.378376546771983069e+00,1.140532658874498395e+00,-2.189217324186896185e+00,3.548574013838199370e-01,7.672843167411258491e-02
1.838876860672549185e-01,-3.034791488036768570e+00,-4.424633629595540185e-01,7.830993570786541902e-01,-5.337064686823913551e-01,-1.524585129458017330e-01
-1.830815444999994490e+00,-1.090679569945628202e+00,-8.016996269905050099e-01,-1.443340228357009813e+00,-3.656616456643841939e-01,1.974577917558507922e-01
5.154661390410750776e-01,-3.814699455612537982e-01,-1.446050332151243012e-01,-2.274774846411306672e+00,4.756111789422617364e-01,-1.044844970002353213e-01
-5.756541794976435256e-01,-8.132769629561225067e-01,2.445193046875573373e+00,-1.110485262527883155e+00,6.511380978385101770e-01,-6.068079797997553287e-02
4.184214181959822199e-02,-5.578082159903225978e-01,1.538442572525272389e+00,6.498795324662260953e-01,4.997489166073202371e-01,4.641655395523229255e-01
-4.319083332608228964e-01,7.918425515341085408e-01,-2.271106744282769263e+00,6.999144042154359369e-01,3.742177936459089027e-01,-5.768849599347287693e-01
-2.382381121058941176e+00,-2.896763404435352296e+00,-1.484578807171789361e+00,2.535451704591664246e+00,8.869945235046339249e-02,1.579084565643537885e-01
2.763920867456995722e+00,1.630456509318790381e+00,1.793595944173279833e+00,1.867697839396950776e+00,-9.897076594310209863e-03,1.491780599799550633e-01
1.558487689069521842e+00,-2.813350641322567292e-01,-2.050417168543915203e+00,-1.591286356839277882e+00,6.114305598495126115e-02,-2.847057053897741885e-02
1.081373135427261545e+00,2.032724162210692853e-01,-8.320852417631607878e-02,1.912515479207978153e+00,-4.110430765770406447e-02,6.564469689714412803e-01
2.269043021223930090e+00,1.613278027948530813e+00,-1.985345461443014603e+00,-4.751099110523737679e-01,-3.277841978580943172e-01,5.990901283514422637e-01
7.912837101106973137e-01,3.884410725867808445e-01,1.881731190804480036e+00,-1.057023242258164242e+00,-2.082668289172175946e-01,6.233999026584668979e-01
2.902577731831718744e+00,2.754060398662505627e+00,1.864871153378850011e+00,2.142858005749275208e+00,-2.258193098706613999e-01,1.424592581738073072e-01
