# link_lengths=0.55,0.4
theta_0,theta_1,gt_x,gt_y
1.650332454980018682e+00,2.140905704555014388e+00,-3.622180768470296686e-01,3.062996037800090887e-01
9.572613615352345562e-01,1.114502266792901430e+00,1.245590356826868916e-01,8.005371698261023461e-01
-2.370098949435361035e+00,-8.704163537934035411e-01,-7.923229843115573434e-01,-3.439591879546565201e-01
-2.043326346958900253e+00,8.253640139854745428e-01,-1.121038442467595375e-01,-8.650896621208715720e-01
2.850066785563129201e+00,2.379582699190268436e+00,-3.289931833528928484e-01,-1.895931240716168809e-01
-9.907881275741363680e-01,2.668588548845664654e+00,2.586969316841049027e-01,-6.233977717108996064e-02
9.765388703998079123e-01,7.508485723605420326e-01,2.455607373605255550e-01,8.508163174112681748e-01
1.070722929747497609e+00,2.514365581193001908e+00,-9.758337355712853878e-02,3.110111586404816220e-01
-9.299350669727091123e-01,2.366587041379002443e+00,3.823342777438968332e-01,-4.446316387979137863e-02
2.201448312479456604e+00,-1.350073979725858964e+00,-6.073929481719103629e-02,7.450784651792783375e-01
-1.763930055882652059e+00,-2.602363915692019969e+00,-2.412551978989892487e-01,-1.634923458827957088e-01
2.587064021066867170e+00,-5.398606134569967629e-01,-6.510175216795646147e-01,6.450577761728197856e-01
-4.069721753930717334e-01,-9.367711465739274601e-01,5.951208039068873745e-01,-6.074404490983771332e-01
-9.847568506242634356e-01,5.145131878336832720e-01,6.607693033079449219e-01,-6.394671061904041443e-01
-2.412634162094547730e+00,-1.611237264415808390e+00,-6.643849626633979710e-01,-5.747572267974060400e-02
5.193278320141518911e-01,2.220343003888189060e+00,1.093597727949855436e-01,4.294382813107244790e-01
6.158294428543578114e-01,1.445659744667420199e+00,2.604671929518036499e-01,6.705023123147986208e-01
2.131211139447350078e+00,-2.605953379414881255e+00,6.341854786835415814e-02,2.830253993067052276e-01
1.401854779031300069e+00,3.642810605468445040e-01,1.483664224522281139e-02,9.345625381416400312e-01
-2.133961115367489114e+00,2.639928996109390802e+00,5.625661454201208445e-02,-2.712016671056564632e-01
1.584278963391268391e+00,-1.270168782995616752e+00,3.730134478301264100e-01,6.735381354190197456e-01
3.082328455729932415e-01,-3.057084142473804000e+00,1.545338010854296895e-01,1.376738667284516104e-02
7.005434492817292913e-01,3.221084138540830644e-01,6.289123620141228166e-01,6.959454523727941488e-01
1.965111693807235049e+00,-2.068909926866129290e+00,1.865502177177107423e-01,4.663481121652129358e-01
-2.679831906954234011e+00,2.415095082958722550e+00,-1.063336275682971177e-01,-3.497009346278407982e-01
1.800985448044722936e+00,-4.806515603035999007e-02,-1.979364403816619156e-01,9.288772827357930639e-01
5.950567772352890472e-01,2.360659959299565180e+00,6.235426968182972152e-02,3.822286488592303577e-01
3.572256348591977826e-01,-8.469797530259342011e-01,8.682582269802079367e-01,4.158429005810065915e-03
-1.528967607681441798e+00,5.210669866501040914e-01,2.364540350388716905e-01,-8.878042794967200280e-01
2.623324603150782863e+00,1.013442082051325244e+00,-8.297275573489216738e-01,8.238309129329704494e-02
-2.158863993666080727e+00,-1.661064599998511637e+00,-6.165620784364682638e-01,-2.066085204974222322e-01
1.570369101234559750e+00,-2.545177277537659766e+00,2.247657004750471255e-01,2.189622587628959338e-01
2.498808711710354125e-01,3.060568704649352156e+00,1.386070336570088268e-01,6.878643715486522370e-02
-2.694751725551415955e+00,8.841653115522927209e-01,-5.909986718787604287e-01,-6.262204752861709744e-01
2.994161815368533652e+00,-2.982811326172768673e+00,-1.440592262033599802e-01,8.533362925999780912e-02
-1.491385357491447072e+00,-1.375838586414520615e+00,-3.414084289819051543e-01,-6.566424583430894302e-01
2.854883433959673589e+00,1.763286217472030515e+00,-5.651808257513916134e-01,-2.426873348699943034e-01
2.965719702125475088e+00,1.160041142517367341e+00,-7.629382151859539496e-01,-2.368925409975600194e-01
-1.805667704032229537e+00,2.117096517226523922e+00,2.527638475946383245e-01,-4.123317426635043081e-01
-7.491479863584817878e-01,-1.435905485202993770e+00,1.722075053244817577e-01,-7.014390343480993995e-01
2.214036699271686004e+00,1.719666911932468345e+00,-6.108229539647173079e-01,1.553510375368824525e-01
-1.920375247353732107e+00,-3.475322817331778502e-01,-4.451784357550900850e-01,-8.234143623953973368e-01
1.193236627038730013e+00,2.769781050965252511e+00,-6.971221503239977135e-02,2.184149572112801252e-01
-2.680810645756750432e+00,-1.379398331449898318e+00,-7.354059515836139926e-01,7.334825968741021107e-02
1.076206620032836625e+00,3.897629255201047194e-01,3.029227723437753483e-01,8.818942268793334982e-01
1.619335656665930046e+00,-5.720529989755194222e-01,1.732843680308640555e-01,8.957793904598450041e-01
2.218681522756741131e+00,6.184427417470623745e-01,-7.135284036060599577e-01,5.584634503671145334e-01
-7.322239465020001781e-01,2.156061022027749630e+00,4.676015498478499066e-01,2.799949708199095388e-02
-6.887547680615666579e-01,1.343469943376168985e+00,7.419094891089290655e-01,-1.059936342368093254e-01
2.192175752439201375e+00,-2.487444050530843054e+00,6.250313046811895035e-02,3.307932841442670080e-01
2.716115317162355325e-01,1.367616793500309846e+00,5.024854492184900323e-01,5.466201081252652916e-01
-2.591858223577503839e+00,3.039673802545747705e+00,-1.084067756679659711e-01,-1.141544261355892376e-01
9.500777613041009317e-01,8.029970404966930708e-01,2.473826014846562393e-01,8.407766940998850913e-01
1.009385112848314670e+00,2.535905375582842680e+00,-7.503614836691163692e-02,3.084489162109961269e-01
1.412873950331451134e+00,-2.612265711344218033e+00,2.316665636493921154e-01,1.704284802512057717e-01
1.178987476399114165e+00,6.823042748109209299e-01,9.545267693257943054e-02,8.915617498118649786e-01
5.756150029154438741e-02,1.359107219688506341e+00,6.104963292684050247e-01,4.268996793589839300e-01
5.946001037250829846e-01,-2.327268837209862884e+00,3.911383509978285655e-01,-8.667325289975247316e-02
6.899689891347948745e-02,-3.493150658841672751e-01,9.330783469341756842e-01,-7.274637196400110528e-02
-2.248388994766687077e+00,-7.047557264103216923e-01,-7.377241000563994344e-01,-5.034301102383332838e-01
2.961438299922531492e+00,-2.338218338015789488e+00,-2.162974941155729747e-01,3.320109077489093452e-01
-7.305970306537976633e-01,1.462094259329921542e+00,7.072969148313672516e-01,-9.982909100272041591e-02
-1.054657844902450403e+00,-6.092956978522328093e-01,2.342299246184329498e-01,-8.766178804858013596e-01
-2.348302880591243369e+00,-1.737110405612487529e+00,-6.205068736104379923e-01,-6.804347789745801567e-02
-2.173277240221852313e+00,-1.942527292832995967e+00,-5.364066591325837852e-01,-1.222589907858900315e-01
1.866245460521188448e+00,-6.021078396271715150e-01,-3.939328891167612201e-02,9.075083226413087623e-01
-7.382296789275866189e-01,-2.360101017525449763e+00,7.187869865730556196e-03,-3.874381265114669182e-01
-7.640330957412602153e-01,-1.518477723552999370e+00,1.358751931595526541e-01,-6.834088211311422079e-01
2.619202427186282378e+00,1.594723736637667422e+00,-6.678763621110243021e-01,-7.690324546426524632e-02
2.807146567727829556e+00,-2.092638214001076413e+00,-2.173595583281208721e-01,4.426337379617706902e-01
-4.417452666077834600e-01,-6.667931998811749139e-02,8.466088013704041737e-01,-4.298554999372412588e-01
-1.287754757996566468e-01,9.795031079012934683e-01,8.092204659209514261e-01,2.300732526470429529e-01
-1.767636579420990728e+00,-1.325532462172550385e+00,-5.070954921590975495e-01,-5.587410620193953292e-01
1.020242632164425345e+00,-5.224135062026542542e-01,6.391860591249005630e-01,6.597369559370591663e-01
1.237928390453321370e+00,1.764936724737826701e+00,-2.164419184129584839e-01,5.751232117427084178e-01
-8.269947738590310848e-02,-7.684030788640416887e-02,9.430404904617908368e-01,-1.089784250434459312e-01
-7.420019653043441465e-02,-1.408089155218598121e+00,5.838432224278162774e-01,-4.392069961048549742e-01
1.519821569339493195e+00,-1.757532363404007647e+00,4.167758083534234270e-01,4.550942224434453287e-01
2.256545462046921635e+00,-7.572623649354128794e-01,-3.197082220111576722e-01,8.246472871265517757e-01
2.338558764071132501e+00,-8.825907639998868959e-01,-3.361594609857664340e-01,7.930723720137873300e-01
-3.864606462695627798e-01,-4.553503026019742883e-01,7.758821754286374661e-01,-5.056421089007392400e-01
2.427891240684217244e+00,-1.195651346620950628e+00,-2.829188631968593826e-01,7.373440080588897771e-01
-2.956235300049763204e+00,-1.791816132949975104e+00,-5.263167921462161836e-01,2.983818872135973743e-01
1.055207519580520170e+00,7.802051998508323649e-01,1.665603461240480754e-01,8.645785699364000321e-01
1.171622907338465858e+00,2.370379082333081477e+00,-1.545993224993696680e-01,3.508422774486085194e-01
-5.697436608642192368e-03,1.196880397859726664e+00,6.982156284893024090e-01,3.683896175366087600e-01
1.850732924047652439e+00,2.518758706792247892e+00,-2.864489642975326933e-01,1.518763344803307769e-01
1.176224406529485123e+00,2.539001117620193426e+00,-1.245468336089049222e-01,2.906638652808400947e-01
2.893643180625821820e+00,1.817686515735306152e-01,-9.323040705438138120e-01,1.614321710972992097e-01
-2.005623965688668520e+00,2.639295475222077414e+00,9.065385930252153890e-02,-2.619754805146455867e-01
-1.652878529850005274e+00,5.207245391496293507e-01,1.247897551496533197e-01,-9.102798755587753199e-01
-3.747466731937842965e-02,2.316078930287109650e+00,2.895459172983234630e-01,2.833093224534844468e-01
-1.171982257265706595e+00,8.676099938484078677e-01,5.951932727852835558e-01,-6.267149336801528525e-01
-2.481386721798934936e-01,1.926833820984756862e+00,4.900783510483203709e-01,2.625937895180347481e-01
2.713221080121403617e+00,1.019520020974824526e+00,-8.324243351492592868e-01,5.538557508234898119e-03
6.222090303993002003e-01,-1.036245721816370757e+00,8.131278380355884128e-01,1.596341113932696898e-01
1.145104930365001827e+00,2.720594740153805979e+00,-7.251370223259409609e-02,2.359276785432772860e-01
1.688020937731030457e+00,1.763374332994851024e+00,-4.452834816181021615e-01,4.242771203570016580e-01
-8.448924938130986106e-03,-1.014807380047669128e+00,7.582157525437867029e-01,-3.461699496000279486e-01
2.341628730388976010e-01,2.004348774575349879e+00,2.873124710878128818e-01,4.417111814148398929e-01
7.927768890975932514e-01,9.590249212332864204e-01,3.140210291608321325e-01,7.852330409953884871e-01
-2.888649455600177607e+00,-5.874966898398059634e-01,-9.103218424922212559e-01,-6.301041483793318188e-03
-2.520144832304871407e-01,-2.575889706887863451e+00,1.521458770424634066e-01,-2.605731029441706870e-01
2.335493509085161179e+00,-2.759096573676540043e+00,-1.612965396236781812e-02,2.324565332203125112e-01
1.706083727268024930e+00,2.619732939640569747e+00,-2.249876558617966427e-01,1.744917186798676800e-01
7.697569126146612817e-01,-2.043108775891244733e-01,7.326838094351193487e-01,5.970953782032751844e-01
-2.628490217495921044e+00,6.685949753207287571e-01,-6.309161100042639525e-01,-6.400858964736398926e-01
1.258134685356055549e+00,2.625180819662763732e+00,-1.257465283213890783e-01,2.531113596895979700e-01
2.232465994151339395e+00,1.605262733832643285e+00,-6.448695338590549886e-01,1.774290493973234017e-01
4.107969268478481872e-01,3.010924662139256469e+00,1.198336587118789542e-01,1.090452196125639289e-01
9.218345381642567560e-03,2.872562913154926179e+00,1.634012522013413848e-01,1.078293307087891950e-01
2.219946189232255840e-01,2.873514859432892976e+00,1.369277795055747760e-01,1.395233986139347293e-01
1.160796109606282656e+00,-1.212005344810632490e+00,6.187108773959951735e-01,4.839416623695232400e-01
1.040702971080084360e+00,-1.350470397209274864e+00,6.590494349536648588e-01,3.525830736645715890e-01
-1.822171785837994218e+00,2.346351574436126519e+00,2.094888671643694300e-01,-3.325129311594100523e-01
1.530243650187355087e-01,-2.065172778253487884e-01,9.430008687335871276e-01,6.244835507729520202e-02
1.834708071875228441e+00,-4.207541055792418661e-02,-2.314808969536168992e-01,9.211553489843840037e-01
-8.154596395465829595e-01,1.696277613192220812e+00,6.316518010644125436e-01,-9.191850813748259075e-02
2.124908650974734137e+00,-2.989606701531538846e+00,-2.985580178167196452e-02,1.633425741363133121e-01
7.039192495806334549e-02,-2.350972862353721826e+00,2.879697660930685688e-01,-2.647173086937117392e-01
-1.514123029049103897e+00,-3.562379561958706198e-01,-8.688808175607275197e-02,-9.313029944751924916e-01
-9.973609126082125798e-01,2.812084737701540327e+00,2.017803408457763403e-01,-7.386441950624600405e-02
3.031639633088830443e+00,1.203801529469489040e+00,-7.303065932962646833e-01,-2.950077064523803916e-01
-2.632701213486885017e+00,4.844938077727416470e-01,-6.986494564887081316e-01,-6.031166559983490716e-01
-1.573231960775399729e+00,1.740823978157337137e+00,3.930561215453839408e-01,-4.832749326621189612e-01
7.162778779852101430e-01,-1.950684199418389442e+00,5.468727891133106089e-01,-1.646097361756654331e-02
-3.219930493950728945e-01,-5.213190371057083716e-01,7.877307613475668102e-01,-4.727916847040151138e-01
-8.559785622589641818e-01,9.497604432166912858e-01,7.587561711697277111e-01,-3.779091991207101375e-01
2.439813396188728944e+00,-1.069438968711665439e+00,-3.403989904734251448e-01,7.470607037234660019e-01
-3.000278080817525783e+00,-1.718896001365942228e+00,-5.418034157043853938e-01,3.225262049376831364e-01
-6.031862443226967407e-01,-1.112487933507962712e+00,3.951941621839438201e-01,-7.078075472697149539e-01
3.124937840613628559e+00,2.473190238858528289e+00,-2.401705857353837459e-01,-2.439272078179105518e-01
2.490440837172262611e+00,6.508490435636220539e-01,-8.374623955106613726e-01,3.334777297023729381e-01
-3.547464928782413374e-01,-1.633855490546298750e+00,3.534516795100473008e-01,-5.566365627897055246e-01
-1.259813856533320342e+00,2.320914460129527512e+00,3.634614380141476531e-01,-1.744611663008262537e-01
1.532889656327326655e+00,1.030319730545135926e+00,-3.140953498007042488e-01,7.682732491684868270e-01
1.480887079662553063e+00,-1.095654862979811739e+00,4.200679684291716010e-01,6.980882249765736347e-01
-2.965600766399404620e+00,4.903648794116008958e-01,-8.559358897436235569e-01,-3.435471249312407327e-01
-1.414228767522514030e+00,-1.989433236497851309e+00,-3.005815962582734646e-01,-4.396406545458184656e-01
1.683743276285011525e+00,9.960408810300922511e-01,-4.200880887306492895e-01,7.247227042937759434e-01
-2.854135026004660958e+00,1.956913808692316792e+00,-2.779185718734518695e-01,-4.685719273529638240e-01
1.222663536236781034e+00,-7.401960910780411851e-01,5.419698864209829825e-01,7.025927868944389365e-01
9.147313495534001859e-01,-1.882763935988920334e+00,5.622704426039950576e-01,1.063105299144091465e-01
-2.773164025354528217e+00,-2.954800121954751280e+00,-1.731783823184194770e-01,1.277002618719724758e-02
7.774791280007522509e-01,-1.243350556056233902e+00,7.493484682991319312e-01,2.061361725490389041e-01
2.010178390447412866e+00,-2.049929571579665932e+00,1.657248426693663512e-01,4.818617964237532081e-01
3.088359602900585088e+00,-2.375490323347841937e+00,-2.466255152279395735e-01,2.908671667871943756e-01
-1.727237125077740743e-01,2.116995884118408000e+00,3.958746226878874230e-01,2.778995265591789332e-01
-1.168391704011456422e+00,-9.459261831015002286e-01,8.536302108871240968e-03,-8.484241826188352320e-01
-1.935598425678077827e+00,6.935961493463680405e-01,-6.705966735783461252e-02,-8.923798849656267018e-01
3.276236824194387331e-01,-1.265676753022324519e+00,7.572890014048087037e-01,-1.455766077817911286e-01
-2.206433351138735954e+00,2.685167920883728243e+00,2.850179038485584071e-02,-2.583189651869688963e-01
-4.637054112751393120e-03,-1.268124174931412051e+00,6.674510847160661786e-01,-3.849164957702996825e-01
1.356084958406532870e+00,-5.300837729854630531e-01,3.883144710837828639e-01,8.314615729093728369e-01
1.827266739465641443e+00,-1.800885495953479243e-01,-1.700404453707259345e-01,9.308439690675269773e-01
7.666583533972675113e-01,-7.817279913229668864e-03,6.863816654609913304e-01,6.567851743280346266e-01
-8.895036816623851372e-01,-7.964854700441161839e-01,3.004133981882314841e-01,-8.245666506356452707e-01
1.094814210770634233e+00,-2.964038274888885383e+00,1.344092674649416119e-01,1.065437459564284040e-01
7.144593400510226289e-01,-1.045240992197438601e+00,7.938116845489235907e-01,2.304520275790978845e-01
