# link_lengths=0.3,0.25,0.2,0.15
theta_0,theta_1,theta_2,theta_3,gt_x,gt_y
-2.379436561850921894e+00,-1.349546813878578000e+00,5.540776363237696067e-01,5.657765740076974303e-01,-7.542249679394745776e-01,-1.380842656841851923e-01
-6.461852325320585066e-01,1.624674000653190120e+00,-2.928951831847447895e+00,-2.464906118333354268e+00,2.610622775375640026e-01,-1.555557880255897807e-02
2.782189242853124078e+00,-1.366443874368752143e+00,1.968199251978946407e+00,2.884156737581842656e+00,-2.863967425234655306e-01,3.022558521292816880e-01
-8.255642400529108471e-01,-2.471429339711249007e+00,-1.624709112941182809e+00,1.280883645995591458e+00,-1.336799200548840494e-01,8.566161461004338784e-02
4.521138887786020355e-01,-1.995365169552614226e-01,1.600754866009971522e+00,2.636672690855886181e+00,4.230838545067375223e-01,2.392996435905800079e-01
-2.669981557178230158e+00,-1.248982370462492719e+00,-2.272387052275449904e+00,-1.961869970323676382e+00,-2.905029721745983062e-01,-8.593767266734497756e-02
-2.597231669646891561e+00,2.582001306627957682e+00,7.139684229778984204e-01,-2.261160109827375475e+00,1.477205222600096457e-01,-1.805132494211705574e-01
1.594944469416165411e+00,-9.528315451074469422e-01,1.163440261459642855e+00,2.291481153266432536e+00,5.985576992738285418e-02,5.216636209194379648e-01
-1.924863294912719347e+00,-1.684498056210521844e+00,1.697228117324830698e+00,-9.291437859865085969e-01,-5.373946651695608034e-01,-4.015020234307911662e-01
1.561579401484540774e-01,-3.091148817927060310e+00,2.174369006798369419e+00,-1.623867751436492535e+00,8.752339424729943529e-02,-2.455237901955256707e-01
2.146701347101419799e+00,-1.556822763347405214e-01,-1.055535579810496838e+00,1.687948439913178333e-02,-5.971939708459279850e-02,7.630548343443772641e-01
-1.124836596951666046e+00,-1.352451818251250604e+00,-1.620437618157380300e+00,1.199654273286475892e+00,-3.283501901349007435e-01,-2.975616024992517872e-01
-1.597962412353624018e-01,-2.496998430837488847e+00,-2.236892039512874852e+00,2.928450440054489512e+00,5.340319665279977951e-02,-1.060022050294197327e-01
-5.525029333454893887e-01,2.845049424461393528e+00,1.031130404215415908e+00,-4.663432101999638313e-01,-2.504849241217691480e-01,3.606780119540890783e-02
6.173681886605786318e-01,2.223983872202134116e+00,-1.372238319397354411e+00,2.493175882988494685e+00,-7.615012436331111689e-02,3.368286488090889153e-01
1.296467397678740419e+00,4.985102021030103359e-01,4.737472533483617632e-01,-2.692077761949636105e+00,3.392435967311817346e-02,6.241383295082906235e-01
-5.840798998151903731e-01,-5.805439754931573937e-01,1.522948711584145798e+00,2.837491155049873370e+00,3.865575507772174291e-01,-3.330778881679962167e-01
-3.139491711541506636e+00,-1.593615538897430906e+00,1.929328559869206039e+00,-1.649012381624534784e+00,-5.220202194742418200e-01,3.280049743495845327e-01
2.272810372804862311e+00,2.635747299256939513e+00,-5.933552223101878909e-01,-1.634493726511714096e+00,-3.567128506976262603e-01,-1.338617862534231540e-01
-2.549546136467757407e+00,-2.789416021388929412e+00,-2.775758488384125755e-01,2.492636587062156295e+00,-9.514369682196380240e-02,1.561096663310268529e-01
-2.716180634130493043e+00,-1.851065082136724271e+00,3.105018028532327889e+00,-1.799058131252108783e+00,-4.366748810211784626e-01,-5.734884131362184834e-02
-7.441289255223262344e-01,-3.033857072427321722e+00,-2.955346123123104185e+00,1.235153899044971304e+00,3.058264884430026975e-01,-3.561971758632467844e-02
2.862391216617893086e+00,2.638891351759068193e+00,6.370755633101201632e-01,-2.808348963187552449e+00,-6.042835833462825712e-02,-1.504411116673058657e-01
1.607581893901882886e+00,9.385675619975550887e-01,1.849642626146552615e-02,-2.335712976927384332e-02,-5.094091771173590022e-01,6.338434645413516533e-01
5.025234859417082589e-02,-2.042250402517619801e+00,1.006187690830540049e+00,-2.117118845650108661e+00,1.579565610892443295e-01,-3.856222450584646522e-01
-2.608479367891213929e+00,-2.510868777704681865e+00,1.465357902621566843e+00,2.323957193060354420e+00,-2.979617542685637499e-01,2.949728202074070049e-02
-2.914131691438166527e-01,-2.512914439928600974e+00,1.844144179517224202e-01,4.674221818472563683e-01,-2.043769528186871187e-01,-3.939159835885143734e-01
-1.237556302043998357e-01,1.964029893750297795e+00,1.425265695886198003e+00,-1.017213235916250902e+00,-6.134774482130905815e-02,2.960879565482044118e-01
1.235708613402615619e+00,1.035681004653361548e-01,8.932667729292509406e-01,1.022167793359893828e+00,-1.159207520243071277e-01,6.674964805275829249e-01
-1.750571017608607782e+00,2.818195748346720819e+00,5.741452815793479658e-01,-2.240158225486604149e+00,1.766631159215356073e-01,3.884896386535621748e-02
-6.166443462359043615e-01,2.706683889132360576e+00,-1.509021465252956773e+00,1.143913167443298740e+00,2.648433335305038772e-01,3.015552546825326363e-01
-1.944387017089653780e+00,2.416788144352053358e+00,-1.389445386808070948e+00,2.287823957698986277e+00,2.645679966138146377e-01,-1.773024389698760195e-01
-7.545896336465975907e-01,9.960432101436316188e-01,-2.975064304549313032e+00,1.376637771032944713e-01,1.495101369471577568e-01,-3.029154145714227919e-01
1.387070459235262732e+00,1.317263546773317806e+00,-8.261264518569699788e-01,-8.984029392597827623e-01,-1.486115079410104123e-01,7.159976527942093494e-01
2.946136960390823845e-01,-1.506617540246778519e+00,-2.765441293932059175e+00,-9.518768051628692106e-01,2.730365058662286293e-01,1.478886926376297151e-01
1.470355040868668972e+00,6.909905522812098688e-01,2.983634865584855689e+00,2.265059029150035208e+00,3.914782421451939998e-02,4.600300957086195797e-01
-3.074012897202361483e+00,2.906027965382308231e+00,-2.696703086776264247e+00,-1.564383620619905990e+00,-2.871468787718135518e-01,2.728661035684069869e-02
6.105906320816014698e-01,-1.612039408521062311e+00,7.003756007241843662e-01,2.699984154690739047e+00,4.610686213463028871e-01,3.573038024888411379e-03
2.176053545978271941e+00,-2.820075904950709145e+00,2.134047762555665528e+00,-3.860356918082983313e-01,1.128718536581972826e-01,4.299019599239471967e-01
-2.568271545079870322e+00,8.804397742856462372e-03,-1.941248408642920031e+00,-2.197557283229488512e+00,-3.656123307769622577e-01,-1.651320485619785505e-01
-7.545725612683087391e-01,2.332388691198290509e+00,2.881995897049068667e+00,-2.621778038541496603e+00,1.272241626939820958e-01,-4.478082291589996489e-03
7.553038138254750677e-01,-1.441939420283861573e+00,-1.284050838748321821e+00,2.248108169955020941e-03,2.758145568653741497e-01,-2.753489907946246040e-01
7.660509876506322868e-01,5.141456813139728688e-01,2.519173864256316620e+00,-1.172226490715519098e+00,-1.027233693696893990e-03,3.990427506963635240e-01
-3.255847370805269314e-01,-1.902677443802840429e+00,9.130356268045112245e-01,-2.827103337328809474e+00,1.010679972888015726e-01,-3.610682326273182419e-01
-1.023128232820069705e+00,-4.156013341779019044e-01,-7.730134195541129571e-01,-1.321464352741558379e+00,-6.910485562964947814e-02,-6.069990896360515364e-01
3.328678284303818735e-01,2.036116865219809391e+00,-2.389106163837653618e+00,2.585546593257660675e+00,1.786855580159649737e-01,3.502258295088189199e-01
-3.368240935138357983e-01,-1.137272486666005999e+00,1.080839784923582236e+00,2.937080454893218118e+00,3.680241883160079164e-01,-3.401992152601134300e-01
-7.128414712256470054e-01,1.753893262660784380e+00,-1.401003441709169239e+00,2.002382619707037570e+00,5.297269841348170027e-01,9.870775091950007019e-02
7.264354576719762591e-01,2.561271118361462484e+00,3.038022573504180812e+00,-8.281847541848286198e-02,3.266253322566716744e-01,1.653307563423647431e-01
-5.326415035950078369e-01,-9.550008909382952105e-01,-1.667786969145141240e+00,9.561971339516075474e-01,-8.957743278645388663e-03,-5.200543268739300506e-01
2.005978418059426893e+00,-2.986737018665885035e+00,1.552079127513496637e+00,1.265316189438366656e+00,1.414549285906625264e-01,3.171875396556217419e-01
-3.233810854946259639e-01,-2.160590867695169059e-01,-1.759866502904015917e+00,8.583846074368426393e-01,3.852236692275207708e-01,-5.217163199291098286e-01
2.705502826905380687e+00,-1.162914044177022266e+00,2.036426148002412617e-01,-2.047594773702781978e+00,-1.565395259005096240e-01,5.290268701060304446e-01
-3.388501003593753502e-01,1.294417108139114703e+00,-1.917771965043559179e+00,1.852168675233045292e+00,6.359862030286127510e-01,5.690594388245444335e-02
-1.175597640793844878e+00,1.100359459877786605e-01,1.619468274888689052e-01,-2.889295901305081404e+00,2.409627108038856491e-01,-5.618197438597233306e-01
-2.417122947464819482e+00,2.913214942843336708e+00,-1.939096129553324444e+00,2.018689022078152817e+00,1.465189473379010787e-01,-1.965311794800361223e-01
-2.468536564397956212e+00,-1.070408713214342278e+00,-2.613167892878975884e+00,-3.112833568511772508e+00,-4.149018976060570019e-01,-8.800221297658600283e-02
1.049980146620268506e+00,1.716129408028915115e+00,-6.614795481120308018e-01,-1.480052039040338663e+00,-6.339213337341019494e-02,6.117902890795392512e-01
2.785580601667344780e+00,-2.311865740315355744e+00,-2.593093208975812303e+00,-1.516084962565448002e+00,-2.950895978878610437e-01,1.190632109296693164e-01
-6.703925644081154545e-02,2.203796935931565670e-01,2.154167173432870896e+00,9.476146602092185844e-01,2.629872105465094201e-01,1.492318757575421262e-01
-2.835185916218610824e+00,-6.708473582584364436e-01,1.915791298639756945e+00,-5.277844542422021057e-01,-6.015453518391615795e-01,-3.294412733825780037e-01
-1.518039667954510064e+00,-3.651764629656701899e-01,-2.960214810606655700e+00,1.850152158468902464e+00,-1.832406919966512171e-01,-3.613611095071379009e-01
1.514845349411838349e+00,-2.325648210357313062e+00,1.176747653069236677e+00,-2.398176363133483591e+00,3.089778788208408233e-01,5.557459507495030038e-02
-1.319638508460731163e+00,-7.591022275745857861e-01,2.846233923163751456e+00,2.270777813839083947e+00,-5.230722863750704443e-02,-3.546867711724371319e-01
2.176338998670921399e-01,3.075852703664206267e+00,8.948902790855495226e-01,-2.534366677973180160e+00,-6.673751017652702899e-02,3.265571077356310692e-03
-2.452729409078874934e+00,-2.628130693533536899e-02,2.364530704163365193e+00,-7.641727557716544439e-01,-1.342731708647843525e-01,-4.828146373081723119e-01
7.112773508806524703e-02,1.090621218525695824e+00,1.947892246367535662e+00,1.799578781514379777e+00,2.281117721508043317e-01,1.099808836045642890e-01
7.994359762091383104e-01,3.447569169525923627e-01,-1.813617767258092650e+00,1.912851516088360349e+00,5.176473860133397054e-01,4.606097067099241826e-01
9.695959434784864328e-01,5.796903893864291391e-02,-3.102656171712798283e+00,-1.763868130232359555e+00,8.729761290226001336e-02,3.826350080096313500e-01
2.220510098055152426e+00,-2.979445163030998156e+00,2.173787087558371134e+00,-2.916331122084067751e+00,4.135662070329085283e-02,1.147730917469826362e-01
2.321024206163786907e+00,2.238929758207642173e+00,-2.895873208257069731e+00,-1.348315536964845185e+00,-1.185489693726914096e-01,2.180710144537663098e-01
2.801579703157439205e+00,7.406570364915463500e-01,1.756864744746330587e+00,-1.407307411829033850e+00,-5.120350724203243109e-01,-2.662740480228148465e-01
-1.946881475435675579e+00,-1.656506265384344978e+00,1.375176267056003709e+00,-3.095977654994164219e-01,-5.796917217868764460e-01,-4.111229465992792265e-01
2.125492797990546023e+00,3.473618332809333964e-01,1.533555058281930172e+00,9.726668133737419453e-01,-4.443820151025131837e-01,1.131244979307363951e-01
1.401465932395504765e-01,-1.318588166762450165e+00,-1.044935901395214639e+00,1.709742598991994988e+00,4.018467845888219481e-01,-4.217020944640860192e-01
-3.049773170248156529e+00,-1.391318550792784547e+00,-1.936661963166860456e+00,2.999948303901836866e+00,-3.124599729718694485e-01,2.295666953686509582e-01
-2.781662190125078205e+00,-5.146330150238038748e-01,6.105211574813629305e-01,2.726536918461737180e+00,-5.574955467769409090e-01,-1.490679537230096829e-01
-8.025433493741549462e-01,1.491300305783780367e+00,1.396207869959291692e+00,-1.584875205768583095e+00,4.347418896149865541e-01,1.892227991360728723e-01
7.808381661883472269e-01,2.690427343638980950e+00,-1.522828334174413767e+00,-8.478676384239158814e-01,-2.922237337443880922e-02,4.498563858272527360e-01
-1.213738574695180095e+00,-2.815379480960146008e+00,-2.655259077496496367e+00,-9.439633369191606782e-01,1.647014042623491936e-01,-3.115016085904280252e-01
-1.324795205721592595e+00,1.297926626504005476e+00,-8.127701279238532805e-01,5.180255016677550728e-01,5.988233654584937948e-01,-4.939795435340691432e-01
-1.910726048272528566e+00,1.493017424604947685e+00,-1.629411981701498036e+00,1.604896206671535097e+00,1.723461195515018363e-01,-6.261801189784238497e-01
-3.135279977794878103e+00,2.026465452451144955e+00,-1.531556121198071052e+00,1.570279454528155760e+00,-2.919558385830169911e-01,-4.533726816337942944e-01
-1.631458845093922250e+00,2.987790441793233498e+00,2.011800387112343103e+00,-2.779995545631168685e+00,-3.507497916145180250e-02,-1.687515809713599491e-02
2.068095578813444746e-01,2.947751469809606562e+00,-1.787774653846912143e+00,2.264934691662527477e+00,-4.819298722839501781e-02,1.836010764916937155e-01
4.756891556632885099e-01,2.764989629736858134e-02,-8.540392547096713471e-01,1.934480944533427227e+00,6.715662807962886616e-01,3.392499090816331053e-01
-2.703232933458864284e+00,1.655835289622924478e-01,-1.483641367738065986e+00,-8.919938877283613010e-01,-5.749550971212364914e-01,3.178293725786462964e-02
1.395024554100485759e+00,-2.814881195624874710e+00,2.604437623635475596e+00,-1.692419610453305800e+00,2.964589090563541918e-01,1.605448034504597943e-01
-1.989906998880574873e+00,2.465630707257554732e+00,-7.345418202318581002e-01,-4.798972504916427795e-01,4.043946537761881621e-01,-3.117283297905488748e-01
-3.094768469997166704e-01,-1.303330130213995464e+00,-5.089899320020991880e-01,2.941049787788017511e+00,2.729554291351919959e-01,-4.019523663698772453e-01
-1.156998754267067442e+00,1.660757659572903222e+00,-3.063225430303210484e+00,-9.685714882183082963e-02,3.982880058310045435e-02,-3.339270863714931536e-01
1.763377447720005264e+00,-8.106694193290664430e-01,-2.274676126489648009e+00,-2.498870648370394854e+00,1.999837812151342153e-02,3.985916454183169311e-01
-4.095163346713097674e-01,-2.940231575891466775e+00,-1.205558068774784664e+00,-5.423985074643753457e-01,5.568077233874759585e-02,2.687536690805445438e-01
2.701246919655072354e+00,-3.625990637616478551e-01,6.384148128779481013e-01,-1.595267408744850623e+00,-6.141465228287847911e-01,4.878134289859297201e-01
2.919516420108785759e+00,-2.817278190505878577e+00,-1.370020340632444933e+00,2.801100437620177352e+00,2.136195469307367381e-02,5.059804529085923375e-02
-1.550701529980928361e+00,6.364408945623267755e-02,1.630898057564142078e+00,-2.869715079026576632e+00,8.764887210852095878e-02,-5.809714538194835631e-01
-2.102038791996381661e+00,-1.159082420699932836e+00,-5.441870809641389251e-01,-1.816949495088860722e+00,-4.393259784254079370e-01,-1.355546727549755692e-02
4.006469793228033538e-01,2.024382100584459110e+00,-1.436860774240900085e-02,-2.561949186271460288e+00,8.710201761785232866e-02,3.921095240250834779e-01
2.290120212649838116e+00,2.252121908362680003e+00,-2.957143612996273596e-01,-5.802157054323915375e-01,-4.596528015126062905e-01,-2.745470995802286596e-01
2.155200524106891002e+00,1.725327482618776109e+00,-2.305093910576354599e+00,-8.978695637513296468e-01,-2.343695496985953586e-01,3.758694118767951231e-01
1.447179700681747505e+00,9.396143862310983863e-01,-2.124675855683437309e+00,1.444079851351247612e-01,1.858318644082576354e-01,5.801348057300522720e-01
3.789878417517367204e-01,2.445247139758427224e+00,1.449520896769664446e+00,2.809482779533569285e+00,6.075584682669836478e-02,1.155507979682430242e-01
6.603061693381295783e-01,2.977327567726969271e+00,-9.941691187248444805e-01,-1.248459266525593803e+00,-1.323897300158647927e-01,3.082653862906921671e-01
2.523184780960030515e+00,2.225944942534798798e+00,1.750275358583571084e+00,1.720852049552263452e+00,-9.363561772646705750e-02,1.070482533740174380e-01
-2.660988481785535598e-01,2.024701578818569381e+00,-8.974308217251181219e-02,2.251491868628940907e+00,1.164160316021744801e-01,2.603928064124030328e-01
-1.666211947569409046e+00,-5.471470057740552839e-01,2.038591720680986263e+00,-2.705793196479334917e+00,-1.263587166539352213e-01,-5.722635749495251778e-01
3.537154303975982295e-01,2.791060862599210601e+00,-1.629997878827735169e+00,4.227152901114075156e-01,-1.115349439082864019e-02,4.428335355886847680e-01
2.414347247556047904e+00,6.458525554049350248e-01,-3.370997599383072085e-01,-2.676962726822034178e-01,-7.720653760884997885e-01,3.960858000093290254e-01
3.117101952182919966e+00,-1.495191764891849129e+00,2.979509061674495030e+00,-2.846174461341735018e-01,-3.926338736538912411e-01,-8.016543448233620639e-02
1.373918240051564155e+00,3.081307919244538951e+00,6.234728963061373364e-01,-3.428870719807970424e-01,7.024586179634917382e-02,-2.842641789747612502e-01
-2.729954803679911723e+00,1.500850128881935142e+00,4.591768653986378901e-01,1.660604139059413953e+00,4.675547086357743909e-02,-3.781726559804514665e-01
3.820201188836755968e-01,-3.019809564760150611e+00,-1.926272450732899877e-01,3.802540447421565162e-01,-2.465092656727115306e-01,-1.657327852957653502e-01
2.547461436113025890e+00,-2.766778750055882696e+00,2.651520604694882266e+00,-2.908056752138361567e-01,-2.373516730890888882e-01,3.700564488230833615e-01
5.087084779334993812e-01,3.038164960630249212e+00,-3.139882491705843659e+00,1.290688961772391785e+00,1.969460614269827325e-01,2.755094309187597346e-01
-5.060959941963232289e-01,-2.590777532345915457e+00,-1.995395940367070908e+00,-2.989201254002543440e+00,5.297513641076562890e-02,-1.169995283578827705e-01
8.771630658963651683e-01,-1.862271113058000305e+00,-2.165003152199886483e+00,-3.291461139552396276e-01,-1.152857500960283166e-02,7.374188030485046008e-02
-1.382637099274504955e+00,2.630027878767600136e+00,1.911285114334040358e+00,2.374799224651284568e+00,4.537676869937132262e-02,-1.632958879646495276e-01
1.533697911300870409e+00,5.597758996527950615e-01,1.550412915465606112e+00,-6.351254401958787987e-01,-4.376482245950646943e-01,4.399936618551107959e-01
-1.099514367458246600e+00,8.799459511857437022e-01,-1.606716137973271952e+00,1.423534477339528870e+00,4.676609694974107612e-01,-5.740486812239157244e-01
-1.663155376980389955e+00,2.657454447636288464e+00,1.651403831687622059e+00,-1.973038541849964078e+00,5.001983976051659064e-02,9.949660322075351560e-02
1.553261765365261837e+00,-1.219133032396523486e+00,2.612578318763119078e+00,1.546606163885081209e+00,1.262109648195922085e-02,2.742564864946633874e-01
5.762223977174714129e-01,1.715031014680101329e+00,-1.495442459605557772e+00,4.737812824181535376e-01,2.710676782431893916e-01,6.374673752008941374e-01
2.301254966958238946e+00,1.189626170231398383e+00,-5.787202547919703122e-01,1.263150176474443498e+00,-7.065707951068640469e-01,5.450694564827343602e-02
-1.080532115471537491e+00,-3.028459940104723191e+00,-2.115990525347017037e+00,-3.063937427748843589e+00,5.044051060868626202e-02,-6.749142963837272136e-02
4.028278413660850710e-01,6.777597965225252707e-01,-4.486481013251273353e-01,-5.296690477451022616e-01,7.042822363898291194e-01,4.716210901341651995e-01
9.320692557397673994e-01,-2.555838656798165687e+00,-1.441655506815008980e+00,1.339438408324890695e+00,-5.699021788985868253e-02,-1.722088720129340556e-01
1.645275981870740090e+00,-2.479281442566606763e+00,-5.359020842651887051e-01,1.220185721348260977e+00,3.338853602690954325e-01,-1.043412409439767319e-01
-2.956062173285870287e+00,2.918176975593604894e-01,-1.543391624209812463e+00,-1.183917048427946872e+00,-5.194024473301946943e-01,1.215767718077126469e-01
-2.406562248272186455e+00,2.309088319151566537e-01,3.025236617642328874e+00,4.647132645844829213e-01,-1.945905237110525654e-01,-1.115351229860248872e-01
-1.795291700618424358e-01,2.009404868697124869e+00,1.252903268927278546e+00,2.148871427323566508e+00,1.059123353806041279e-01,6.961472923187644879e-02
-1.868226696137244902e+00,3.002329302180631210e+00,-2.922240649358219144e+00,8.321099432206269242e-02,-4.536912869564153211e-02,-4.042365823568926375e-01
-2.537293785618963682e-01,2.956054497910494128e+00,-4.551332947334749690e-01,2.435159005919135922e+00,-6.557322625458583687e-02,3.704895770251831477e-02
6.212935436824680302e-01,1.148228246209992420e-01,2.844781434595762271e+00,7.424804324353293516e-01,1.913078011626718478e-01,1.186251163557144883e-01
2.342113687818574874e+00,2.075106256438642660e+00,-5.650091970207373748e-01,-4.310428891393600637e-01,-5.776171888786094666e-01,-1.959429328990154595e-01
-2.044449730498575146e+00,-7.700526981968636164e-02,1.151798867365753765e+00,2.038923933584673165e+00,-8.242272945234242754e-02,-5.134282908129126355e-01
-2.900013789287404720e+00,-2.617334694648569382e+00,1.779055820585071501e+00,1.168443668165146221e+00,-4.026704965029322403e-01,1.327326028491635779e-01
-9.061909827844862875e-01,2.213170654966961415e+00,-2.566655822920079100e+00,2.667622724863423223e+00,3.357610004369789292e-01,-3.718049836439007994e-02
2.488641379304895374e+00,5.185714626108581804e-01,-1.343054323095538294e-01,-1.091749452856336511e-01,-8.182770132106005345e-01,3.241865883107932222e-01
2.053531562704298707e+00,-8.830326527464413822e-01,1.843304950958310151e+00,-1.354649273669180642e+00,-2.534437331553166528e-01,6.708579407258981053e-01
1.974624628660055947e+00,-2.652056246119131711e+00,1.132982685867208517e+00,-3.033833282067180281e+00,1.296937513066085401e-01,1.270638088097066354e-01
-2.093407822440964683e+00,1.850221185234007137e+00,1.543088189899201268e+00,2.432320452990714976e+00,2.183065126323940897e-02,-2.109809762916526332e-01
-2.178263230014027663e+00,5.264359638136317798e-01,-2.280879225326938098e+00,1.840397897137120431e+00,-4.068119101182969821e-01,-4.833413074918456731e-01
-7.004243069101012686e-01,6.484848355799699426e-01,1.795486142260176443e+00,5.405839405875791925e-01,3.465012027254856797e-01,1.041091082881425850e-01
4.124167354783812023e-01,-5.738952021878658272e-01,3.259415474823166292e-01,-1.616337400833410376e+00,7.366916733255963745e-01,-3.614305371584131121e-02
-1.533713308271248632e+00,-1.616687436377942655e+00,3.856312718346837087e-01,-1.700313389959717814e+00,-4.615545444976085210e-01,-2.257491300514327115e-01
1.824981818545656331e+00,1.318009589817666694e+00,-2.504977394621485942e+00,1.064797525542328316e+00,-1.845256754709287128e-01,5.578258993450651015e-01
1.018042422080042364e+00,1.552752413528559750e+00,1.674455134386043653e+00,1.180419746952003912e+00,-4.477663713215715435e-02,9.839548458526424513e-02
1.884784426472456254e+00,-2.048998678700704623e+00,3.135575866090642982e-01,9.133627504640751127e-01,4.247307605963187571e-01,4.052725616177638157e-01
1.938623054544101443e+00,3.118940269207575611e+00,-1.008005009136514030e+00,-2.506134395409336690e+00,-1.422510988204162830e-01,3.697229248380679012e-02
2.830296243708824377e+00,-1.714304581290010177e+00,2.714848666058784943e+00,1.536255056035259692e+00,-2.387654545414035490e-01,7.029924577743022762e-02
-2.790428287404600471e+00,-2.684234820266736765e+00,-1.742184654573881053e+00,-5.164605652581411022e-02,9.281988120317551105e-02,-2.081577561693261913e-01
-1.931488202867850612e+00,2.637429860083287281e+00,-2.270970559207106554e+00,-1.111027863143337235e+00,-4.850994627992719077e-02,-3.858401136356688910e-01
3.029871315563028134e+00,-2.348147532364123879e+00,2.956763988872855187e+00,-2.436789798623073544e+00,-2.257049621805690687e-01,2.355380994675689843e-01
1.389386186948660118e+00,-1.036833545253760036e+00,-9.151653876459531212e-01,2.683190420556759825e+00,3.795463668859672679e-01,4.026169291142338569e-01
2.464315666019698980e+00,-5.445435865393841723e-01,-2.576988101723204139e+00,1.452384445154612180e+00,-5.590458989391709765e-02,4.078470638492731060e-01
1.915134365143926765e-01,1.711004514459041559e+00,3.103190409697158536e-01,2.667033698300179445e+00,1.183361391081085845e-01,3.057481579369182301e-01
-2.197692634421637869e+00,-1.115217046069725271e+00,4.913450411692399378e-01,-1.848507624155100171e+00,-6.185214246520908121e-01,-1.133884937147951466e-01
-2.877510347025932891e+00,-2.232545571825186315e+00,-2.879316266458034512e+00,-4.932996893528773796e-02,-2.473288680053926936e-01,-1.934331753113165964e-01
-2.819716443584360466e+00,-1.783578613397458934e+00,-6.009935861374313681e-01,1.503317153187055943e+00,-3.444899809130077539e-01,4.094961171395246069e-01
2.800700423302176389e+00,-1.048259781389668355e+00,-1.057904695456108435e+00,-2.846926927683130604e+00,-2.566322006442967596e-01,3.488530683436913415e-01
-2.290307485081979788e+00,-2.661900687666058918e+00,-5.752061947651680995e-01,3.015950858949590696e+00,-1.139674848053581074e-01,6.598945995651060714e-02
-1.166702120587415070e+00,2.041091630442061877e+00,-6.042435704883906133e-01,1.902124322347718000e-01,6.054525467236754332e-01,3.596513022023791611e-02
1.437141564321664511e+00,2.376461507298583520e+00,-3.122578161039723632e+00,1.498318125975903747e+00,-8.852487132198672004e-02,3.913580747209324806e-01
-2.426115069928862944e+00,-1.865765609746144138e+00,-2.085283394998389106e+00,-1.028999153659675869e+00,-6.442268140091869655e-02,-1.225501791887370628e-01
-2.309276187835397121e+00,-1.367925665562202964e+00,-7.970598677718490066e-01,1.403288077497997222e+00,-6.137415924527888089e-01,8.951567629715422025e-02
