# link_lengths=0.3,0.3,0.3
theta_0,theta_1,theta_2,gt_x,gt_y
2.181990780630246540e+00,2.782189242853124078e+00,-1.366443874368752143e+00,-3.667395225996515351e-01,-1.769981312701373044e-01
1.968199251978946407e+00,2.884156737581842656e+00,-2.369596343924043502e+00,-3.114665150333408850e-01,1.632129467924730570e-01
1.258536953924350499e+00,-1.845922170701141951e+00,1.331007766863350206e-01,6.114532178163409881e-01,-1.240918107702437823e-02
-2.626313298450784206e+00,1.139972141772159553e+00,1.660469574475724741e-01,-1.613729529489357772e-01,-7.374005409573269887e-01
9.819665786837532551e-01,-8.255642400529108471e-01,-2.471429339711249007e+00,2.597328631790396525e-01,7.552422010237266892e-02
-1.624709112941182809e+00,1.280883645995591458e+00,-1.854353666501590725e+00,9.016721258162879726e-02,-6.435614467929717808e-01
-2.711870546611150790e+00,2.551644766037926892e+00,2.991206073075594496e+00,-2.622110574327169430e-01,-8.115526174803097681e-02
1.763582148783492620e+00,-1.557503248266225659e+00,2.521812856522048563e+00,-3.851771853873892093e-02,4.764295224948059682e-01
7.221025574890131971e-01,4.521138887786020355e-01,-1.995365169552614226e-01,5.094349663138050266e-01,7.232620866471390908e-01
1.600754866009971522e+00,2.636672690855886181e+00,8.310797644348908442e-01,-4.158583290458932324e-02,-2.481048794894137877e-01
2.902371279305011598e-01,9.553181034536910587e-01,1.058024452800123250e+00,1.826316468803683979e-01,5.931205620587107763e-01
1.828286054729438170e+00,1.051718989935062076e+00,-2.143544957792548722e+00,-1.439350836614082529e-01,5.691948987499434454e-01
7.688610803508857394e-01,-2.669981557178230158e+00,-1.248982370462492719e+00,-1.816831240845466211e-01,-7.263300586443323381e-02
-2.272387052275449904e+00,-1.961869970323676382e+00,-1.395262091092151380e+00,-9.350856883717278967e-02,2.196421441196394486e-01
-1.171064582737742388e+00,-2.321726861026919941e+00,2.173239192470924230e+00,-9.035416785888840396e-02,-4.637236907554083132e-01
1.227781833785703824e-01,-1.070947744028728721e+00,-2.171465226292039752e-01,5.910310056652171573e-01,-4.826377581351276036e-01
-2.118624978140301707e+00,-2.597231669646891561e+00,2.582001306627957682e+00,-3.153428051752853456e-01,-2.097869109682020672e-01
7.139684229778984204e-01,-2.261160109827375475e+00,2.810333099225108988e+00,3.246588309409049189e-01,1.824489140805377052e-01
-1.328819478764855511e+00,1.908222458666138266e+00,2.059070980102236881e+00,6.009867457013884362e-02,1.764551780423603833e-02
-8.243130360109223176e-01,1.730522742762139465e+00,-6.206950628527607705e-03,5.752209021175638259e-01,2.509256867584172546e-01
1.842211278748965952e+00,1.594944469416165411e+00,-9.528315451074469422e-01,-6.049191529688845437e-01,3.849211829712386734e-01
1.163440261459642855e+00,2.291481153266432536e+00,1.564105279809891336e+00,-7.598243930491641041e-02,-1.030228192780933694e-01
8.341416866968383026e-01,1.787585487251018179e+00,8.431334702282771154e-01,-3.432823988587859754e-01,2.759449752751133578e-01
-1.863223384316461617e+00,-1.834344969231281874e+00,1.878765659364208140e+00,-4.149404412986347213e-01,-4.197535388352847674e-01
1.317223295894431878e-01,-1.924863294912719347e+00,-1.684498056210521844e+00,-5.197373299699711846e-02,-1.542852484583771555e-01
1.697228117324830698e+00,-9.291437859865085969e-01,1.240751435187247509e+00,5.069485926327138570e-02,7.777085487521947504e-01
-2.461539093445119342e+00,1.801630146836473934e+00,6.134557392227577566e-01,3.034290776912849652e-01,-3.864948270817909481e-01
-1.329402651872790386e+00,3.816510923228686458e-01,2.719581745170120968e-01,4.808332739140978584e-01,-7.225883527919163551e-01
-3.126842332050004281e+00,1.561579401484540774e-01,-3.091148817927060310e+00,-3.029161274601158138e-01,1.041650905190056459e-02
2.174369006798369419e+00,-1.623867751436492535e+00,-1.420477886273368240e+00,2.788557900942524315e-01,1.746341078854700690e-01
-2.180255851028587433e+00,-1.083341393134012787e+00,7.634982152140841194e-01,-7.098581764668253635e-01,-3.889944550772594933e-01
5.006402040622339733e-01,2.561691719648887755e+00,1.291749941818537195e+00,-1.410823271951163194e-01,-1.131980410250483793e-01
4.365702951913861263e-01,2.146701347101419799e+00,-1.556822763347405214e-01,-2.093054742851069572e-01,4.822384000198524090e-01
-1.055535579810496838e+00,1.687948439913178333e-02,-8.206995529879734796e-01,2.146707418978524851e-01,-8.071626746381368456e-01
-1.362728194539749582e+00,-2.299578683416638292e+00,-1.179271064399752156e+00,-1.596192249440798738e-01,1.532204184295009597e-01
-1.840760202719445404e+00,5.737433819305319815e-01,-1.563168221575263139e+00,-2.758413169272569965e-01,-6.673176385310201075e-01
-1.387493423408055149e+00,-1.124836596951666046e+00,-1.352451818251250604e+00,-4.127647747324104111e-01,-2.730050499038532141e-01
-1.620437618157380300e+00,1.199654273286475892e+00,-1.953139350395394658e+00,4.308527818753318805e-02,-6.305112912558314964e-01
-2.145446797994781107e+00,1.103116699838692760e+00,-2.434261395063721523e-01,7.255916574249673956e-02,-7.987842436556870096e-01
3.120975234318810188e+00,-6.039017833968784998e-01,2.699345806074089360e+00,-3.984219815058350211e-01,-8.109599015842833269e-02
1.338364454221263600e+00,-1.597962412353624018e-01,-2.496998430837488847e+00,2.586866306817666716e-01,2.786533321378704686e-01
-2.236892039512874852e+00,2.928450440054489512e+00,3.117526365647392161e+00,-1.899133380443538688e-01,-2.302560522371376872e-01
2.861708163204522926e+00,1.484257518425435407e+00,2.098127240390394554e+00,-9.968506382770120355e-02,-1.491467913311797233e-01
-9.562128718804130401e-02,2.451839379641539196e+00,-6.174576922824090985e-01,3.633986256664946402e-02,4.792624867631284369e-01
-7.419147462336588283e-01,-5.525029333454893887e-01,2.845049424461393528e+00,3.090638562861284244e-01,-1.913861605760974749e-01
1.031130404215415908e+00,-4.663432101999638313e-01,-2.218246620375718070e+00,3.827948859633296674e-01,1.189593342126824549e-01
1.779256567763559893e+00,2.861734879501781847e+00,2.276950015342368516e+00,1.580777115357274165e-01,1.721638916707317890e-01
2.800071904846381798e-01,1.505850228970301075e+00,2.128564378047551386e+00,9.512401438958345556e-03,1.665487184595105807e-01
2.295916096582082844e+00,6.173681886605786318e-01,2.223983872202134116e+00,-3.675195110560640632e-01,1.909846863876879519e-02
-1.372238319397354411e+00,2.493175882988494685e+00,-1.718143193134266777e+00,4.377013320821661058e-01,-1.926532471265459123e-01
8.125939106549728841e-01,-9.841692056613404738e-01,2.491295811178906305e-01,8.009785753957376908e-01,1.898445220226354091e-01
-2.979470187415080851e-01,9.597047217366361238e-01,3.043866079154086357e+00,2.699242662770786616e-01,-6.409532657255388732e-02
-2.771662872842068914e+00,1.296467397678740419e+00,4.985102021030103359e-01,-8.313752647605432422e-02,-6.556890346341536224e-01
4.737472533483617632e-01,-2.692077761949636105e+00,-1.289299074063509964e+00,-1.941329235107537021e-01,4.970428837416426826e-03
2.527494468413309825e+00,-2.452832540927188276e+00,1.580003401337614299e+00,2.884498629214119619e-02,4.941898039674829102e-01
-2.814222010488200532e+00,2.425335637749255646e+00,2.661224928579971838e+00,-2.000867115384461492e-01,1.894054291988198080e-02
-3.119037883541779799e+00,-5.840798998151903731e-01,-5.805439754931573937e-01,-6.785709609261824093e-01,4.258261480017150324e-01
1.522948711584145798e+00,2.837491155049873370e+00,-2.234112353745059121e+00,-2.472880260214105896e-01,2.729320063731660029e-01
-3.105920806060157524e+00,1.226990638836662484e+00,-2.110804548659907631e+00,-5.892067695464167087e-01,-7.155377415203595381e-02
-8.485116794804881124e-01,-2.544835845807297492e+00,2.850324970193209850e-01,-3.920467674537311265e-01,-1.603394688793958744e-01
4.126180114183917169e-01,-3.139491711541506636e+00,-1.593615538897430906e+00,-1.143300894671046286e-01,2.766784198287111640e-01
1.929328559869206039e+00,-1.649012381624534784e+00,2.821231978213572411e+00,-1.167391468608043326e-01,3.759318501281121438e-01
-1.184004457504415964e+00,-1.535836526821652726e+00,1.016671285705621486e-01,-4.203808267325955805e-01,-5.505982126066273352e-01
-1.593105319571872736e+00,-2.826911055472010492e+00,-7.237755460576260624e-01,3.228405655053802337e-02,2.598574718534008010e-01
-4.235051471217210484e-01,2.272810372804862311e+00,2.635747299256939513e+00,1.234045345822710332e-01,-1.271286532431322724e-01
-5.933552223101878909e-01,-1.634493726511714096e+00,1.531037383077864966e+00,2.955527537338837885e-01,-5.978152587471313728e-01
1.197308639353716231e+00,-2.332874859161732317e+00,-3.973368160326833376e-01,2.473104548554817539e-01,-2.924984123395498181e-01
-8.224012480869955510e-01,-5.695437488513706015e-01,1.338152677255348699e+00,5.570749395934545545e-01,-5.311790919926204779e-01
-2.761633464324799725e-01,-2.549546136467757407e+00,-2.789416021388929412e+00,2.389833843024819771e-01,1.084247939853380527e-02
-2.775758488384125755e-01,2.492636587062156295e+00,1.902942565665673769e+00,-5.966634697174619251e-02,-9.089279580802189784e-02
-2.000903279522057154e-01,1.840237504366180055e+00,6.761042642895884747e-01,6.973412023676470173e-02,4.600852823895019705e-01
2.667741008691661087e+00,1.383177144280838711e+00,4.014396899438565924e-01,-5.283618286152110821e-01,-3.897463917153594082e-01
-2.165228446288194775e+00,-2.716180634130493043e+00,-1.851065082136724271e+00,1.526802950396707326e-01,-8.311250035983469564e-02
3.105018028532327889e+00,-1.799058131252108783e+00,-2.257967769379694900e+00,-4.725934057148625800e-02,5.613599708365021868e-02
1.588267428745400167e+00,2.692789287809281618e+00,-9.205802438455417125e-01,-4.235076157663001384e-01,-3.771071591520996913e-02
-5.684036709097344264e-01,4.424576290249024879e-01,-1.048083889096544485e+00,6.663835719175268402e-01,-4.758648449778705158e-01
1.195585532237141813e+00,-7.441289255223262344e-01,-3.033857072427321722e+00,1.255791922001686656e-01,2.508616382289117208e-01
-2.955346123123104185e+00,1.235153899044971304e+00,1.809145170951383719e+00,-4.065020500432425798e-02,-3.255591417228416717e-01
1.468790773582624887e+00,1.964278205677030265e-01,-8.596723784832964732e-01,2.100792377212348239e-01,8.134669786422992210e-01
2.217922370423135447e+00,1.375643912093126531e+00,9.818422021343433670e-01,-4.917106229213986102e-01,-1.888664636887701642e-01
-1.627931457247466573e+00,2.862391216617893086e+00,2.638891351759068193e+00,-1.413220484996684234e-01,-2.167731447581440207e-01
6.370755633101201632e-01,-2.808348963187552449e+00,-1.482409284051983578e+00,-1.898758997177840135e-01,7.793439278609021192e-02
-1.070148585623615922e-01,-1.823690477959840850e+00,7.799375065768097137e-01,3.149630314093719852e-01,-5.867450729920383745e-01
3.064203287877766080e+00,3.109743428146308553e+00,-2.281448838186002526e+00,-2.202117223627689802e-01,-2.142030436197559229e-01
1.413183580665466899e-01,1.607581893901882886e+00,9.385675619975550887e-01,-2.573337830036417917e-02,4.691117558827980760e-01
1.849642626146552615e-02,-2.335712976927384332e-02,-2.514243374576503154e+00,3.562161434035492347e-01,-1.708272210027586002e-01
2.790077928775737348e+00,1.550794245169347718e+00,5.326187555567742926e-01,-3.424426293738070948e-01,-4.723525774385481935e-01
2.665432141086160556e+00,2.980526420733287551e+00,-9.075505552145375354e-01,-1.769893170122200515e-02,-3.408780245603580950e-01
8.886712209558620401e-01,5.025234859417082589e-02,-2.042250402517619801e+00,5.015189127813801662e-01,2.071338045504410585e-01
1.006187690830540049e+00,-2.117118845650108661e+00,-4.107958753894260795e-01,3.083886392510293839e-01,-3.150331834212952709e-01
2.258898000126824179e+00,-1.528930569282040963e+00,2.928845213793167979e+00,-2.277218980949921867e-01,2.834498007819968302e-01
-7.891210978118965436e-01,-3.109510579181467893e+00,1.514709322027110616e+00,-2.246527077945388862e-01,-2.130579320411507827e-01
-1.235331274475246710e+00,-2.608479367891213929e+00,-2.510868777704681865e+00,1.689726837883509525e-01,-1.109334067626401715e-01
1.465357902621566843e+00,2.323957193060354420e+00,1.943019411794456808e+00,4.795878001496503562e-02,-3.970126824693637202e-02
2.248820584302985814e+00,-1.315494029571764534e+00,-1.756585181422157582e+00,1.943230771686424718e-01,2.547158143741889980e-01
-2.602420175110166767e+00,-1.393569120960156171e+00,-8.444277787227520982e-01,-4.161386661391212050e-01,3.697693179525743945e-01
-2.650877875109264092e+00,-2.914131691438166527e-01,-2.512914439928600974e+00,-3.557508581064530717e-01,2.019757328087395942e-02
1.844144179517224202e-01,4.674221818472563683e-01,3.974035633113732757e-01,6.828734320650435841e-01,4.971189858511250725e-01
2.050059804211223913e+00,-1.179428829656715028e+00,1.038959784022752686e+00,-4.473957203082867817e-02,7.785679406166262639e-01
-2.314260537154964936e+00,8.429661322730765960e-01,1.294315499620460663e+00,1.220627433122449812e-01,-5.721715499341835098e-01
-1.096377794367306979e+00,-1.237556302043998357e-01,1.964029893750297795e+00,4.608532010318515670e-01,-3.454630475523097766e-01
1.425265695886198003e+00,-1.017213235916250902e+00,2.591969481235662620e+00,2.187518091778989371e-02,4.582049473411128893e-01
-5.738998170605587035e-01,1.801564441660166160e-01,1.785745755178441030e+00,5.823337144438250901e-01,1.724990319886093859e-02
2.939376488676328059e+00,-2.803513162507619061e+00,1.719029644681259406e+00,-8.073886244630459896e-02,3.888605425241429825e-01
7.591347859178751989e-01,1.235708613402615619e+00,1.035681004653361548e-01,-5.684846906859016002e-02,7.391206516290456108e-01
8.932667729292509406e-01,1.022167793359893828e+00,2.170847662333458494e+00,-8.909415144242215090e-02,2.730019246091022755e-01
-2.543868372555664337e-01,1.505126342622527424e+00,-1.618700944707773814e-02,4.837145640694662241e-01,4.924698486587216761e-01
1.750779899332866485e+00,1.753804794863992988e+00,2.785904105699589017e+00,-3.416360968686854571e-02,1.908231503638675164e-01
6.519665688012827864e-01,-1.750571017608607782e+00,2.818195748346720819e+00,3.304454987627121754e-01,2.115383247741027539e-01
5.741452815793479658e-01,-2.240158225486604149e+00,-2.995245867213135682e+00,2.080428362146810317e-01,1.639020404799975406e-01
1.328114454837049152e+00,2.053114739070575290e+00,2.750190310738394039e+00,7.721643745660647373e-02,1.746490658584141098e-01
1.903790696953203465e+00,-2.637855488915490376e+00,-2.927218284655355163e+00,-1.357169297209657177e-01,2.315358479341965703e-01
-6.725169173713068105e-01,-6.166443462359043615e-01,2.706683889132360576e+00,3.638571438855342510e-01,-1.785847688019382984e-01
-1.509021465252956773e+00,1.143913167443298740e+00,1.632708265731328545e+00,3.883178903449127084e-01,-1.202267921955989527e-01
2.055528698799506948e+00,1.092434313725070716e+00,-2.548411114785408493e+00,-1.921088216088611689e-01,4.328105861845537583e-01
-1.713125061439985108e+00,2.131417614967945795e+00,1.673387205928962729e+00,8.228656499468822716e-02,8.510770117120591838e-02
-2.401735602202920816e+00,-1.944387017089653780e+00,2.416788144352053358e+00,-4.342807801460918937e-01,-2.030766457002101677e-01
-1.389445386808070948e+00,2.287823957698986277e+00,-1.906682772793146574e+00,4.009601384590171236e-01,-3.141634956060053163e-01
-2.364376564936426561e+00,2.126686051359707008e+00,7.714482225405761007e-01,3.359751128938852083e-01,-1.283953009749745633e-01
1.994344512880732445e+00,1.192196948183238625e+00,-2.925646347114015278e+00,-1.331484560279487805e-01,3.373944570975498380e-01
-3.011343831989118147e+00,-7.545896336465975907e-01,9.960432101436316188e-01,-8.203765863201633035e-01,2.744388258857645424e-02
-2.975064304549313032e+00,1.376637771032944713e-01,-2.925032706832964458e+00,-3.218430493696379791e-01,9.675132345052128713e-03
7.622322683129256760e-02,-1.423003032930580503e+00,-4.790940785182398187e-01,2.900770568676846461e-01,-5.599522038727622331e-01
2.772845045602832847e+00,1.308982558477216784e+00,-3.101362075037446875e+00,-2.897225716205464874e-01,1.150522352755530830e-01
-3.190279699812772485e-01,1.387070459235262732e+00,1.317263546773317806e+00,2.111975816983722720e-01,3.746521071612829989e-01
-8.261264518569699788e-01,-8.984029392597827623e-01,2.148590220993291666e+00,4.308079333139236411e-01,-3.936159076726850614e-01
-1.244795347379063388e+00,3.064189981404670249e+00,2.334428983240140809e+00,-1.367275628364282847e-01,-2.478266022736345109e-01
4.947449644172632333e-01,-6.219665855408766930e-01,6.227723080679394840e-01,8.255145158325636334e-01,2.470334003382206323e-01
-2.907860770389146587e+00,2.946136960390823845e-01,-1.506617540246778519e+00,-7.184723795428371584e-01,2.814565001471447392e-02
-2.765441293932059175e+00,-9.518768051628692106e-01,2.305286104186780705e+00,-4.832353958840322483e-01,-2.430970779812205995e-01
-2.560104923908022467e+00,2.400609447858300882e+00,-2.504758787840347889e+00,-2.209679193610227244e-01,-3.502513723677850299e-01
-2.104221560778282374e+00,2.797107925384980653e-01,-2.340914982154199020e+00,-3.838748401890030304e-01,-2.924848035865594831e-01
-1.760141680490531657e+00,1.470355040868668972e+00,6.909905522812098688e-01,5.072041129243924917e-01,-2.632045472893525528e-01
2.983634865584855689e+00,2.265059029150035208e+00,1.514420172035178425e+00,1.231321241260544541e-01,-7.217545957988585892e-02
1.423701516812141854e+00,-1.980910778851331600e+00,1.894675027699266323e-01,5.785322194871178603e-01,3.026168796459531574e-02
1.634429178138608663e+00,2.565517733145140866e+00,2.720883367817084064e+00,7.488088076083315725e-02,2.165193594929564480e-01
3.030778127738694039e+00,-3.074012897202361483e+00,2.906027965382308231e+00,-2.868562051046292805e-01,1.027704683684846076e-01
-2.696703086776264247e+00,-1.564383620619905990e+00,2.076462100622570084e+00,-5.744391258770074060e-01,-1.043781672933171423e-01
2.303702414896942052e+00,2.719622651576401928e+00,7.081762886993767658e-01,1.465682231801937463e-01,-2.198809237632702585e-01
2.954242766244921548e+00,1.721981025883298599e+00,2.800908321334811824e+00,-1.951997082554332574e-01,3.502149131080664612e-02
-2.613460754893490723e-01,6.105906320816014698e-01,-1.612039408521062311e+00,6.626487910440383988e-01,-2.607403262029663882e-01
7.003756007241843662e-01,2.699984154690739047e+00,-2.023925542039211045e+00,-2.689600371998619732e-03,4.109361275162279892e-01
-4.468757813763160058e-01,-2.897730765909760642e+00,-1.344520499338691888e+00,-3.027646863625181595e-02,2.307604414867266973e-01
1.867935569770935444e+00,2.283805358518531392e-01,-2.197222297160561943e+00,6.013936769445513142e-02,5.161518765675677800e-01
-2.768998063107336982e+00,2.176053545978271941e+00,-2.820075904950709145e+00,-3.196428549751811898e-01,-1.964194020678797226e-01
2.134047762555665528e+00,-3.860356918082983313e-01,2.379017245945576065e+00,-3.788180981077225451e-01,2.989045304225991795e-01
6.930394818125305001e-01,1.966982045486511232e+00,-5.869661207847634010e-01,-1.795102335669602200e-01,5.935643626717370669e-01
1.133535491019378227e+00,-1.615599971348687269e+00,2.212529638489357353e+00,3.451524140703896570e-01,4.288756807237401603e-01
-5.061431874661126429e-02,-2.568271545079870322e+00,8.804397742856462372e-03,-2.189381439805209717e-01,-3.169969969029232670e-01
-1.941248408642920031e+00,-2.197557283229488512e+00,6.673725207744922727e-01,-5.552328737706233586e-01,6.950708805537808566e-02
-3.703316214005187845e-01,5.760501091746466074e-01,1.890025146070475337e+00,4.229863316187449929e-01,2.123088929059992747e-01
-1.842995218657645262e+00,2.040190448485113883e+00,-1.002967209694919593e+00,4.212973462929520130e-01,-4.465883573689433672e-01
1.246572355885259498e+00,-7.545725612683087391e-01,2.332388691198290509e+00,7.495561282101820266e-02,5.196597288171276308e-01
2.881995897049068667e+00,-2.621778038541496603e+00,2.843474997499034984e+00,-2.998324518696082741e-01,1.655617943065919861e-01
-9.967030543015988897e-01,-3.313190244697170606e-01,5.661318402820185725e-01,4.521007739836031547e-01,-7.501950556610585963e-01
-3.029033924174496573e+00,2.216600893524964810e-01,-1.581878009489094072e+00,-6.767645069304786265e-01,1.523674179491446012e-01
-4.184259091956707977e-01,7.553038138254750677e-01,-1.441939420283861573e+00,6.919801136379426509e-01,-2.907817140665227562e-01
-1.284050838748321821e+00,2.248108169955020941e-03,6.437962081831027916e-02,2.741653076740633299e-01,-8.567733928681191546e-01
-2.717685822549353425e+00,2.148468172593960723e+00,-2.621036668795477809e+00,-3.203946842859761168e-01,-2.704966128181527374e-01
1.505855005522529488e-01,2.014068247548967960e+00,-3.866116747511716412e-02,-2.939665137819541529e-02,5.485807276777943109e-01
2.215396448902753335e+00,7.660509876506322868e-01,5.141456813139728688e-01,-7.578229304203656369e-01,1.836446086706285952e-01
2.519173864256316620e+00,-1.172226490715519098e+00,-1.616681827558166917e+00,1.120065591818961703e-01,3.874730474319049156e-01
3.061681232854837731e+00,-2.276544236644045149e+00,-1.356019440072442350e+00,1.655721304256950466e-01,7.391211384010717977e-02
-2.153878138742748583e+00,1.256059313981370273e-01,-1.623746642231199244e+00,-5.594461414963316503e-01,-3.730172492667839235e-01
1.811421797628387509e-01,-3.255847370805269314e-01,-1.902677443802840429e+00,4.544129056136826383e-01,-2.557422621818195574e-01
9.130356268045112245e-01,-2.827103337328809474e+00,1.459300298971530907e+00,3.519420269756818875e-01,-1.768646499384124160e-01
3.048025830372479206e+00,-1.217318254328370708e+00,1.142319104172694111e+00,-6.715340897709226597e-01,3.682835905460959403e-01
2.200388012809995075e+00,1.922884372189429314e+00,2.945326695138405171e+00,-1.312037356556942924e-01,2.051861907065694879e-01
3.819600401617799790e-01,-1.023128232820069705e+00,-4.156013341779019044e-01,6.663063154796846632e-01,-3.288491115966188927e-01
-7.730134195541129571e-01,-1.321464352741558379e+00,-2.051442017188701783e+00,-9.627540793250638496e-02,-2.161435336357340753e-01
7.220266626603137894e-01,-1.784839117480850001e+00,3.825389787690389731e-01,6.042855770657972192e-01,-2.525476907134760474e-01
1.982620519206034437e+00,-1.890626881278493432e+00,3.756869827877102885e-01,4.464318612396520058e-01,4.377219838912395078e-01
-1.791164940374472048e+00,3.328678284303818735e-01,2.036116865219809391e+00,2.193984648785606006e-01,-4.269889903127916941e-01
-2.389106163837653618e+00,2.585546593257660675e+00,1.833277645423206259e+00,-5.766175644072737971e-02,1.224762419931510748e-01
-2.128470509908233055e+00,3.006320099720711347e+00,2.103894647107190430e+00,-2.632975650853050520e-01,2.401417770932540163e-02
9.889285265388618740e-01,1.912490991815940511e+00,-2.701698949362366431e+00,1.675231720353828335e-01,3.815111549790694001e-01
-2.978491663035237380e+00,-3.368240935138357983e-01,-1.137272486666005999e+00,-6.685693586022933843e-01,2.930738906892224604e-01
1.080839784923582236e+00,2.937080454893218118e+00,-1.673273670292690252e+00,-2.604851917416961538e-01,2.487553714245292480e-01
-3.040380117032327689e+00,1.028943504944508369e-01,2.583077361537318595e+00,-3.108818481688508939e-01,-1.952304258438468665e-01
