# link_lengths=0.25,0.2,0.2,0.15,0.2
theta_0,theta_1,theta_2,theta_3,theta_4,gt_x,gt_y
1.217107125817054936e+00,1.415444303240423807e+00,3.083849973512014842e+00,3.574579460737692393e-01,-2.613996285120276930e+00,3.744431035289680354e-02,1.308540982059440139e-01
1.499072022008173910e+00,2.417141064358696134e+00,-2.262804714943342788e-01,-3.807930432926078801e-01,2.828652221666560607e+00,-2.457095428544303906e-01,-4.877697822845532272e-02
1.244917427010736155e+00,-3.066823836614758214e-01,1.488275565346132367e+00,-2.247480503559544651e+00,1.315339473209713006e+00,2.101429846383057465e-01,7.554089509161397986e-01
2.212659346468006660e+00,1.974528080730162394e+00,1.772828143480484897e-01,3.059743355299215040e+00,-1.975758084002050552e+00,-1.213634751127980471e-01,-1.726796653766197176e-01
1.283480040693649293e+00,-3.873123052431450830e-01,-1.905727890921039780e+00,3.107259494604805994e+00,1.908550260483732330e-02,1.229315264475983605e-01,5.271983579425008060e-01
1.223326885657114005e+00,-1.164646281749996959e+00,-1.634306761141636422e+00,1.318186921548630153e+00,2.953415488206060147e+00,2.484074265583108843e-01,9.480315761844276823e-02
-2.478925303457935048e+00,-2.557064387641722281e+00,-4.702339470512306718e-02,1.554181880209283939e+00,-2.824506352856955171e+00,-4.378152344160779474e-04,2.648601398777597482e-01
-2.850861678494403861e+00,3.089316611257441281e+00,-2.728496436073565956e+00,-1.843959117908439804e+00,-1.725151167920560225e+00,-6.460829492124225970e-02,3.811506775030495953e-02
3.088444553041997942e+00,-2.850428665267415784e+00,8.422026575113408242e-01,9.188685610015676630e-01,-1.301553565157420600e-01,-8.210349854096854472e-02,5.644766239179574985e-01
2.198006639284106889e-01,-2.566081783047335474e+00,-2.680932027721012467e-01,2.119191289195095251e+00,-1.055559912223157149e+00,6.712344350253303393e-02,-4.601725373991954471e-01
-6.272277605021692182e-03,1.054258030477637220e+00,-1.044435192850927674e+00,-1.534392967404776265e+00,9.160445649997130957e-01,7.192267770189267884e-01,-9.281307244833494896e-02
1.756148587081824530e+00,-2.233896603929312441e+00,1.130002735859239493e+00,1.678454990211516673e+00,1.196932788922380198e+00,1.867248120434372716e-03,3.085856759798135118e-01
-1.300534129228896107e+00,3.133919228700028370e-01,-3.432357333641529173e-01,1.801478917460538121e+00,5.327180739640202667e-01,4.656605129360064099e-01,-3.652780259608244817e-01
-6.547935228399670571e-01,-1.382049332832200772e+00,-2.343939183104200907e+00,-8.648246545330016133e-01,1.706228313969693211e+00,-6.482889496687331554e-02,6.483682540095285496e-02
-1.016383523094809949e+00,-1.147639810140308692e+00,-2.441561854561595801e+00,-5.596301408854449377e-01,1.637695913117290125e+00,-1.211807284257982176e-01,3.064545656561341869e-02
-2.564064905716652021e-01,2.853756360984599283e+00,5.162664914468266808e-01,-6.661214192403939194e-01,1.676809365389267725e+00,-3.554471446625668829e-01,-2.470005617505613427e-02
-1.298761685475984251e-01,-1.017614356657121188e+00,1.256419919376330796e+00,-2.577597963873813569e+00,-1.320269493249136561e+00,2.520265601756402352e-01,-1.658593073861199807e-01
-7.215222461670300902e-01,3.537298838660341005e-01,3.865156960250137885e-02,2.169090497670530304e+00,2.521071253917756216e+00,4.548652164265828413e-01,-3.448704527478737569e-01
-2.793656508547966766e+00,-2.041313667209574412e-01,1.352566667217880436e+00,-1.025808522055093874e-01,-2.921289380380768907e+00,-4.828956545843091641e-01,-2.611916062772160485e-01
-9.286346081617100623e-01,-1.426173482055820063e+00,-1.479608617430314688e+00,-9.566404354813573541e-01,-7.560967491289587450e-01,1.463356631741055680e-02,6.973099556461950788e-02
-2.588489974016370709e+00,-3.045713044382360124e+00,1.358221869607907806e+00,1.492195881404761337e+00,-1.813958299560421539e+00,-3.013010886005423883e-01,3.169517835036425035e-01
-1.881908828728587446e+00,-9.032685879931827699e-01,-2.569541654546358522e+00,-1.927807389184765130e+00,-1.242119082410894082e+00,-1.873204095692874993e-01,-4.304904567557253370e-01
1.204993700071761431e+00,2.298313073254837136e+00,-5.035003425427637680e-01,1.808716029290244443e+00,2.155418886779596477e-01,-2.198980562036799702e-01,-1.487256623142131917e-01
2.635323602315303937e+00,2.397784377769914599e+00,2.255401528431240088e+00,-4.511474533276111920e-01,-1.759016704709300827e+00,1.506913428397427812e-01,-7.525108147203724007e-03
2.552293324209617964e+00,2.548241948688991343e+00,2.653937571244551208e-01,1.259305847537900647e+00,-4.726000173528270842e-01,3.290706864136291321e-01,-1.806882531811693782e-01
-2.958133738627659159e+00,-2.621084644343224745e+00,1.452449837323850801e+00,2.937444097713064473e+00,1.731512834177830307e+00,2.326751694073508903e-02,2.145000182094891905e-01
1.550261382365424545e+00,-2.116974889586761055e+00,2.235768307653307474e+00,2.085725112912597545e-01,-1.682522478016847289e+00,3.051468693444235880e-01,5.233783519451656874e-01
2.059360530379994003e+00,2.677089797167086616e+00,-1.684890153755518982e+00,9.004066496361149419e-01,2.232382205839799738e+00,-2.160779686035743663e-01,-8.962486565737567967e-02
-2.480294963083891080e+00,2.837451257097032276e+00,-2.968209305803548137e+00,-2.021964669732896347e+00,2.985810027912540576e+00,-2.095874462229628254e-01,-2.347015228418025679e-01
2.813394941307370445e+00,-2.216046349414249050e+00,-2.453794299036473614e+00,-1.607762672704225348e+00,2.811122228058596129e+00,-1.110652999867483282e-01,-7.279177867152240855e-02
-2.411530012701907921e-01,2.754161016574419030e+00,1.125145563703991769e+00,7.403561537516361035e-01,1.549396671464219999e+00,4.350179894998476571e-02,-2.486735302324221131e-01
-1.333542545843440674e+00,-8.678459755858320968e-01,-1.178580009868865686e+00,-1.902096162081601705e+00,-2.734315151007936429e+00,-2.049438410981868630e-01,-4.283646052025267270e-01
2.670699963135803046e-02,2.103736513226784233e+00,-2.335643417216886064e-01,-7.284611789033941243e-01,2.142480480336863558e+00,-5.873277231680032462e-02,4.699455382887681165e-01
2.956858479094806036e-01,1.418308399428092059e+00,1.675270343903821235e+00,-1.820459280949116465e+00,1.409011882143499150e+00,-1.803134280706691073e-01,4.043809801194677145e-01
-7.624221873977461428e-01,-2.118211419540170226e+00,1.569762168082689868e+00,1.049137423471204755e+00,2.462778056722319420e+00,6.598672530333878072e-02,-2.947891603323419263e-01
-4.827406856756653042e-01,3.919538955640256006e-02,-2.825794840494728621e+00,2.769669615121969741e+00,1.092367066068140602e+00,5.012569566637292695e-01,-1.365514427993484159e-01
8.012534631454881762e-02,-6.009762357800170207e-01,8.231138097131500686e-01,2.411765483700899715e+00,8.016759656588456906e-01,2.909469078830911881e-01,-3.086833861859530209e-02
5.093203188972048601e-01,-2.047663984785516700e+00,5.429565573640271481e-01,-2.241268080035928367e+00,-1.426105090052758095e+00,1.743496421116512429e-01,-3.180097921232588609e-02
6.509924981937920130e-01,8.235126082992949570e-01,-3.866638868090981340e-01,1.017898753949197932e+00,-1.664837044736040772e+00,4.153833078934114909e-01,7.420887074963771202e-01
-7.759813535967512443e-01,-8.311492991490654347e-01,-1.704695095607203337e+00,9.525975257047720746e-01,1.826897483145932810e+00,3.999716582154297373e-02,-5.483421324843368305e-01
-1.235757404864642695e+00,2.677716045088358143e+00,-3.130538229463706301e+00,-1.970447741468124514e+00,3.118139597513983396e+00,1.254823066009363164e-01,-2.651529123912936270e-01
3.559722021300615324e-01,-4.462760284123423737e-01,3.070123880800952776e+00,1.689275257179323475e-01,2.830518362883308825e+00,2.769614603733875358e-01,4.037712247079788819e-02
-1.598783023133830472e+00,-1.781347397975103775e-01,-2.700075458293871300e-01,-2.626550600582926442e+00,2.414843480223646921e+00,-2.724060349989910756e-01,-6.280615560108724349e-01
2.591089428841936382e+00,3.367544234034562933e-01,4.237613013075840485e-01,8.994615784507287159e-02,-8.946183606908060248e-01,-9.130896658547544842e-01,1.992328670153681591e-01
-1.580225146563161154e-01,-2.370445968388592117e+00,1.917690653095728948e+00,2.378768170467790100e+00,9.436179102036268418e-01,3.597245372000071328e-02,-3.866310765312622189e-02
-1.001478810803295705e+00,2.355758682114867497e+00,-2.427532560033677900e+00,-1.903495347950067140e+00,7.277133342363164559e-01,-2.672651048264973461e-04,-3.713391308600491603e-01
-1.977281365621710085e+00,-1.014460807917870078e+00,-6.715792433895049207e-01,1.434041624507547574e+00,-2.319510593162302126e+00,-5.943579424581126869e-01,-8.111984711222300359e-02
8.614358805420581078e-01,-5.530065009186913016e-01,1.064141482082740175e+00,3.058581300651131762e+00,3.277125041357451529e-01,3.604456109377844331e-01,1.025996930105513849e-01
1.069888586192704771e+00,5.751849852176862399e-01,1.294221303784257593e+00,-2.659620586480420990e+00,1.502636718442404096e+00,1.147579521207523628e-02,6.958686499790256441e-01
1.135361872504916825e+00,-2.202008692598709239e-01,3.108341150883909165e+00,9.027092739895969942e-01,-2.601352861083769952e+00,-4.843528928685780777e-03,2.300117766866150715e-01
1.896881435882287192e+00,-2.055071854716386870e+00,-1.959458385007965653e+00,1.062427480063022678e+00,3.931052829155996520e-01,2.451122019211696701e-01,-2.189723003290408032e-01
-7.143718237937539683e-01,-2.767803790063994018e+00,-1.078914725539590336e+00,9.143894703967534454e-01,1.379724300985425423e+00,-2.893068116783670263e-01,1.986267157889454182e-02
-1.321385608655840649e-01,-1.524311187250013910e+00,-1.715920862681865167e+00,2.978531935206654602e+00,2.164225212063146664e+00,1.348759907801914126e-01,-4.798922552741208269e-02
-1.839295730411176555e+00,1.616682213486924091e-01,-1.682207778975898238e+00,2.540194298290630037e+00,-1.096697324539070539e+00,-2.482715224882499627e-01,-6.944129879763216717e-01
9.595595633100479915e-01,-8.347715744715165087e-01,-3.141847982831897923e-01,3.106883440521630568e+00,-2.059550897272819370e-01,2.103015636094133500e-01,3.086947866114028161e-01
-1.570023881928328535e-02,2.443912641181402279e+00,1.362144183384792484e+00,-2.006931355130535888e+00,9.455249939273722148e-01,-2.754953109561849578e-01,2.329416139478486525e-01
3.026060607098690625e+00,-2.163331227150933067e+00,1.009743572147813850e+00,1.052426842547544261e+00,-4.268494043018407069e-01,-4.841715200441376599e-01,5.239675679695674493e-01
2.150238853927142202e+00,-2.687020129477759589e-01,3.830361923587801698e-01,-3.132080332865190275e+00,2.586512756821644388e+00,-2.584551805741541752e-01,6.367803326366241468e-01
-1.024769317798312596e+00,1.403357926610464546e+00,2.192796625545955891e+00,2.309144987247418790e+00,2.767287670891896312e+00,2.133474427240226734e-01,1.611466042955056466e-02
1.579092544547789245e+00,-2.791725024028408608e+00,6.275594714522769735e-02,2.279310784569035242e-01,-2.395090525585605867e+00,4.346786409853695132e-02,-2.044675892885852719e-01
1.271884280228902320e+00,-4.519214623498113426e-01,1.476262313586561348e+00,2.826946361843822864e+00,1.476060910177508845e+00,3.273718974431179540e-01,4.594225325991032616e-01
2.868408941923918931e-01,2.579082043869770580e+00,1.161907389159600790e+00,2.906386388864905079e+00,-2.184435374102432714e+00,4.766636121814571414e-02,-1.387295738708197446e-01
2.247539693875363120e+00,2.124432375778104287e+00,2.777087848410094928e+00,-2.023848819786313591e-01,2.352226333640416556e+00,-1.739859641118577938e-01,2.762028143066863617e-01
-1.659922933712077331e+00,-2.013663368236398910e+00,7.448399670514267434e-01,2.628041100015398257e+00,9.818945533475353926e-02,-5.091647665852838678e-02,-2.744617337644006394e-01
-7.485052827734346437e-01,2.187751021915377514e+00,-2.276251746150860455e+00,2.986627489598852492e+00,-1.301932531075052024e+00,3.936362811224878855e-01,1.551240912123261484e-01
-1.617821422817487642e+00,1.132562542843486675e+00,-1.234675416271556747e+00,1.758178683339795434e+00,-2.465250844109939443e+00,1.342591798887788901e-01,-6.661167311762299370e-01
1.271489838156407259e+00,3.622949753031234899e-01,3.047096572676627702e+00,1.180187071420841782e+00,1.297025328575295511e+00,3.198715343076364293e-01,3.306310477153103777e-01
-6.085360981018625992e-01,-2.475892548358136658e+00,-1.216004390455755813e+00,9.855750336853459359e-01,1.754879246099204870e+00,-2.202229458662810502e-01,-1.452037742640208129e-01
4.225014401764068950e-01,8.279586424007447931e-01,2.800551230148562887e+00,-8.676029626001153794e-01,1.260854101348217071e+00,-3.470120790065557570e-02,-6.461695082150903380e-02
2.870356434425948677e+00,-1.485713562440362567e+00,2.217159697193553214e+00,-2.553971464586293649e+00,-1.904806539334464643e+00,-1.771729170199227987e-01,1.534762612293341377e-01
-2.379519963063460697e+00,-2.173558884794376755e+00,9.398756653988815657e-01,-1.207445393581999760e+00,2.378399320976570586e+00,-5.275923710164603930e-01,1.361049062093756812e-01
1.319157390927624185e+00,-8.241973906947626105e-01,1.027334427437836872e+00,5.034045683888446199e-01,-1.475723645529416039e+00,3.525432706304701957e-01,7.761693159679122767e-01
1.436395368542058293e-01,-1.259280944249511425e+00,-4.708506765945679184e-01,-1.870004149433148743e+00,-3.667746693982820716e-01,3.427945482919847464e-02,-1.713492857158311067e-01
-1.618088110889267073e+00,1.717266468658809941e+00,1.542447560956911268e+00,2.079418367738794515e-02,1.017645075256917053e+00,-1.975445636953149231e-02,2.080152867723527588e-01
2.385726841728272873e+00,-2.667612621385265115e+00,2.038346194933564171e+00,9.485747369997099554e-02,-2.681456426324015485e+00,6.669335740416507119e-02,3.089407196461826377e-01
6.231998977257213745e-01,2.605298240193878456e+00,-3.010869746972192118e+00,-1.837446778569109984e+00,1.379883505378486142e+00,3.859613190418779149e-01,-2.561486014757451135e-02
8.580678281899953852e-01,4.082025929028620936e-03,-2.649839542312415919e+00,-9.763163321485461843e-01,-1.938714197790250893e+00,1.092298252310315437e-01,2.903686073315052685e-01
1.310479733871078523e+00,2.907699194211800453e+00,2.366853706839562754e+00,-2.567450076738122533e+00,-1.428601301032825566e+00,-1.058297116817385336e-01,1.147209990459886059e-01
-1.837336180394683049e+00,-1.327789336205058346e+00,-4.389543507796926924e-01,-4.306296436897794067e-02,9.514590293562301682e-01,-7.564625325437352998e-01,-1.608430723017408859e-01
-1.381177423247845759e+00,-1.081893897878106081e+00,2.854154507486230230e+00,-2.124392910498644760e-01,1.624057511990022462e+00,1.779666037067832995e-01,-7.350919456231430615e-02
1.679574404848489522e+00,1.200560220548819501e+00,5.121768433872730952e-01,3.085400799368160918e-01,-2.823256128745521121e+00,-4.134373721194869455e-01,3.248573538132391580e-01
1.968874348808265395e+00,1.970301804934738499e+00,5.351031586367991366e-01,1.713361105206453239e+00,1.566209697483688323e+00,-1.144639702085482325e-01,7.764900724340334515e-02
1.011012220520740357e+00,-1.507738741049365672e+00,1.527996328810840687e+00,-2.504808300106642349e-01,5.074997664000653330e-01,5.736329386698124644e-01,5.857707022052724977e-01
-1.808107443849385154e+00,-2.927173648288657670e+00,7.033186970403990657e-01,-6.387401239482675130e-01,-1.829987084622522575e+00,9.017250729991072022e-03,2.191260836787924104e-01
-1.081750001781810688e+00,-2.518882378286631862e+00,-1.100948538207844773e+00,2.112370576890025831e+00,1.617618397182694956e+00,-7.890560195341653205e-02,-1.759539393895735437e-01
-8.316564774499841661e-01,-6.364516744234256507e-01,-3.137379647205454258e+00,7.480883240595677108e-01,-9.277559427435426720e-01,6.893098212715760564e-02,1.130544952510831314e-01
2.152739059196298932e+00,3.562224413585708405e-01,-3.457968772652675327e-01,2.828351434332438075e+00,1.932045324109084028e+00,-2.086706580702439862e-01,4.683319615307264261e-01
-4.198758514137961306e-01,-2.063300331852832237e+00,2.798688677548927473e+00,-2.117206486023198941e+00,-2.432956203661779337e+00,1.339377773948552952e-01,-1.306358887320843432e-01
2.503890186388974648e+00,-2.850570867868717606e+00,3.263513951726579876e-01,2.818506367060573226e+00,2.970535697133388275e+00,2.200623509706181868e-01,2.890724262491327357e-02
-2.626899550672819217e+00,5.123137022744468361e-01,-1.743025367721272811e+00,-1.567414768896578270e+00,8.704538248217490448e-01,-4.053303026087045069e-01,1.480700667606265064e-01
-1.672955480541230999e+00,2.416261625274536584e+00,-2.442245748666774130e+00,9.038904891189023516e-01,-1.202098912706629719e+00,1.185201707611004823e-01,-6.008924203101160266e-01
-1.092698981574205863e+00,4.394634317188499395e-01,6.204590684093180819e-01,-3.853161721932778505e-01,-3.125963192732887919e+00,4.267995138109000886e-01,-3.326394423024158220e-01
-2.298290162546142046e+00,1.411734609696575937e+00,1.526508532307855326e-01,1.919642775391024792e+00,1.910435213171755464e+00,-3.477184389616586047e-02,-3.275482814671598075e-01
-1.365486606006217851e+00,-1.127357232584705660e+00,1.154839619815408724e+00,7.352749404034066849e-01,2.727788162124305416e+00,-4.395599533966190048e-02,-4.751688422929878364e-01
-1.612092293380920083e-01,1.108157845548021214e+00,3.028466481211359529e+00,-1.165428394633223341e-01,-2.382581916533838218e+00,1.350144985367631723e-01,7.460523084265671678e-02
1.548367755745712060e+00,2.828131948083153269e+00,1.952952219561033154e+00,-1.091785299082582483e+00,-1.143009330382470656e+00,9.885135296255943838e-02,-2.224529478113285441e-01
2.908535508014995052e+00,2.048200472348155721e+00,-2.900181188744415550e+00,1.973840761161341995e+00,-3.114035195866354133e+00,-2.610414133188100894e-01,8.277400931890215030e-02
1.939411264588309258e+00,2.925320518989757979e+00,2.411927224627859800e+00,-7.641430702954310483e-01,-2.122205848521354632e-01,3.954699371120042883e-01,2.406292604360173171e-01
-5.737410703712697568e-01,-2.809437869718965697e+00,-2.620433721537428262e+00,2.111578699373407808e+00,-2.161897523750155869e+00,2.930708740246208421e-01,1.150875681437670967e-01
-8.376896902034731696e-01,-7.137792379058511827e-01,4.310428167730417925e-01,2.852971656608821682e+00,1.202082482686747333e+00,3.833180351680748332e-02,-3.766545058594941153e-01
-2.966838486752942927e-01,7.952129731725503525e-01,1.915720283179617844e+00,-2.510575810866225055e+00,3.701245200233862498e-01,6.072012715232374402e-01,1.951680897183523389e-01
-2.150772390541170420e+00,-1.917981378910202261e+00,5.047861428679025764e-01,-1.830566662322135274e+00,1.744970678971999867e+00,-5.196237154795630975e-01,2.465649146060583941e-01
-2.385663646487298006e+00,-2.270327938200411122e+00,8.918991607368154106e-02,-2.142464971371039084e+00,-2.715616936496691558e+00,-2.856080063205969077e-01,1.641002283845574283e-01
-3.211473817743253356e-01,-2.027152868084858284e-02,-1.873504436344495261e+00,-8.832108742473998575e-02,1.226068261794087455e+00,3.000340601518245442e-01,-5.934592284117070626e-01
