# link_lengths=0.4,0.4
theta_0,theta_1,gt_x,gt_y
2.684380520152157779e+00,-2.096371107639454223e+00,-2.609606578941020549e-02,3.984616687174674099e-01
2.294783922363901496e+00,1.796140583270124935e+00,-4.978415041236267102e-01,-2.554250934719931587e-02
1.262812319896037039e+00,2.324039856981858776e-01,1.514584820860410685e-01,7.800367279529133446e-01
7.037943008171843040e-01,2.481031796206602635e+00,-9.466929935756118741e-02,2.415580431088182600e-01
7.515624209911968556e-01,1.718126805154695624e+00,-2.080611016090794241e-02,5.221031769961501645e-01
-7.348341556201969382e-01,1.834247121663543645e-01,6.374915734952651958e-01,-4.777409649711339412e-01
5.132672908327959860e-01,1.260418496149600109e+00,2.678577896872170183e-01,5.882058345966387769e-01
6.030081012878825142e-01,1.539416684210740627e+00,1.130524192186704302e-01,5.632574795525546740e-01
2.573849076796810742e+00,-7.998474015298553397e-01,-4.179704915582843627e-01,6.068622925863287332e-01
-5.988430965952611373e-01,5.866036262823541847e-01,7.303653591428502789e-01,-2.303705707544645154e-01
-1.986385022270077183e+00,-2.119860551321764319e+00,-3.893722976288732651e-01,-3.721102886265714726e-02
-1.853245635147624526e-01,3.078121331515155212e+00,5.466749849392771310e-03,2.478861987771908970e-02
-6.016914979244805117e-01,-2.277603718999873905e+00,-5.656698355174721859e-02,-3.301351238745504624e-01
1.677630009424472490e+00,1.118879510442125635e-01,-1.294449864036529285e-01,7.881897348301132311e-01
2.407330952109827393e+00,5.332469377127315724e-01,-6.888760462037519794e-01,3.478812179058176079e-01
-1.599517616877351056e+00,1.993496562760259216e+00,3.578686606631452105e-01,-2.462888052647385084e-01
-6.122496156223511399e-01,-2.499800971066211908e+00,-7.248258062253865042e-02,-2.416990687941407978e-01
4.181662127305285637e-02,-1.232649771565877073e+00,5.480048339883527575e-01,-3.547495432650433211e-01
-2.579248352127297306e+00,2.126264401082407218e-01,-6.241796119068059312e-01,-4.931464520299326804e-01
-1.626118069069763195e+00,7.532293797477480624e-01,2.349289692596575052e-01,-7.058634366678734340e-01
-2.978208309219542382e+00,2.681741903355555401e+00,-1.212306874571345006e-02,-1.819204008938717365e-01
-2.707470897722200398e+00,-6.423596635021695533e-01,-7.542546061913149025e-01,-8.555103574268214939e-02
-1.556480003319679284e+00,2.693932974654186907e+00,1.736893187669686922e-01,-3.693223936401995866e-02
1.191562809298289949e-01,-5.171873662523767123e-01,7.658940902546772511e-01,-1.074918339825236546e-01
-1.520323892297366752e+00,-8.939765692125645202e-01,-2.786105661493859520e-01,-6.654303762232737229e-01
-1.922180260066787438e+00,-2.081193081867597883e+00,-3.981137843556344924e-01,-7.195764686550881750e-02
9.082914459746804781e-01,-2.917142045693586372e+00,7.636620108743175095e-02,-4.684989677269224551e-02
-1.880426320764353010e+00,9.965205687805376300e-01,1.317718922838141959e-01,-6.902671705528047319e-01
-3.093028409290366376e+00,2.144826552073865855e+00,-1.662704813302996742e-01,-3.443653591834547889e-01
2.114897969926459176e+00,2.054226636777428894e+00,-4.138331203664603608e-01,-1.732449248185718993e-04
1.074615979739673932e+00,6.508944445054032357e-01,1.287889482495966909e-01,7.469852091274491457e-01
-1.980166289419859726e+00,-2.094111887805269134e+00,-3.974841953165693109e-01,-4.565969358468824346e-02
-1.637712374705072360e+00,1.918230289947898903e+00,3.576184242007623970e-01,-2.883634399331000964e-01
-9.966857626340064336e-01,-7.193503377957433109e-01,1.593433939908484032e-01,-7.316587634092053261e-01
-3.052004878364192209e+00,2.984803224530056198e+00,7.012479849262120979e-04,-6.264762771777332429e-02
2.154768024391779946e-01,-1.827989445926562651e+00,3.740681361262388482e-01,-3.141267087520993040e-01
2.339661099014965551e+00,2.849549410152692808e+00,-9.454489529682541527e-02,-6.790308508611375693e-02
-3.106914735749394918e+00,1.668366163355119447e+00,-3.470144721557652523e-01,-4.103755885014179206e-01
5.249023010677276169e-01,5.211034887307741670e-02,6.813875839544649704e-01,4.186604597864693744e-01
3.040367298652241423e+00,2.645386368429210933e+00,-6.723919627579133529e-02,-1.845873119377894056e-01
-1.024565797188104366e+00,1.664819713788246780e+00,5.285656205542254016e-01,-1.028358508711947339e-01
-1.725744118939835037e+00,2.562213367955989973e+00,2.063037169320586228e-01,-9.829510034979876965e-02
-1.167749865155259359e+00,-1.738876702933335405e+00,-2.321198918610816730e-01,-4.610721506764286493e-01
1.057657767551849481e+00,4.070232890115548230e-01,2.387320918758172317e-01,7.462332377657769911e-01
6.579233326119933167e-01,2.395040656912327037e+00,-8.192451330693817368e-02,2.799950637378035290e-01
7.595977835833593872e-01,1.109112846881854075e+00,1.726344096381872140e-01,6.578322498482525038e-01
-1.365158175335798418e+00,-2.609906161963345017e+00,-1.872471705176159684e-01,-9.546440155775742786e-02
-5.983836376866906726e-01,-1.388371315258994265e+00,1.688720815005200770e-01,-5.912148346622130290e-01
-2.449747355355067491e-01,-2.177137907132941752e+00,8.719798096201419879e-02,-3.606101867147076256e-01
-1.002739675012812359e+00,-1.678906283649704845e+00,-1.432324947688222438e-01,-5.147393679646476983e-01
-1.342672601626529572e+00,-1.102044721928874260e-01,1.375185694344648601e-01,-7.868592026803347128e-01
-1.551312574195082838e+00,9.206753593475385244e-01,3.308537809603057100e-01,-6.357878892482954347e-01
2.476994691090228073e+00,-1.920535422000950732e-01,-5.768544961682485761e-01,5.489585389485736044e-01
1.663204526677777295e+00,-1.305844004100868094e+00,3.378186571402407301e-01,5.382144520887708339e-01
-2.650294141418956695e+00,1.401418702323788956e+00,-2.261326590736952857e-01,-5.681602524817335187e-01
-1.558857186502356162e+00,-1.625979204915367404e+00,-3.948505114453579878e-01,-3.826793872020218257e-01
1.996769223135534510e+00,5.464888283756734744e-01,-4.957927028154180960e-01,5.895617341028139835e-01
-2.406486508299709115e+00,-9.892704942711989524e-01,-6.838533265945243578e-01,-1.676916807456547143e-01
1.911669487167307224e+00,-2.044473911220393347e+00,2.627537219787152711e-01,3.240194916970099981e-01
-3.135838168413620064e+00,7.206193426581148920e-01,-6.990284499838779197e-01,-2.679670317180252170e-01
-3.021478605588674426e-01,-2.166244976327980076e-01,7.292512264789471343e-01,-3.173543382264570889e-01
-5.879251650791283978e-02,-2.559529666561263017e+00,5.283308324835100933e-02,-2.233897219623662556e-01
1.572609494749515058e+00,-1.034890774204697550e+00,3.428264677608325872e-01,6.048705354105836651e-01
-2.591574293906017790e+00,2.555255158744087041e+00,5.873024286502398494e-02,-2.236056127893924772e-01
1.555573969072684193e+00,-6.551214206421929198e-01,2.545908724429964964e-01,7.133969120682499554e-01
2.180677538243759983e+00,-1.758083849657268161e-01,-3.973357942904944817e-01,6.907905740678004225e-01
1.439265948708708720e+00,-5.595216692240501111e-01,3.073998687689932785e-01,7.047753057901724461e-01
1.875978068018058664e+00,-1.792988830531023314e+00,2.784367382482915154e-01,4.146745482741563404e-01
2.660016023139451846e+00,-2.693625898304508048e-01,-6.469256411352446445e-01,4.582010962113736152e-01
1.484180617605638020e+00,1.819389019054074019e+00,-3.601611750688957225e-01,3.339926313706143568e-01
-1.642518216454584845e+00,-1.207585767996071757e+00,-4.117910164689057573e-01,-5.139230013739388703e-01
8.724298200674915904e-01,-1.828227680548743850e+00,4.879698933413125772e-01,-2.035233604506614391e-02
2.104128484027122603e+00,2.641124493835647513e+00,-1.902189824495844339e-01,-5.533690414808722924e-02
-8.416536015463185194e-01,-2.385068340719454394e+00,-1.320592476128814030e-01,-2.642877259837514425e-01
-2.320476825380355823e+00,8.097809779650191331e-01,-2.485362579439854835e-01,-6.920404503289621090e-01
-6.188586511526272815e-01,-1.888973601833138671e+00,3.493883993782975761e-03,-4.689139822130062862e-01
1.552396489354809894e+00,-2.317307032777664588e+00,2.959372423096201521e-01,1.229433057483392266e-01
-2.788193366902596004e+00,1.618339626965668465e+00,-2.191661322695875880e-01,-5.067130166500208865e-01
-1.793765996485418013e+00,2.867567513963662940e+00,1.022637300512561215e-01,-3.849028604476334436e-02
-8.179915154225509966e-01,1.803228694986264813e+00,4.945415156675784241e-01,4.145162786748946004e-02
-6.152077315851025574e-01,-1.562420463164823081e+00,9.855429617090008532e-02,-5.594348002482681936e-01
-2.945969776589477007e+00,4.078248881388293334e-01,-7.217242980985796308e-01,-3.047448978038845846e-01
1.608177379554374120e+00,1.339351769574063766e+00,-4.074404193969866084e-01,4.768596452650190609e-01
-1.199106560917739150e+00,-2.339477138402890954e+00,-2.236152939117368732e-01,-2.180279264861839095e-01
7.272426812183097056e-02,-2.115015469544315962e+00,2.172552776067759872e-01,-3.272920412951924041e-01
1.113324479878571971e+00,-9.464197388300856773e-01,5.711140162926906516e-01,4.253211619805128407e-01
-1.934767149173206136e+00,-2.122015432691735093e+00,-3.862511042896464852e-01,-5.672489662376267727e-02
7.752027500104277102e-01,1.090460372336586659e+00,1.694667018750865006e-01,6.626807086038168926e-01
8.173677247026338577e-01,1.760182628912441594e+00,-6.438302484040675511e-02,5.055816851338095219e-01
-2.085971786603043387e+00,-2.979655115305617219e+00,-5.869996922927034344e-02,2.722049020519617946e-02
7.636004854744027348e-01,-2.581859439102974552e+00,1.909624772628045197e-01,-1.112041290240702862e-01
2.423485672713818317e+00,2.645424845142184012e+00,-1.616143930120363115e-01,-1.116624892628834687e-01
9.833377063255879236e-01,2.183512393161234577e+00,-1.781734219102072136e-01,3.228388632804828351e-01
1.836329234659773491e+00,-2.446839359176737894e-01,-1.133083991448465000e-01,7.858941833589563331e-01
8.289705537279017378e-01,2.548993207603244215e+00,-1.186236445788608207e-01,2.012240174843220597e-01
-1.447680341537101789e+00,1.197694742370271292e+00,4.366884730500105727e-01,-4.959283205203043332e-01
1.341850008789051252e+00,-3.652663382396479363e-01,3.147232022823933106e-01,7.209982501761891260e-01
-1.086011401292916734e+00,-1.840223029078017936e+00,-2.043527311497833621e-01,-4.393890353634436474e-01
-4.574453221163672367e-01,3.852221324367057775e-01,7.578307022586803221e-01,-2.055271812088204364e-01
-1.326842540538730075e+00,3.100210465893987966e+00,1.614088492725561375e-02,3.664752097524148766e-03
-7.703476831130160463e-01,-1.129733042968222634e+00,1.577210539397580769e-01,-6.570635154669541844e-01
1.022907606710636408e+00,-7.963652390464730502e-01,5.981339932505487234e-01,4.312942989183122244e-01
1.911008647084442735e+00,2.281597429576579295e+00,-3.321515905558738435e-01,2.990272325970433354e-02
-8.425950194781428593e-03,-3.179692155720217350e-01,7.788675269875782181e-01,-1.316225820032046745e-01
2.670673986047845005e+00,9.325035312970113566e-01,-7.145998541243816504e-01,3.334991624311528513e-03
1.237593116786380065e+00,2.173401168844665499e+00,-2.547434377114350390e-01,2.715379258511682603e-01
2.701292542967232535e+00,-2.687374882536373022e-01,-6.654450575056114481e-01,4.309258369634147989e-01
2.353183936503110196e+00,-7.295367569232098504e-01,-3.031204197376735632e-01,6.831344300915898060e-01
-2.658027046870542254e+00,-2.883805438356572104e+00,-5.911482925687866485e-02,8.413896092461073395e-02
-6.849220695318969376e-02,2.021924506020598145e-01,7.954923017541866148e-01,2.594543977808843466e-02
-5.948135937317027278e-01,2.898814574995394189e+00,6.359949348436111372e-02,7.307164806399324419e-02
4.044882859931719921e-01,-2.592821697335159215e+00,1.361100061081522150e-01,-1.687034543938883968e-01
1.021875574641088136e+00,5.305865245482666026e-01,2.160400159658546759e-01,7.411680269092464357e-01
-3.471186112779953703e-01,-9.883558676806298848e-01,4.694051235670138600e-01,-5.250516163108365220e-01
-5.115556477652858369e-01,-1.647342466811283712e+00,1.268805201211843647e-01,-5.286118445621357242e-01
-4.537958509063737544e-01,1.071317680134649564e+00,6.856421661454044081e-01,5.625443735020388414e-02
-1.724921583441520800e+00,2.533516156147879173e+00,2.147999603218714026e-01,-1.059315105056693462e-01
4.211913334464196801e-01,-2.070686872946529977e+00,3.335938056275924435e-01,-2.352227432559156339e-01
-3.127653055260093407e+00,-9.958506519762457820e-01,-6.221349003673620759e-01,3.270484825514156646e-01
-2.578982643712522727e+00,2.440615897834951475e+00,5.783070368723536303e-02,-2.685285540990169917e-01
4.633542554544689551e-01,-1.788304461576869286e+00,4.551741741270652897e-01,-2.091922211734076609e-01
4.599943258953556047e-01,-1.748138466295494409e+00,4.699834353192312020e-01,-2.065504358966165355e-01
-1.650635903517122083e+00,1.696235530345062692e+00,3.676822937637714839e-01,-3.804922751721061536e-01
2.649014245959078195e+00,1.888947494250594161e+00,-4.218642235538109797e-01,-2.047707058006961456e-01
-2.066034978510242315e+00,-1.057098154381164612e+00,-5.900285086676683166e-01,-3.593255160067997389e-01
2.116042350823634344e+00,2.487179765955278121e+00,-2.510314474033020771e-01,-5.561899667527775426e-02
-2.821438913440045493e+00,-2.089221530469756782e+00,-3.008848365356855958e-01,2.662784112887026655e-01
9.729559676614396579e-02,2.017894095175202018e+00,1.909485084038851366e-01,3.810335145047804017e-01
1.443159853515027180e+00,-2.764386444407618271e+00,1.497108991297503022e-01,9.138694627016108463e-03
-2.260925311400904025e+00,2.885248716488689524e+00,6.988886076055739194e-02,-7.464618381819501658e-02
-2.378325781194146060e+00,-3.154993717508158824e-01,-6.495989785156233154e-01,-4.496959662702115779e-01
3.478514762339202093e-01,-1.409191530332365438e-01,7.675092270398214955e-01,2.185349575644168207e-01
-1.438684336736252956e+00,9.975161819710223199e-01,4.143926014480774356e-01,-5.673127842574992030e-01
-5.376702861912132647e-01,-1.512997861976817626e+00,1.588954657632775380e-01,-5.596761952648022787e-01
-1.596100877957227215e+00,-1.844816990607697438e+00,-3.923350139869106745e-01,-2.819217457021024331e-01
2.907230948702768103e+00,-2.634508490443407513e+00,-3.848642126895840399e-03,2.006305831914535487e-01
3.069617920288911783e+00,-3.047990803997552955e+00,9.420824691088180991e-04,3.741521489775830739e-02
-2.185874258385639202e+00,1.801786407386197553e+00,1.400473759896713744e-01,-4.765768333961024616e-01
-3.327659057371201712e-01,1.117878090896605059e+00,6.609805691598120703e-01,1.520984342483465979e-01
-1.239823226910386600e+00,-1.225370037259434053e+00,-1.819472975103704482e-01,-6.286863147933162699e-01
2.514424313646375531e+00,-3.095087718561916112e+00,1.056255193666560954e-02,1.531024408875444887e-02
4.494029051936809793e-02,1.186155344491775843e+00,5.328781032307431387e-01,3.951118414590147898e-01
-1.583251591864886176e+00,-2.723307101806356822e+00,-1.628946744049228346e-01,-3.245900093222570115e-02
-5.421551865355000999e-01,2.687136505997007596e-01,7.277783424506983900e-01,-3.144120084390026326e-01
1.855026648343228501e+00,2.373894939533699677e+00,-2.981082760732194359e-01,2.979573798409068663e-02
-2.987746132370525221e+00,-2.917405323959358476e+00,-2.351872901538754057e-02,8.634140558333619486e-02
-2.340090178202523408e+00,1.783057082156290996e+00,6.127969785879450182e-02,-4.988288818723146667e-01
-1.024786620621673805e-01,-1.206707994328134914e+00,5.013557772836519932e-01,-4.273097191607067580e-01
1.323841004285923439e+00,1.623835422165114117e+00,-2.947217204087669851e-01,4.649457533651094598e-01
-2.587868253512958461e+00,5.440182422031445419e-01,-5.224714621224593181e-01,-5.664159601723031123e-01
-1.906249052564729540e+00,4.641157581598567283e-01,-8.035534161252103069e-02,-7.743982778768569997e-01
1.378953323107174000e+00,3.511785412085197677e-01,1.280248585191390287e-02,7.875949705236819920e-01
-2.823495240397866368e-02,9.319037215741676761e-03,7.997690078490462540e-01,-1.885839526499962643e-02
-2.592655289017779641e+00,-1.540250277658716804e+00,-5.602684900555003900e-01,1.259858514851892042e-01
-1.303727177649007141e+00,-1.758518083593399783e+00,-2.931792082360310525e-01,-4.175250650173032430e-01
2.796003031300223540e+00,-2.106927946667557450e+00,-6.761658107511320237e-02,3.898300281018280966e-01
-2.973819827832203444e+00,-1.971161667880426682e+00,-3.021832484564812016e-01,3.224340904383313777e-01
-5.555501847432102736e-01,-1.766467588984462989e+00,6.683137001603361993e-02,-5.033066241497813342e-01
-2.687117902057468033e+00,-1.556946654347161063e+00,-5.399533964195636360e-01,1.813341754793561522e-01
4.648797245824307645e-01,-1.109779867450217949e-01,7.327612647939836243e-01,3.179502670377629681e-01
-2.463360165666781398e-01,-1.526225960926819392e+00,3.077651698105975386e-01,-4.894265988633213493e-01
-8.533853303843565996e-01,5.555938365429473613e-01,6.453691413895334961e-01,-4.187679912082886702e-01
-1.134798774700235047e+00,2.717759233973441546e+00,1.640604036605606830e-01,3.739072221203065816e-02
-7.535837065450219363e-01,1.012415241297499158e+00,6.783724361378969947e-01,-1.713221407719239253e-01
-2.636784410738593376e+00,-1.255644734863354817e+00,-6.425542637778635102e-01,7.944438516013344054e-02
-1.277390146241254021e+00,-2.950880762650299083e+00,-7.048537862152749744e-02,-2.887141849612051558e-02
-4.176977327156561337e-01,2.717435030446582189e+00,9.917807732430483636e-02,1.360892076790067018e-01
5.220203443571236335e-01,2.219935181778955879e-01,6.410278634004902276e-01,4.703515997413864058e-01
-1.039181098763160005e+00,2.296454586029411438e+00,3.261351864830746572e-01,3.570543853642454968e-02
-2.569343515211782947e+00,-1.304035352640779966e+00,-6.338668727073775155e-01,5.067015102540409210e-02
9.914344387269657943e-02,1.902282915292525800e+00,2.310583662720784304e-01,4.030736121611916412e-01
-4.187157853426906051e-01,1.715568900802397323e+00,4.736566178624959100e-01,2.224496451759553628e-01
-2.076093968001946344e+00,-2.771647000734069888e+00,-1.396515273953137237e-01,4.632938438710554330e-02
-4.437194088918334778e-01,1.738936633483436189e+00,4.701061598489146842e-01,2.131864521442475846e-01
-5.037895359193669265e-01,2.649594902468218827e+00,1.327668351581410278e-01,1.425758669518022437e-01
2.602636771839683227e+00,-2.816869577739369301e+00,4.755790122118785934e-02,1.202569308862501685e-01
-2.648716597411364670e+00,1.278820499810625400e+00,-2.725696520279426993e-01,-5.812195639641344336e-01
-3.109112646631759347e+00,-5.377733588577346957e-01,-7.498020327535619423e-01,1.806359428561571667e-01
