# link_lengths=0.25,0.2,0.15,0.1,0.1,0.1
theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,gt_x,gt_y
9.693370196331816402e-01,-5.454680641284683773e-01,-7.982195299411820599e-01,-1.843660247692105347e+00,-1.743610005343950276e+00,7.795967160243089111e-02,2.611503282732950404e-01,2.944567409713633177e-01
2.824697717343942927e+00,1.175192968116197001e+00,1.349027730152223548e+00,-1.146066190906049220e+00,1.112330042650289563e+00,2.099004427892287694e+00,-2.286432786831915365e-01,-2.732550098080854251e-01
-2.098543558491035910e+00,2.846350008589067393e+00,2.823699017020646629e+00,-3.203182757512812451e-01,3.053133652888813110e-01,1.533937691819251548e+00,-2.696155181999054795e-01,-2.866849764493626385e-01
2.204013721721983288e+00,-3.132411680992788661e+00,5.782885187271578076e-01,4.436169168092933823e-01,-2.044566147101477327e+00,-1.782542822029961282e+00,9.225299465830735790e-02,-3.776705872575379652e-02
2.797372122916046422e+00,1.601807609084222150e+00,1.233746052501333068e+00,-2.599237243336811165e+00,2.384303823643575626e+00,-2.710728023979063206e+00,-3.028527189085908899e-01,-2.199855595117008733e-01
-2.602799169011682512e+00,4.781977535696162462e-01,-1.460880422764633035e+00,1.013247864061314729e+00,2.104333674387698139e+00,-2.551517570129989920e+00,-5.494583635095831031e-01,-3.451604781680900347e-01
-1.984903374482391181e+00,-1.676275252229966650e+00,2.887102485210935932e+00,-8.828179554097697057e-01,-8.374970637104977023e-01,2.786721330530131269e+00,-1.595571217056791780e-01,-3.655299753127717599e-01
-1.714082926073225543e+00,-2.852824556250539878e+00,-3.108275441956153795e+00,-9.121353736211048613e-01,5.753362244161488448e-01,-6.837602399781075313e-01,-1.952671704792072471e-01,-4.368234432648013810e-01
1.761517125033921438e+00,1.225377381207266581e+00,2.824802581503807808e+00,-9.160701397032999793e-01,2.249028603738842946e+00,-1.900253654376392598e+00,2.271130146472154915e-02,9.952688102295907668e-02
-1.069163825321018724e+00,-2.743365863232196666e-01,-1.185400514825728280e+00,1.670159114392403055e+00,1.884526700957689371e+00,2.590055424472480716e+00,7.078587341960461410e-02,-5.361731891662012695e-01
-7.983133079458832881e-01,1.528173017403239520e+00,6.179186847788482595e-01,2.691304091664838083e+00,-2.931870581730832370e+00,-1.654200212753704768e+00,4.244763433896573956e-01,5.985059546808129544e-02
2.405532847714330735e+00,-2.510259322586447794e+00,2.282522849256657160e+00,3.074915390823307781e+00,3.012383599511745835e+00,-2.196903957475390357e+00,3.723943123150875306e-02,2.547198660012170435e-01
-1.040737946616178355e+00,4.459111275428537802e-01,-2.043037649619349416e+00,1.829440723771360133e+00,1.857373998754992428e+00,-5.812452376653101105e-01,3.688492660626829234e-01,-3.407175592254660379e-01
-2.840896515238750641e+00,-3.209403608518108797e-01,7.870044522118706531e-01,-1.166930662808684627e+00,-1.387864811538839449e+00,-3.127795111944315476e+00,-6.375161121404168130e-01,-1.353991344737284774e-01
-1.384995059065364353e+00,-2.190265968551310838e+00,1.722189990455316178e-01,-8.143737120439764610e-02,-2.246846947029612629e-01,-9.512370178325912917e-01,-4.639011678773344860e-01,6.435968658303489742e-02
9.472256003778767308e-03,1.674589997883428438e+00,1.949291404380669057e+00,1.985072047130020501e+00,1.287461484323127792e+00,2.724246774459113674e+00,1.571968225517337558e-01,1.065042804013680566e-01
1.516461751992340012e+00,-1.403023540986529705e+00,8.732444553689786559e-01,2.406497970965748578e-02,-1.332054932907491551e+00,-2.446259299303706225e+00,3.499292411025984872e-01,4.140058477322788866e-01
3.047008017399754465e+00,-3.158541609890703761e-01,-4.928535407591092543e-01,1.229408700896390982e+00,-2.609491724981475969e+00,-2.169488524929490403e+00,-5.288143260609695639e-01,1.681986215339353330e-01
2.042802046502145252e+00,1.471243648017549255e+00,5.472599087558220887e-01,2.763483816883140598e+00,2.311118351344762623e+00,-8.751069719746573661e-01,-4.406005351880555310e-01,2.024465735249114662e-01
-2.119993635723504077e+00,-8.052738809696036171e-02,-4.812668087560756369e-01,-2.764601037771055925e+00,-1.296928754189140998e+00,-2.797722699204423957e+00,-3.254470613382970945e-01,-3.999963664888573911e-01
-4.751971336594573714e-01,1.766427528512362066e+00,-3.504998148968470062e-01,-2.590401685639747598e+00,6.791392634199384659e-01,1.143296404704860159e+00,5.129861116768934526e-01,3.403785644661933008e-02
7.774432020046617708e-02,2.145414515702048774e-01,-8.348028914138563295e-01,1.448301162358142768e+00,-3.101295892319945846e+00,-2.531019933325191928e+00,5.738586400217917660e-01,9.716883635069684111e-02
-2.896518698964778427e+00,1.534828029181628750e+00,-3.111952194510186231e+00,-1.730201751320445958e+00,1.381199051175955539e+00,6.341102790377766141e-01,-1.758188201459378042e-01,8.335320926546238574e-02
2.485148959419955617e+00,7.460262621395332694e-01,2.550621007713052890e+00,-2.866529666855159864e+00,-2.386942475398642127e+00,-1.171360193868254962e+00,-1.967591238265981868e-01,7.547246002228405470e-02
-1.372363799002727536e+00,-2.294588258853146989e+00,1.678354514802278707e+00,-1.855523026672463160e-01,-1.975750196852896989e+00,2.623994326047310643e+00,-2.901907873259963466e-01,-3.795368598641004065e-01
-1.023614697583646649e+00,8.349359391029960165e-01,-1.741388176597610693e+00,9.653407956619286523e-03,-2.717817487076966909e+00,8.391550007160262226e-01,1.529663693373746192e-01,-3.245464024881788978e-01
-1.905862900484427858e+00,2.215785058195751667e+00,1.507743230115070610e+00,-4.737535791730427270e-01,8.836055881038680226e-01,-5.124688423707177698e-01,1.867480894210523518e-02,2.459505327633705885e-01
-7.060548859577675529e-01,2.114361125339541125e+00,2.513608302553794083e+00,2.170838569628174675e+00,1.308941057414979348e+00,2.489760767088936788e+00,1.685718454823283419e-01,-4.434541211421465928e-02
2.490995092011666578e+00,2.908363892298151399e+00,1.567766195540691854e-01,5.210700626047257700e-01,-3.551238452827769621e-01,1.770899958383509443e+00,2.578537010038134403e-01,-8.302925778881961594e-02
2.172076957266510178e+00,6.253171617437525143e-02,5.560339060685519641e-01,-2.904227265358110266e-01,-1.228002833126929705e+00,-1.181764357979093294e+00,-3.566265949522927636e-01,5.796893687928895700e-01
4.938005347937348688e-01,-2.935253223516498089e+00,6.462006626218603778e-01,-1.598226878507985393e+00,6.487622550295384372e-01,-1.940178715006298571e+00,-1.580230217775535906e-01,-7.037688699161968875e-02
2.926735087931762180e-01,-2.148858686438512855e+00,-1.877355692271247545e+00,-2.279618344705246713e+00,-1.314213368745677846e+00,9.307495564663383902e-01,3.045787392732591803e-01,-1.071807941150979132e-01
9.042907681882779158e-01,-2.654204083570340433e+00,-3.082992565022886655e+00,-2.139590274737480868e+00,6.923446621421582847e-01,1.985679740939382931e+00,2.735446586201844554e-01,1.767048849917614295e-01
-3.120600661863366820e+00,-1.635100041541321270e+00,-2.685565630453946362e+00,-2.758152175830546060e+00,-2.936017580882947176e+00,-7.250273314305704098e-01,-1.410287197507499590e-01,-2.297514080852824936e-02
-1.859871187355561784e+00,-2.678785611364278729e+00,2.801114969582997105e+00,2.952930992066064242e+00,2.277330398519340271e+00,1.409442585590677588e+00,-1.709721335828434385e-01,-2.294070623281733723e-01
2.302621664799060497e+00,2.749516427267334251e+00,-4.080409881368431968e-01,3.018075814301259818e+00,-1.563108841376461999e+00,1.608465912511809925e+00,2.132320634415589555e-02,2.655830767653727387e-02
2.576574135542696098e+00,2.729674906240972199e+00,-3.054420096256431183e+00,3.130700198862635730e+00,-2.194555129269766702e+00,7.419657237237040626e-01,-3.019558686538059145e-01,-6.928989293639037372e-02
-2.658326858420278604e+00,1.300138861721147343e+00,-1.837310661160429959e+00,-3.033251117566351240e-01,-1.395198661600370871e+00,2.280984830800907304e+00,-4.909274887513810359e-01,-2.206886152677371982e-01
2.731266724617648300e+00,-5.745315017712027128e-03,-2.343506900160500450e+00,-3.516503857722765858e-01,6.490427291774776286e-01,1.016698656039827675e+00,-1.077468510501688181e-01,4.015646588858727273e-01
2.689453055739044807e+00,5.951575522975631749e-01,1.037529350480925316e+00,1.418548563024041975e+00,-2.635760617498061009e+00,1.644551821444841799e-01,-5.933746280640523896e-01,-1.187117778803216533e-01
6.489707382061724594e-01,3.040529636078578513e+00,6.865985852204836704e-02,-2.897702122922364509e+00,-6.946648574263680764e-01,-1.673722291187974109e+00,7.619349914086905040e-02,-4.730935951293335773e-02
1.786092275150967801e+00,3.097975412854043320e+00,2.663160396373017491e+00,-1.984078067763933362e+00,1.134146162605906838e+00,-1.006886186323439958e+00,2.757180158318223162e-01,1.085962562347852628e-01
1.218741382738764756e+00,2.860102679479687993e+00,-8.174618161488922397e-02,2.093104416860260386e+00,-1.834033861437650792e+00,-3.009160615745277045e+00,-4.466594521894546449e-02,-5.390307179129749660e-02
-1.418149903825120406e+00,-3.706894698327767301e-02,-1.432361031880087232e+00,2.289328896044956707e+00,-6.628655829576026726e-01,-1.300080612826066240e+00,-5.462616236503557016e-02,-6.898506021948166422e-01
-1.600588604672927850e-01,-2.198728515602507372e+00,-9.910684947514765142e-01,-2.732492694712994385e+00,-3.027046483645005281e+00,2.925513659270092326e+00,6.068775675416165916e-02,-1.510391675581347348e-01
1.643414560283076753e+00,2.424286129262093858e+00,1.890205036509098768e+00,-2.221721734167667162e+00,-1.708926526839992244e+00,-2.033722975338658756e-03,-1.670042312491728242e-01,1.651436493691491592e-01
1.339401357839542506e+00,-1.221862399549911382e+00,1.001414250181073662e+00,2.671162877312618811e+00,-2.917834238857543561e+00,-2.287419087550256247e+00,3.215611477640580862e-01,3.191249893858511544e-01
1.637077775998728058e+00,-9.057048804650831286e-01,-1.263701441840773043e+00,6.224671356839714953e-01,-2.820731340687304467e+00,-9.685348812328964385e-01,1.846031909861719500e-01,3.288569496624058064e-01
-4.442921112620834556e-01,-7.719029769713809941e-01,-2.189235302408466310e+00,-1.482317618662075898e+00,-1.225607639140654292e+00,-3.009154698774961112e+00,1.709037719998279248e-01,-1.702943353415369288e-01
-2.921244235571222259e+00,-6.889882817704582330e-01,-1.996181827070392156e+00,5.347966542202780005e-01,-2.656707101346577726e+00,5.223258544440474438e-01,-1.974063764224837647e-01,4.430904253802425696e-02
-7.268794457589611291e-01,1.451347786559916919e+00,-3.865769551351361244e-02,-2.089127086274483069e+00,2.124923758067991386e-01,-1.485769556985137241e+00,4.170462807461143284e-01,-1.749031763202157919e-01
2.141736039082507759e+00,-1.664114129253744023e+00,6.492325918660957207e-01,2.466253892050725760e+00,-2.478664513022548199e-01,7.794409843857885711e-01,-1.364197728618002092e-01,2.906630109019736063e-01
2.256639300828443773e+00,-2.972952467145648647e+00,2.419123535085025978e+00,6.662654493957371749e-01,-2.221297032337672839e+00,-2.825691255748403741e+00,-8.937654714769630027e-02,2.506383633011634027e-01
1.460717277352634902e+00,4.519217771656389715e-01,2.107098357230884567e+00,-4.017310524501342961e-01,2.372132595340898931e-01,7.045758870567078169e-01,-3.150315266111456958e-01,1.113256988651349089e-01
1.237622614443303348e+00,1.089655571858757277e+00,-2.083810252790089468e+00,3.093489505519583460e+00,1.191405305833177053e+00,-2.220569111335950474e+00,-9.353965814921789967e-02,3.741888584328820211e-01
-5.923735625595853982e-01,1.698015622477408115e+00,-2.520816903762737926e+00,1.953816301989404813e+00,-4.532373200200461305e-01,4.697848340169041848e-01,5.908219469046718242e-01,3.517684210145886892e-03
1.117804982868846331e-01,-2.589647315138227768e+00,5.887045844172944520e-01,2.444543186585574013e+00,-3.012256685818063939e+00,2.968529086453597365e-01,-4.114620119598476344e-03,-3.314422066531838018e-01
4.407271133445611611e-01,-1.276262451180036894e+00,-1.117115239623434064e-02,-8.350953008250434628e-01,1.284010681188975767e+00,-1.796000512808092697e+00,4.824017585202730607e-01,-3.733834936133668125e-01
-9.638889382266593309e-01,2.306132226132699081e+00,3.034545496207108783e+00,7.132917482951688370e-01,2.380490733869096154e+00,1.871416151034321018e+00,1.131243905237766939e-01,-1.441296250344281660e-01
2.126773631551623467e+00,-1.730927272704628761e+00,-2.547405402836069310e+00,2.812404106924870639e-01,-1.405690414195668980e+00,-9.700202669321806859e-01,-2.032766907503245624e-01,1.712319949264188845e-01
-1.031983189947660140e+00,2.095169419285433321e+00,2.439374237834952552e-01,-1.471158051939935874e-02,2.222820588217551574e+00,-2.641889338033896362e+00,2.631981473631845314e-01,2.413155160999700122e-01
2.217181766961896727e+00,-2.193528373030226408e+00,-1.678345373725119716e+00,2.996452677132714015e+00,2.882600243131490103e+00,-2.043571296847487062e+00,-4.467263679836373097e-02,1.458521776720335117e-01
8.417976707512981882e-01,2.991119246386899633e+00,3.868947386402115107e-01,1.764918762055248891e+00,2.220111157041595895e+00,-1.135781708279007152e+00,7.340117616675612133e-02,6.202904156877532549e-02
3.435158459526443941e-01,-6.846475909327147669e-01,-1.254188509687251818e+00,2.337332239890550056e+00,4.513089979218869452e-01,-6.259151927666257720e-01,6.150895151881502487e-01,8.161590062299242665e-02
-1.461665768432296453e+00,-2.051373506153925330e+00,2.831739092609697472e-01,7.052347051149649992e-01,-1.439177895139255980e+00,2.408002875122689623e+00,-4.566730246005241689e-01,-2.472754976220869483e-01
-1.660337347851834622e+00,3.043850622820622576e+00,1.095242056167239575e+00,-1.760121048534420973e+00,3.682485887570665639e-01,-1.987357104648572514e+00,8.056434067396459064e-02,1.157993200591123095e-01
2.346655706671329611e+00,9.262860022245673619e-01,-2.360448696671033630e+00,-1.835281589941174962e+00,1.725107517777432875e+00,9.008725672151074448e-01,-1.649301452155796655e-01,3.622082702643293350e-01
2.817772562331000152e+00,-1.325378553400257564e+00,-1.866083520892392045e-01,-2.770353956021563313e+00,-2.935828354693726716e+00,1.799414291444807468e+00,-2.878865449911910401e-01,3.679668289300359052e-01
-1.790777458643146636e+00,3.828142668170309015e-01,-2.806438096331550724e+00,2.922541702741603409e+00,2.819220428003498924e+00,-5.060654524504730745e-01,-9.676973544991515630e-03,-2.204986151481174161e-01
-1.379055996139114004e+00,1.536906779476591822e+00,2.957017367623183013e+00,3.932370427204778807e-01,-3.442139727395439053e-01,-1.522017411996678948e+00,-1.052262347247162333e-01,-1.482894491423472627e-01
-3.799704613620913385e-01,-9.605548991425738592e-01,1.686785522964551198e+00,5.855913081272312581e-01,2.852506958557699868e+00,7.346382118911476411e-01,3.792863160726221983e-01,-3.143412335310781236e-01
6.039972493647263185e-01,6.730319629521543945e-01,-1.803144627319219540e+00,2.707183768907416521e+00,-1.812932915698475034e+00,-1.681709408152075369e+00,4.548251395295450639e-01,2.793163708122304856e-01
-2.058401693124095821e+00,-4.931163841389940572e-01,-8.659779370450109148e-01,1.956391497316533723e+00,-1.584793379629700016e+00,-3.101759317468914645e+00,-4.171469478124739672e-01,-3.867289948824265133e-01
1.866392554555826422e+00,-2.991817483834034341e+00,3.038435829560455659e+00,2.109547062343128943e+00,9.731695197915524176e-01,-1.798134748541400096e+00,-1.725327291756129922e-01,2.122389791719480473e-02
9.078011367359879458e-01,9.593222425782919061e-01,-2.561734336322825101e+00,2.721771123576326445e+00,-2.515760824899265558e+00,2.532749889231445728e+00,2.093566713662431134e-01,4.241396680334456049e-01
1.761237784087260394e+00,-2.035269946571999000e+00,2.138744911443066776e-01,-5.154521749106204531e-01,-1.547350476924636897e+00,1.389490331696126013e+00,4.006616271872506241e-01,-2.418001168556843661e-02
2.871384775339481443e+00,-8.559163891449550476e-01,-3.715096208921178089e-01,-2.019466998137708913e+00,2.321554584179152947e-01,1.751774648704160775e+00,-1.496810803200446238e-01,4.458504792717973286e-01
2.521071313054886076e+00,2.807812787288274770e+00,-1.023284892776828769e+00,-2.703431558334258522e+00,-6.303792765759190786e-01,-1.891907703331690671e+00,-3.328926784844937758e-02,-5.260355198368796281e-02
9.568004559876603921e-01,1.875113403840503956e+00,2.358354870210778387e+00,-1.538365114042719473e+00,4.471827554214713452e-01,-7.600447354470372119e-01,-2.203405735524195386e-01,-1.814403613817198654e-02
-1.911800899546337140e+00,2.404009578078593279e+00,-2.911356439897900827e+00,-3.101852292466182881e+00,9.320756892986503672e-01,-3.785952662811506997e-01,6.537599427042248279e-02,2.477899389139727460e-02
7.246462419571986224e-01,-2.359772416457797117e+00,8.247806751283803806e-02,2.885324690037649020e+00,-2.624422904309847926e+00,2.559393724556307426e+00,2.580330160300640108e-01,-8.735727100955131830e-02
-1.457832704457216799e+00,-1.058530740173406315e+00,-2.392846982028528302e+00,-1.738176533705986460e+00,2.399525357207108023e+00,-2.729973258089781751e+00,2.081667391623279184e-02,-2.285878859093063431e-01
2.455790024802810834e+00,-2.523401265075322808e+00,-2.512045117178007381e+00,-8.748977018518502291e-01,-2.992066252228418044e+00,-1.781206550590742843e+00,-1.538634065926216821e-01,-1.368829528979279009e-02
9.038831986117941142e-01,-1.573136542932239257e+00,9.567241886246860005e-01,2.692973229590218232e+00,-8.312314554714141934e-01,2.208993167970024984e+00,2.672858395939171627e-01,1.208679022197431951e-01
-2.005928931440057017e+00,-1.005453314411449472e+00,-9.307866970130733719e-01,6.287787917227118939e-01,8.744549306165039226e-02,-4.740406973466733120e-01,-6.911166946640727726e-01,-6.650553221377267232e-02
-1.861297246741641986e+00,-7.344813789325379538e-01,2.126245100009202638e+00,-8.418863526761311000e-01,2.304047884889619091e+00,3.424365866794065738e-03,2.587673893625789395e-02,-3.401938357487574449e-01
1.649042863976238671e+00,3.023231036681615080e+00,1.731262922402467375e+00,-1.555290677502276120e+00,-2.112206235503137464e+00,1.113916603777846959e+00,-3.293478852258292788e-02,-5.727994472447339031e-02
-2.994062062578068506e+00,-1.003879382766168948e+00,-9.397665004060864469e-01,2.036628560968971158e+00,1.384424125566589225e+00,-2.319864601226651057e+00,-5.133318646158137044e-01,2.009098652638347526e-01
-1.214240613092390841e+00,-1.904994343803539270e+00,3.055786924678774774e+00,2.437000635385662584e+00,3.735027995142234936e-01,-2.316456409796821880e+00,-3.636290783119999759e-02,-9.860583254484150961e-02
2.817566843489482054e+00,-3.080763837288354345e+00,-7.217034783859217484e-01,-1.009904268308857489e+00,2.653379376766969777e+00,-1.052885017012741287e+00,1.693351873534643670e-01,-1.657828050528533659e-01
1.713476040343218543e+00,-8.814269755686954255e-01,7.667511929049730668e-02,1.551846766888957063e+00,-2.302105448212096395e+00,1.879938388330933741e+00,1.673151802214152273e-01,6.816341243641242942e-01
-8.667587802805232222e-01,-1.152515327636179032e+00,-1.738314456326965907e+00,-2.141790044511529878e+00,2.311371689424774445e+00,2.473499590091339684e+00,-7.370334324940663873e-04,-2.932653008390234683e-01
2.784204783135033168e+00,-2.813329730675075080e+00,-7.053269825148347216e-01,2.075448730648250084e+00,3.566677171670562529e-01,9.795669685736552168e-02,6.487330487172521254e-02,2.751566755715749713e-01
-1.756541920096257314e+00,-7.082822938904911325e-01,-2.107649662549145653e+00,1.721212967434759378e+00,-7.670363841061345056e-05,1.364910000353975583e+00,-4.062139446063346981e-01,-3.793119034515832211e-01
2.997390101923265604e+00,-1.057499759173565756e+00,1.046301794443035504e+00,-2.094267940404905382e+00,-1.692328144041222338e+00,-1.637332510309027933e+00,-4.115537466053072468e-01,1.870212808285214301e-01
-1.684798500942848554e+00,-3.508474624934274644e-01,8.413021830152334068e-01,1.000316685086818147e+00,-8.948362687965634166e-01,-2.961682765636919346e+00,2.006272474323407551e-02,-5.956563484088104321e-01
-6.408961451067765047e-01,3.053654729880861396e-02,3.016740027838451077e+00,1.013923103163501871e+00,2.262881904171789138e+00,2.530062349497783636e+00,2.042589407524180445e-01,-1.538596242750857601e-01
2.736040403837922241e+00,4.148229014249738000e-02,-3.029473613655675912e+00,9.471883766061681698e-01,1.072332473161491606e+00,-2.890472898570992655e+00,-1.708017401640101463e-01,2.044444627066346054e-01
1.497682723227335089e+00,7.044605194971569340e-01,2.127610608285936955e+00,-1.941255193324392225e+00,2.578463668295327693e+00,3.109362694778649683e+00,-2.256153209530635528e-01,3.407773368848012741e-01
2.972802004367482986e+00,2.640622012309213673e+00,-2.415309995616290450e+00,-1.088358950327111163e+00,1.583676392448505332e+00,-2.597546882578213534e+00,-3.301681114649158144e-01,3.169637946715644916e-02
2.283307157092008488e+00,-1.831079626614926514e+00,-1.771003174423269044e-01,-2.477169176162377084e+00,3.746636702166408206e-01,2.015316146301033839e-01,7.092490656420966100e-02,4.002104383721920289e-02
-2.017510682918479237e+00,-1.598384400127313754e+00,-4.400558852004743393e-01,-2.680217382511169255e+00,-2.986334700617000237e+00,1.892263180441324799e+00,-3.807804397078367042e-01,-1.297007480454999140e-01
1.601554570595457250e+00,3.101215410605536960e+00,-1.864463514092029151e+00,-2.192746440472035818e+00,1.901622499270669842e+00,3.934979606453699041e-01,-2.537262463393727963e-01,2.308126308468550769e-01
-6.179059048526154285e-01,3.038243393017728167e+00,2.339517177765873868e+00,2.130288549863686320e+00,2.095265137640364372e+00,2.618000848697581873e+00,1.094408787136613159e-01,-1.451124862274889016e-01
8.603492303336999214e-01,-1.323446967215951897e+00,-1.002891867296968442e+00,1.846045812864514524e+00,-2.581332005335355895e+00,-1.384278155479200967e+00,3.012754654454357639e-01,-4.972888623500641009e-02
-2.567901203874870308e+00,-6.909635970676384353e-01,-2.782841614034554656e+00,2.071333745254384517e+00,-2.842873567462102180e+00,2.813760882768529648e+00,-3.096575255302945195e-01,2.238624379902259820e-02
-3.044456840101674722e+00,-3.827775843043723647e-01,2.367415534898625218e+00,2.568210663387917592e-01,-1.961214256631125030e+00,6.749093016307110560e-01,-4.404295421803567367e-01,-2.943800098914934882e-01
-1.726589515182850532e+00,1.416838929480016773e+00,6.671660237559411399e-01,3.373008454378756404e-01,-2.724138640285368229e+00,1.245313852013048006e+00,3.955653123740668908e-01,-3.517271243048158968e-01
-2.679258153806535425e+00,-4.754820819828786682e-01,2.776625981111015662e+00,9.168718872510144280e-01,1.842279982976450015e+00,2.344615277226751893e+00,-2.696160858278474626e-01,-1.440073675571147405e-01
2.089902385879946145e+00,2.497896384342756626e+00,-2.942113049216203535e+00,2.180721453992248371e+00,-1.940240997236002629e+00,2.476249800422169578e+00,-3.028602709995484865e-01,1.060726232168061750e-01
-9.421336523754182402e-01,-1.561960910385402412e+00,-2.819794647396975940e+00,-1.293048239151673329e+00,1.664272369082825165e+00,-2.593694546917601595e+00,2.209712820923446785e-01,-2.293603192631296084e-01
2.359123640142272826e+00,-1.685875298998343874e+00,2.444591868605158425e+00,2.971081875836413921e+00,2.847039153868142769e+00,-3.703258133751177184e-01,-2.263699590863800237e-01,4.079084978381075088e-01
