# link_lengths=0.3,0.25,0.2,0.15
theta_0,theta_1,theta_2,theta_3,gt_x,gt_y
-8.974657588260543939e-01,9.427835602955223493e-01,3.814943982434555458e-01,1.056231705227087758e+00,6.320252461756467044e-01,9.017898512896027619e-03
5.400007451878829912e-01,-4.569711427750924315e-01,1.267665690330006534e+00,-6.828291627494134097e-01,6.678886367867572504e-01,4.630464273960549493e-01
1.772967979049364651e+00,-2.017892614079996871e+00,1.620928248059901655e+00,1.630140579360532804e+00,7.238623695326981689e-02,4.497418099622895182e-01
-2.318324820943890252e+00,-1.577220877945981536e+00,2.549328937660184202e+00,-1.608564839136850111e-02,-3.106083431931097594e-01,-3.906090645059880906e-01
-3.137728479106711710e+00,-3.797128010031580736e-01,2.775726530722685048e+00,2.727910296003771329e+00,-4.456179116601929890e-01,9.273891446338840272e-02
6.165297086634629053e-01,-2.843109628605107186e+00,2.523731453484391096e+00,6.936418079108910284e-01,3.657606965849341529e-01,1.593482993167175954e-01
1.106101888494616325e+00,-1.959993805123496635e+00,2.394519856809194103e-01,-7.844042237534485373e-01,4.877936569707475023e-01,-1.833613525044965331e-01
3.117056384098327193e+00,-5.664731597074812441e-03,2.593227002332032072e+00,2.164912963706213667e-01,-2.420716793755831320e-01,-1.475880104873791843e-01
-8.362019875421040638e-01,2.584986816634829765e+00,1.921120595080931359e+00,-1.101820608005746660e+00,-1.419088898722614400e-01,3.991560344676459149e-03
1.057448861656511419e+00,-1.476745863230117806e-01,-2.265449780985312689e+00,1.216575206766334460e+00,4.920540471184723375e-01,2.424849888711953783e-01
2.382027386849865813e+00,-1.092726121840440268e+00,-2.013310983201670012e+00,1.178176585236604623e+00,1.365325885186966792e-01,3.800704699357262406e-01
-1.106140955262131964e+00,-2.928227919887242514e+00,2.972490258930092999e+00,1.503264343650949186e+00,2.106919150410233033e-01,-1.840643309139455286e-01
-4.645632948329501133e-01,1.357197024086537418e+00,1.089135453360352557e+00,4.580097181190532218e-01,2.305948601831927514e-01,3.404590603110779212e-01
-3.635677812671245235e-01,-3.403280288255419173e-01,4.183626784674219223e-01,1.605838423988665831e+00,7.000561489394562242e-01,-1.794966198044821992e-01
-8.079302658608611409e-01,-8.569090622438078064e-01,1.078244636470605755e+00,2.498147651237720090e+00,3.002587409455346190e-01,-4.350831958473130312e-01
-1.981729377815256710e+00,-1.054490572246943092e+00,1.825524312974717844e+00,-2.672458281962181381e+00,-4.085913645518996495e-01,-3.871752678388682423e-01
4.793863913014875244e-01,2.429109536804856972e+00,1.847201900188997215e+00,-1.921748535853341266e+00,-1.113539172629200713e-01,4.172790611983908521e-02
1.915882475842849431e+00,2.948424738074912455e+00,2.683053009438062908e+00,1.911524465947438856e+00,-1.531945788830630650e-01,2.207499863352150316e-01
-2.516690336764462188e-01,-2.302705473954117732e+00,2.246405278507166869e+00,-5.920347609038940639e-01,3.662593981840080448e-01,-3.913422737453639000e-01
-5.615651362929421353e-01,9.008016338785314048e-01,1.606920541489244236e+00,-6.278886200951521168e-01,4.538353036350948333e-01,2.547559902369924689e-01
-2.642727612443238172e+00,-7.936012863503001391e-01,2.051768291996114435e-01,2.382653180962702066e+00,-6.026894591747924412e-01,-1.655622729656188175e-01
-7.111081941752579461e-01,2.806985394276856560e+00,-1.202501591358884347e+00,5.894060243153322887e-01,2.405132058656951066e-01,3.257764901522248735e-01
1.555675145400162940e+00,-2.180877219244306886e+00,-5.499539775028021715e-01,-1.222702590327001015e+00,1.739353728597645143e-01,-1.324556773446931013e-01
2.920424680215178981e+00,3.003676959051845508e+00,-3.080601142033590811e+00,-1.422603256284764361e+00,-2.274167201724716092e-01,1.850139960172992315e-01
-1.986918627281707206e+00,-3.999721597918788341e-01,-5.745143845433120511e-01,-2.932901698306085159e+00,-3.613457577554007871e-01,-4.246370319674948046e-01
1.554786014150335127e+00,8.390618456106526679e-01,-1.952090959091286493e+00,-7.384686502574231426e-01,1.457426747228520725e-01,5.116073697772846041e-01
-5.287169715143900106e-01,1.857378810292503957e+00,-2.110318606002003161e+00,-2.408902584671426261e+00,3.111096132137999293e-01,-4.216986300859500852e-02
-2.742490731964068118e+00,-1.708107640898653523e+00,6.660091533524639118e-01,-3.120367483378929663e+00,-3.792590804239671654e-01,1.574525900845312187e-01
-3.091824995611002880e+00,-2.377177797713629914e+00,1.085283428515436022e+00,2.345088698704937968e+00,-2.602127732264540860e-01,2.222795044108098472e-01
1.205746469040657409e+00,-7.401827376883605147e-01,1.853305551167065524e+00,2.331818372489875557e-01,6.976606924976096191e-02,6.224606527978480131e-01
6.555648299128491452e-01,1.152043799082651532e+00,3.108791489268132757e+00,-2.248388961629159688e-01,2.165556890332964723e-01,8.008498801156355151e-02
1.646128566596813947e+00,8.124139592780097452e-01,1.079674283867673168e+00,-1.463313211962185001e-01,-5.462911655920075216e-01,3.425251021725179146e-01
-1.292581501473311079e-02,3.038039608749126153e+00,1.885229295129907889e+00,2.125637144063659889e+00,2.004688317633393502e-01,-6.836575281983717223e-02
1.548544004701065901e+00,-6.197050692140324557e-01,-1.326377852563037640e+00,1.343498073754946454e+00,4.285143249249295794e-01,5.443857328701030562e-01
1.823973907624999669e+00,-9.310807301285501936e-01,1.747392342785292207e+00,-1.825475007161428520e+00,9.155759954975084547e-03,6.904125815776053221e-01
-9.587768916222678683e-01,-1.759213294235144609e-01,-2.642952191569272635e+00,-8.330942309946718360e-01,1.018487797440442433e-01,-2.041169792908716085e-01
2.404641904368487459e+00,-3.079166144759362567e+00,-1.064234296868872054e+00,1.879067062127504073e-02,-8.263287324260784605e-02,-3.000412299180752473e-01
-3.119351682186907837e+00,1.313760735319478457e+00,2.750864613612185039e+00,-2.228060211452288275e+00,-1.983757232637131662e-01,-2.315024992041928575e-01
-5.907322709545583805e-01,2.818611240859228317e+00,-1.009079524924553883e+00,-2.989553951023520284e-01,2.563037468713917355e-01,3.379168754319341605e-01
-2.049469385890342998e+00,2.384910963602919765e+00,1.902776625126594290e+00,-4.117840494997824230e-01,-6.383628475659364199e-02,1.182238125885579916e-01
6.422502877134625976e-01,3.039696961235212491e+00,-1.563599409130511653e-01,6.981925478702422083e-01,-2.300014582286731835e-01,-1.562837894328263921e-01
-7.892110476558715781e-01,-1.117970375661103244e+00,2.203147594845518142e-01,-7.567116132120350613e-01,-9.277534755825531110e-03,-7.439867709879477431e-01
-3.180725332086367096e-01,1.700903428773989035e+00,-3.999715117407798282e-01,1.564747470489770365e+00,3.182887601358643792e-01,4.021433314212440879e-01
-2.103963524587300071e-01,-7.947683071352318329e-01,1.649545620521609912e+00,-2.734895997013043534e+00,5.127707208311047538e-01,-2.837699224521544883e-01
1.480224196566594763e+00,-8.570665027913939582e-01,3.102313575501902676e-02,-2.526739023607848189e+00,3.442733174488780135e-01,4.231506325719781580e-01
2.459079457750076081e+00,-1.804756546111796922e+00,9.231519560682297509e-01,-1.375724264240654193e+00,1.111899493015196111e-01,5.714323534081484635e-01
-2.304542744098318607e+00,1.390396201552039912e+00,-2.022481895557957543e+00,2.377353758174168163e+00,-1.169479403760405045e-01,-5.411038629986337778e-01
6.223671278407363339e-01,8.180547350461133682e-01,5.266904679242845333e-03,-6.870516021014556607e-01,4.100740214141651574e-01,7.243931422218909955e-01
9.220702137137140042e-01,5.407609866783742447e-01,-6.173814398284731553e-01,-2.767291425722123055e+00,2.892874374037767149e-01,4.964024316844370954e-01
1.704959685540379688e+00,1.249636884514724322e+00,1.688703961318493540e+00,1.539621070033611261e+00,-1.503301798875920081e-01,1.292438849373725718e-01
1.968340208331770036e+00,2.449227127177469043e+00,-2.853146857739677245e+00,7.132422087022765034e-01,-2.849317392664083015e-01,3.514469553662453727e-01
8.578992729611307766e-01,-5.004695359454225390e-01,2.157554802819650064e-03,-1.869273193622471352e+00,6.267774920023465590e-01,2.350655717917650989e-01
1.203844544866075061e-01,1.667714725803135067e+00,-1.285093273907029987e+00,2.336404268672169771e+00,2.759536990824879021e-01,4.212017258473362280e-01
4.251125070244965443e-01,8.035236455211496320e-01,-2.572772408654505405e+00,6.257175276798787600e-01,5.150503826392737183e-01,6.562126807400787964e-02
1.718806191257027827e+00,-1.039744862451260854e+00,-2.851229619910370161e+00,-8.923953825769554982e-01,-1.124104280529625854e-01,2.772807140643476220e-01
-6.612675059674764100e-01,-1.564554796381688817e+00,-2.251000704942777375e+00,-1.966506228280411772e+00,1.858713579909663238e-01,-2.119358935728809512e-01
-9.565577937363167749e-02,4.372885263851928883e-01,-5.040035997629992437e-01,2.028461286954439835e+00,6.878969410800929163e-01,1.662793139183406932e-01
-1.138017946834747551e+00,-1.154138600918953594e+00,-9.662345920742332339e-02,1.058821757569358368e+00,-1.494595419312129136e-01,-7.424778082214260611e-01
-2.458778596212101597e+00,-1.377990575816290475e+00,-2.657164160073438808e+00,-2.486977118723980862e+00,-3.646149120781846387e-01,-1.354169460336352993e-01
-9.086405592245370144e-01,1.829003655514847893e+00,1.645705505908527044e+00,2.747418936117014709e+00,2.528792326205287488e-01,-5.249753767172486707e-02
2.007029069584532088e+00,1.141507210162980179e+00,2.935541239790705248e+00,-1.728999558596916231e+00,-2.331671433607691302e-01,9.008399673274500308e-02
-1.523908356903205696e+00,-3.096774225091714516e+00,1.784231010020065789e+00,-2.769367962352317747e+00,-8.271019504735649397e-02,-1.679497679756479511e-02
2.511307589377897997e+00,-6.112552316874113600e-01,-1.741507537549636719e+00,3.845649016489360861e-02,2.139766511841273422e-02,4.743190300411716520e-01
2.913692011743662214e+00,-8.051076789725208904e-01,1.750240416813929833e+00,-2.892503025579247211e+00,-4.857783423358444375e-01,2.744507233889817432e-01
-2.521386981653388037e+00,-3.636193859702889775e-01,-2.822357754517932360e+00,1.487053698154931602e+00,-3.890629085234067475e-01,3.301875113165014808e-03
-2.958771470716479168e+00,2.431943701339793762e-01,-1.087863005416436657e+00,-1.264914710082733817e+00,-6.281525569634081041e-01,1.056588236787889545e-01
-1.535767450730146644e+00,8.894139104147269492e-02,1.460531822182986161e+00,5.593447981846426664e-01,3.674386036269058353e-01,-4.638266089446826390e-01
-1.326102553552241936e-01,1.874539579139525181e+00,-1.293805499629560263e+00,-7.454718205522667951e-01,5.784611603555969150e-01,2.493887667777886230e-01
-1.086273651958447939e+00,-2.610658027858093533e+00,2.269453090055271183e-01,-1.791737274486719933e-01,-3.930963692239886065e-01,3.751158418893577040e-03
-1.370689498889631430e+00,2.859213586929072903e+00,-1.102955935814848853e+00,-1.201490615086552083e+00,3.682735746858412096e-01,-7.889578647863933203e-02
-6.055622720626674393e-02,-1.480437628972676833e+00,3.102835893067590334e-01,7.210979706490596719e-01,5.045533257432205376e-01,-5.297657708637705243e-01
-2.159434187313147291e+00,-2.172329159428845635e+00,-2.678598650330575204e+00,-1.054791128819978940e+00,-1.414739299966228936e-01,-2.970217559066961055e-01
-9.319337463363353002e-01,1.236196919621121992e+00,-3.341400012069666303e-01,9.690359955313398999e-01,7.058825799489070185e-01,-5.084997308416164263e-02
-3.054861054799382636e-01,-1.526027570897931840e+00,-1.514121807564499100e+00,1.667701244613962075e+00,9.775791701073167222e-03,-4.403923165756252200e-01
-2.747847265909558079e+00,-2.866912449515365502e+00,1.512993220605829414e+00,-2.876907901747206786e+00,-8.035844499663474805e-02,1.075869256272592306e-01
3.127410140244874626e+00,-1.566126689893050816e+00,-2.752723346846249974e+00,2.245619249282747809e+00,-1.494358824814469577e-01,1.988869436475815267e-01
5.017803070363311413e-01,-1.731453358755810301e+00,-2.159988258987509457e+00,3.017338529610444020e+00,2.924998020885236638e-01,-9.675929259898773116e-02
-1.916613236593625702e+00,8.006843204070830389e-01,-2.401608011050412994e+00,-1.472408059221135712e+00,-1.367851662470958851e-01,-2.891300800793989989e-01
-6.829162297420898753e-01,2.495217875600116209e+00,2.690281536645747096e+00,1.431933168800717304e+00,2.722498323355236338e-01,-1.934339638378105575e-01
7.126299298545650807e-01,2.336631130351087826e+00,9.547103686728304339e-01,2.993768655917032007e+00,-3.876044104277687197e-02,1.656115920286916898e-01
9.002562222502721312e-01,1.182073024698233610e-01,2.064602296431141681e+00,1.203571649929664922e+00,5.598305994077537595e-02,3.229609588028961031e-01
1.950214462516770553e-01,-4.229272109187998119e-01,1.487372195876688785e+00,-1.713837109569847916e+00,7.338940647640013193e-01,1.262026543677729762e-01
1.810523241517599580e+00,-8.857095562000201205e-01,-1.735200346861270448e+00,2.979212117419862693e+00,1.326560896425491298e-01,4.701042929476478838e-01
9.604184130995658819e-01,-1.964858908539252713e+00,6.829071136383824125e-01,3.430453705388649688e-01,6.458089476807700180e-01,-2.511382990986351510e-02
-1.292832474672738208e-01,-1.999030462886697501e+00,-4.883672554133431376e-01,-8.858296340562028526e-01,-1.481835214172233239e-01,-2.980771676925145774e-01
2.915788180500896942e+00,-2.984840952661909963e+00,-2.432345843033348665e+00,-4.641592173575048719e-01,-3.510579403706883261e-01,-9.582160384988092083e-02
2.069509523004662732e+00,2.239242068610621139e+00,-4.125537795566285304e-01,1.700301102357419936e+00,-2.713860252397370942e-01,-1.985469065810539224e-01
-2.293214489857707150e+00,-7.062377194975013595e-01,-5.031334855431484065e-01,1.113223890027831509e+00,-7.424732506671378740e-01,-2.923279974816224147e-01
