# link_lengths=0.2,0.15,0.15,0.15,0.1,0.1
theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,gt_x,gt_y
-2.028602832262406341e+00,-2.068594268791391411e+00,1.459706673882482875e+00,3.024593415528240570e+00,-1.781146144050123725e+00,-2.836311376707447263e+00,-1.961787285184982688e-01,-8.256916304713189658e-02
2.283510884653393802e+00,2.872305899084345526e+00,-4.207055125519518768e-01,-2.492224615331793292e+00,7.893978519577569131e-01,2.164917698146152425e+00,-2.092065369128688623e-01,-9.432515472742930562e-02
3.475280974091043973e-01,3.982367432186095790e-01,-1.032658884436394420e+00,1.933568240458186871e+00,4.777633943634427283e-01,1.564698654136775779e+00,2.927678208796606896e-01,3.100196433457628187e-01
-1.189537008059988965e+00,-1.543564930450863626e+00,-5.023588724082106438e-02,-6.290388661793424596e-01,7.562512580036124810e-01,-1.084402154804438467e+00,-5.192903803226978088e-01,-2.479819242915310418e-01
-3.001264098436176475e+00,2.956568463322226670e-01,-1.953827727940885550e+00,-1.149638502714285693e+00,-2.138874704474944544e+00,3.081940666073496260e+00,-2.025681014164871230e-01,1.262162854866083761e-01
-2.151182936562519465e+00,-9.594581819742815654e-01,1.432052137359464794e+00,-1.817422491858712741e+00,-1.045361456494994012e+00,1.281588573592528313e+00,-5.327331834404580579e-01,-1.586318188153813535e-01
3.791156426173962757e-01,-1.300344476123513227e+00,1.792635459495745209e+00,-2.357974737352217076e+00,4.720788447107353569e-01,-1.449827915758470365e+00,3.605837545224763185e-01,-2.277032777434328525e-01
-1.823671121987380905e+00,6.111524347440604465e-01,9.144532673790539690e-02,-2.167196911731750220e-01,-1.320430816398870277e+00,-1.510837994623138947e+00,-3.783800585293002616e-02,-5.760236273483473335e-01
5.207970309556930744e-02,1.660832335685617167e+00,-3.056858189346209898e+00,-2.329547027548889204e+00,2.180130628925624592e+00,-5.150879635664411538e-01,4.829692801009836944e-02,-1.014572861652521252e-01
2.721245199874489984e+00,1.586974890655773685e+00,1.939921181760089652e+00,-2.510848850213398542e-01,-2.322523707539095206e+00,1.769387032883238398e+00,3.290104014739499150e-02,-2.291125792087526092e-01
2.061724116876035851e-01,1.737502904809651305e-01,3.110266028263399818e-01,9.923781518228045329e-01,2.074457849172692825e-01,-2.913059254312157176e+00,4.545076690513377149e-01,3.508059396637455141e-01
1.434001596717303428e+00,-2.194205687102257052e+00,2.860021409672482307e+00,1.918976247800872059e+00,-2.298724213490404011e-01,-1.701878242666690078e+00,-1.647528612821229921e-01,1.355856615304637247e-01
4.218537158811717092e-01,-6.306259064875119336e-02,-3.124482183276962033e+00,-4.636110656290082233e-01,-6.864216325204615110e-01,-2.889061973381325643e+00,4.916405916482444183e-02,1.127173885022559330e-01
5.039746493305816699e-01,-1.947552486739967836e+00,1.613806804876583456e+00,-1.295037588414637009e+00,-1.341682841330057441e+00,2.329777988853733106e+00,4.277021908847180032e-01,-2.382488185409944170e-01
2.465902829286457099e-01,1.276363307408166392e+00,-2.062851472423973931e+00,2.435557028160828530e+00,8.165380645851394448e-01,2.376608657901000399e-01,9.282182816309680895e-02,3.243833607505846595e-01
9.336815568100433893e-01,-2.077608245529145137e+00,2.615328784637900306e-01,-1.223419438431518236e+00,2.972452812420269375e+00,-1.424112690105906909e+00,3.494951622366569977e-01,-1.973437154828556195e-01
1.609366530672915907e+00,2.018893684467122362e+00,-3.652241681148877817e-01,1.370100662060959706e+00,-1.219643714994785633e+00,-3.215944377224473349e-01,-4.972699710018864128e-01,-5.989101338774948519e-02
1.444882114248239091e+00,1.372193942097625907e-01,1.396359564742015280e+00,-2.106532148235409352e+00,-2.833959425348794525e+00,2.231595917573522492e+00,3.017044433510326917e-02,4.217914636118525462e-01
1.918627533743751279e+00,-3.128568917552681850e+00,2.571328096035270683e+00,2.201976213354310374e+00,-8.037167123680704073e-01,-1.942418490365035888e+00,-1.452528233259020585e-01,2.431980846449729450e-01
-1.815344394089564162e-01,-1.535995051849123438e+00,-9.860507876102047042e-01,1.843643319074518061e+00,-2.970829409879724547e+00,1.349972206541544928e+00,-1.931161202047768088e-02,-3.595719391926642250e-01
6.675571362595476010e-01,5.762394264425938495e-01,-7.819355119994662040e-01,-1.592917673628682973e+00,2.099561270118805112e+00,2.610918944600356006e+00,3.694729451641807216e-01,2.369846284506223755e-01
2.597896276629958479e+00,1.150646509591756406e+00,-1.519017174711042584e+00,2.956900072054022388e+00,2.760240442412692730e+00,2.404592760475186886e+00,-3.870341294555657563e-01,2.268117506503088132e-02
-2.854275166661735863e+00,7.825407130833941238e-01,1.545394206064349518e+00,-1.884449039601518328e+00,1.118285600453411632e+00,-2.868696180418189634e+00,-2.707354649205214736e-01,-3.746844062196028613e-01
-8.784277820147092797e-01,-1.476587265940102922e+00,1.029408567657349671e+00,2.160166665000347486e+00,-6.936261517458626180e-01,2.658349865881758589e+00,1.636785040595941376e-01,-2.468887074700065465e-01
2.596462620069649674e+00,-3.046508957616995250e+00,3.109904511927958914e+00,2.392283874719334236e+00,1.434019865327505805e+00,1.136735789871401003e+00,1.961679291133673619e-03,8.402720603888542972e-02
2.113120199518945697e+00,-1.262379956040429629e+00,-2.972434996687037145e+00,8.727728893263568821e-01,-2.973478210578753611e+00,1.776717307372157606e+00,-1.591863620462686812e-01,3.808823103506975283e-02
-1.436734718249332854e+00,1.293099985386755080e+00,7.766449747942658632e-01,-9.809563916206056611e-01,1.471318066851645234e+00,-2.717914125711573092e+00,4.780263499894684132e-01,-1.919010059296508142e-01
4.198952988001503073e-01,2.570235328940372987e+00,1.033434575536928968e+00,-1.154189604571906225e+00,-9.527664775338910985e-01,-1.378616254296089583e+00,-1.534996757859941607e-01,1.740178731605292184e-01
1.818506047498257949e+00,4.343892321111431087e-01,-2.256076875278645755e+00,1.388517161408836742e+00,-2.257878364298798957e+00,2.772671552486885460e+00,6.600569995159838443e-02,4.753126836109580200e-01
-2.097248846897826091e+00,-9.904111334328780103e-02,9.179001720943151810e-01,-2.605747810343914672e+00,-1.285483445342897157e+00,4.646004919450912318e-01,-2.121826247569211510e-01,-1.470032360731583221e-01
-2.299152469953281930e+00,1.501422882748504328e-01,-1.427660693287080340e+00,2.382276657651878793e+00,1.118123089127291969e+00,-3.936471975688742297e-01,-1.071273387984599257e-01,-4.040477906278178155e-01
5.385839148052857794e-01,-3.074948310583866196e+00,-1.842209195775674546e+00,-1.613258702370472975e+00,3.569860745515365252e-01,1.967228696050196568e+00,1.360900318963180200e-01,3.126451387203333931e-01
2.758119697338109688e+00,-1.870104427279954074e+00,-2.457070076956956672e+00,-9.197982931685091401e-01,7.063983869692780360e-02,-7.872367076676982656e-01,-3.844869064973943651e-01,-1.097134535023737839e-01
3.898263269978734513e-01,-2.028412119445147432e+00,-2.331053787156321278e+00,-1.532608385091396963e+00,-1.734118299635806437e+00,-1.443228563135494413e+00,1.643380251083184085e-01,-6.903127638261563614e-03
2.901614263156188755e+00,-1.779638564880842821e+00,1.840621270339252824e+00,2.147529444701822499e+00,4.849387748068858528e-01,-1.535838980575168655e+00,-2.022125678873693544e-01,-7.182969850790757449e-02
-3.502570584729443048e-01,-1.976219052326797510e-01,1.624248059012623813e+00,-6.450081826740725610e-01,-8.584283869953810431e-01,3.135720059706624596e+00,5.235851774373816436e-01,4.852648329121293097e-02
2.076717866633743803e+00,-2.096010091069042680e-01,1.234878749526115982e+00,-8.021394919144140268e-01,2.665022585483376893e+00,1.890200175521868253e+00,-2.814616250543374165e-01,3.935096058152083298e-01
-2.300782560006987332e+00,-1.636957612359946745e+00,-1.357474954040121196e+00,2.918647524196294363e+00,-9.395775054237356372e-01,-2.501192421104511787e+00,-2.730748679164627379e-01,4.180139026306612521e-02
2.149618440473880732e+00,-2.431557327502590127e+00,-1.787955557222235869e+00,-1.501280446928932033e+00,-6.298275114167446453e-01,-1.524124763851024467e+00,-1.376062322672157168e-01,1.966208786272617970e-01
1.474784534839392869e-01,-9.976253073597360910e-01,-7.040563255216163441e-01,1.725884587933194325e+00,-2.320974413867751274e+00,2.278308114638504911e+00,4.915858899431276297e-01,-2.785339768046496967e-01
-2.618486699305663024e+00,1.117346894894007292e+00,2.067381382108857579e+00,-2.207285036655558752e+00,3.026316532834487205e+00,-9.141078519048617679e-01,6.079584199518721366e-02,-1.750348505538278920e-01
1.025712096146800256e+00,1.128318657085220167e+00,-2.807188423002721311e+00,1.655767525132544549e+00,-2.649616878782849128e+00,2.631491290727953292e+00,2.686456068122060614e-01,3.150856935018300775e-01
1.198381717547425396e+00,1.245402943624092984e+00,3.778504612258388740e-01,1.150291672621319705e-01,-9.954498550253143563e-01,1.187938748988877080e+00,-4.676061910782682296e-01,4.548362463840230352e-01
1.558022366238992262e+00,-8.065344814150083863e-01,-4.869804146073484219e-01,8.482484101099458940e-01,-7.608585903887687962e-02,2.929541568588659217e+00,3.062929584757709267e-01,4.887883354118141566e-01
2.456750366563176691e+00,-2.684756538834913719e+00,9.458120803801284282e-01,-2.111275054997746814e+00,-8.202601459935565664e-01,2.575471399331441980e+00,1.642352143284687982e-01,-1.026621895525471617e-03
1.152374192997217328e+00,-1.708764860540086028e+00,2.256228523563293287e+00,3.083518771575412210e+00,8.171084171724110057e-01,3.785032384732427424e-01,3.729666383419181774e-01,9.612742345639399555e-03
4.534703467851475267e-01,2.819085126143403564e+00,6.296128065155035536e-01,-1.478909481099445644e+00,5.709143275468893108e-01,1.522652565816119186e+00,-3.088777017218899967e-01,-2.005709851300717383e-02
-2.059832392929829670e+00,-1.561337336062234238e+00,-1.675004346513077280e+00,-1.705065093122207109e+00,-1.448746303822473047e+00,1.549130706187145989e+00,-6.003447889343802024e-03,-2.215495375866762817e-01
7.825772830298443061e-01,4.057603886713834207e-01,-2.130996340471526196e+00,-2.130910073969309426e+00,5.635286778652743855e-01,-2.400670446490065224e-01,-3.685264407067155579e-02,5.142407031356480140e-02
1.051487723516084216e+00,9.031685528397153107e-01,-1.289915141362419471e+00,2.897144053900458260e+00,9.828591625641092122e-03,2.261347362899041258e+00,2.334447346742640761e-02,2.588347564490361408e-01
-1.198885705677289470e+00,-1.857755475354272656e+00,-6.154827253012054022e-01,-2.916584174644219374e+00,-6.762446506942003666e-01,3.427303542640598444e-01,7.271529609088710211e-02,-3.110647047812710730e-01
-1.264090731162688108e-01,5.985737519013079044e-01,2.261916804283901072e+00,1.648168715680122354e+00,-2.593885215743285677e-01,2.480530733208899719e+00,1.849696299435399371e-01,-9.108707736632953855e-02
2.287547856671346302e+00,1.659288900268977685e+00,6.661769637023158275e-01,-2.212225200383040047e-01,2.995175402016233335e+00,-1.740039529042776145e+00,-1.720251745644587049e-01,-2.191056387580513076e-01
1.903225482526061718e+00,1.795400998680854343e+00,2.292537034396139539e+00,8.715582510571939778e-01,6.124721979192546684e-01,8.618706999471932306e-01,6.709325333727284013e-02,3.301800027787978320e-01
1.398233458553064246e+00,2.154714832599421648e+00,-8.595676586664535712e-01,4.801384322433706053e-01,-2.310424972975094970e+00,-9.586364621143177445e-01,-2.236995824362084107e-01,2.637128871385635009e-01
-2.188537691565487719e+00,9.924513251292159666e-01,-3.767845085795955562e-01,1.613812222314303213e+00,1.971916913987450393e+00,2.912282474133017551e+00,6.695906152032751746e-02,-4.538482183525875957e-01
2.742014259730291670e+00,-1.600963308418952957e+00,2.985146586288407455e+00,-1.563058492109282049e+00,-9.908671848624179823e-01,1.554137499335705996e+00,-4.304603569440398902e-01,2.727363689725849638e-01
1.375515485402632798e+00,1.479111486216288185e+00,2.863319055636153188e+00,-1.476639386942351084e+00,-4.128130043323108289e-01,-1.814640587445348174e+00,-1.666580407330169600e-01,5.158095824290745424e-02
2.456520138297784150e+00,-2.101882354108957518e+00,-2.263991423558040061e+00,9.809299953662486971e-01,4.899741218731836767e-01,-1.524600127798722893e+00,7.815069280872588564e-02,-2.178118801140598304e-01
2.872563394344550325e+00,-1.732799954921679264e+00,8.307556508137561302e-01,1.260579233470502380e+00,1.848361358750570282e+00,-1.035999967139864530e+00,-3.640348150862888765e-01,1.424198820034152380e-01
-2.153231558113509081e+00,-3.128897690504304219e+00,1.349680558987250478e+00,-8.554698315662974117e-01,1.492030955120903890e+00,4.493475030012277216e-01,-3.177574355373511961e-01,2.017860499107274885e-01
9.367393047518577376e-01,2.826664818528907830e-01,2.537902436106878490e+00,1.490084758125709286e-01,3.081215277999700852e+00,-7.161078758436558722e-01,1.156206610887669239e-01,1.750557939539908459e-01
2.883018185661364363e+00,-1.848362881201703445e+00,-1.885754228516347331e+00,-1.447904300821345247e+00,1.058441352265285573e+00,2.812688601186644100e+00,-8.539059479307999079e-02,-3.925936802551767413e-02
-2.413996335051576736e+00,2.811852200533278001e+00,-7.225792609720107507e-01,-1.858514263635895558e+00,4.641947464469473594e-01,2.687590258329012549e+00,8.673917536597362810e-02,-2.619897666939520753e-01
1.100790956127955411e+00,-5.595948363004175086e-01,-1.036449290657521782e+00,3.046082387267159852e+00,2.214346672725905130e+00,-2.976321374923308838e+00,2.101849082189636564e-01,2.656197526202829784e-01
-2.370172668453077502e+00,-1.910135258887899701e+00,-4.641430171859197706e-01,2.138791686341180664e+00,1.404400016251401873e+00,1.084645565391046951e+00,-1.949196863658847478e-01,-3.477443324442595213e-02
5.460888416277316360e-01,-1.707772006789470387e+00,1.914574102817073076e+00,-2.012393354743773344e+00,-2.694343412779338642e+00,-2.289027493937156876e-02,2.500891074328377428e-01,7.274381792102345423e-02
2.549719310831592978e+00,1.407259679595785684e+00,-7.252262567827001405e-01,1.086734271152944409e+00,1.488418956895769973e+00,2.791285709035900453e+00,-4.546457957685735018e-01,-1.219189730611892758e-01
1.677867752946132107e+00,1.409869222486491047e+00,-1.602687045703543367e+00,-1.411978453611310469e+00,-1.243580329361591241e+00,1.723357201684422968e+00,1.153615499509116488e-01,3.277454257845934804e-01
-3.075236944827353991e+00,-2.634533766029771407e+00,-1.669605119316768471e+00,1.727658412225268947e+00,3.058904115073058705e+00,2.329906886141740685e+00,1.273182984118155225e-01,-5.491070496666052014e-02
6.002029149370646799e-01,4.787179397381535750e-01,2.571498584983130442e+00,1.731380743981361547e+00,-4.560555642467778448e-01,2.570670826207257953e+00,2.541409443495193932e-01,5.042081490596844739e-02
1.962636284357768268e+00,2.753456729399394121e+00,2.690722142757921986e-01,-3.371609276712912440e-01,-8.778128153177418014e-01,5.096450518302351185e-01,-1.678666023339698277e-01,-4.088916569469085438e-01
1.717626934967866781e+00,2.150967737375695243e+00,-7.186784123215503861e-01,2.061863691855155167e+00,1.272361388398063120e+00,-9.116770298871181843e-01,-4.572063069465481799e-02,-8.005404578243177638e-02
4.292744875303879937e-01,-1.610261888615034387e+00,-1.651377597224591431e+00,2.641500189118770159e+00,3.788669697020585758e-01,1.044600770353159902e+00,3.746623849974272669e-01,-1.658444682339399456e-02
-1.164665467798779330e+00,-6.797376916538562241e-01,5.495999427961617556e-01,-6.920061956419316651e-01,-7.050946514866032189e-01,-2.676220201523582531e-02,-1.625088619327516581e-01,-6.941925828980562985e-01
1.335857755908578248e+00,2.291489687828456745e+00,-9.586836744053082171e-01,-3.120378912360715962e+00,-1.115180223637849188e+00,2.760677170968024896e+00,-4.746778558183053359e-02,1.202998334113357520e-01
2.337382720699745065e+00,-7.606889403460130872e-01,2.731338841923758309e+00,6.261611982768862106e-01,-1.666166160300428523e+00,-2.859655520184982258e+00,-1.730611175177530214e-01,3.692702776058984920e-02
-2.904797867672158862e+00,-2.457240297880907143e-01,-9.123205610590385817e-01,4.549754889553780934e-01,1.754987965883948675e+00,2.826734482923974667e+00,-5.407483670475646820e-01,1.279678246886645221e-01
3.599401491845122258e-01,2.961397539635394871e+00,-1.224726011810577386e+00,1.880294720669771102e+00,-2.421188326748294095e+00,1.906635335376561713e+00,-2.297211478726155220e-01,1.305977980982557241e-01
2.902371152355273765e+00,7.151172544952886234e-01,2.305717879656557834e+00,-2.353777954820131857e+00,-2.308471219571610611e-01,-2.428587160762774033e-03,-5.199105242502473079e-01,-1.753097079036945172e-01
1.671325337258336319e+00,-2.103723225736233715e+00,2.516968046999883413e-01,1.683915232817596142e+00,1.366521900189786365e+00,-8.809440163473141183e-01,1.368895214338570199e-01,3.770750181647410937e-01
2.835995539513862518e-01,-1.798798158984768136e+00,1.808564816420608068e+00,2.747820051389839868e+00,-1.587676854054387299e+00,-6.863406263416567121e-01,2.783827979406019448e-01,1.333294865631170500e-01
9.330661521495331456e-02,-3.020137593618949179e+00,5.067213195982440688e-01,-2.569689267950368894e+00,6.603035642241934511e-01,2.123008084591442746e+00,-1.157022629084968890e-01,4.415001704625171053e-02
-9.171738158251967477e-01,-1.724219250928558766e+00,-6.105654024117694867e-01,1.640847447999284725e+00,1.855675855445823252e+00,-2.815405475653550038e+00,-1.522679397711863558e-01,-3.938872842273443142e-01
2.672176206935809262e+00,7.978483144161918617e-01,8.801254792150867701e-01,2.097101290175354293e+00,2.531869452745564075e+00,2.385391442778830751e+00,-2.796887581894399455e-01,-1.238428921244844189e-01
-2.847616098800621387e+00,-9.344102476119680034e-01,1.166578234190613905e-01,-1.645018268909091752e+00,-1.030806229636050286e+00,-7.824793798451894489e-01,-1.905957327034842330e-01,1.503777369172303868e-01
-2.627085228456286004e+00,1.478046144385373850e+00,2.214017698607948503e-01,4.407120257054986112e-02,1.986034868335075920e+00,-1.950408627096491543e-01,1.791332298530051714e-01,-3.032338737395348094e-01
-1.802932050498699645e+00,-2.394940219463515874e+00,3.503170867536966604e-01,-2.123206240551996693e+00,3.431600234253098236e-01,3.001114948635111190e+00,-9.899267108685033678e-02,9.106353931970728732e-02
2.824148719633821081e+00,-8.537567364687075333e-01,1.026862237575722148e+00,2.533578067826373292e+00,9.009196310717086931e-01,-2.310783169931781789e+00,-2.441475407442252332e-01,5.146958645913424224e-02
-2.227454928423874048e+00,-1.441255045825734715e+00,-1.469103734928869365e-01,-1.001761404633988217e+00,9.381035191368791715e-01,-1.651791178916023561e+00,-3.541892170259990924e-01,2.954202375787822188e-01
-2.626012244776046778e+00,-1.838294501193375563e+00,2.099733764237929456e+00,-2.770486597693139430e+00,-1.316997620919004852e-01,-1.886388934896604530e+00,-1.391281866029361880e-01,8.701836343966282139e-02
2.191453788029941840e+00,-4.587192498892673775e-01,4.008054179722111421e-01,2.113172349437679287e+00,2.307635696244019208e-01,2.266674687994068904e+00,-2.215926632972480825e-01,2.508060682335884195e-01
2.477402826471903019e+00,-9.012071882589776095e-01,-1.879171983774445831e+00,1.959473401297059603e+00,1.098500021691393158e+00,-1.251535804559695153e+00,-1.138560426478237991e-01,5.154543658028887254e-01
-1.715133443024451809e+00,-2.449035315428454762e+00,-1.343931254709338274e+00,-2.441722636159236348e+00,-1.688254075763842010e-01,-1.256215158910509500e+00,-1.401767938347376063e-01,-2.157547250700988239e-01
-5.168501133290024363e-01,3.111933680060134932e+00,2.706181495439206053e+00,1.593611744798364427e+00,-2.377100458249382431e+00,-2.224048427443583886e+00,1.663428592776544646e-01,-8.259481273077033670e-02
3.138973741373425774e+00,2.755135321676114302e+00,1.440281110018519328e+00,-1.764462394306956172e+00,-2.711062690185655377e+00,-2.159384156575843594e+00,1.071915120154382506e-01,6.796156910232872828e-02
-6.159835961700381723e-01,1.767987971678695480e+00,-4.429196872435383625e-01,-1.342281879524775068e+00,-9.162372430398417755e-01,2.827879195818896463e+00,4.899608782286654085e-01,2.617663133639890061e-02
1.693751069442660295e+00,-2.766058042991182297e+00,-3.125678618366101169e-01,-2.308058369383392705e+00,-6.887022815489998173e-01,-2.698743507774807426e+00,-1.546363882282177082e-02,2.094372073189021410e-02
2.388246667548403757e+00,2.496235351883414388e+00,-2.749614064136121083e+00,2.114583698990760929e+00,-6.621559699013337408e-01,1.937333792263246757e+00,-2.850232943512686079e-01,-1.303131680097655287e-01
-2.423109695024920462e+00,-2.688397195573972720e+00,-1.785555291278934975e+00,-2.451610594641215002e+00,-6.212719066603424878e-01,-2.011373832306935228e+00,-1.213585992092225674e-01,1.583140516697588429e-02
2.465595741729519119e+00,-1.117058985797709791e+00,1.969942632142766215e+00,-1.150042920723195472e-01,-4.103971574826603685e-02,-2.635689610008645545e+00,-4.338574383491020647e-01,2.839622015809452615e-01
-1.016279801857161491e+00,1.635091582097798479e+00,1.319357493205713716e+00,1.571053549928884685e+00,-5.824862449846666124e-01,-1.340085663274801497e-01,-1.580371335135420663e-01,5.856329172269345712e-02
-2.536921154289806690e+00,5.370378758240512695e-02,7.884957202916904606e-01,6.861065406842348224e-02,-2.669639252759195003e-01,-2.593343669590922662e+00,-3.640981869193621323e-01,-5.014873964238832915e-01
1.637275909468610458e+00,-7.196182198037806010e-01,-1.581713594718635818e+00,-2.374979224364999197e+00,-2.465270534928312163e+00,3.355027761586741875e-01,1.620224873464726212e-01,3.708933342413422429e-01
-1.098769720594906740e+00,-3.108112154816224493e+00,1.340617715468552795e+00,1.374720553065507112e-01,4.900779603046019339e-01,-1.572416371081557740e+00,-4.037958767747824584e-01,-1.642951939697598618e-01
1.647178665522051944e+00,2.948769805197730243e+00,2.613137692822133040e+00,-7.106214275383178069e-01,3.811779212107717640e-01,2.505718590602795892e+00,1.868272448394986962e-01,2.624621983776894707e-01
1.824013065559690894e+00,2.972962856888318406e+00,2.928527374872522238e+00,-2.203117245616276865e+00,2.227332322022784084e+00,-2.476305117130862321e+00,1.540434027091715230e-01,1.042831266630836889e-01
2.178176001388687055e+00,9.807525112191886052e-01,6.821037087905201801e-02,-3.097498712887710948e+00,3.136342101481426781e+00,2.380655357794000615e+00,-2.836433020383485326e-01,9.635513507780099629e-02
-2.586263605029990309e-01,3.912818759942480185e-01,8.098854259797914068e-01,6.772302354853212414e-01,1.116355327043724976e+00,-2.335403144712164369e+00,4.230334407763478577e-01,3.183208784735558905e-01
-7.212254657867571694e-01,4.060341402358940144e-01,1.886978625089534845e+00,-1.367966048543556745e+00,2.839874451931671651e+00,-1.767976355031844138e+00,3.691165364408016680e-01,1.072530560646295650e-01
-2.579895126658591664e+00,-1.883546833855266556e+00,2.111528469558887622e-02,2.105051377837382276e+00,-2.542937801190983116e-01,2.769034805651441999e+00,-3.371089639385906889e-01,4.074350231539014544e-02
-1.322518076279723065e+00,1.322784183098512756e+00,5.962213430907032929e-01,-2.561160609385626508e-01,1.568121235802165003e+00,-1.355771465356780059e+00,5.166172255681340530e-01,8.736165601657466806e-02
1.506155184229419852e+00,-6.525282258588669393e-01,2.281694301076371723e+00,3.080278498114163099e+00,-1.929828219263208799e+00,-3.080628966849620731e+00,1.055444251347536500e-01,3.057952196584998172e-01
-7.178547624131006444e-01,1.431930671998903115e+00,-6.302504011848624188e-01,2.025864476380422552e+00,2.078079733574978327e+00,-8.445448165548663511e-02,2.291946616825204508e-01,-6.058481527159755020e-02
2.241142857301627878e-01,2.646162227590639127e+00,-3.098672937071189626e+00,1.907620652463276834e+00,2.034620403850611936e+00,-2.841154839270527699e+00,1.605661616049561535e-01,2.222586617496923322e-01
-2.213926786143078029e+00,-2.295538805510846991e+00,1.961133494146976020e+00,-5.757589936976925671e-01,-9.450129486473950458e-01,8.928799514012206728e-01,-5.844388317604558569e-01,-1.613201572337276055e-02
-2.394363837653877614e+00,2.867165491922427201e+00,-3.985272933874615120e-01,1.547026145070945269e+00,-7.209441530835762890e-01,-3.653301995770119603e-01,2.770020339379722363e-01,2.226665000229304803e-01
