# link_lengths=0.2,0.2,0.2,0.2,0.2
theta_0,theta_1,theta_2,theta_3,theta_4,gt_x,gt_y
6.762466870853338641e-01,2.755042172068663753e+00,-1.259554559276501839e+00,1.282561494795751322e+00,-1.696791529566938905e+00,-3.761900620354453051e-01,3.680006989785501448e-01
-3.090039191780455496e+00,3.750224525409762144e-01,1.368091483397482655e+00,1.752564534961837950e+00,-1.648196172961693406e-01,4.058792934938035279e-02,-1.614454032092030589e-01
3.901490238928979615e-01,1.882539862338872716e+00,-4.981952830467570870e-01,-6.482489570579215155e-01,-2.270194447558176343e+00,1.841904644068733943e-01,4.231601851386945223e-01
-7.165891253441540876e-01,3.038575358061536669e+00,-2.355643661659156507e+00,2.132174538068491998e-01,-3.025352407343937955e+00,2.196656709724239542e-01,-1.449982089162066973e-02
9.102250018011899257e-01,-2.243243213072543263e-01,2.893372002853249469e+00,8.239123241726282743e-01,-1.487926891512811434e+00,-1.594232710398646446e-01,5.420074162738199725e-02
8.902624567129260313e-01,1.602037304517634375e+00,2.419815934552499215e+00,3.121893168388768736e+00,-1.752029373749337093e+00,1.704081842877812336e-01,2.768744836316752722e-01
1.952682915929819352e+00,-3.078517390159238865e-01,-5.095907519739890645e-01,2.172802767978903482e+00,-6.635998463149186399e-01,-3.779698676519828160e-01,6.286196798823413534e-01
-1.442691060103295841e+00,1.750458768746812055e-01,-3.057401680666076871e+00,1.875507663717309370e+00,3.972626181373395404e-01,-2.368946820890026062e-01,-5.089439851199955012e-01
-1.373622714714792581e+00,-2.590414542644051465e+00,-1.676721098752768535e+00,2.302542597992331963e+00,-1.093534937892806536e+00,-1.883180352166629878e-01,3.015130047346527009e-01
-1.006255054492534828e+00,1.249468474445345478e+00,-1.546512597486011220e+00,2.998456132905458205e-01,1.620511014810722017e+00,6.245787092226555703e-01,-3.666282075448021871e-01
2.564660969709050775e+00,-3.106795601351892699e-01,-1.834863714977333693e+00,-2.462864482704246960e+00,1.947365365707284468e+00,-3.222854632909805117e-03,1.483030126936999427e-01
-2.629245380089520800e+00,-1.332102463681832383e-01,2.657003266306102063e+00,1.626049524852697381e+00,-1.987427762808256393e+00,2.740834308655920593e-02,-8.338368134556396749e-02
-7.985674115256431449e-01,2.553033223261182982e+00,-2.018965524831087155e+00,-1.513195400071988495e+00,1.025062414994518889e+00,4.009568974104210648e-01,-3.313677899928747506e-01
1.071828591236483774e+00,2.426559531064556907e+00,7.927102013387692381e-01,-2.683154278871933140e+00,-6.809391779441744674e-01,-6.086940417190890573e-02,2.830755252891998253e-01
2.508510546044447231e+00,5.790620456901365287e-01,-2.611446022805536948e-01,5.083530031281773276e-01,9.974921201574886709e-01,-8.215839310392226702e-01,-3.300226777236692222e-02
-8.758668765838084624e-02,-8.802140867656640388e-01,-7.311774304916878187e-01,9.618222412879795513e-03,1.846575821493635416e+00,4.609657631545753809e-01,-5.478643510352901869e-01
1.503981651111065965e+00,1.012357992187973288e-01,1.000585182531663619e+00,3.189644980050325707e-01,6.551011635515116005e-01,-5.419170029196640481e-01,4.596897480782859424e-01
9.935892857871309047e-02,1.600341902044711162e+00,-1.121348752285736161e+00,2.384945694290632190e+00,-9.738925736867649618e-01,6.264947960551169037e-02,5.457101310238571257e-01
1.671820814628288687e-02,-5.088693480398216451e-01,-9.380434956131802338e-01,-1.172000223554627851e+00,-6.273475808225486006e-01,3.343290645026128494e-02,-3.743440361530491201e-01
3.108354621513027105e+00,6.160889774043885048e-01,2.223109196869096138e+00,1.331922905107581379e+00,-2.255317901568284711e+00,-7.995918444758963461e-03,-1.917745107605383914e-01
-1.456951386199827780e+00,3.104693975134593664e+00,-9.838561715215599079e-02,1.911202730074620604e+00,1.793517519899954671e+00,-7.516200527079884564e-02,-3.342814614681269281e-02
2.621169196220468400e+00,5.747355718352542553e-01,-2.933352571209209003e-01,1.703999537672212128e+00,-1.203961394108955973e+00,-7.818909919644081441e-01,-1.145503568414481255e-01
1.339523212893597659e+00,-1.966202992846370901e+00,1.462600053843406300e+00,1.602289813719619538e-01,-1.057240036176994025e-01,5.764622742309701842e-01,5.491108127930488525e-01
-2.024706770941029355e+00,-2.876437280077239755e-01,1.697615773170336517e+00,-5.509900602628792221e-01,-4.796201984753269976e-01,4.522641034196778209e-03,-8.258395192761621706e-01
9.280558727336467584e-01,1.153680696391311322e+00,-5.474037131400302236e-01,-1.678298274729584261e+00,-4.816598552355482177e-01,3.894202103732423703e-01,3.886007397429164234e-01
-1.708197866101103024e+00,-1.649572394080923265e+00,2.497698270134383058e+00,-1.677270014366931683e-01,-9.004104554715923747e-01,-5.889173261839113216e-02,-6.653871562582943655e-01
-3.102569570863592308e+00,-2.364770033074994782e+00,9.038912145114474939e-01,-5.492408613310906240e-01,-7.278329501006561841e-01,1.661865005395242734e-01,6.055024925028241745e-01
1.209928422639167778e+00,-3.135551896524514159e+00,3.356316234012139965e-01,-1.494128954910064477e+00,2.788209182108047024e+00,-1.106970181376334961e-02,-2.701967569590774110e-01
-2.397943445088555947e+00,1.351681511930507007e-01,1.829216009038877822e+00,-1.497236658721020852e+00,-2.285010456578938864e+00,-2.590573107133066766e-01,-3.847495220910206459e-01
-2.147233656533960922e+00,2.854829410252789579e+00,-1.827897524786671779e+00,1.624607099872381610e+00,-1.896252969200063143e+00,3.407408643833901296e-01,-3.178965676144492325e-01
2.065410948799669022e+00,-5.792980083922811829e-01,-3.072437820341109127e+00,-1.408226187409538976e+00,7.959873506445829250e-01,-3.964372694770626482e-01,-1.583286632869207455e-02
-2.705956053713105547e+00,-3.004952968148286274e+00,1.038355709899422052e+00,2.699919881913315223e-01,-2.437297304966294043e+00,8.767334360323644771e-02,3.085575006566750322e-01
-2.366252956076934755e+00,1.519537167488064888e+00,6.514037815881428273e-01,2.936812414012499595e-01,-3.466059315611635938e-01,5.787527240868013401e-01,-3.581249195836990751e-01
2.090556178264977305e-01,1.910579281260551099e+00,1.431940967060350900e+00,-8.370896414861896950e-01,3.001052489412170843e+00,-1.055192945298856211e-01,1.077325867825872918e-01
-2.710434283910359010e+00,-7.827471428645269569e-01,3.780931255821293746e-01,2.617929540369782870e+00,1.843221000711182889e+00,-3.490338892214796540e-01,7.957766972057940535e-02
3.299713361791991595e-01,-1.642597220409474090e-01,4.510454783686475011e-01,-7.332650771656328281e-01,2.470960636898047014e+00,6.070915689573552765e-01,3.318911437860719849e-01
-7.602221750758531016e-03,9.947648502899930634e-02,1.704042751659328836e+00,8.756443329751126825e-01,-2.625662363383271192e+00,3.759844682111997960e-01,3.115414319066743265e-01
2.901215939758471585e+00,9.290268799431116165e-01,8.354621405317121940e-01,-4.966384892007318363e-01,2.921276272540800356e+00,-3.230896746568945321e-01,-3.060017885382103620e-01
2.124854536327327459e+00,-2.103419051872227108e+00,1.596351606961718517e+00,1.114323782842219224e+00,-2.335960020046920160e+00,8.637599705021488383e-02,5.309460970650162759e-01
-2.163642841325097432e+00,-1.885374405915791751e+00,-1.022789944919518135e+00,2.475911991309026838e+00,2.587872999559064802e+00,-1.355138127361060763e-01,7.352639543149240564e-02
-5.100721028325403417e-01,-2.107457492223593576e+00,-3.898235157090828018e-01,-1.992498503139687349e+00,-9.132539106993275979e-02,-6.615453750749980544e-02,1.531201843040991550e-01
-1.378205075743939689e+00,-8.719763959284496657e-01,1.785913418087998750e-01,-2.505077240804825855e+00,2.131203174557215974e+00,-3.639339666734931478e-01,-4.574240516645018406e-01
2.576274602592936169e-01,6.876258850271943501e-02,1.703533975769766506e+00,-1.820732741435212354e+00,-1.980124854222336861e+00,4.500864361243979150e-01,1.398963564593831976e-01
1.466997289046511277e+00,2.815178858314765442e+00,-1.729211606918661381e-01,-1.479621429847274738e+00,8.978969627567270351e-01,-5.357820092431400116e-01,-1.248726706315063384e-01
2.931737951874429093e+00,2.179214086449194454e+00,-2.613782246104682905e+00,9.640598387251868573e-01,-1.290904040066223946e+00,-5.806033637101063460e-01,7.976293980099405379e-02
-2.173684449736961177e-01,3.121264861344938524e+00,2.064188911324412956e+00,5.870109062326656080e-01,2.925714945506841858e+00,8.347438320675037993e-02,-1.606474063395710306e-01
8.281413088826616864e-01,-8.159651596636732229e-01,5.851561070535322706e-01,-1.401997208057031763e+00,-2.434763373548294307e+00,4.402291702921228289e-01,1.376743069588053092e-01
2.806614817053272759e+00,3.021611964389069094e+00,-2.119339712034793877e+00,2.815551863819157674e+00,2.116859167650986251e+00,-1.253837914882035831e-01,5.932802134017306495e-02
1.920157055643281652e+00,-2.057116676113892595e+00,-2.532537423558578471e+00,-1.908379940576216960e-01,6.617435986563746653e-01,-3.580695291970139582e-01,-1.477164787604488827e-01
-4.976158206488916491e-01,1.718531305479173099e+00,-3.120550206361087930e-01,1.653036212193488730e+00,2.072977483778603691e+00,1.844175103072407951e-01,1.603315841765341199e-01
2.066671462866804809e+00,-1.685000330897984400e+00,-1.094641491206849171e+00,-2.544178027429380151e+00,-2.209486705411000784e+00,1.800145698962651308e-01,2.884055456894867309e-01
-2.708639732242690279e+00,-6.259337728039726656e-02,8.925167982986952353e-01,-1.595401599120551905e+00,-1.505490363912986851e-02,-8.056851870664397675e-01,-2.134830151700644052e-01
1.202437993433539631e+00,-2.455266160448727586e+00,-1.164008150227946237e+00,5.328103443886291757e-01,3.964980983559973637e-01,-6.017997390263317425e-02,-5.255568931381114917e-01
-1.013884960221498321e+00,-1.301388210908854592e+00,-3.023489572765395650e+00,-9.379218904025643511e-02,-5.912240396454953029e-01,4.126484604639094611e-01,4.680549252595429810e-02
-1.654997309368228420e+00,-1.931777755071285352e+00,1.509196466473579079e+00,5.716265700766616220e-01,2.107905831872042057e+00,-1.165940834472644350e-01,-3.743579774483716260e-01
-1.649702575965272144e+00,1.646964125110847554e+00,4.247033917200950803e-01,2.357511739819187824e+00,-1.419639039347734721e+00,2.215411822547785070e-01,1.484022519159919895e-01
5.102398617305747841e-01,-2.504913887443010356e+00,-1.983559663962848996e+00,-1.653272909155777404e+00,-2.188327246901968337e+00,1.241153875695184400e-01,-1.472249449468090998e-02
-2.376114403467213254e+00,-2.584718698548318816e+00,-2.301841135490450441e+00,-2.235433468721597094e+00,1.253151747349696699e-01,-3.827339286259011097e-01,-1.064992598165123983e-01
4.457956380764298565e-01,1.991718524004815194e+00,1.013224512773851949e+00,-1.679978747836775366e+00,-5.018792479076781277e-01,-1.427636294255625882e-01,5.418209596716607734e-01
6.515992428875394538e-01,2.971545819073178052e+00,-3.093727475683987205e+00,-2.300246760194234241e+00,9.715336123853992589e-01,2.540899313641440393e-01,-2.097182533960998962e-01
2.708699188474184005e+00,1.993496894825647736e+00,1.534556922575399440e+00,-5.487276953182576023e-01,-1.504654332003782846e+00,8.086934692618578946e-02,-4.101617785502979507e-01
-1.465271445285042606e+00,-2.989194318641088532e+00,3.125483122563265326e+00,8.849207293695124932e-01,2.488299765752636006e+00,1.073564373953166673e-01,-1.076054903066324120e-01
-2.970361074872637897e+00,-8.465630592679485034e-02,1.742519956201102893e+00,1.177438513698035649e+00,9.364189033912504456e-01,-7.914047091906489806e-03,-1.280069698901917796e-01
2.622432779768249844e+00,-2.229530229247873585e+00,8.246799054790843186e-01,2.152893111181084507e+00,-3.924776062609738325e-01,-3.118176553040131749e-01,3.506528721011725191e-01
6.684931217208811560e-01,3.140578860860632204e-02,2.236124034977382991e+00,1.391227497467689922e+00,-1.975817694933459157e+00,-1.017400530721336155e-01,2.503577696871613911e-01
2.349850614516365788e+00,-1.482515746544942781e+00,-6.165013122980811389e-01,-2.021074275508681684e+00,1.158333292746736021e-01,1.262643838621279602e-01,-5.085718542720743529e-02
1.933707351363255889e+00,1.536830398558535649e+00,1.692085475335938227e+00,4.793594585063147839e-01,-1.701522519286037927e+00,-1.524692086007226055e-01,-3.206497839768799318e-01
2.281043728612725197e+00,-1.700669262188302611e+00,-1.731260429304110504e+00,1.177824565381960120e+00,5.045254452711924742e-01,4.907235616312354276e-01,1.854287121903623325e-01
6.723178519108197193e-01,8.936844364700640142e-01,-2.180348593465886164e+00,2.367992423867506524e+00,-7.612327951311868013e-01,3.938325452580129782e-01,5.734084680854155680e-01
2.096071403514102371e+00,1.176500384285036560e+00,-2.452172142622797146e+00,-1.057339100832122902e+00,-2.317696971491151725e+00,-1.343051783723173409e-01,1.354883105845958169e-01
1.605240118756735335e+00,-2.792537040115514735e+00,-2.158824595257164969e+00,-1.100198239191930050e+00,-2.886806345117694406e+00,-8.094888298323719977e-02,7.451398608796294676e-02
-1.458655104058622420e+00,-2.261115285879997661e+00,-1.916483515823931283e+00,1.032408287747083264e+00,1.593362089702537787e+00,-2.054728616786318518e-01,2.037803665449677282e-01
2.984983872474657574e+00,-2.427524795385562761e+00,-2.646403527973717473e-01,-2.505796692170052076e+00,-1.164677042229440351e+00,-1.505872191254353787e-01,8.134764128098756486e-02
-2.855163672764418958e+00,-2.294226638227642390e+00,6.177938010903396560e-01,2.915176338349074747e-01,-2.519624852173643070e+00,-5.643820241880698196e-02,4.078058613772114205e-01
-1.021601067150830211e+00,-1.155473467256864284e+00,-1.704635236829974199e+00,-2.142966328061636005e+00,1.448445560461273374e+00,8.966502497685623074e-03,4.920788457128133508e-02
-1.936613356744806946e+00,-2.170831654158638546e+00,8.567389142337100694e-02,3.072113881541563174e+00,-1.116014164950303478e+00,-2.912803622229518941e-01,-2.067378788601018924e-01
1.642935294506118638e+00,-1.850807036547783557e+00,-3.047436300676436449e+00,-1.025972430788697487e-01,7.392940449548075499e-01,-3.860349709536358143e-01,1.239312111914187969e-01
-3.070032037813970938e+00,-1.372116614730317652e+00,-1.698304701302560504e+00,8.392606394090762478e-02,-1.741155475202172509e+00,1.512238761709347457e-01,5.215233351595052746e-02
-1.093560612601387483e-01,-1.859600448948316664e+00,5.415188694966763805e-01,-2.327042112532142326e+00,-8.081325359070392622e-01,-4.360727573849447480e-02,-9.132399116030354147e-02
-1.965374694476910822e+00,-2.895802636617749393e+00,2.208908275287010170e+00,2.867198901582304948e+00,-1.515609569235254916e+00,2.500103470534680017e-02,-2.309394358258942404e-01
-1.868278012084481743e+00,-2.186185075850828774e+00,1.342002401642720777e+00,1.641550143609348034e+00,-2.947021186409603644e+00,-3.949121775681941338e-01,-1.380266521799526358e-01
6.548648612485923337e-01,-2.003680828431902761e+00,1.383876129058577931e+00,-5.046383354760868301e-01,-2.724242918594817375e+00,3.811600724576482691e-01,-1.463327556177375088e-01
-2.653909920795980426e+00,2.472929956218364644e+00,2.847887461830399758e+00,2.023347134113942403e+00,-3.016045510152926656e+00,-1.829102119061093157e-01,-3.932251862887256588e-02
-2.776964555757954756e+00,3.694970055480877313e-01,-1.786889037757953602e+00,2.399092820660218450e+00,2.222813381638458097e+00,-2.968895881618224264e-01,-1.436030252904003657e-01
-2.104249653070100479e-01,-2.141397957399406415e+00,1.290157441532781668e+00,-2.855941967576529628e+00,-2.427383031130178725e+00,2.091463904070312851e-01,-2.307120591044945213e-01
-5.063135416180615245e-01,-4.922224497829050804e-01,2.648056380106956098e+00,-1.281119403830939252e+00,1.354815318837682803e+00,4.237005959610252170e-01,2.039595790468209935e-01
-6.918536121738960709e-01,-1.130153564243287168e+00,-2.118764878106675020e+00,-5.192906084013322321e-01,-1.218920785704775689e-01,-1.111058628831341766e-01,2.140092159101160685e-01
-2.846836017992120382e+00,2.792564098842941434e+00,-1.031842907951661559e+00,-2.372188262907286127e+00,1.693648055111639295e+00,-1.270660953071696131e-01,-3.798803086094561521e-01
2.312036118307849719e-01,2.815540533817713964e+00,-2.510600129873906017e+00,-1.285468343087034837e+00,2.246666386559291517e+00,3.286216679901262094e-01,2.301679450671856308e-01
3.107013326667999564e+00,-2.798477910312174632e+00,2.243363691291833995e+00,5.588303574792439221e-01,-2.429667517359375140e-01,-5.680000072195015015e-01,2.391242541197760585e-01
1.015240795630274029e+00,-1.245595982130800916e+00,1.477018626492885289e+00,2.056476064280909455e+00,-2.740849930783675781e+00,3.357089420368218335e-01,3.882982057154764077e-01
2.117873546912409921e+00,6.987560800369512215e-01,-2.267905872606503337e+00,1.405542279785565896e+00,-2.336209641863107311e+00,-1.217267036701796812e-02,4.499136868086008323e-01
-2.101327312655644874e+00,-2.973337853785631424e+00,-2.197395927885662292e+00,2.291298730154063712e+00,2.905047453208077890e+00,3.589375683556433883e-02,-1.347729872226513248e-01
9.016453168793123751e-01,2.440078602146974696e+00,-2.132317282277875314e+00,1.398388828892154656e+00,-1.584737002515919757e+00,-6.925391370910657929e-02,5.766935286744769851e-01
2.284300934193686849e+00,-2.355710724377503951e+00,2.927201419609856359e+00,1.272641380156750657e+00,1.842800385515508843e+00,-4.321292064431148106e-02,-3.491106179989750258e-02
-1.303007487299184808e+00,2.166262520986868445e+00,5.866327074680230957e-01,2.701873487787611161e+00,-1.716044651999860671e+00,-5.151606687304770282e-02,1.180165402825188725e-01
-2.458727400519586936e-01,-2.802295115088033306e+00,-1.111398499741564905e-01,-6.355452368943832475e-01,2.435473571670240034e+00,-3.219635747974620155e-01,-1.377867289415863339e-01
1.314861012834547260e-01,-2.701775960110933017e+00,-2.556457086856766647e+00,1.769640159279711966e+00,2.768441577711731050e+00,8.151784350590039752e-02,3.287048799116895625e-02
-9.130491778254934410e-01,8.550076606793886036e-01,2.054735058516513391e+00,-2.838160272458590150e+00,-2.644479444294964843e+00,1.843179276359913354e-01,-6.934901595706988164e-02
-2.341041082180352895e+00,-8.746239640380202296e-01,-1.132227461258353163e+00,1.577165755358957533e+00,2.287153707899642008e+00,-4.193444566429644915e-01,-1.073600613051961805e-01
-1.688471815135067278e+00,-3.251015431383281751e-01,-2.812568637980233266e+00,2.809008788247036037e+00,-1.976164196715155086e+00,-3.045424403786535228e-01,-2.105484846592892978e-01
-2.394080035730869582e+00,-4.296808464992318832e-01,-1.943118392670509120e+00,-3.050752378047077329e+00,8.665311458305335890e-02,-2.939597732465931701e-01,-3.971185240195546085e-01
-7.992997335574303364e-02,-8.389403601745537564e-01,-9.408901453677032123e-02,-1.848372785972807186e+00,1.894314954389311190e-01,5.603740450840843934e-02,-4.904762822419126422e-01
-7.350184042021639108e-01,-1.700460686563641577e+00,2.961883957342000606e+00,2.403327797139856337e+00,-2.294481375498084841e+00,1.345658063072779076e-01,-2.679139480052050715e-03
-1.394751709024655950e+00,2.306124516940629476e+00,4.945558713801041506e-01,-1.230805713683089886e+00,2.118995561701320973e+00,2.549492517164730909e-01,3.432163422432806810e-01
-2.537323790889136621e+00,2.468736298310259869e+00,1.629537486649446087e+00,6.170921104620319397e-01,1.927071648185005870e+00,-1.913325053579889579e-01,7.265480756020836761e-02
-4.033007882355166274e-02,-2.111542638757908819e+00,4.631032975003819274e-01,-1.626849014298925811e+00,2.344349549674801025e+00,-1.761601181601442356e-02,-5.043388599009993589e-01
-3.611799706822114153e-01,-1.231089883670903662e+00,-2.854703663978473305e+00,-5.376881098290269279e-01,-1.039881908422272794e+00,3.774715471148618606e-01,1.661531580469436942e-01
1.528505729998255624e+00,4.224381866749937764e-01,2.152325336179662152e+00,1.562197024750668461e+00,2.129311670307401982e+00,-5.310898168956164692e-03,3.053269086678138677e-01
-2.431317986883823057e+00,1.082369756901592872e+00,2.624661602423019602e+00,-2.959075898734874865e+00,-2.220823248592568522e+00,-2.165413066138096587e-01,-1.947257787645220728e-01
1.458955325103089784e+00,-2.399918735969548855e+00,2.136191582755638585e+00,4.468901040972439453e-01,1.170681760987239528e+00,9.944895322068186827e-03,4.872567949061013537e-01
-2.066787897793439299e+00,-2.260581745524025354e+00,2.660346815437622858e+00,2.994726014462898434e+00,-3.019756323924186692e+00,-1.655626021273344795e-01,-1.940278390828597266e-01
-1.059216931585725163e+00,-1.037275808288480317e+00,-1.289293629301116795e+00,-9.288660793029923646e-01,1.352264047991660334e+00,-4.707822873873248604e-01,-1.502959184357463285e-01
5.387318535882710258e-01,-3.816527354544190231e-01,-2.926322327216577257e+00,-1.772816765157334773e+00,1.605265477912439565e+00,-4.680708439913167096e-02,2.175672928051076982e-01
1.717820945196309346e+00,-1.211513294308584898e+00,2.184282347381025779e-01,2.642442095256899215e+00,-2.545281211787107090e+00,2.365779853508465369e-01,5.291724294932338424e-01
2.883665469740252618e+00,-3.025083946117910205e+00,-2.249434688125616866e+00,4.432159601945553362e-01,1.006211520182660024e+00,-9.748741603069070727e-02,-4.612560565255110490e-01
-4.847529280114026839e-01,5.130056787544301500e-01,1.545724449156243629e+00,2.103021240471585784e+00,1.594472009613139285e-01,5.060012985520123685e-02,-1.176416871855081314e-01
-1.752881704300950139e+00,-2.690600191208115000e+00,-5.973293054797914614e-01,-1.794795541130352001e+00,-1.410131641569349670e+00,6.904697261889007620e-02,-1.043687408284177248e-01
-9.416884137996124338e-01,2.690583293064040760e+00,-1.884699192083717056e+00,-8.504496533667134095e-01,-1.298776414915150390e+00,2.597673696027519852e-01,-3.098635163041937313e-01
-2.662677683613766000e+00,2.018469074781924277e+00,1.007893891965944810e+00,-1.388066189905491354e+00,-4.888616926975464239e-01,2.847643979645300139e-01,-5.116796711953079946e-01
-7.393413261121484226e-02,2.178893498694801423e+00,8.463868931217324310e-01,-2.166789427239122823e+00,2.672497759230719083e+00,-1.473524248447141416e-01,2.744370147222447986e-01
-1.418875665196321023e+00,-1.108836808686862518e+00,2.773550884925303883e+00,-6.569532746619533015e-02,-2.405443683802193533e+00,1.357807161762245030e-01,-3.870671211654164168e-01
-9.325101928934915740e-01,1.773508791783110716e+00,-1.916710032788171425e-01,1.780255524450344851e+00,-2.647330509442066937e+00,4.556730835238221866e-01,1.968335631464215307e-01
8.806169301929491766e-01,1.606042051698940654e+00,-1.188020749839421741e+00,-6.434224589460955102e-01,-8.274345773480260569e-01,3.781042701967716191e-01,5.562786136614307209e-01
1.065160643811155161e+00,-2.648288720647871575e+00,-5.679166477451622619e-01,-2.344144982878731742e+00,-2.867950701812675973e-01,-4.443107526912986466e-02,2.025400601696722425e-01
2.075089764069522502e+00,-5.833395207385181358e-01,-1.697701341118669882e+00,4.950704667732819253e-01,1.091805468203110863e-01,4.909717593055062390e-01,4.681710969299954783e-01
2.040219381545323785e+00,-2.295003308489665717e+00,-1.816203917196156370e+00,-1.893105876738694793e+00,1.342073565057630091e+00,-3.025339195510441392e-01,-2.713778777254927110e-04
-2.385808645292490482e+00,6.202819748054366755e-03,4.254287900752706797e-01,2.572847287960584595e+00,-5.596495741202973662e-01,-2.469719219407889854e-03,-3.329372364029730691e-01
1.001465006007753011e+00,-2.929918482056086404e+00,1.504800593226535810e+00,1.242304699404607859e+00,-2.893736927755816701e+00,2.601206281029844747e-01,-1.301688045969063567e-01
1.725468438395871829e-02,-1.574135261272004760e+00,3.085268978300175213e+00,-1.773556169224312029e+00,9.534042676599705501e-01,5.571536961879104410e-01,8.484557540853057689e-02
1.578517258371104681e+00,3.997227897765198712e-01,-3.752929033570722162e-01,2.722593102542896659e+00,3.101919706533475818e-01,-1.779966703026610586e-01,1.988848665827749884e-01
3.317787306050212770e-01,2.543618714425136318e+00,-9.115718948963933421e-01,-3.103411756742249672e+00,3.110372182093002813e+00,-7.474821788135015133e-02,3.050290767740330145e-01
-2.609234399404121607e+00,1.723643520085109238e+00,-4.084786060821241627e-01,-1.157937158866094940e+00,-2.789997934813714053e+00,-4.437594768822292202e-02,-4.034054101282934512e-01
-1.576320951732213649e+00,2.449863639859399811e+00,2.714327727072432417e+00,3.006152253599865709e+00,-3.037008997572759661e+00,-4.566769466067005512e-02,-1.525412463433364341e-01
-1.782754525442201476e+00,-8.421339089950019563e-01,-1.741884066503927686e+00,3.660241519308189417e-01,-2.882355953626949407e-01,-4.965095570725180929e-01,2.276430587072930944e-01
-1.418777568306809345e+00,2.792618036257427327e+00,1.528554813527019718e+00,5.943526645839223299e-01,8.155826235658074630e-01,-3.902948438152343824e-01,-2.079303720341287853e-01
2.071455573095739133e+00,8.207038159999742177e-01,1.630586548140729342e+00,3.058032198782849598e-01,1.571475670181734507e+00,-1.056967313374484740e-01,-1.469275198571330376e-01
1.091675606999102932e+00,2.039002691050688654e+00,2.941888456049370326e+00,2.011656144249762690e+00,2.530370926208783011e+00,-3.221656301062936212e-02,1.469121552722616186e-01
-2.914699549443091620e-01,7.091291431765593956e-01,-2.294452430643074692e+00,-2.939544078774259273e+00,2.890781506803965506e+00,2.654031810640102851e-01,-1.556826922833247362e-01
1.753954523014389366e+00,1.687691830763180079e+00,2.341329958890834284e-01,2.247741317465070665e+00,1.752700591755300685e+00,-1.770597740795829267e-01,1.621684981224192357e-01
