# link_lengths=0.35,0.3,0.2,0.15
theta_0,theta_1,theta_2,theta_3,gt_x,gt_y
2.559969497007450023e+00,1.692623066658158315e+00,-2.995303726578312009e+00,2.214157486863065571e+00,-5.058139617677043232e-01,6.510632180609814135e-02
9.551889997325755388e-01,-1.152969786307420419e+00,-1.781373632490861336e+00,-2.576693040486965458e+00,3.934545426291479742e-01,1.914108961960415412e-01
-2.069982701642687495e+00,2.913307998442609126e-01,1.826250207656833879e+00,1.992066103494108731e+00,-9.746564649088385046e-02,-4.575049091092220355e-01
-1.464243342293571670e+00,-1.967846336690450837e+00,7.698036104643022348e-01,-1.850360617217861048e+00,-4.574329700029639012e-01,-2.073016117848735518e-01
-1.901721009843658106e+00,-1.571925260361558330e+00,1.184749614373256321e+00,2.297377960365825089e-01,-5.993017843044705639e-01,-5.162910037188622736e-01
-9.839995018818923356e-01,1.752988888643066900e+00,2.170505819561166838e+00,-8.120452819816481593e-01,1.341961909323898805e-01,8.467041376390968543e-02
2.618972406735600167e+00,3.063501484143569265e+00,1.685783227971575648e+00,-2.774409992589082830e+00,1.983030073160006734e-02,3.305453685809117692e-02
1.341377193178683314e-02,-4.207437314389568250e-01,-1.367361390763081719e+00,-2.730564974214857443e-01,5.160650729200570996e-01,-4.432699119280975597e-01
-1.912698629993354382e+00,-2.980690264743225182e+00,5.527198769419534585e-01,-1.260647831571802824e+00,-1.952820910424664380e-02,2.462352762110011362e-01
1.172465392123841710e+00,1.746891794831748612e+00,2.278613061235208903e+00,1.323865234159597115e+00,8.222921625197589235e-02,2.472995146193843474e-01
2.639382993732906968e+00,6.620940248488924595e-01,-2.276685096429367672e+00,-2.588840874480184073e+00,-4.980886353650532117e-01,1.416406658083097792e-01
3.121762296881707144e+00,-1.392775110443370767e+00,-2.456669261992661113e-01,2.756525263354183686e+00,-4.479907220472629792e-01,3.688675942230127403e-01
-1.560481832228272969e+00,-1.102994069587963644e-01,-1.474387277249413764e-01,8.835275525244385975e-01,1.379299520589488681e-02,-9.630548634567701605e-01
8.349678561369788810e-02,-2.801746243721929375e+00,3.012449309683606025e+00,1.045683222377971511e+00,3.010013626905713169e-01,1.099601918868484962e-01
-3.081102072409701353e+00,-2.255338294004238353e+00,-3.129793867951171205e+00,-3.088929079392522148e+00,-2.093783111550006071e-01,1.857464434942056319e-01
-2.716365623412928976e+00,8.538298716005092714e-01,-1.964486800315759618e+00,-2.530641824435061693e+00,-4.103616012587418260e-01,-3.162685313533535880e-01
2.642682856567228455e+00,3.898366634465371128e-01,-1.681943295850985010e-02,-1.173591427569510071e+00,-8.441704727488690274e-01,3.697461366846259700e-01
2.107434458343902861e+00,7.437835863091644129e-01,1.400176758656898279e+00,-2.251918654918695140e+00,-6.176966730108652825e-01,3.439998094085285896e-01
2.525309272477385569e+00,3.083580785951426151e+00,-2.654233374701180814e+00,2.398632057166378395e+00,-1.580952892997462000e-01,-6.806578029724255630e-02
2.920422175984128010e+00,-2.647046027579346816e+00,-1.873802808251240792e+00,-3.043465614262389263e+00,-6.880668068189162156e-02,1.075112738755940600e-01
1.391050014995550477e+00,2.357941307328753844e+00,-1.927701234010418707e+00,-1.708212575054272042e+00,-8.430208197992627994e-02,3.838247055150941223e-01
-2.033368164684679513e+00,-3.112424732233546987e+00,-2.148179464542558925e-01,5.911134938999929034e-02,1.738980637975260368e-01,2.431917400790979400e-01
-2.340470765564859335e-01,-4.851692555967637155e-01,4.506233926796734401e-01,5.518900641497950232e-01,9.030040999502298993e-01,-2.899558317294591014e-01
-1.089371228572989292e+00,2.137045614626266854e+00,-2.559409730301117847e+00,-1.491260637290406255e+00,1.751847676120019959e-01,-2.707127511475685977e-01
1.281095350953127543e+00,-9.311869890011799100e-01,6.242233226206925778e-01,-2.091711942596813145e+00,5.598604119736930729e-01,4.688451115880946651e-01
-2.447738914681622191e+00,-2.402343314564515886e+00,1.852005835288957236e+00,8.025025799428098239e-01,-5.135793295189746699e-01,-7.693485826210801071e-02
2.948931035207857043e+00,2.149623724110077738e+00,-1.540264762982963553e-01,1.915819748859494354e+00,-5.881841360902947957e-02,-3.236808369929656815e-01
-2.355583735591593175e+00,-3.114541059699187375e+00,-1.992523880218116661e+00,1.730907189740491070e+00,1.628969155861066387e-01,-1.360129382240231610e-01
2.314299190228433112e+00,1.906618863472417047e+00,-1.971607408229715031e+00,-3.363014616184214489e-01,-5.543449404173099726e-01,2.901472077113074199e-01
-2.393122979736211686e+00,-2.200618275994385087e+00,-2.315681905554269004e+00,-1.466568881278006886e+00,-2.047126876271090912e-01,-1.875334101788622143e-01
3.664465939341368106e-01,8.523679282774554444e-01,2.522773925221801328e+00,9.441205266108774197e-01,2.611207597906721189e-01,1.441380531993311231e-01
-4.409752577625565273e-01,1.248873130079137361e+00,1.813400451858040441e+00,-2.420156361672789025e+00,4.972646578029582543e-01,1.968586467142493246e-01
-3.608868795130741880e-01,-1.878837493472039100e+00,-1.113924155315274334e+00,7.554674271636083738e-01,-1.825017220164517062e-01,-3.943973413806928230e-01
3.615650656015070297e-01,2.850224844103077082e+00,1.550774471170956126e+00,-7.764809029429731169e-02,3.401985047819226088e-02,-2.469250894355868864e-01
-2.515218756299711256e+00,-1.161519618802904219e-01,-1.983272812934313123e+00,-9.008716371689526881e-01,-4.569346972681701535e-01,-4.847064252658803141e-02
-1.853936636743283017e-01,-3.069379308847208776e+00,-5.055825766841159918e-02,-2.353509249138157067e-01,-2.896154950719801446e-01,6.025345371796349270e-02
2.201631367798921879e+00,-2.638072704480999509e+00,3.072361877910932293e+00,1.894295512186230823e+00,-1.367031053223212445e-01,1.051834793260829071e-01
3.102334884807881998e+00,-7.633166305545491248e-01,-2.580386680408364164e-01,-2.798206201125394532e+00,-5.428103229539370522e-01,3.054173261102570702e-01
-2.541580147821081770e+00,2.121545668593034506e-01,1.556499717279372419e+00,7.920192673400281436e-01,-2.020963438853628225e-01,-5.521450942903640691e-01
-2.410313394672779719e+00,-9.724188565285980523e-01,6.425330633903385547e-01,2.000285184035429431e+00,-6.251566909495204216e-01,-3.413689508469431311e-01
-7.632745903447899494e-01,2.804829491116434426e+00,5.784850889669823637e-01,8.632791760501197231e-01,-1.979030279751475829e-01,7.479364751210920703e-02
-1.734961659921064658e+00,2.494270332743404595e+00,8.789672005257891385e-01,-1.214408970106220398e+00,2.836336348880997837e-01,1.224698239837593988e-01
-2.805152220202510094e+00,-1.823189336578705522e-01,-2.079156969054461346e+00,-2.226689396164699630e+00,-4.776838645282769358e-01,-1.010520239018390942e-01
2.720680124523422450e+00,-2.736952412537497992e+00,-1.499845565652359713e+00,6.010050262420105760e-01,8.289493796211419574e-02,-1.804695531704233191e-01
-9.959346251083784907e-01,-1.603787619404740683e+00,1.114852850578371246e+00,-1.067503734764191581e+00,-1.742640580638485093e-01,-7.310843934397889265e-01
2.519490591854132155e+00,1.373641442477903318e+00,-1.394211213762231560e+00,1.821248079773008399e+00,-7.210565462742170029e-01,-1.961078073722052895e-02
1.692493527749466153e+00,-1.418040269115517837e+00,2.105121675162602735e+00,2.402207725956039042e+00,1.119948981345514488e-01,4.171551480971810166e-01
-7.671462357933225285e-01,-1.927121371402529926e+00,1.330990852884865738e+00,8.525943793153158978e-01,1.535491476092023799e-01,-6.417207744912043488e-01
-2.872273068938668850e-01,-1.539393572816885047e-01,-2.842764896873438474e+00,5.944878310084447115e-01,2.740338735183103225e-01,-2.644145666520451576e-01
2.627796462004509337e+00,2.282273670518222275e-01,2.817913043749798341e+00,2.088620340442455259e-01,-2.905079888091816054e-01,8.361498726607746734e-02
-2.353878346831968837e+00,-2.212633460979128941e+00,-8.573468523085514548e-01,-1.113954839265378638e-01,-4.996744794194876715e-02,3.022528565161925473e-01
1.610461571810319903e+00,9.897358893385588274e-01,1.761163913416773141e+00,-6.609946990626536234e-01,-4.669347948406897819e-01,2.369983178684377245e-01
-4.781559494471174787e-01,2.215346751858857210e+00,-2.418642500062155420e+00,1.226674399617987632e+00,5.446410122569580459e-01,8.661359551414793412e-02
7.321888726147398607e-01,2.251134602333459966e-02,-1.600423618451170871e+00,1.370647490263567470e+00,7.412849114020569896e-01,3.649776751210604964e-01
2.155633072663897920e+00,1.577588658648103603e+00,-1.736170063196046165e+00,-1.288790501100090413e+00,-4.110008106455039223e-01,4.041977935910695541e-01
-2.614063708902441441e+00,-3.013831390674748700e+00,-1.043377830527658201e+00,1.922813957017035058e+00,1.259787731702426972e-01,8.084553830755038251e-02
1.359882813564218473e+00,2.122213765538951691e-01,1.576913502739244244e+00,-1.709495455255458207e+00,-1.074785995639961772e-01,7.894681642656919962e-01
-1.865911851126516030e+00,6.614219947976618386e-01,-8.308922697763199139e-02,-1.640237403736785726e+00,-8.504309752067913675e-02,-8.388209924528164940e-01
2.561959872281877715e+00,-2.463881899248975937e+00,-2.221035978390641930e+00,1.968587609838721164e-01,-1.513610152920092378e-01,-8.983260317551264307e-02
4.993413138906284132e-01,-1.012370943905361642e+00,1.108583893960392253e+00,9.184494231712996282e-01,7.427246668805755903e-01,2.823025514686311466e-01
-8.282121748902766534e-01,-2.216557045963118533e+00,-2.547742885181512928e+00,1.473471917877295034e+00,8.365391572504335405e-03,-3.508275638344815484e-02
-3.384097589988055432e-01,-1.824301029082861847e+00,2.985594978795182541e+00,2.655902854444696537e+00,1.572330210159690878e-01,-2.681618489883698664e-01
-2.600061579034655956e+00,2.979229010455987314e+00,2.266899607318448417e+00,2.104919054253096888e+00,-1.913858858261620055e-01,-1.241523239132779899e-01
-2.630815945027359604e+00,-2.413717794351912804e+00,1.651032151736706588e+00,-1.196658105496555935e+00,-4.194828315329600654e-01,3.112358273807915854e-01
-1.120105931474677075e+00,9.516163061839311155e-02,-2.996523464525989944e+00,3.031053585553654450e+00,2.630014842453589630e-01,-5.427630032279286976e-01
-5.453000599909181290e-01,-1.953466499800966094e+00,2.109179547221448736e+00,-1.302205097144262913e+00,2.260267288576107425e-01,-5.862387070534181843e-01
-3.030722617216996539e+00,4.752764171538177429e-01,-1.212973549373166371e-01,2.064949901842552116e-01,-8.940004031767805337e-01,-3.876349386495554494e-01
9.772259806118377412e-01,-5.514435460873539085e-01,2.351771829701826633e+00,1.515913343968066762e+00,2.210686127484381425e-01,3.482231287083854543e-01
2.888574264485675336e+00,1.639342094717715526e+00,-2.852479749154775313e+00,-1.165215672310588424e+00,-2.838792660127475997e-01,6.486619527852235945e-02
-6.013931294793875004e-01,1.015432586434761753e+00,6.424995656864282978e-01,-1.333487057361496086e+00,8.059046502691156189e-01,5.578458563811709847e-02
-2.935943255485724546e+00,2.291330212217556728e+00,2.114001090094581592e+00,1.131008155216276734e+00,-2.111423272136240259e-01,2.450901760231427584e-02
1.081976386863223283e+00,2.167292225020556629e+00,-1.925865075051766961e+00,-1.748894124295570673e+00,5.169280558995044406e-02,4.087659414747519815e-01
-1.838304012378821461e+00,-5.985877818530198624e-01,-2.842463832496813225e-01,8.757991551976793687e-01,-5.443033418182757766e-01,-7.579106989217235801e-01
-1.952494820982456414e+00,-2.312639431378482158e+00,1.689889343782251530e+00,1.846231333152427823e+00,-3.170200880486285233e-01,-2.615511713421435624e-01
2.832443797601762014e+00,-2.043709146624754780e-01,-2.136259693973367124e+00,2.163607672246517843e+00,-5.510373471117857580e-01,4.183923008337611105e-01
-8.827970467701491408e-01,1.941870954198794408e+00,-1.392651997793613816e+00,2.335626466163665427e+00,4.954255130995479650e-01,6.197067896738855941e-02
-1.928836279689108313e+00,1.559176716109704763e-01,-1.417680325586804457e+00,-9.004696965651781682e-01,-4.699546374589558262e-01,-4.899338265083411637e-01
-1.913609704776356502e+00,-3.132269049126393146e+00,-2.782805812987065419e+00,-1.898341858311116015e+00,-1.575871437199488911e-01,-2.014486087389157354e-01
-2.541818691283249443e+00,4.009958006312124290e-01,2.067452470571540246e-01,-2.114563717955379119e+00,-6.142880827601296945e-01,-5.189193863912722193e-01
-5.655313108267532307e-01,2.348659334356920425e+00,-2.133777464359702947e+00,-2.652448742867775877e+00,2.715506829190025284e-01,1.630070556530976988e-02
-1.040107782698280303e+00,-8.197491652738131407e-02,-7.740396797255146843e-01,-2.332579005680666562e+00,1.736060284234650641e-01,-6.288787466781623481e-01
-2.282593088841235129e+00,-1.845846769460716130e+00,3.013612438034368068e+00,-2.472934045204888243e+00,-4.412647953013494329e-01,-1.295688124651060424e-01
4.838278557943298530e-01,1.880965344138858519e+00,-2.670057510473342610e+00,-3.611738263001340599e-01,4.045368433574901834e-01,2.202724447434908916e-01
2.801279941914311067e+00,5.682485501486493895e-01,-7.209557521857603568e-01,7.745447860797707307e-01,-9.424445424613366873e-01,1.020180292081835915e-01
-3.100389322371133183e+00,-1.425690469904161706e+00,1.188880852458797932e+00,1.195426395518246920e+00,-6.825269619277360977e-01,1.930574831736096009e-01
1.152497525703726211e+00,1.504244128565746408e+00,6.709926526264156088e-01,1.333481423143031641e+00,-3.274687993380104856e-01,2.728290588450643650e-01
-2.139245552152895247e+00,-2.785698751193319556e+00,6.097852670399106501e-01,-1.061271484054264747e+00,-1.100539092183205753e-01,3.008440397923360377e-01
3.095583352919971887e+00,-1.809830843564772973e+00,2.545606606488343360e+00,-7.293936850791529203e-01,-5.694309368423787765e-01,1.826634920004093776e-01
-1.308219881911541371e+00,1.546414523144831854e+00,1.329123164154434100e+00,1.840061340245394028e+00,2.383417712440215330e-01,-1.066204018930869968e-01
-1.936901685650805005e+00,2.578093752480193679e+00,5.712505338257871657e-01,-1.852802947208536333e+00,3.055501001212305723e-01,-4.968723740677306877e-02
-2.967037260836097090e+00,9.671115094602935613e-01,-2.915282418132497888e+00,-1.919513095159101956e+00,-3.014607345111139369e-01,-2.162819916395562758e-01
-2.168937902821023389e+00,2.867559054934849527e+00,1.991013424223162076e+00,2.841505403061224122e-01,-2.951804997604364211e-01,1.611323700721515803e-02
2.437641309926585897e+00,1.957761741608932127e+00,2.280768205076084243e+00,-2.526444393482223383e-01,-2.703378062212810629e-02,3.905029318475206068e-02
2.880447635372047621e+00,-5.449102352931967097e-01,-9.687684127041369386e-01,2.196336842097308839e+00,-6.421859793696444996e-01,4.413143730562108513e-01
4.530464017893418571e-01,2.199008014734566530e+00,-8.758186166812111928e-01,-3.208266313426459959e-01,2.639643145850726486e-02,6.390596733792895945e-01
3.851911727835393151e-01,-2.128649087186181177e+00,-6.228912053999402509e-01,-9.290939754065488110e-01,-1.826554710989164443e-02,-2.810229618293793585e-01
-1.226982690737812742e+00,2.766010240837157852e-02,8.540285167088943474e-01,-1.310402341086064792e+00,4.023501793891915979e-01,-8.262090311781573604e-01
-2.601618223354829063e-01,2.153696375330021340e+00,1.617781274768312905e-01,-1.186579044358706092e+00,2.467855528708675084e-01,4.859850516538818388e-01
1.945040705657977043e+00,-1.064792531294068922e+00,5.943020731077854890e-01,1.388711670203175430e+00,-6.186910598833439412e-02,7.973305711687594943e-01
2.417132066309177318e+00,2.145450064412399271e+00,1.541307673627478003e+00,2.388020879034068678e+00,-1.994101446207604544e-01,2.014841867146936749e-02
-5.182167930374688147e-01,-1.319958708198697428e+00,-1.982543292249897338e+00,1.346973597932858979e-01,-5.915292267183042130e-02,-2.593940493873027053e-01
1.598052291402390246e+00,-1.701117958088188109e+00,-1.345437045091567141e+00,-3.230865022450228885e-01,2.833504733749587778e-01,-2.648758774457288245e-02
1.558686919004848015e+00,1.677032276847309156e+00,-6.899529073516879052e-01,-2.988454277258423275e+00,-3.244303057915891575e-01,3.697611550640261813e-01
-2.129780310772626528e+00,1.421461331470726286e+00,2.149808431263743103e+00,-1.836858058495552726e+00,2.064407461477720807e-01,-3.513373932851298620e-01
-1.792434277115858787e+00,-1.791619497587811249e+00,-2.830304011310148304e+00,-1.595189501649172392e+00,-1.730089193381214030e-01,-3.873370137809340474e-01
9.217633227144981234e-01,-2.910791521597308584e+00,1.436956913772106326e+00,3.521282080030649908e-01,4.070017967735600761e-01,-1.299909388193368209e-01
2.898819746286916299e+00,-5.903005661868432341e-02,1.917905812557314960e+00,9.751905383892367496e-01,-4.892635133783628243e-01,-1.049251701179929053e-01
-2.560397880907288481e+00,-2.450798272390382504e+00,4.651297998737824457e-01,1.962154975978007698e+00,-3.646024635731938135e-01,2.124054857739964830e-01
-2.757441578646831815e+00,-2.455775821748828136e+00,9.935984882921768957e-01,2.007748387773434118e+00,-3.647673540205293996e-01,1.879723452852576082e-01
2.349114164731485488e+00,-1.859608201547487294e+00,-9.061750227789477918e-02,2.666063299608370407e+00,5.377966081580431990e-02,4.794541685212033721e-01
-1.136967973144002109e+00,1.790617196297715097e+00,-9.259908597583903500e-01,2.791074144902459864e+00,4.560794068086048703e-01,-1.014442823441848301e-01
1.213791638753985325e+00,-1.047716065899213955e+00,2.827655174461092713e+00,1.173201305374687031e+00,1.425476285892904871e-01,2.787568815692339497e-01
8.106910590796525540e-01,5.318692510003151241e-01,1.608028834767086579e+00,-2.038682677418027112e+00,2.045001785918815762e-01,7.024570369696329086e-01
4.313621613074234418e-01,-3.121726077277859890e+00,1.426075433031407158e+00,-7.832117772004423273e-01,3.948363758683563762e-02,-3.084389231234496709e-01
3.357568703399280707e-01,1.965850187259050585e-01,-2.501370354133412910e+00,-7.314591531948391179e-01,3.757427118637468588e-01,1.919467405538956284e-02
8.832287383269532555e-01,-8.318802131452929238e-01,2.371765090164980272e+00,9.190040857235226568e-01,2.241794744942159356e-01,3.876455129435677494e-01
-1.327371204118484860e+00,-5.982710507015731594e-02,-1.786983408712128352e-01,-1.855831129815635805e+00,-4.042431330838397452e-03,-7.931640665042799521e-01
2.957872127268241336e+00,1.438660070763367216e+00,3.087857840506922358e+00,-3.090920706432835896e+00,-4.120832785094065143e-01,-1.771593309585852150e-01
-8.699785815610394657e-01,1.487714701527134586e+00,-2.337671983937456677e+00,-5.046001136598703418e-01,3.493112087095385787e-01,-4.106050662651490324e-01
-2.300750388338031360e+00,1.614348510523151425e+00,8.990511695480511989e-01,-8.181200702395443614e-01,3.174971953301367611e-01,-4.941115054247637861e-01
-1.945383344542026327e+00,-9.238443759548666812e-01,2.261336968749374954e+00,-8.578086417139783038e-01,-2.370956572539372198e-01,-6.698333940159564293e-01
2.350325231222859301e+00,2.307334345365711137e+00,-2.102498463773621040e-01,-2.900887041933506438e-01,-3.938691838630241637e-01,-3.711144277449406337e-01
9.610729206892818510e-01,5.421109071728982265e-01,-2.989915428152881027e+00,2.192485468511581992e+00,3.516541241298573595e-01,4.842442387930649961e-01
-3.836333570617589395e-01,-8.732618354119114912e-01,-1.944600390397537071e+00,2.278609205186225672e+00,3.080771470786039523e-01,-5.239717571633730753e-01
-8.663642162751701292e-01,1.604071992434994876e+00,2.337463177211014376e+00,6.353212258703999638e-02,9.910574396907473327e-02,-5.120677208647370776e-02
8.939685832463766246e-01,-1.012726574595165019e+00,1.498281011263472351e+00,8.881991258053636429e-01,4.588424069266680561e-01,5.486789565262475410e-01
-3.687541985007012357e-01,-2.867903354426245333e+00,-2.111696197633601280e-01,2.548049782424817167e+00,-6.960087955414807903e-02,-1.548664267507433301e-01
3.452272969972272065e-01,1.694836450196408606e+00,-2.486479844299099629e+00,-3.195910560735546468e-01,4.821823024834677174e-01,1.956770425168051220e-01
2.174505632756259743e+00,3.064451611321636015e+00,4.578495501057324724e-01,-2.689656487278482278e+00,-2.998058711143733457e-02,-6.179259599389426427e-02
1.433669508644430657e+00,1.462040112865218511e+00,-9.412069055622263036e-01,-2.909013748626942064e+00,-2.313035186791207176e-01,4.827903773986362279e-01
-1.245607410232341339e+00,-1.586458078588743437e+00,3.114663103122588872e+00,-3.106933503136170227e+00,-1.243699293390773952e-01,-4.140631047085456817e-01
1.603132011159064341e+00,-2.048719884721847073e+00,1.832908175289145625e+00,-9.277700687033441085e-02,3.367942900194710321e-01,5.614762240841715268e-01
-1.888803149733759401e+00,1.594398630887055468e+00,-5.825457551871884299e-01,-2.428338761726180461e+00,1.575616489404835785e-01,-5.488156843023757059e-01
-6.781761993177082282e-01,2.172571235080260621e+00,-2.038986716251577125e+00,3.075284064369882664e+00,3.436474591822041846e-01,6.197100113722271708e-02
2.493718503316763702e+00,1.923748368496116079e+00,-1.196802559636074070e+00,3.056734707334617163e+00,-4.156561877521639525e-01,-9.249079169920858268e-02
-2.061466447966242121e+00,-2.278102572345750865e+00,-2.524650980939410871e+00,1.827078369686196524e+00,-5.915871390272781083e-02,3.066746672549774955e-03
-2.447398828595539477e-01,-6.009458443903965552e-01,-2.161818819368028333e+00,-2.709960827664388283e-01,1.917344613795213815e-01,-3.155994407428459048e-01
-2.454716087421543236e+00,7.613354168735781968e-01,-2.250350336232552095e+00,1.416610338116694123e+00,-5.689098478167010642e-01,-4.624028088718836194e-01
-2.606692959710134261e+00,-1.430336482055287739e-01,-4.020292908108364927e-01,2.478848276350922752e+00,-6.610590746724873679e-01,-3.844450121539064735e-01
-3.072034475682114962e+00,3.023518172816594962e+00,1.122884229118086274e-01,-1.971446902175883142e+00,1.005054189664889991e-01,-1.676977959253213302e-01
5.770185459839547448e-01,3.893490551768103991e-01,3.126143104190102662e+00,-1.873630974309238528e+00,2.570839799972105544e-01,3.945792348114776082e-01
2.726656569645004247e+00,9.329233580113118762e-01,-2.343402114857101814e+00,1.920670419560885023e+00,-6.798897270088770650e-01,1.718414203980450639e-01
-1.420672465877432122e+00,2.409021153994695297e+00,1.453004658380167236e+00,1.736091826828497275e+00,-1.203939859927059819e-02,-9.569221337774949654e-02
7.778431405613552840e-01,-2.391287371271320517e+00,-2.393069985122997068e+00,-1.019326750703985596e+00,1.530712480347261595e-01,2.407834432333263996e-01
-3.361741859186082593e-01,1.018689827066403986e+00,5.721827778286625588e-01,-3.803893404056886141e-01,7.216058874355330000e-01,3.789230854713617203e-01
-2.063523947419270144e+00,2.460407529007538230e+00,1.207369953368806037e+00,2.427282491631245875e+00,1.001165398536643658e-02,-1.090695915541536748e-01
-1.532136551302228034e+00,1.838107139357763486e+00,-1.388052743700579406e+00,-2.254257997097962818e+00,2.463277732829281530e-01,-4.069324662218010147e-01
-3.066183378820226402e-01,-9.560929511062710162e-02,-3.571788769192423274e-01,-4.573729462968190163e-01,8.067824788955364479e-01,-5.014798903157515753e-01
-3.126497607463797124e+00,3.000236004103083332e+00,1.428261994624291376e-02,2.372990377769645498e+00,5.089367593202612228e-02,5.025635972661214590e-02
-4.734774166439579268e-01,1.831458884119496311e+00,-1.435023726474521588e+00,1.061060815658191103e+00,6.573182773652245237e-01,2.431538626257896407e-01
-8.270032110715499485e-01,-3.028000625266723755e+00,2.013992378145000650e+00,1.457223179344706132e+00,9.583943980378036021e-02,-3.101499691201875519e-01
-9.061556689685668076e-01,-3.006664284023599532e+00,4.818821262065418054e-01,-2.236422795115684536e-01,-3.216235318259976772e-01,6.428856538410396282e-02
-1.924341202577372512e+00,-1.129112141037520445e+00,3.087320776762303431e+00,-1.093192752610159246e+00,-1.467100450192837802e-01,-4.787921455674358784e-01
4.696548696300402170e-01,2.623459510535215422e-01,-3.060435171985132374e+00,2.165970066671393468e+00,5.458384326001382014e-01,1.893554507583469493e-01
1.447703007291876176e+00,2.424708402973467791e+00,1.487911188277033503e+00,2.653740197390375144e+00,-8.361622757187654742e-02,1.357235176560915579e-01
-1.357621828966265820e+00,1.650207511260648019e+00,1.497295770365613343e+00,-2.400060022154177908e+00,4.407621623898183016e-01,-1.462815206708449611e-01
1.775177201729793985e-01,5.628363621588832189e-01,1.132236132402263173e+00,5.137456618218148030e-01,3.973076673767053091e-01,5.579525134083186400e-01
1.417403706960179477e+00,-3.663123373592669374e-01,-1.679941345613374049e+00,7.880904962929959900e-01,5.123074488914481917e-01,5.124223972215363743e-01
-1.637904419057736316e+00,3.963372953150363642e-01,-1.846114787578351235e+00,2.865386006108359140e+00,2.012355390015624357e-02,-6.769471025683239107e-01
-1.632262074094492643e+00,3.994944878583872594e-03,1.209572612126488700e+00,2.384215431132640006e+00,8.630978264906789821e-02,-5.916919940616294227e-01
7.020272335853348089e-01,-1.555003026498328111e+00,-1.059784688705316391e+00,-2.341664469882084099e+00,3.311744340913076456e-01,-5.383029766970659491e-02
-1.741480844878173784e-01,-6.618753532006516060e-01,-1.371843226851503950e+00,2.380507014830144819e+00,5.746332678400326577e-01,-4.182398913517514361e-01
2.038045578756832121e+00,2.364929844420572635e+00,1.392636959241597694e+00,6.705860393087381688e-01,7.518820743778392712e-02,-3.966757498013868261e-02
-2.913671371757481587e+00,1.699688961103386298e+00,8.804773469801281394e-01,-2.747311012093955007e+00,-1.969040880550713135e-01,-4.347701723511750438e-01
2.967889133279504321e-01,1.704874421178490529e+00,-1.346097786603271063e+00,7.180470368286044902e-01,3.973274807975165634e-01,6.439539100833679974e-01
9.505620633610440962e-01,2.462637008613481449e+00,-1.428240772060509922e+00,-1.395379248921783555e+00,-4.138167752325268289e-02,4.708184734388589643e-01
