# link_lengths=0.15,0.15,0.15,0.15,0.15,0.15
theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,gt_x,gt_y
-2.049766378169021408e+00,1.879547126085955533e+00,2.846505519534520801e+00,-1.522992564956793027e+00,1.772444461619212319e+00,-1.295620899614946531e-01,-2.821876825409249112e-01,1.288055110763410838e-01
2.772842645331832223e+00,-2.035188539254688678e+00,-2.884434357969178464e+00,6.159555471054822817e-02,1.619910971293066382e+00,-2.586897213699326237e-01,6.202382876549251967e-02,-2.680910773414348913e-01
1.339535227966558217e+00,4.192131393201448120e-02,-2.150695103584971513e+00,1.069370349044119983e+00,1.577756443127817931e+00,2.695512874691156746e+00,2.475487676925911540e-01,2.277636746917015564e-01
6.000436602218712778e-01,-2.436038720873222374e+00,-1.906458806304123010e+00,-1.271541393691722588e+00,-2.840382496000372736e+00,1.432819359075697463e+00,1.538191231266645420e-01,-2.712024317553716340e-03
8.786535617364483741e-01,-1.735777042276432924e+00,7.982567683879726594e-01,2.183394998798705799e+00,-2.966320324890958648e+00,-1.512551940078884716e+00,2.588303975979971971e-01,-9.728989269580012866e-02
-2.379258343925283015e+00,7.515525429403124846e-02,1.825322640317726730e+00,-7.257653613128560721e-01,-1.388395538013469377e+00,-3.654916909713326056e-01,-2.975074820209916426e-01,-5.297437000797868834e-01
2.998699882307707121e+00,2.775549665544569500e+00,7.727286351167474976e-01,-2.875964987871066469e+00,-1.819381372068285430e+00,2.149460591080317506e+00,-1.416317312997799061e-01,-5.787333808604647190e-02
-2.544252051866844333e+00,1.887774174406262162e+00,-1.728249600702578270e-01,2.860290702806315366e+00,-3.137954522652640410e+00,2.341668058441292999e+00,1.460643423280700848e-01,-1.446848137258355538e-01
1.331605831301650333e+00,3.090611623471566816e+00,2.248113444247655579e+00,1.579645712442972361e+00,2.213677830805291791e+00,-1.834820639727322567e+00,-1.073603268228785906e-01,1.749277244500692385e-01
-2.798718977830730203e+00,-1.360498642757734578e+00,1.503881128534414913e+00,2.815850310483363650e+00,-5.964387667023896000e-01,-1.461419887428020425e+00,-1.167630000942087576e-01,-1.743345428815853970e-01
2.840235410304196684e+00,-8.401098471098737974e-01,-2.159730604416569832e+00,1.355192572632287984e+00,4.122821235628233438e-01,1.466719562326709969e+00,-1.578389298775420557e-01,4.565746119118004320e-01
-6.068086239555285921e-01,1.508614623520966092e+00,7.730667910916677599e-01,1.822265783409240392e-01,-5.470017312399866327e-02,-1.915896747343797335e+00,2.729097227105641288e-01,4.542192926855026514e-01
1.406329794163751146e+00,-6.143848979921715525e-01,-2.809677129811355201e+00,1.038501011118071915e+00,3.008304327671948997e+00,2.722486560510084530e-02,1.238842057410984021e-02,2.621458920546752558e-01
-2.887748583807203229e+00,-2.336167854841622926e+00,1.629193813093356091e+00,-3.086467709534274295e+00,-3.272029248205425844e-01,-2.467908949038230659e+00,-1.059001663102779739e-01,8.892479828118731583e-03
2.332653084759568785e+00,-3.024170976429165325e+00,3.055008220451300716e+00,-2.629890403941065102e+00,-2.395255939400393608e-01,-4.403492701744688986e-01,2.687889244175752923e-01,-1.157014610164304458e-01
1.534507188459703464e+00,2.092586537890377407e+00,2.022954146006030740e+00,-6.138328015826757245e-01,-6.710593956096828627e-01,2.831591110169117798e+00,8.202655546281031884e-02,-1.733467659981420828e-01
2.920978706663157176e+00,-2.999866133189911022e+00,-1.795592342413288245e+00,2.014204834534374378e+00,6.814342699246451751e-01,1.122895835447454083e+00,1.543597814132451340e-01,1.482199046237310802e-01
-1.394595776293310996e+00,-3.093991772307211896e+00,-1.610517902631627418e+00,3.011193623291640975e+00,-2.654601982663800541e+00,-1.825170599530025140e+00,1.616494950054420399e-01,-4.869799812322285482e-02
1.522847407764331251e+00,-1.730983404822069582e+00,-1.426596560393131874e-01,6.426474343459709360e-01,-9.009369909564988177e-01,5.653512477398843217e-01,7.113564276058175206e-01,1.806867395543901300e-02
-2.289805142629701251e+00,7.837833899903245971e-01,-1.210085342630937921e+00,-1.109699182753177027e+00,-1.021873593048666873e+00,-6.844832861021927783e-01,-2.120691494790842291e-01,2.132810729019517237e-02
1.583033822948390679e+00,5.727538030363250598e-01,-1.299687904241478176e+00,2.580484758431883741e+00,2.081905529558977008e+00,-2.584821236031295655e+00,-1.684070692957397863e-01,2.718470825897892906e-01
-3.098218226921923613e+00,-1.360653878502382064e+00,-1.380298323517881176e+00,-9.434670477744280248e-01,-1.436854741350801712e+00,6.797463365663167778e-01,7.240101782473103154e-02,-1.514512439052637660e-01
-2.828848638553139061e+00,2.861604824261047675e+00,1.664601141673069051e+00,-1.177052520809141356e+00,2.898187014042234111e+00,-2.838003041246830449e+00,9.955528304620628322e-02,2.233926845264858074e-01
2.864581253854328047e+00,2.350333479030898509e+00,1.887605800072778450e+00,2.383914400005729739e+00,-2.980323893685774550e+00,-6.007195564775988927e-01,1.663659415097307748e-01,-1.223989290005534497e-02
2.237133438285591858e+00,-1.502446982918633100e+00,-2.561456848315207147e+00,-2.901638300856956398e+00,-1.932856425598994399e-01,-1.425495576386222041e-01,6.587722636206719273e-02,5.108715930594383003e-01
-1.352420191603316502e+00,-3.079491132279635668e+00,2.436288202415173743e+00,8.219438245032826273e-01,-1.869224790193654284e+00,-9.399996431843833378e-01,-2.620787859096017081e-01,-1.802442102778514244e-01
-4.852207603818237125e-01,-1.666474481288505727e+00,9.293059384733659556e-01,-1.871381995072740834e+00,-1.193838970035608682e+00,-8.166192050280387527e-01,-5.278327952166632364e-02,-6.821347527720078574e-02
-1.907662257737836153e+00,9.308089525852558666e-02,-3.021344160763341780e+00,1.943117053174199249e+00,1.202397787747336189e+00,-6.121891014927216546e-01,-3.308159960214118178e-01,-4.357347684791312847e-01
-2.351334199086278609e+00,-5.113033364867867192e-01,-1.045762751578123595e+00,-2.605849137073721788e+00,1.980136053239951899e+00,2.610600607104435866e+00,-2.901738767337761482e-01,-7.130204069966238067e-02
-1.071764063914812493e+00,2.725633775639558110e+00,-2.939187532073745501e+00,-2.749457114142614067e+00,-2.352714093686921526e+00,-1.753165106785460114e+00,1.143123033743606298e-01,-1.687883585956813370e-01
1.995250423825027042e+00,-2.383505451353578053e+00,1.232613763207356605e+00,-2.684103640513864519e+00,-5.729524162741230775e-01,-2.643692211544192094e+00,7.553787866155849129e-02,8.873268637626981203e-02
-1.449359659242047460e+00,8.634773354190832251e-01,2.115170145178488781e-01,-2.707612620956900695e+00,2.514314540222900796e+00,1.760037400279438558e+00,3.149240628832659650e-01,-2.368869591042800649e-01
1.560998641712753709e+00,-2.396121985825437228e+00,-4.231969421497225881e-01,-8.800792682555913515e-02,-1.176483512615198235e+00,8.181996239833830842e-01,3.943265933125776612e-02,-4.858526719718854747e-01
3.677728976301049002e-01,-7.668717473043251687e-01,2.530949573046056500e+00,-8.877474628513462029e-01,-1.866538716303825618e+00,-4.429821465512358003e-01,4.409962895763115953e-01,4.601197694687464423e-02
1.166849436914252358e-01,-3.928737340081607243e-01,8.090811749213262516e-01,3.281809249481648649e-01,-2.086745201456260190e+00,1.641068591328076920e+00,7.082305166768885218e-01,8.592273329279598304e-02
2.832385844890619175e+00,-2.293394438130837543e+00,1.816402389114538884e+00,-6.039275046272951641e-02,-2.189390604027558140e+00,-2.746522576674170768e+00,-2.019384729932935663e-01,2.849497041651365969e-01
-8.816870780414336473e-01,2.438496737237954015e-01,9.364366352364683621e-01,1.559297361652906666e+00,1.895575974025137000e+00,1.501502814502853056e+00,2.714393200163104924e-01,-2.317207149587725001e-01
-3.033087085190244725e+00,-8.633484418360604096e-02,-3.128060234314419485e+00,-9.980356000782220072e-01,1.524120622699202343e+00,-4.036320651072475840e-01,2.116380607722023466e-01,-3.376428114844571421e-02
-1.610882306963329791e+00,2.843531967760594803e+00,-1.674956489109440172e+00,-1.532349207112499556e+00,1.727613106114251451e+00,-5.825567251262970814e-01,3.670906758491610522e-01,-3.578401433572128143e-01
-2.876151490255473231e+00,-1.733824499040471867e+00,-3.119527306367788633e+00,4.515794003245106047e-01,2.704068036260370178e+00,-2.784679618100918130e+00,-9.149684250731246471e-03,-1.481686294096416223e-01
-1.416568323602338975e+00,-1.282956669065038469e-01,-2.767060497103803751e+00,1.635955595480783842e+00,-1.657707167937957138e+00,-7.876645232395014240e-01,-1.613877544021425914e-01,4.961775959180295126e-02
1.775287888788228408e+00,1.936445392376134222e+00,-1.507294374142967630e+00,-2.146641035171292344e+00,4.243208166025493888e-01,1.962526890855272654e+00,-7.791588055161730031e-02,3.612889275062959316e-01
-1.718717437360525624e+00,1.417247113934435809e+00,2.008571099086268852e+00,1.626538319442739855e+00,7.697174628740643954e-02,2.935331268744850064e+00,-4.139709893163109888e-02,-1.033825179043945525e-01
2.980167294920499366e-01,-3.119766365184180046e-01,-1.627077909068196604e+00,-1.164939706843724831e+00,7.253081149431839236e-02,-1.991420540608579648e+00,5.407693100542611438e-03,-6.663071146083648921e-02
-6.818632754980455957e-01,2.983310481300834205e+00,-1.541965272332076919e+00,3.616612336326694432e-01,1.810586465042236526e+00,-3.017120484880686071e+00,1.930782323910186782e-01,2.740022986635346491e-01
2.677564408603799961e+00,-4.167480808329582231e-01,-2.815761100699374353e-01,3.126550195229972573e+00,-2.286978067218412125e+00,-9.402682625517022608e-01,-4.193893686876022375e-01,3.724709236916864397e-01
-6.199331953447844157e-01,2.014122751330238437e+00,-1.978684134946654849e+00,-1.508046887316773832e+00,-2.057121730260797143e+00,1.052836000621930168e+00,-3.109308163607391040e-02,-3.213155751170666818e-02
-1.451440338216341219e+00,4.967693659247278681e-01,5.511767970944752015e-01,3.094364341570768673e+00,1.225708090611741241e-01,2.434605524945027355e+00,4.204186449312230511e-02,-3.455500238126943957e-01
-1.496105466357016134e-01,3.171878697559504801e-02,1.658814958807487194e+00,1.117328655403820648e+00,-2.689955464026090759e+00,2.586558530801116973e+00,1.939583495443732430e-01,2.579356213735109482e-01
-3.112938310300870093e+00,-2.522423346353730889e+00,2.033125584700719912e+00,-2.745900046446952292e+00,7.587208773367191128e-01,-2.190605149162916376e-01,2.337300834923061177e-01,3.076412740354986797e-01
6.945281411360815227e-02,4.489715420930160406e-01,8.984218863150639223e-01,-9.132503907865259229e-01,-2.994561701465808579e+00,-1.234663447750604881e+00,1.898156688942951587e-01,2.972056484249174790e-01
2.572493562727829364e+00,1.849717726185424738e+00,-3.213320614881247650e-01,-6.542769875637084454e-01,-1.548622884250294485e+00,3.249911508549918615e-01,-5.377125310874593112e-01,3.049699985678609726e-02
-2.222773155268174428e+00,-1.039157091460928051e+00,2.769851046016822416e+00,5.918408377355341976e-01,2.907586523610340201e+00,-2.288684811022366983e+00,5.780541475338546453e-03,-3.832213226372704895e-02
-5.350827843058283406e-01,-2.366640708917962410e+00,1.649052862148892018e-01,-1.007526592331233317e+00,2.007194354094125721e+00,2.674773596401904818e-01,-2.878123996570087217e-01,-3.833210837210686561e-01
1.043259572908259436e+00,1.160971185784895887e+00,-6.420273219630425743e-01,-4.063425541870122615e-01,1.976153232012175742e+00,1.586531112580856551e+00,-1.005876255433291455e-01,3.892127766520689369e-01
1.103189882901424390e+00,-1.730420248066705469e+00,-4.254454375253966525e-01,-1.270696875021409156e+00,-4.999806631577166094e-01,2.958383522333906335e+00,1.669864794126444119e-01,-2.206816784897908668e-01
1.214277738553221297e+00,4.523115067682539348e-01,-1.040664015988718383e+00,4.862573445186746390e-01,-1.357463877686233999e+00,-2.114162527778971512e+00,2.650744070788241813e-01,3.701119042348656185e-01
-7.631206268427366268e-01,1.127313811353222839e+00,1.047117050238529856e+00,1.309636211167881648e+00,1.951106115700682153e+00,1.662638368034873082e+00,2.792142081594955472e-01,1.694567699557209678e-02
2.969614349592505143e+00,-2.758450280948780531e+00,-1.481780137951656640e+00,-9.642751836642133867e-01,2.672455121947947099e+00,-1.761874875591985523e+00,1.232503252928382753e-01,-2.862104948438394247e-01
2.535925588983729106e+00,7.784832264970131810e-01,1.738432137260375043e+00,5.344249608406594909e-01,-1.334854136358651688e+00,-2.286074042847108245e-02,-2.421107090679280316e-01,-4.452127876652903771e-01
2.524310816062169671e+00,-2.761862308954982304e+00,1.519759165130890821e+00,2.382554230070460299e+00,-1.197601956562032166e+00,-2.366420563463718096e+00,-3.169642847619341675e-02,2.291308657934315596e-01
1.303821149509988508e+00,7.278272582518185985e-02,-6.596516222609989377e-01,1.618041888625907809e+00,1.365203854114045434e-01,-8.202442048518752138e-01,-5.182759816629696481e-02,7.413924048073554651e-01
-1.701479065400394619e+00,1.671560590783615297e+00,-2.986004945529223242e+00,2.070105329702426111e+00,1.033058506247002128e+00,5.932925597473617252e-01,3.353462168286762135e-01,-1.862046871887741983e-01
-2.607802451855377512e+00,2.235165517273805413e+00,1.866143626876053396e+00,1.612685860548300099e+00,9.171146374133822832e-01,-9.626745109733141348e-01,-3.726342464479380778e-01,-7.971357395942983703e-02
-1.171018978964976531e+00,-1.312178564052635332e+00,-2.297292400854590078e+00,-3.773365876389087603e-01,-1.306805462144710051e+00,-2.078360105789900825e+00,6.674237092339051214e-02,-8.778297651225955289e-02
-6.158652483819841983e-01,-2.176658700102133359e+00,2.344854532518377610e+00,1.165006921398517470e+00,1.218849985267453029e+00,-2.527453196471528329e+00,3.006780744347248291e-01,-4.779018179115072928e-02
2.940912053651762115e+00,-1.291354678466015260e+00,-1.999170540053785139e-01,-2.093143641962175838e+00,8.777866913113800962e-01,9.040009674455964372e-01,1.881122193201601456e-01,4.093448679144155999e-01
-7.511425284272892355e-01,2.654916934542055351e-01,1.895005273435749871e+00,5.289104767931256390e-01,1.782773633502767296e+00,-3.055451315192315054e+00,2.049834576983305956e-01,1.261408095423978692e-01
7.573611916544109590e-01,-1.961807203467372585e+00,1.175910258078827653e+00,1.798286936015316861e+00,-2.150997765115854499e+00,-2.899902411387593748e+00,2.737100161595142911e-01,7.081997598818642881e-02
-2.699388501220843839e+00,3.049077266504047756e+00,-3.111598308322804041e+00,1.571720854373612752e+00,-2.720403897553714145e+00,-2.393418683146490533e+00,-3.606780354083780060e-02,-1.064699976794626357e-01
2.315621717255753609e+00,1.773431369278732461e+00,-9.736734873898260645e-01,-1.891260888521266503e+00,1.905195205288127802e+00,7.317847514644819640e-01,-5.510291784928833536e-01,3.648789714540061346e-02
2.506253250699593593e+00,1.212139635859198705e+00,1.400581569894804090e+00,-1.980275900832593194e-01,-8.337163399144960074e-01,-1.307222538978394022e+00,-3.841681026790710884e-01,-3.458721758929635404e-01
1.945326770087673296e+00,2.430608928474877750e+00,-2.900330511887092566e+00,6.752490846959586790e-01,-3.075654826800971353e+00,3.814999707769013426e-01,4.634986287387657389e-02,7.547801745514122473e-02
9.018879767745824338e-01,8.317944672362282965e-01,-2.596333132183120007e+00,1.721376278558947703e+00,-9.470257466530362933e-01,-2.055134223995108034e+00,3.324067807360019389e-01,1.260065553746514411e-01
-6.550691422495478200e-01,-1.179812311826612614e+00,1.177807933290650588e+00,-3.248941300719745406e-01,-3.360920379821386028e-01,-2.501377008460766493e+00,2.025417116027976305e-01,-5.037084743549549160e-01
-3.096559168258261163e+00,7.991679115490426533e-01,-2.681052211606380631e+00,-7.248166935936275479e-01,-2.372745162380791584e+00,-2.192800745518293404e+00,-2.172819150972483959e-01,7.382848311351379589e-02
-2.650051853469604701e+00,2.798470716752707865e-01,2.852848987907785627e-01,-1.049718298073809120e+00,-1.099267580103440611e+00,-4.255369981945604785e-01,-5.405479459981195056e-01,-2.407518760779991940e-02
8.010871046017284947e-01,1.570336738224473727e+00,-2.384951284748171751e+00,6.949120641631427731e-01,-1.087290393551764822e+00,7.057829778865469805e-01,5.443291575020074990e-01,2.896894973881785629e-01
-6.104098290405470806e-01,-5.588341587542302591e-01,-1.361012444064825022e+00,6.730554505538210996e-01,-2.441912072949361079e+00,1.123902194606454685e+00,-1.938259046013877107e-01,-3.116197044427831409e-01
2.786364835378287275e+00,-1.679323487907790291e+00,-2.363685410010556875e+00,-3.084730246576968149e+00,3.069794433086618923e+00,1.245659343262111918e+00,1.125940619898049277e-01,3.623985329421346852e-02
-1.742770997703920743e+00,-3.516232350080317204e-01,-2.518019509892432950e-01,1.663049220296452191e+00,-2.404701274614319040e+00,2.651641820561517982e+00,-1.031601305616716979e-01,-5.509313098698649380e-01
1.822697641157370541e+00,1.619949440432364440e+00,-5.652595948283956062e-01,-1.271123758764723055e+00,1.097173890277043817e+00,7.760999618527653077e-01,-6.081006582339711919e-01,3.037719967343743277e-01
2.536194186935977868e+00,-9.456538682035580123e-01,-2.514883440627057709e+00,-2.650578917492083519e+00,-1.891792429895374772e+00,-1.694901531459307442e-01,5.032092911454333350e-02,3.783117037139098193e-01
1.688485224524809425e+00,2.502673122192535793e+00,-1.239308531878398068e+00,-2.748759076338082696e+00,-5.448400037997229717e-01,-2.153788554793792276e+00,-7.113980031559531680e-02,-6.314958933277545206e-02
1.112343941465966601e+00,-7.782580137495220818e-01,-2.141714031260189888e+00,-2.624424774740481414e+00,1.221995354068057260e+00,-2.764036016204900470e+00,1.246382463495424586e-01,2.379188295392727637e-01
2.077006937439431766e+00,-2.175890199860086582e-02,2.348071995148317548e+00,-1.415361423870549196e-01,-1.150672227240922885e+00,-1.985178823798405601e+00,-3.389209174069819364e-01,1.259794997314183096e-01
-1.421040968069514188e+00,2.420705637987401460e+00,-1.599970163208808138e-01,2.785324317203358824e+00,-1.663125762395572416e+00,-9.048001505466891636e-01,8.734838327442834283e-02,2.891296354984513872e-01
2.566085330792667207e+00,2.667944398146535612e+00,-1.865847004415713384e+00,-1.235810764349607460e-01,2.412419015376117137e-01,-2.173306215690141041e+00,-4.493521797058663836e-01,-3.132122198102715860e-03
-1.236599238689713554e+00,-3.086751491452450313e+00,2.818397187252426939e+00,-2.021228188215049570e-01,2.485401816849766909e+00,-1.321430870677320124e+00,2.170270296687497324e-01,-2.734005238246259295e-01
9.255369670050290765e-01,-4.280677097119141017e-01,-1.701753638379348565e-01,-1.352930915433558923e-02,9.473448132814858980e-01,-3.037110333314108956e+00,5.218928846809215427e-01,2.819519938759761368e-01
-1.541483203356134091e+00,-2.733667728748508274e+00,8.845980481535464790e-01,-1.648085588835206172e+00,-7.933116547294409848e-01,3.138104865092510742e+00,-1.566483043585521762e-01,1.654714448339650867e-01
-2.690038213000216505e+00,-1.495114803416521143e+00,3.006340379420455733e+00,1.726721832119913813e+00,-2.875609746364368391e+00,-1.076851198773603357e+00,-2.729366724758273133e-01,-6.636589057987452023e-02
2.274507405496812851e+00,-2.535717671432236475e+00,1.899932800786796605e-02,2.313154816362015254e-01,-1.940377179688582476e+00,1.581890823314163086e+00,4.276447733590977851e-01,-1.554113232692143631e-01
2.479219863527927892e+00,1.428378065962180976e+00,-1.909831367739855068e+00,-1.583200083111050871e+00,-1.380245736257844635e+00,3.136316314965567287e+00,-1.505546372853457382e-01,1.856603350290064181e-01
-2.737582089600403279e-01,-1.826729457213982721e+00,-3.181731074471194631e-02,-1.702699513945725940e+00,1.053414377800380386e+00,-1.906110296263960890e-01,-4.148433562185882550e-01,-2.792192715789193480e-01
1.331808164815145190e+00,1.341647439419302756e+00,-2.142535615836552054e+00,3.085426222425889264e+00,-2.932640941463994011e+00,1.261109649664507337e+00,-4.093142481108617836e-02,4.551819940304436263e-01
-1.451891676579826873e+00,5.240595671156218494e-01,-1.167805218332065076e+00,-1.671304944707999951e+00,7.603545705173027081e-01,-8.780008072679503783e-01,-3.481477052318402987e-01,-2.297073051471791028e-01
-1.992756894828682235e-01,-2.600773819210520532e+00,-7.602722194155600022e-01,-1.336968545300688982e+00,-9.603915674024365856e-02,-1.460217050084387846e+00,8.564959768110522176e-02,2.471864941495724166e-01
