# link_lengths=0.15,0.25,0.25,0.2,0.15
theta_0,theta_1,theta_2,theta_3,theta_4,gt_x,gt_y
-2.898572242463102189e+00,-2.367323990063099348e+00,2.122088302131722060e+00,-1.223630470415944860e+00,1.757162896305495714e+00,-4.611243203985068706e-01,2.893480645968447562e-01
-1.114897177598319189e+00,-2.081877653161037678e+00,2.957012637121514409e+00,7.995560817390710007e-01,-2.701611088004998162e+00,1.476688563063066062e-01,-2.002593264772366821e-01
9.991298969897899340e-02,-5.095346276944252573e-01,2.083403953603306213e+00,-1.101099904309396305e+00,-1.116840392710277907e+00,6.492934239082071013e-01,1.947948640674355136e-01
1.688442609572575748e-01,2.782466736787756467e-01,-1.433556131702399039e+00,-1.159302197953157254e+00,1.369402089937286071e-01,3.388188469262239932e-01,-3.789076829243279154e-01
-8.316144112041428116e-01,-8.448914788570229817e-01,2.965149494164439403e+00,-2.269789866977095283e+00,4.741611595960892878e-01,3.866262011287453504e-01,-3.584015364114685465e-01
1.387972028419017789e+00,-1.128801754209117547e+00,-2.373893496930499225e+00,3.942338421303759333e-03,2.059124513944562196e+00,1.865221952971453379e-01,-1.816393362255391553e-01
9.780584796253046775e-01,-4.824881583747453462e-01,1.778808689511748753e+00,2.475609505171093794e+00,-7.523927588151710921e-01,5.118001169834834885e-02,1.207848609380085397e-01
-1.400644190248930832e+00,-3.216690683479876967e-01,1.832303581022007855e+00,-6.491539222135807030e-01,-2.457867737881835879e-01,5.138958518720063706e-01,-5.762296914009173987e-01
-1.444417765363699147e+00,-2.466328007894000418e+00,1.341187252899643134e+00,-1.748339969778987424e+00,-2.090536205037989426e+00,-2.989616045409126954e-01,5.564233164298663936e-02
-4.916292851844663581e-01,3.066630446190124815e+00,-2.548646171350469558e+00,-3.028094522039766368e+00,-1.486938622025257395e+00,-6.011065873711032848e-02,1.883509866573918612e-01
3.084389763370507076e+00,5.058580000915307018e-01,-3.066332089723609489e+00,-2.060526946967625506e+00,-1.704408662323903645e+00,-3.009692411041973159e-01,-1.597877937027994411e-01
-1.722276975653767694e+00,-1.383568098458455964e+00,1.954116235275157543e+00,1.162110537883025430e+00,1.906890306750361752e+00,-2.169691003943879926e-02,-2.424218908379933979e-01
-3.841339349188563901e-01,1.583691608533432493e+00,-1.959144172827556707e+00,4.287410498176607021e-01,-1.044211073665691991e+00,6.293686506450002494e-01,-2.075033435932189252e-01
2.948989918057264958e+00,1.924142557932703390e+00,2.478256517092303213e-02,-2.475920433592500025e-01,-1.827765723421408639e+00,-2.159334559557532507e-01,-6.163421446664991699e-01
2.796789024245887489e+00,2.056074922091766233e+00,3.050357670735329485e+00,-2.760686473341786851e-01,-8.091650530391549800e-01,5.556015491737928413e-02,3.241889495942119614e-01
1.146130579044480235e+00,-1.538912644040506983e+00,2.139321851457681056e+00,3.108557976296858705e+00,-2.647756367410956546e+00,1.883362023678550878e-01,2.097919178918526972e-01
2.410705231618771371e+00,6.809214148058915228e-01,1.646688595967211732e+00,1.294122759587076565e+00,-2.410589016765301906e+00,-2.941805231904851547e-01,-2.562266515927882904e-01
-1.732291053881184872e+00,-2.557632361161232382e+00,3.089783534765993878e+00,-2.320779697368799965e+00,3.060017235099214084e+00,-8.749991385532418509e-02,-1.457048520473110398e-01
-1.930204546747922745e+00,2.614213452472772481e+00,2.941749894153540268e+00,1.212291947104260359e+00,-1.383115031734726719e+00,-1.978924716211855617e-01,-3.434661858636109955e-01
5.400547187895181622e-01,-2.297816942752936242e+00,-2.798386137657983497e+00,-4.636320332199126426e-01,1.044846126805807351e-01,1.340232920787833015e-01,4.159870285196137774e-01
-5.890356421530471565e-01,3.094293809689482977e+00,1.611765405127416173e+00,-1.821442276465162990e+00,-2.695002150452752154e+00,-2.109530968378423299e-01,-5.036131511310226738e-02
-2.359146091438746318e+00,-2.465524183743601050e+00,-2.154117778322280685e+00,-5.096186140545388987e-01,1.357853485551197004e-01,2.571397513623899789e-01,-3.358619000749520911e-01
-1.426877483442865024e+00,-1.675897831689563411e-01,-1.373329664516437010e+00,1.765432753017921463e+00,2.160643907405951580e+00,-7.236777428475761609e-02,-5.054577976474239343e-01
2.307109799655783888e+00,-2.177315725698278470e+00,-4.195873940584435857e-01,-4.239147885151615114e-01,-1.081325757140429999e-01,6.400577941374230306e-01,-1.687269830177983709e-01
1.086386544726305026e+00,8.410324263116257804e-01,-1.401054492222985726e+00,8.326884726377263846e-01,-4.358006875798081659e-01,3.312522351836375556e-01,8.077794725449706226e-01
-7.014927169100948490e-02,2.341894378102039376e+00,-8.124546628811262217e-01,-1.219345618316812097e+00,1.449870489922238548e+00,1.926735445133156976e-01,6.254599532740712231e-01
3.047418202066060289e+00,4.862587015243753363e-01,-4.419770415130481744e-01,7.472039396194651850e-01,-2.040184269539316642e+00,-8.172604580468608715e-01,-5.126661132426110767e-02
-4.820670651524352479e-01,1.947886786495477196e+00,-2.684603063189193062e+00,1.290230370027549256e+00,-9.617739331220240828e-01,5.391622085286182919e-01,-1.579025044753896156e-01
1.902121753318459341e+00,-2.752753370003002686e+00,-7.435343448397602195e-01,-1.783077692282858173e+00,2.938039497558582624e+00,5.153179120707718219e-02,-3.131018956760205363e-01
2.636672439486390296e+00,-4.873398972734883650e-01,7.240365275394378131e-01,-1.344830399082361350e+00,1.932579330214311497e+00,-6.430011755483657776e-01,5.008354275021971169e-01
1.831390084845404331e+00,-1.861684497314896269e+00,8.414329072399966414e-01,1.805842499930373712e+00,2.898378950417013655e+00,3.182152092216081196e-01,3.146205791871077295e-01
1.319666967009214709e+00,-2.592550792513375946e+00,7.203096726642410630e-02,2.855938254859782255e+00,1.405784723054297025e+00,3.469729898310797145e-02,-1.153947234085985901e-01
-1.424541528901179577e+00,2.576043235176104673e+00,1.043411868820407484e-01,-2.223520377385039826e+00,9.206929702639712332e-01,4.643594377323383982e-01,1.458890143456970379e-01
4.378310072383011509e-01,-2.315141083569494107e+00,-2.221875964132965287e+00,-1.482807514783916814e+00,2.880948036638887544e+00,-6.631861292116761342e-02,9.476140902674687339e-02
-1.201871538154674957e+00,-2.210181478004997757e-01,2.738963208872656985e+00,-1.602877564692061441e+00,-9.419536700428023934e-01,3.960700171680917037e-01,-3.431330634726043050e-01
2.865226348456077154e+00,-1.202555660084680511e+00,1.366453147571794702e+00,8.422655554097948638e-01,-1.622904828152153867e+00,-6.587758500237858028e-01,3.014428501426765217e-01
1.356349154574933102e+00,-4.400485705297558781e-01,1.779548943682990547e+00,-2.037447519259481421e+00,1.341628227134616047e+00,5.430632405042330746e-02,7.114484674815302334e-01
2.581486414767518944e+00,-1.242594844251118547e+00,2.646880689515302088e+00,3.029292352294863377e+00,1.676464676316692604e+00,-1.983746848123240369e-01,3.701892570587821396e-01
-1.035360051968047035e+00,-9.814875283382584747e-01,5.839953757525928602e-01,-7.138446319850428878e-01,-1.855353735236163759e+00,-2.036740281914457829e-01,-6.561907856000889216e-01
8.406360567382042959e-01,-2.604440555101610322e+00,2.062333852875004148e+00,2.142024921068507837e+00,9.246610441556954996e-01,-8.061782503710396286e-03,3.566871729909491112e-02
1.389172006706052898e+00,-1.020705403485661300e+00,2.395401058763395596e-01,-2.629541030893107312e+00,-1.399888743773314959e+00,2.342200375421588376e-01,2.417909437183948240e-01
1.730171881272589474e+00,3.459333164098836733e-01,2.346808022627468127e+00,-4.638311561980024145e-01,7.567595004172074091e-01,-3.524801940907272280e-01,-1.686284326820664814e-01
-2.609128455379222444e+00,-7.832578071443498935e-01,2.579064605138447597e+00,-1.520847439894473130e+00,-3.106935893373934388e+00,-2.380261535008652563e-01,-2.283460055421922541e-01
2.084839717490649669e+00,-1.903672827806360379e+00,-2.141183625931729395e+00,-1.789478710536145822e+00,1.052996287140041787e+00,-2.222686871982622048e-01,-5.994291343770580260e-03
-2.397458447934920578e+00,-1.532156456247921295e+00,1.886820984347695962e+00,2.687904425047338286e-01,-2.030148231526914149e+00,-5.589553961136536353e-01,-2.506401653107992455e-01
1.991498845531146422e+00,-1.988145792400269896e+00,1.467448217839510072e+00,9.189732578885019265e-01,2.415070540203098304e+00,8.145443914553189557e-02,3.737440047028739443e-01
-2.897935541600029197e+00,2.121274991788110853e+00,-1.223788751930403151e+00,-2.653487523728152553e+00,1.768016778351775287e+00,-2.282014155563155677e-01,-2.769669478351553527e-01
-1.092985278638429314e+00,3.106963381577299899e+00,-2.992983424525972769e+00,-1.644217590433205700e-01,-1.581948973164195804e+00,4.693540521720460101e-02,-3.574956081180424294e-01
-5.174144074459197107e-01,2.017141897856027377e+00,2.710168206803291291e+00,1.790174262208295453e+00,9.188348522248954708e-01,3.404490510958404492e-01,-1.072857548391224769e-02
1.397187224786055282e+00,-1.888669168511142304e+00,1.136783218082355162e+00,-2.349505067836467287e+00,-6.977103518401750470e-01,3.086437964917604360e-01,-1.192087344328440074e-01
-1.770230787121561233e+00,2.348477032151416566e+00,9.602380782631332323e-01,3.076955256576914266e-01,-3.135500385199303519e+00,1.749977999802085904e-01,2.878489369372324580e-01
-1.830298328348805015e+00,3.008679404906958510e+00,1.605933974610321613e+00,6.656286487903639859e-01,-2.233502061258407778e+00,-3.156169651173559298e-01,2.534336235196817944e-01
2.145421411355550312e+00,-3.126666315413815234e+00,-9.302699092395121383e-01,-5.932564586984057087e-02,-1.978917740813425752e+00,-2.075877427094947048e-01,-3.932724212393735042e-01
1.525897013844585537e+00,2.475381687420488142e+00,-2.241397081856110418e+00,1.089376137308757819e+00,-2.681119751154152908e-01,-5.219937158504389663e-01,3.433560329421562751e-01
-3.039808205410169606e+00,2.891982975255547039e+00,-2.132962151937468409e+00,6.753010568626232057e-01,-9.341991880327005227e-01,-1.954821762938917795e-01,-5.264670968686843144e-01
-2.368708594532953349e+00,1.699364860388569376e+00,-4.362061025845367368e-01,2.251289370583718252e+00,-2.966344310863574751e+00,2.462247853658178776e-01,-4.464169479676785013e-01
-2.102081288874741105e+00,7.801545638093294599e-01,-2.855707695344302799e-01,9.329690164144004427e-01,6.228673310416783515e-01,2.824078465269541649e-01,-7.541045799087285895e-01
-1.419877038623350129e+00,-3.088824438660497940e-01,3.175868663016458981e-01,-2.878755619995786219e+00,-8.961152095136535323e-01,9.381970937215267092e-03,-3.261015700339006118e-01
-2.566889509272003878e+00,-2.788362761090318553e+00,1.108763814759048394e+00,-2.689802478405927566e+00,2.726270482290551911e+00,-1.722851975898637145e-03,3.518476525643178254e-01
1.003352542081344723e+00,1.666528087698833538e+00,-7.717458460406771970e-01,1.578784683800512845e+00,2.201454181941035593e+00,-2.879263459039769768e-01,3.257133762373168318e-01
-2.087069992518502115e+00,6.511817479334189862e-01,-1.863735225779441285e+00,-1.822939013017702115e+00,3.038572780805715468e+00,-2.811969774910496045e-01,-2.861015006634905489e-01
8.921251055745083036e-01,-1.936805674690228019e+00,-2.173521986181790489e+00,2.732233345184215345e+00,7.822155791473157649e-01,2.907520995059132973e-01,-1.299194548848809361e-01
-8.537151115342274110e-01,-5.726346756795637205e-01,-7.654986673188171054e-01,-2.058998708241388531e+00,1.655416857212675730e+00,-2.281529161234295833e-01,-4.626105361394911020e-01
-6.825263786928394971e-01,1.715458957691043729e+00,6.607694361838829522e-01,1.019480035054284528e+00,-1.130557388200972291e-01,-9.664475159049129571e-02,5.285961766417844876e-01
-6.597245312545951812e-01,-2.176233408566137228e-01,-1.083618205313663374e-01,2.167667582361020528e+00,-2.446534150841143784e+00,5.374315860929976818e-01,-4.505645035159758227e-01
8.034642392727500138e-01,-9.263569182265407598e-01,1.923602842647433420e+00,5.998209576730975101e-01,-3.621199808526776032e-01,8.010951806780464146e-02,5.896515982716673543e-01
-2.416290918048809466e+00,-1.187394855085250445e+00,-1.586022941198474312e+00,-2.077916362899360436e+00,2.442552314949914205e+00,-9.364239496000380247e-02,2.164650757217305432e-01
-1.956823870332628834e+00,-2.003647446766967377e-01,-1.352686824487564943e+00,5.696315745605575742e-01,-1.456663248939692012e+00,-6.705540621437041660e-01,-1.545951105984940677e-01
1.869193294211481948e+00,2.520362161311900273e+00,-5.924249594492270177e-01,-2.383067731361996788e+00,2.817814420494240579e+00,-3.597084803876186565e-01,-1.815754299147702144e-01
-1.343389822495788533e+00,3.043946745659266817e+00,-1.833380964898260634e+00,-1.656689230748926711e+00,-1.532000949471461704e+00,5.829238458853833182e-02,-9.974085829395712421e-02
-2.663497203880442310e+00,7.823064489864712812e-01,1.914182303712754774e+00,-1.076526972478253352e+00,2.810382592692543646e+00,1.117385018189094581e-01,-3.245314347615191330e-01
1.557181909826772070e+00,-2.264211265443092813e+00,-1.246105132597117970e+00,1.384750620895840889e+00,-6.306795999646062079e-01,3.218820879898856568e-01,-4.917661681756123615e-01
1.717540254589991378e+00,2.290285098672120156e-01,-1.300372776241449202e+00,2.311332053015454413e+00,-1.349867993985567338e-01,-2.531370119235454852e-01,6.151377017124823876e-01
-2.549859639145426460e+00,1.208257818442229237e+00,-1.566332665407812241e+00,9.704156403306400946e-01,2.647769641619944103e+00,-2.688862769583298951e-01,-4.739148305398462879e-01
1.428333430973117046e+00,-2.480946585212217670e+00,-3.051654637677818638e+00,-2.097890448726022150e+00,2.086941258807716970e+00,1.172891572906065577e-01,2.767080490053167030e-01
-6.622919274310081761e-01,-2.478967224130825819e+00,5.503997565409122217e-01,-2.803154723765048928e+00,1.021401422921599966e+00,-2.687277572920184765e-01,7.358404600211482238e-02
-2.527750226509594800e+00,2.606324995092247576e+00,-1.617890784212953736e+00,-1.630750866458627879e+00,-2.455499808342235912e+00,5.327989114236766910e-02,-2.192753957703541534e-01
-3.099024424524365440e+00,-1.268666150755466626e+00,2.174955748220516405e+00,6.874213452304474004e-01,1.067110502123432170e+00,-2.310807140185721364e-01,-2.374948929982873824e-01
-8.928229805289156218e-01,2.072265725767743483e-01,3.118196676190270189e+00,-2.335102542128891567e+00,-2.700272382189109699e+00,1.681410052626013674e-01,-1.698427923321392807e-01
7.547789595216460867e-01,2.204675162253717069e+00,1.587028322423996940e+00,-2.097605855124258234e+00,-1.555623691458061231e-01,-4.309820084774983462e-01,1.417325549781370264e-01
-5.783212305404772380e-01,-2.940238117544065943e+00,2.587004890873823904e+00,-1.707551519811192131e+00,1.157808740676795622e+00,-1.195629398757401401e-01,-4.363253574635731491e-01
-2.896472969007953591e+00,3.175964997422315861e-01,1.004962440709012306e+00,1.350985459992410043e+00,1.994896624754237457e+00,-1.926697663487570433e-01,-3.170133995861869614e-01
2.155787023178178607e+00,-2.299773042232249765e+00,3.114676789906894783e+00,-2.475214914200082994e+00,7.652209347247058702e-01,1.399478142304528550e-01,3.696386675772263541e-01
2.635282573886746249e+00,1.359859194080296874e+00,-9.553378665497298527e-01,5.063759017532114548e-01,-9.325821650125343254e-01,-8.576409736079886326e-01,-9.341569542315757146e-02
-1.313338780544764495e+00,1.192487087650925481e+00,2.070407160942239422e+00,-9.209958450985853418e-01,-2.724418818354789718e+00,2.784280892553677722e-01,7.956838103765451198e-02
2.658969634768697077e+00,-4.057821553238438739e-02,-2.351300287925005783e+00,2.478439655038489065e-01,-9.230358034017553948e-01,2.034589311846582704e-01,2.994769188831619688e-01
2.539985071667634209e+00,1.893790681299505785e+00,3.028010540323671229e-01,1.277860181911821158e+00,7.868076362457436801e-01,1.367647621062487440e-01,-3.842167530540132048e-01
-1.827515517747590801e+00,1.796986882780301720e+00,2.605660126691401679e+00,1.828525591114442683e+00,6.790436465496938467e-01,-5.638365097521517988e-03,-3.489289882740213011e-01
1.297530372567860191e+00,1.070594769419246362e+00,-2.579734565576906391e+00,-1.473902366304251643e+00,-1.448827882367678122e-01,4.463540958942328191e-02,-7.707858301098138853e-02
2.636880740765112918e+00,2.636780185483067029e+00,-6.253116788613857224e-01,-2.739499809551103837e+00,-2.357125820565879604e+00,5.461890990413073577e-02,-2.649304428648481813e-01
2.114379359173445216e+00,1.062708989287024508e-01,-7.139012016817916084e-01,1.240508509224290457e+00,2.561141669201236759e+00,-3.132962169836893684e-01,5.296112233905990729e-01
4.071537338056208100e-02,1.942092364152704143e+00,4.188489240030452976e-01,-1.903059886890718033e+00,-1.894412197938605713e+00,6.689873839304898151e-02,3.516743242597167862e-01
2.739674886136602261e+00,2.326877827766387519e+00,-2.571796785739859814e+00,-2.898304302694754142e-02,2.478777674900228156e+00,-3.723705250066495220e-01,-4.600859951558078365e-02
-1.527338312155032796e+00,-2.251567101810471705e+00,-8.513422024345054240e-01,-3.048301126494447733e+00,-4.407570218714891297e-01,-2.193464528283398107e-01,-9.362318661791599328e-02
-3.900092701885000679e-01,6.562847865585417217e-01,1.945376840481385372e-01,-4.571292457846327650e-01,1.252738289155042040e-02,9.538269702410684392e-01,1.230930041016380927e-01
1.413812228376832181e+00,1.220833654139870106e+00,1.450720146971517188e+00,-2.631073682459899032e-01,-1.528659076583095411e+00,-5.964450665590979028e-01,5.371960644010284613e-02
-1.300460045567497502e-03,1.928333029367558460e+00,-9.244438276246755848e-01,-2.276646018646180991e+00,2.363336650439546105e+00,3.252923887120050539e-01,3.865106581732995483e-01
7.738767019457672980e-01,6.675705773895312944e-01,-7.163065957810839102e-01,2.448697632234165589e+00,-1.621000254837225985e+00,1.294272447284442740e-01,6.620864690063162916e-01
1.803919071398072838e+00,-3.112348092210921013e+00,-2.309496763913809314e+00,1.272475788364778815e+00,-2.074993567835823782e+00,-3.750473065147432172e-01,1.984888555751726513e-02
1.081887661193942307e+00,-2.719451285093529513e+00,1.393076829594943611e-01,3.160076340152020435e-01,-9.972250239884585810e-01,6.189080149079863313e-02,-6.745114088060633062e-01
-2.639835893348764451e+00,-3.117426762101186632e+00,1.244835450368892538e+00,3.135786789612512671e+00,2.119886813518395918e+00,1.840754938397557439e-01,2.036364460713581681e-01
-1.962813902368947483e+00,1.520115152613719545e+00,2.666576126068330943e+00,-2.351777750640560605e+00,2.684829841672189410e-01,3.635691411722901112e-01,-5.165445661540503386e-02
-1.187112231602684753e+00,-2.105786935049102304e+00,2.457416170504933106e+00,-2.511649976392579919e+00,-6.536827137115888142e-01,-3.170320561301222528e-01,-1.323969243620738145e-01
8.720206208117202706e-01,1.878306451923184461e+00,2.921607269692134246e+00,3.089941515202804467e+00,-2.571148112755494708e-04,-2.057315973373175511e-01,2.821339356828405087e-01
9.346408030641679687e-01,-3.785893683114180952e-01,1.641777167567193274e-02,-2.442334266578962243e+00,2.877891976100358740e+00,5.326975796098973870e-01,3.237891844533745678e-01
2.843794206456959017e+00,2.894114903505033531e+00,1.249897949696994637e+00,1.683696651912234721e+00,1.682188210397173478e+00,2.511620312723912563e-02,9.294594012840989850e-02
2.453531247598228049e+00,-1.242934916793656086e+00,1.349078638477947401e+00,-3.004744327616129418e+00,-4.411630971604214579e-01,3.875746595889077717e-02,2.643111342500079619e-01
-2.532920434774592167e+00,-2.896623204175626576e+00,5.908627881013810423e-01,8.487587509109544293e-01,-5.450960470856571760e-01,-8.597516628808127281e-02,6.483438746340740577e-01
-1.539203997732194740e+00,-9.481125752510308757e-01,1.093652372981029686e+00,1.165771174424212298e+00,2.871838696979782668e+00,-8.655960796410130942e-02,-5.217408847837402552e-01
-2.804941637787707442e+00,-1.036308421330733864e+00,2.984183688319296479e+00,1.034767893892516888e+00,2.531990326063006336e+00,-1.085564132010563010e-01,2.060161159181989748e-02
-2.241965989042668639e+00,-2.720950841001713361e+00,-3.944880469948772728e-01,-2.010952303951087927e-01,1.753199990252587881e+00,1.505808444499905085e-01,5.494899394545328386e-01
1.767729125906838838e+00,1.408019068060100132e-01,-2.436532744650279803e+00,-1.815153062218769930e+00,-7.616161591621652960e-01,-1.856967339840120135e-01,1.082501876653384904e-01
-1.009213908296500151e-01,-2.990884555939296252e+00,-1.022108699809452403e+00,-1.162941211146194309e+00,-1.437433495820933382e+00,1.969718393945357748e-03,2.852886390966948849e-01
6.720568274372920037e-01,1.417452759665328799e+00,-8.921017624900917653e-02,-8.826548482659828387e-01,-4.145793182237031971e-01,9.132573704472449205e-02,8.145953871484512554e-01
6.783501388388071263e-01,1.643486860442810560e+00,-1.370154896344231821e+00,-3.970256558903213495e-01,-2.584214426258967023e+00,1.948604702524857624e-01,4.513093916877547462e-01
9.828035230726781535e-01,-2.201696643305904200e+00,2.177973451656010972e+00,1.001184331170949626e+00,-1.985486789997229273e+00,3.869563065726773221e-01,2.760339956467623979e-01
1.355566512683627600e+00,-9.298281510850294751e-01,1.362598701952950186e+00,1.140516101671746441e+00,3.043885450817139571e+00,1.531004051158832979e-01,4.903003154670291797e-01
2.109107599769704855e+00,3.031291610643944701e-01,3.418672809300749016e-01,-1.696019844502571150e+00,-3.040409616383147995e+00,-4.566623996754889947e-01,4.266567621952025435e-01
1.892776100464472755e+00,1.885618299434161038e+00,1.686305028225203451e-01,1.055552497317814087e+00,-1.866906525856670163e+00,-5.144379043685840536e-01,-3.773974305564393172e-01
2.090201147126154346e+00,3.024831046778331256e-02,2.778753346281148673e+00,-2.776263744293551383e+00,-1.709763721011524629e+00,-1.261451059746693248e-01,3.282518504649360458e-01
2.617566188113842784e+00,-7.433875133917950961e-01,-2.369670972708609824e+00,-9.803607775196785390e-01,-1.357964841923174459e+00,-1.086168550231747659e-01,-4.976783814066631367e-02
-1.194275349346987314e+00,2.793518269700311585e+00,3.352231263456784127e-01,-2.934881003933815347e+00,8.834321675994347700e-01,2.160812493681002477e-01,1.582094358536576539e-01
2.893029336393894368e+00,-2.630382387965346958e+00,2.226808100704416482e+00,-3.936858930424373959e-01,5.684215423785983212e-01,-3.361272299020986454e-01,4.955213313700850830e-01
-8.432547832338128657e-01,1.891348595411059819e+00,1.932039589284278769e+00,2.032152150828105519e+00,6.736375659257243242e-02,9.075606370979494297e-02,-1.862843764764933463e-01
2.979473484550339002e-01,1.083085465775221579e+00,-8.365392114107432775e-01,-6.010584267780894052e-02,-2.518714324793754233e+00,5.143210036252536810e-01,3.780036335328876285e-01
-4.174371636722078449e-01,1.675466853030253667e+00,2.603806717683871064e+00,1.904990810143383229e-01,-2.909968333818778952e+00,-3.418399635360622191e-02,-9.382312508644019555e-03
-1.755674137420558445e+00,2.536947365608814842e+00,1.694810144364370608e+00,-1.502247902580624572e+00,-2.595024302740272848e+00,5.815044507426311154e-02,1.985671277520957567e-01
-7.187895398121435520e-02,5.605146585827163186e-01,-8.459617358784501384e-01,1.824152457473083189e+00,-2.468124310913292874e+00,7.062030575018808376e-01,9.173452667175729935e-02
-2.861738112923801758e+00,-2.202159701737789632e+00,6.753567046575637001e-01,2.234695637616419539e+00,-2.722132467041329384e+00,-2.233251724858238974e-01,4.113255040399571016e-01
-2.528934998013501634e+00,3.055618706257651418e+00,7.475895319292775731e-01,-3.787969177872998472e-01,1.334254148093043213e+00,1.996387599120424960e-01,5.531984776697076445e-01
1.380029892406163583e+00,-7.319244255872803251e-02,6.415497410074695317e-01,-2.704114639956498145e+00,7.251413033534159780e-02,2.633840767087390899e-01,3.891520206787767999e-01
-2.654159393038383996e+00,3.752691304710573661e-01,2.261863661761061906e+00,-2.461819920285965857e-01,-6.065244346359532912e-02,2.901503952244093298e-01,-3.641815023974665499e-01
6.540891660006065145e-01,8.319473936019883276e-01,-1.540675449724264068e+00,-2.107241786710743803e+00,1.050404667883531928e+00,3.448803626055200189e-01,2.619459645432148376e-02
3.426537312690203230e-01,-2.996094030595393143e+00,2.975246599832377825e+00,-1.460202803211484213e+00,-4.026727255686362028e-01,2.459147454388179166e-01,-3.193066598791109989e-01
1.118702955271183797e+00,2.962001079169646722e+00,-3.940422983143334612e-01,2.652074847432966287e+00,1.424042203763336012e-01,5.089030412489486954e-02,-1.558432072073560604e-01
2.548822831704153913e+00,-1.347817721256204804e+00,2.902231884640498194e+00,2.039847580358849832e+00,-2.155353405165519654e+00,-7.848882799764299312e-02,-2.837112456512187741e-02
-2.264444314797792401e+00,1.133415787157672661e+00,-1.418205394406956144e+00,-2.337227672497590003e+00,1.017111506675771437e+00,-2.742373744297134652e-01,-1.843732719712122825e-01
1.663300916170243227e+00,-3.821263412125581738e-01,8.214693404999366955e-01,2.348793760614577231e+00,-1.065027075301486992e+00,-2.663672907549113900e-01,3.748286107517338483e-01
2.689767030651750268e+00,2.031035547394266061e+00,-2.154110703153078177e+00,-5.336563681414765448e-01,-2.051886247118436479e+00,-2.818732513662666195e-01,1.276218227385751136e-01
1.225593387871995787e+00,1.202637012422314022e+00,2.094437271606822470e+00,-7.359745590710815577e-01,-5.600298992343248905e-01,-4.946950716551735683e-01,-7.376915662697672293e-02
-7.208145806616732543e-01,8.225542705248880537e-01,-2.326441457587660189e-01,-2.941964893517765578e+00,2.343474415190598847e+00,5.215673270238780912e-01,-2.199378307726165271e-01
7.909034124734333204e-01,2.724191124353290583e+00,2.052376758920591016e-01,6.630288729435189765e-01,-1.458780095358628515e+00,-5.476779451288851241e-01,-2.782880267831896459e-01
-1.898461177801828548e+00,-6.114246615902003690e-01,2.874349805741627684e+00,-2.387277778561297303e+00,-2.391508510777868857e+00,-1.478585581423806361e-01,-2.370657404502847232e-01
2.422809171094431058e+00,-5.361623265599222421e-01,-2.444539901465636156e+00,1.636891614097716996e+00,2.869449884341960910e+00,1.222216784368386489e-02,2.720333180856824296e-01
1.640994019112248736e+00,4.302040630810228805e-01,-2.785424826874575377e+00,9.566307069332253832e-01,-2.889330092045785392e-01,4.024248732772685577e-01,2.462502680814874223e-01
1.683599627013196987e-01,2.190643506848402033e+00,1.681693026558785498e+00,6.517087658744573631e-01,-3.752210203952075496e-01,-2.467173997866257684e-01,-3.326758186716463062e-01
1.402601432872666365e+00,2.021773801925828451e+00,-1.664498982929534465e+00,-2.905367801412724660e+00,-1.642034496555220491e+00,-3.201249526770981735e-01,8.948062320988924012e-02
