# link_lengths=0.25,0.25,0.25,0.25
theta_0,theta_1,theta_2,theta_3,gt_x,gt_y
1.003899075757483494e+00,-1.366943033894081339e-01,8.478143269585447506e-01,-4.191080590349343105e-01,3.279227409413454364e-01,8.895422577607797754e-01
2.415518937767130225e+00,-2.414077625641838587e+00,-1.535089890423786185e+00,-2.998628908407869886e-01,7.411926910948246627e-03,-3.249046151916776815e-01
-2.571481889094923368e+00,1.470182919846914515e+00,1.542971443319670399e+00,1.398990018472002106e+00,6.200811672851720691e-02,-1.006562142724234943e-02
8.731457678683538504e-01,-1.680490998751152487e+00,-1.338939819154868260e+00,-1.213345768132489511e+00,-4.668269617791545589e-02,-1.446780754826478277e-01
1.879965121970454511e+00,-1.992408327449207484e+00,2.494441739557209381e-01,-5.350653902987088095e-01,6.504652570769794417e-01,1.473295928760464668e-01
1.660365183118588384e-01,-2.483226302349836878e-01,2.966205589401186948e+00,2.828565312301877910e+00,4.643502967397195591e-01,-5.057726100426987448e-02
2.701708568906696861e+00,6.645363630681973000e-01,2.910030289406912551e+00,9.503776146468432273e-01,-7.317806943402246911e-02,2.514388783789544002e-01
-2.359952059382643519e+00,1.149841119939745582e+00,2.647520315030043925e+00,2.258596266024714083e+00,-2.685152586931791596e-01,-2.938567793519846760e-01
-2.683598973902683316e+00,4.059120200621224583e-01,-6.890572694565233469e-01,-6.800647281349490036e-01,-8.515591785083403975e-01,-2.231241502205088545e-01
-3.112194022431447937e+00,-3.864262152300592668e-01,1.614200244408713125e+00,-1.567773725794714412e+00,-7.992913218781685369e-01,-8.137362073983045452e-02
3.075060660168540849e+00,-1.298266550972568600e+00,7.044851599992365543e-01,2.801390276251574996e+00,-3.630658318533611095e-01,2.042387886674120467e-01
1.497975814118479576e-01,1.549574652139759756e+00,-1.721644511674917055e+00,1.336523597172624811e+00,5.285178772536880398e-01,5.214963665186064246e-01
2.298272785095191395e+00,2.976046539572680061e+00,-1.732969722925317813e+00,1.162842862305771163e+00,-2.653795934551593239e-01,-3.721335334246350102e-01
1.896510906259454288e+00,-1.906907534383196934e+00,-9.917391136726276812e-01,2.141815266813215324e+00,4.090874166384760313e-01,2.507256205035903185e-01
-2.382124429208082983e+00,-1.000463357497328509e+00,1.872056762155284382e+00,1.532263290661863842e+00,-1.590776288096330537e-01,-3.565802047939299335e-01
-2.492855609141941819e+00,2.178164230790780032e+00,2.114271787012930837e+00,1.885845683787167992e+00,-2.321201172839404414e-01,-1.142952068906382956e-01
2.927267374271346867e+00,3.395715296475780853e-01,1.195368756421951950e+00,3.132912086250934536e+00,-4.902215427781896895e-01,2.139588183157734025e-02
-1.221686008584281780e-01,1.727508218241238680e+00,-1.790263123846674631e+00,2.459604917885398478e+00,3.234440740623314436e-01,3.640001866271014852e-01
1.174587456098763028e+00,-4.425537499804721442e-01,-1.307432838026893807e+00,-1.374744345875667850e+00,3.996003493555060349e-01,2.945953471077952801e-02
8.793446355766256772e-01,-1.095766068436904828e+00,-1.077979109580708084e+00,1.306746139336162571e+00,7.217855186463162376e-01,-9.852868185556275249e-02
1.786125161064947342e+00,1.140720460594010888e+00,-2.517634265737467736e+00,2.974672173099563111e+00,-3.110137485067953067e-01,3.369912925603944509e-01
9.287394714925882866e-01,-1.222074347881589640e+00,9.539064510907575567e-01,-2.031637573996674107e-01,8.107427115151943919e-01,3.917279102764173460e-01
1.310640646543430599e+00,1.830481033953440750e+00,-4.423680171227206692e-01,-2.278675088015337913e+00,-1.833126939240397046e-01,4.507898603637517376e-01
-1.171773909558081250e+00,-2.855122249914789911e-01,1.539660307565251074e+00,2.172716312927458482e-01,6.134586510971468121e-01,-3.843857541291818558e-01
-1.494087978794039984e+00,9.023748191247626949e-01,2.201118371165612153e+00,1.093806577934860691e+00,-9.354989162992738416e-03,-3.277858393604879406e-02
-2.027107625543146607e+00,-1.458530082732723443e+00,2.016579128221141382e+00,5.130549312195586964e-02,-2.820072433303497106e-01,-6.358817609571609797e-01
-1.978759119226858543e+00,2.463073760928168099e+00,-1.111269994486126400e+00,1.168017032178763515e+00,5.388084933155019574e-01,-1.309911493552176343e-01
2.737543558325428172e+00,-1.706903848629764520e+00,-2.354669761366200653e+00,6.920164026808630631e-01,1.614756691151524870e-01,-7.742632125123069531e-02
-1.504553298721044818e+00,-7.999154593078539044e-01,1.133393579513914950e+00,1.491803774267745908e-01,7.687619575200577149e-02,-8.786986992641980798e-01
-2.848472709352664278e+00,-2.780474402586989857e+00,-1.621403266072610538e+00,-1.790937056301986186e+00,-1.308909560025918462e-01,-2.194562813424324466e-01
-2.259978401143625248e+00,-2.806591462117369762e+00,-1.767613188944336944e+00,3.449602940856100197e-01,3.854419787252769125e-01,-1.404889635580080232e-01
2.159875105111800586e+00,-9.175160002818389948e-01,1.241303782241729436e+00,2.081061847092395389e+00,-2.928547902851762474e-01,3.500907733808751310e-01
9.506248474091893996e-02,1.902810070123581276e+00,-2.410005974727678080e-01,-1.112512340011882817e+00,2.989386111724467998e-01,6.471311196535813881e-01
3.053993800564469119e+00,2.016475166843584077e+00,-1.965808707985553294e+00,-2.864391058055453243e+00,-1.684332872942778669e-01,-1.435491259251665819e-01
1.304295159276168903e+00,-2.878606245153016996e+00,2.637484827739415394e+00,8.359516891855269805e-01,1.058705351984970261e-01,4.462973813820569347e-01
-7.070198703907362159e-01,6.013256372458664067e-01,3.029138049011503853e+00,-2.236613623133260731e+00,3.879201747268847811e-01,2.386089412727293579e-02
1.809121435661782407e+00,-3.610437490614017975e-01,2.471110884662651053e+00,-1.277420407123527557e+00,-4.259833684013334398e-01,4.354793658901289222e-01
1.808257325912238755e+00,-2.782510512203163699e+00,1.233080347463762827e+00,-7.993011210497598107e-01,5.376765334646664840e-01,-2.848492415730169425e-02
1.326598932386167995e+00,-9.379403990833914406e-01,1.759602701572957173e+00,-2.994768031614764681e+00,3.209744168344675908e-01,3.595394772694807672e-01
-9.668145213743968291e-01,2.477612023378657824e+00,-3.138204433472488564e+00,-9.086622774942703096e-01,-6.272437350108950316e-02,-3.481176878683575615e-01
2.548846723858108732e+00,1.587574750471949514e+00,3.357021290852246764e-01,-5.538845709946773610e-01,-5.813211842718876143e-01,-4.880478282627221942e-01
2.336545190299892383e+00,2.145926475034417358e+00,8.689000629958965050e-01,7.656844431932041672e-02,8.285967028672980295e-02,-4.525640747005219566e-01
-2.587094714318177502e+00,5.161059896163471272e-01,1.431185947965895267e+00,9.958559012942922450e-01,1.024335426595976151e-01,-4.131166110780416512e-01
1.451778211295445153e+00,-9.387423650072976855e-01,1.398318478624709371e+00,2.374132563769178361e+00,6.048244346111583680e-02,3.790164580876689282e-01
-1.230720917162456685e+00,-1.999132244628992083e+00,-1.748682641114720271e+00,-2.224679645008975637e+00,5.156566916901103581e-02,-1.713529822280670800e-01
-3.780736266058175588e-01,2.042121665428212829e+00,2.256314758264590381e+00,-1.100471140672238057e+00,-2.060540194026717897e-01,6.007514177895850738e-02
7.741607676558768247e-01,-9.732590526374997886e-01,2.778384818901542097e+00,7.159645931049851697e-02,-8.193300723704721733e-03,3.764303340078513083e-01
-2.378654501500241381e-01,-1.694616632881606577e+00,9.605646172929214188e-01,-4.090767879271210994e-01,3.425932632256126764e-01,-7.447350244231081273e-01
2.581892691759675174e-01,1.037219869757135093e+00,2.577156987388137033e+00,-6.947164997956685184e-01,-1.262735511711146064e-01,1.284516223674074809e-01
-1.690383091123295545e+00,-1.812349321656758550e+00,4.540226711383841263e-01,-1.893531394743701135e+00,-4.556631383913427591e-01,6.035833862915479520e-02
1.678155298587831190e+00,-5.372345981496979839e-01,2.705461091003026119e+00,-2.685567031564129792e+00,-1.338771630066772078e-02,5.431287748340584143e-01
4.800751790333075419e-01,2.197210873477656534e+00,1.295488919081926760e+00,2.092299782878069614e+00,7.378328475205508941e-02,-1.136633107990690783e-02
-1.302996738973818402e+00,1.412850843071259632e+00,1.184908278207683630e+00,4.547404591020804965e-01,3.383418130803533819e-01,2.728740410897932955e-01
-2.129073669184129436e-01,-6.468432659512806104e-01,2.639088471143575809e-01,1.243582871651966570e+00,8.137930872822884965e-01,-2.317003633851053568e-01
2.233117847398586875e+00,1.376032066738501314e+00,-1.663345982025927317e+00,6.972577041647287643e-01,-6.880466450390204658e-01,4.366250944230977149e-01
-8.376259814727631259e-01,-5.473788451268188915e-01,1.238987765456226242e+00,-1.988978184639573987e+00,3.271431464988437954e-01,-6.790906966565108949e-01
-2.931706810662713991e+00,-1.233876198285028147e+00,1.151722633441765176e+00,1.223124720262339871e+00,-6.770100041911555344e-01,-1.143636283190656022e-01
1.763098514161323571e+00,-6.809629965725645384e-01,2.284291761385657260e+00,1.224463116198236889e+00,-2.044265415734117242e-01,1.622389736545341576e-01
-2.157288425461124870e+00,9.088103964590903416e-01,4.059805647340386514e-02,-1.722782070118507480e+00,-2.148776955779938824e-01,-7.314065738833590569e-01
1.543980024439062682e+00,3.343515027842092202e-01,-2.379050716637290286e+00,6.537411022446670827e-02,3.770161983047097820e-01,2.627357920767065536e-01
3.889282075148692286e-02,1.847680594683147604e+00,-1.888644211525333017e+00,-2.137015608962706814e-01,6.663744293136666386e-01,1.933164048835044058e-01
1.756819209581127694e+00,2.340844549053972656e+00,-1.899351524100388211e+00,1.199807150836377012e+00,-5.790246797539282397e-01,1.803954140715218757e-01
-2.483719617976417826e+00,-2.028068681056535816e+00,-8.268142219033545182e-01,1.455979120321325482e+00,-2.855611729274691868e-01,4.634532734684617683e-01
-1.169320851673778527e+00,1.973025152631708856e+00,-3.041967232116769448e+00,-3.013117185077956339e+00,2.447734264124728498e-01,-3.192971346351500261e-02
1.986719396882691058e+00,-1.768539903407914782e+00,-1.393276035047988692e+00,-8.141783941564026961e-01,1.378354557360597921e-01,-1.763097272214460554e-01
2.940759353381695362e+00,2.653728847644503119e+00,-2.271777462436523454e+00,2.848136473666277091e+00,-4.944304604247246049e-02,-1.820693209185352823e-01
-8.768142072672837628e-01,3.132128586432135542e+00,-8.939235125820919059e-01,3.085338715051917369e+00,-1.184089869532028300e-02,4.813455974920888281e-03
1.857944497276942997e+00,-2.122832406516328430e+00,-5.401730320381821215e-01,-1.576534209465106917e+00,1.625332772289699301e-01,-1.781345349095991570e-01
5.236726394428914411e-01,6.205576415146381031e-01,1.535564625505761782e+00,7.171275081319121725e-01,-1.457743831147128577e-01,4.008624103459781929e-01
8.463763219407898220e-01,-1.750985970371561784e+00,1.507088169320568660e+00,-2.543593428701986348e+00,4.356787220018530915e-01,-1.007064537644363489e-01
2.295411684752717285e-01,3.709560160151994523e-01,4.454126755319181008e-01,4.540828929152169735e-01,5.926712165539356203e-01,6.638647031727948900e-01
1.397340781453326741e-02,-2.868550081938326279e+00,1.369327268418019550e+00,6.707508239634649705e-01,2.031213242435115918e-01,-4.982108192736979246e-01
1.551173340301586379e+00,-2.304541250641162442e+00,-2.545478909881658591e+00,-1.532684748856714352e+00,-2.994733798239160652e-02,3.663065211674870203e-01
8.008852266322961100e-01,-1.747734253625696565e+00,3.944284051759092691e-01,1.505979890964241008e+00,6.775889263789796058e-01,4.928133268230430741e-02
-1.032455871501490208e+00,1.569029053989729583e+00,-1.001386141876913438e+00,-2.017452265825431468e+00,3.689195939868040730e-01,-3.520519909191567320e-01
-8.105526771240745276e-02,3.029001895779396492e+00,-8.563034996737695081e-01,-2.535060994844102744e+00,1.052708604386986546e-01,1.374600801185554277e-01
1.996427181175356225e+00,-1.906806277874116828e+00,1.328671190302021188e+00,2.085774619493745874e+00,-5.000433413012403405e-02,4.085211376165026609e-01
1.268829047568333479e+00,-5.296720092933200341e-01,-1.969254158210066219e+00,-1.163354870487088411e+00,1.594067335209938541e-01,1.405014088894956936e-03
2.933675050608836266e+00,2.776681190534620036e+00,-1.332970082652093824e+00,-2.691330834400436522e+00,-1.454669356895569865e-01,-7.165830719900403989e-02
2.382695197528729381e+00,-2.978498231822039433e+00,-2.277282278114017622e+00,-1.487358036082670809e+00,-3.016974511174769225e-01,2.000898702658055750e-01
1.432000380513791526e+00,2.417781159507813804e+00,-2.751082554977573924e+00,1.125388277101225576e+00,-1.935595522218873932e-01,5.061571012796342028e-01
-1.850700776863511976e-02,-1.311541367368618927e+00,2.161661495455407866e+00,-2.592949811743577637e+00,4.306382066594918179e-01,-3.081372092915600214e-01
-1.605847195060541077e+00,-5.511973115599038131e-01,2.400736479265340506e+00,1.486223682055198836e+00,5.593044441440695597e-02,-1.509384036475404922e-01
1.857931040519169130e+00,-8.350228387935185737e-01,1.692943384627674241e-01,-1.091169813012369261e+00,4.005487409896443252e-01,7.106829969075603159e-01
2.464840333709192421e+00,1.264836798397173112e-03,-1.311619170166856474e+00,-2.651797247077493758e+00,-2.705513297260462302e-01,2.922070667788858045e-01
-3.098432496043467488e+00,-2.257034734955598587e+00,-3.389600276574773474e-01,-2.184698326227253240e+00,1.017706561859360870e-01,7.818789573573320384e-02
-2.871548507827023755e+00,2.966235888571694623e+00,1.509681832107264476e+00,2.879288472280637556e+00,-5.713681170426905542e-02,-3.668659808386232069e-02
7.235139606817790892e-01,-6.057918059828817370e-01,1.677400646797917894e+00,1.529748365377625596e+00,1.342153919399537432e-01,3.930407122802331288e-01
2.887864131786090027e+00,1.781461170012523354e+00,-8.935716158401132425e-01,-1.482512855330444745e+00,-6.194557923706205393e-01,-1.475920803076859744e-01
1.142782009388290554e+00,-2.864386513935300194e+00,-1.767130858270031801e-01,-2.267982059944418705e+00,-1.440546165931772538e-01,-4.278471269465750071e-02
2.510552271383610368e-01,1.162807666980109289e+00,-8.785342041622543618e-01,2.734597260121979900e+00,2.483163258465926615e-01,4.045699736661031998e-01
9.673672348541311194e-01,6.331516442216340579e-01,-1.821239995221789698e+00,-3.011465926503842372e+00,1.293979540268974104e-01,4.236225219494360594e-01
-2.626413612227041838e+00,-9.668437966108403003e-01,1.901179042150446641e+00,-6.197489941000067226e-01,-6.414900340344934504e-01,-4.466635003916864521e-01
-3.124130273957109960e+00,1.485992326657211926e+00,1.825380221146930104e+00,7.060904660214277762e-01,1.355504521618579872e-01,-1.246993145362410016e-02
2.888737597499948073e+00,5.433079722262728062e-01,-3.096007811360605544e+00,2.206912570850317223e+00,-4.520873058783760889e-01,2.142633810633006175e-01
2.110833106676747839e+00,5.785409527985843070e-01,-1.886515368765558254e+00,-1.794166801111489518e+00,-4.284961737321577036e-02,2.943134438888368454e-01
-3.051682963890415490e+00,-1.946636630458681738e+00,1.248093457902227144e+00,2.029322518728907454e+00,-4.209711863110059404e-01,1.131507019160943317e-01
2.942673552005325988e+00,-1.871534809952289047e+00,-5.753218144473617457e-01,-5.944374821781845952e-01,3.433913873216806190e-01,3.631615327131870186e-01
1.508926398798551283e-01,1.684854952001971107e+00,-1.772171156056488117e+00,1.822444161228277792e+00,3.536812639260294988e-01,5.324216102761328839e-01
2.231460590336666883e-01,-3.503410230840073858e-01,-2.813213232650851214e+00,2.302053358071938227e+00,4.475935645203124036e-01,-1.753146487743064974e-01
3.139181275587126230e+00,2.749727071659671118e+00,1.863189646763321328e+00,-3.104574216208390247e+00,-9.958698816239730522e-03,-9.620299734895132460e-02
9.606788430448087723e-02,-2.883621609264373831e+00,-2.111870304556197731e+00,-2.572077269956895229e+00,1.541445284067640420e-01,-4.898769350298140535e-02
1.129681593293907937e+00,1.055153833826969922e+00,-2.369368142193099658e+00,1.030928475940370070e+00,3.741207711864685259e-01,5.717533381166659545e-01
-2.213168801116175644e+00,-6.164930621950999168e-01,-1.080278102589577571e+00,1.006347540372538596e-01,-7.637849418500997078e-01,5.164143246086469463e-02
-2.542311106074892635e+00,2.999593236052633394e-01,-1.410110723596836424e+00,4.067347975305013463e-02,-8.029360944159963376e-01,-1.012266469433853039e-01
-2.025473913797187109e+00,2.632823281184922593e+00,2.734195551214706477e+00,-2.553274860311573580e+00,2.674699733294608195e-02,4.570056155102192319e-02
-6.931940293323988200e-01,2.354412346117494614e+00,-1.097790480204773989e+00,-1.861221613711160572e+00,4.484908650361977278e-01,-1.799023807572591727e-02
1.294090299857898252e+00,-2.915705714051749275e+00,2.861830808166019757e+00,1.859709386383495477e+00,-1.130370527244764223e-01,2.376903241000040135e-01
-8.428318399427827678e-01,-2.201003343365512954e-01,6.343047794502210124e-01,-2.914653130399297520e+00,2.703676916288741405e-01,-4.589037383362195022e-01
-1.902933188500519845e+00,-3.005131167251917645e+00,-1.260907548368439324e+00,2.184102106975778668e+00,4.920775254677633992e-02,2.240901430688370666e-01
-2.545614081944479690e+00,-2.194889239707492834e+00,1.651550454262482148e+00,2.913487367648481374e+00,-2.033646070288946672e-01,5.277598535390814333e-02
1.764094274803196249e+00,-1.433507709557328536e+00,2.151759040162029457e+00,2.493163600258810675e+00,5.584916062213547694e-02,2.382281658702183336e-01
-1.762143981841888474e+00,1.468914214637307758e+00,9.957062122837339047e-01,-1.611610452665267035e+00,5.362017228649794687e-01,-3.534141511837923799e-01
-1.088493810556761421e+00,-1.366715484268497649e+00,2.969789269481105443e+00,-1.869126792633701406e+00,1.938361754869729059e-01,-5.010532037840791375e-01
-2.204643219821475597e+00,-2.769111511807215820e+00,1.937299001364561235e+00,1.154664755985740143e+00,-4.085831377087494332e-01,-2.241725498677109019e-01
-3.141069937189373551e+00,-2.805244507326842829e+00,-1.224797610601513265e+00,9.225866916751126467e-01,3.935537136107062350e-01,-1.027748512332690295e-01
-4.426456716074991249e-01,1.598042861691474137e+00,-1.346777462690688543e+00,-5.886521959362771561e-01,7.499525207779444980e-01,-1.017232442515725171e-01
-3.093288744526548228e+00,-1.383793086157125929e+00,1.837293277570388739e+00,-1.689958306451155412e+00,-6.205160733587298250e-01,3.427077562090791174e-01
-2.256405072306602921e+00,2.083779970712617668e+00,-2.885747167531447666e+00,-2.562976887840918927e+00,3.607971904986218004e-02,-1.035901967045424199e-01
-1.866402936133427781e+00,1.817666488208145914e+00,-1.689003045193932406e+00,-8.663055749356320945e-01,-7.941083932932080369e-02,-6.258677679161601670e-01
-1.904325277008113826e+00,2.725475446671135948e+00,-2.853810707953097214e-01,1.509513055359774647e-01,4.968014948140601073e-01,2.328860003398041667e-01
-2.524633104672036055e-01,-7.465688733862427817e-01,7.248992750805749452e-02,-6.288190098895496405e-02,6.647974700085808042e-01,-6.814988732720782538e-01
-2.013799544655783702e+00,-2.604649179709131346e+00,-8.458480552457303681e-01,1.000123594408122152e+00,-2.127456264916993689e-02,4.479654672100603086e-01
1.735676115402418951e+00,-2.515933807180489978e+00,9.872283048274255179e-03,-1.612366022498356699e+00,1.346517557553729982e-01,-2.753793585416559608e-01
-1.215069641110935406e+00,-1.332179530023280378e+00,-1.844502665888717585e+00,2.254041255713209679e+00,-3.331118859620866290e-01,-3.479714805218886431e-01
-2.691933354626415476e+00,3.006374471683268546e+00,-2.496528062943720983e+00,-2.468455342674412467e+00,-1.463394924443727763e-01,1.345160863606623125e-02
-2.033367286377412597e+00,-3.956523546154087079e-01,1.849335336341280112e+00,-1.371462779165822043e+00,-1.843857770943085894e-01,-7.562463420524536684e-01
1.474978030805754514e+00,1.760269993967139790e+00,1.945534779655562652e+00,-1.256077850727752132e+00,-2.893033482593305172e-01,-1.739721795034342433e-01
2.567957660281219745e+00,-7.494362067712203590e-01,2.963475325744728828e-01,1.514135444069045988e+00,-6.215764716879863538e-01,4.748571353764928782e-01
6.268171225294905113e-02,2.013029012393378281e+00,1.894689876484413560e+00,-2.653111432330786723e+00,2.233731231813462781e-02,2.921922451468079718e-01
1.399226308005747654e+00,2.684331838702366468e+00,-2.041703023088352609e+00,-2.735748252616194698e-01,-2.668757401578051303e-01,5.120634439030242735e-01
-2.514343430472142593e+00,-5.796172646538844120e-01,3.169166788073591867e-01,-1.267397420448273637e+00,-8.405428919303974400e-01,-5.149171160972385031e-02
-1.277864655722118492e-01,1.473638548559762285e+00,-6.610884668452619017e-01,-3.114791653457876119e+00,3.080314814014846192e-01,2.067094975851081762e-01
9.199722398969738535e-01,-2.996951704482384127e+00,1.024017778021298675e+00,-2.547546438041028871e+00,-7.013348060537361039e-02,-1.262334166197593421e-01
-1.287107553916331248e+00,2.995315248193275437e-01,2.115608935055541373e+00,-3.028373294193406284e+00,2.338600031148220793e-01,-4.593354582858819590e-01
-1.330948424792978368e+00,-7.292442165668733267e-02,-1.081399336222655272e+00,3.058657337138710020e+00,1.128827061408890636e-01,-5.063004261961483454e-01
1.787293324853792775e+00,2.065831455657525240e-01,-9.559525003129243359e-01,3.191193210740079778e-01,2.368946752878795664e-02,9.317694203770195971e-01
-2.317260248396070921e+00,-7.912005879317600687e-01,1.876727787624220767e+00,9.767506086117014874e-01,-9.455670356311310365e-02,-4.906288566439203080e-01
9.823763934655156405e-01,-3.097417798089544316e+00,1.953608123691648046e+00,1.959413748448422865e+00,1.997595012212990961e-01,1.974679466798985872e-01
2.759516221861246343e+00,2.651385890533756395e+00,5.097523124553804408e-02,-5.571328975609777245e-01,1.469057678012349877e-01,-5.266363540613131500e-01
2.276220504251158516e+00,-1.221903634984006670e+00,2.137992611589541347e+00,-6.786935922563608337e-01,-4.906167420913325472e-01,5.419283308848293901e-01
-1.218475089373142861e+00,1.587904582033883294e+00,1.687017889956185179e+00,-1.484279552850859663e+00,4.128889552399902518e-01,2.120840873046286601e-01
-2.073385440075576902e+00,2.777247742797827712e+00,1.579151372062628234e+00,6.628010573550637829e-01,-3.384395304435190432e-01,1.805682292481939899e-01
-1.781870919899254391e+00,-1.541846479618760979e+00,-3.534645158768912054e-01,2.576792702676606872e-01,-7.536427047715875682e-01,-2.998112028467114776e-03
-2.232302076735232621e+00,2.017942748490187732e+00,7.739612925797971776e-01,-1.249826640774653441e+00,4.953441619266074625e-01,-2.769127819640877508e-01
-3.031422879962982098e+00,2.327824297089702732e+00,-2.853611526846115520e+00,2.002520673855696209e+00,-2.825448690906210980e-01,-3.382570735007434104e-01
7.123508667212217205e-01,1.610145930817603599e+00,2.407168317540462787e+00,1.852149584740674371e-01,7.308271060203108682e-02,-1.488189810635851262e-01
1.194509890117771533e+00,-3.558384298448675764e-01,2.224929371954194046e+00,-1.273261003211343612e+00,-4.470587382132908821e-02,6.819252812829090793e-01
-4.811192615068202727e-01,-1.334356029865037652e+00,2.638038928176911213e-01,-1.449051267823193934e+00,-8.168445164389573354e-02,-6.433021176569951871e-01
1.042193878731241696e+00,3.091009569765989617e+00,2.067038134995169862e+00,1.794063410746177922e+00,2.034208460979674560e-01,2.334815464522162487e-01
2.096027402237281123e+00,-2.358510817312992280e+00,2.529941180741978712e+00,-8.451734707406410863e-02,-1.879871393254343159e-01,5.477837329256551868e-01
1.855695039863960005e+00,-2.008511927504577521e+00,5.369818341449388299e-01,3.706896967281281263e-01,5.906922062063367784e-01,4.668588035554070981e-01
2.317311933198753060e+00,7.204103772164640596e-01,3.031164435553496794e+00,2.237166795780408890e+00,-2.833499745261690572e-01,3.811562655104566710e-01
8.684071249001501513e-01,2.281279309701162994e+00,-1.461544990361584917e+00,4.997762762062554209e-01,-2.624224888079303986e-01,6.409694398256169379e-01
2.306013579204564401e-01,2.693929835956589969e+00,-2.696900613964312576e-01,-1.875970743756613324e+00,-4.378872268189371031e-02,4.035392651024456434e-01
-2.920784054312432154e+00,2.093727709036994789e+00,1.755455711527211804e+00,-2.095071334628986648e+00,1.734136247869642600e-01,-2.684363250186377892e-01
1.989653175774396487e+00,1.720335869791272287e+00,1.790005021693506393e+00,-1.602447034473117649e+00,-3.171083091881642391e-01,-2.540636836266420562e-01
-2.740250609563624984e+00,-6.012840080390198239e-01,-8.244415329287102523e-02,-1.006594572428874290e+00,-7.847772650767101954e-01,2.617896248260206393e-01
-4.207222860752475313e-01,-1.604784487247599811e+00,-2.865481675500207714e-01,-3.774526756711287234e-01,-2.752907672561108465e-01,-6.203173637627071857e-01
-1.206487619645674636e+00,-1.798267216008679448e+00,2.783370989767719017e+00,-7.025549296453830195e-01,2.359818596937483526e-01,-5.220857526872184629e-01
9.629062846895024563e-01,-5.661560432593781833e-01,1.897233767234153490e+00,2.007699705659407030e+00,1.081061322137255032e-01,2.600346298565093806e-01
6.274242877792279849e-01,-2.342515977518745185e+00,5.106939776144296950e-01,1.284489603634413335e-01,3.747250207384630882e-01,-5.540526586925749175e-01
2.678378798643259451e+00,-1.968122891958476561e+00,-8.147585565686945586e-01,2.621578134796696880e+00,1.171824808180263466e-02,3.948116282586986436e-01
2.900205895836970527e+00,-1.157852594293742321e+00,2.061642956359686529e+00,-2.495638143289714783e+00,-4.177010725899534815e-01,3.937789872874141173e-01
-1.934466941944364082e+00,-1.121422420140306020e+00,1.130302306528448320e+00,-1.511117315777825709e+00,-6.640501701148954217e-01,-4.167670853993686308e-01
1.016797503147288673e-01,-1.001930493825036628e+00,1.119964278891786513e+00,2.976647288715174255e+00,3.984269816893570848e-01,-1.296922141653585880e-01
-5.094500213750277062e-01,-2.787212441326484935e+00,-4.206473954240461666e-01,6.727097581251078040e-01,-4.872724607716066858e-01,2.858696604734638214e-02
-9.329247390453456745e-01,2.592065463859469787e-01,1.800785721941235984e+00,-1.781647676775425237e+00,6.499019885406405184e-01,-2.832325493389798998e-01
2.178314017521779000e+00,2.115134037937198563e+00,-5.276234208298196116e-01,-5.875016802618313605e-01,-6.970905091492215488e-01,-1.784122648979375170e-01
6.857772371914219178e-01,9.362949767210695384e-01,2.788788615183128705e-01,-2.135649286445617356e+00,3.427671996539076726e-01,5.863507783843050492e-01
