# link_lengths=0.25,0.65
theta_0,theta_1,gt_x,gt_y
1.145453178264234317e+00,2.172875271997343205e+00,-5.367165007435984458e-01,1.134431443429141650e-01
1.239184777131002058e+00,-6.335418684150750934e-01,6.157803729186980268e-01,6.064187150504402046e-01
2.387345355908218281e+00,1.460634349688914924e+00,-6.766595646125288521e-01,-2.507231646959923177e-01
-2.414800112076355809e+00,1.345897925624774061e+00,1.258791318096965373e-01,-7.359564009931328643e-01
-1.522842288144004241e+00,-1.508648034161677254e+00,-6.340802429335180568e-01,-3.211346148453707583e-01
-1.279006935161851599e+00,-1.019285975771339725e+00,-3.603347328232773261e-01,-7.248796517201162581e-01
-1.715921024581863019e+00,1.773278589373312286e+00,6.127771243275267343e-01,-2.101099921064254750e-01
-2.343274863140916153e+00,2.904614881604974386e-01,-4.757968917639120443e-01,-7.549858647743904472e-01
1.682418001878119185e+00,2.718493286955867561e-01,-2.710395649560095599e-01,8.512357170244692073e-01
1.512768077421974944e+00,-2.334532968838957334e+00,4.571032612568687870e-01,-2.264474705087534678e-01
1.004200777162578717e+00,-2.171439184947002943e+00,3.894410844094958746e-01,-3.868519605608689016e-01
-1.307290417789794823e+00,-1.976467861769737100e+00,-5.783256994657831607e-01,-1.492739898620910610e-01
-2.864443198495310927e+00,-1.683644605977211661e+00,-3.467757469345130739e-01,5.728426342215776623e-01
5.037343986901201554e-01,1.301451565486373418e+00,6.798443891690450491e-02,7.529014390348348629e-01
-2.504641836642062636e+00,-5.661847899905678716e-01,-8.493513802903721599e-01,-1.946462685407797100e-01
-2.800418854152759707e-01,1.651697971810975218e+00,3.688482788336541196e-01,5.680550896162193109e-01
-2.547325236596509335e-01,-1.187577845420249467e+00,3.252189558724506435e-01,-7.076387118142051236e-01
3.999927630585626837e-01,-2.320809349013694955e-01,8.711242878289309211e-01,2.059834615342315267e-01
-9.472198749867777323e-02,1.097475598252311890e+00,5.985683713985441301e-01,5.242760222328106678e-01
-2.506117675142073509e+00,2.794400051848943356e+00,4.219793881865019358e-01,3.640887658191124809e-02
8.300861085604553935e-01,1.184774314491136238e+00,-1.105453540405414159e-01,7.714559094012736207e-01
-1.159978375984185073e+00,9.319365997422819348e-01,7.330119618501421686e-01,-3.761443984458174850e-01
-2.241269271927491591e+00,7.383324004209339542e-01,-1.112643545148894741e-01,-8.443859513573440667e-01
-2.235097777955727505e+00,1.854416897731762326e+00,4.493403935449977737e-01,-4.383461600601831210e-01
3.322410005101881225e-01,1.366072246046259764e+00,1.536668954513065177e-01,7.262630471238423757e-01
2.879333987326142541e+00,4.412761719420905671e-01,-8.810641373433656387e-01,-5.092520143559330081e-02
1.823954083671120330e+00,-2.304367414692032767e+00,5.138070089461093115e-01,-5.836315540671740965e-02
-3.384229478892430976e-01,2.955299229165923691e+00,-3.267330871871169107e-01,2.426289343441483115e-01
-5.998851286583821718e-01,9.480162511183118923e-01,8.173578565825818654e-01,8.060514854508085691e-02
7.022466398850717439e-01,2.953332487841430876e+00,-3.751662235343004026e-01,-1.580905495826658846e-01
-2.683330824183535857e+00,-1.810550836809151853e+00,-3.651079405207902084e-01,5.239468846879802300e-01
1.579416680466757761e+00,5.880297024779514992e-01,-3.673734752597023756e-01,7.876853368617240392e-01
-9.837795456588804832e-01,2.707557363615408441e+00,3.941935875830020197e-02,4.342595565492769483e-01
-2.155440887937592365e+00,1.807953895511870357e+00,4.731746894198113340e-01,-4.298255262849152158e-01
2.398596263929407613e+00,6.117394400909206276e-01,-8.285200128022449650e-01,2.541966542867478696e-01
-2.091283335060301951e+00,-6.925755690089538952e-01,-7.331759733578153693e-01,-4.444933030088901171e-01
2.037606937774044447e+00,-4.937555377070377283e-01,-9.499802401998122536e-02,8.730161002484795318e-01
3.108064372733544189e+00,6.667051119174751683e-01,-7.738581784075215797e-01,-3.762301860913628837e-01
2.087406389366348591e+00,-1.980467866689668677e+00,5.228030311478879533e-01,2.867522767734105305e-01
-2.299852803868411399e+00,1.274982166713987120e+00,1.709445807021063024e-01,-7.419713889764267822e-01
-7.795478658377290593e-01,6.280321107442667916e-01,8.203610903578406610e-01,-2.738483315266491136e-01
-2.927070033837478213e+00,3.024934606072342547e+00,4.026202716132600834e-01,1.029022653286774946e-02
1.049349702475748103e+00,1.497597067103066948e+00,-4.138917493601371733e-01,5.809149164252280784e-01
2.698902422678547630e+00,2.699883826019410016e+00,1.860397733200023496e-01,-3.957043024246267304e-01
1.104880755594034092e+00,-2.146244814984059612e+00,4.405884631067777946e-01,-3.376584034759433361e-01
-2.206877549479719924e+00,4.357079927951534870e-02,-5.115013396327002804e-01,-7.403093515486478537e-01
-1.319796926965608908e+00,-1.170845770820385212e+00,-4.549875088013096702e-01,-6.360287156389500263e-01
1.404312677831769385e-01,1.279916191272687520e+00,3.449621950671765136e-01,6.776500727195317042e-01
2.342481650030125984e-01,2.238506187868389397e+00,-2.667803667745466956e-01,4.610766894122169668e-01
1.005885045256261101e+00,3.627401961089260496e-02,4.616673307058469233e-01,7.724308907417641867e-01
2.544086212374969236e+00,5.685072112411551082e-01,-8.564119628556172703e-01,1.594925319698712873e-01
2.811299820629170831e+00,6.704458328677951329e-01,-8.492442132720305903e-01,-1.357803525291977897e-01
-2.527065708129798249e+00,2.467500820472655398e+00,4.445856766522547909e-01,-1.828373062759798828e-01
2.762756884484707243e-01,-1.590495135974872021e-01,8.860584712321345480e-01,1.442162348612270328e-01
-4.632276092098721598e-01,-2.823710147827882988e+00,-4.194926529437061347e-01,-1.756743725879723883e-02
-5.232634890759539914e-01,-1.372650465938249909e+00,8.925084416250589348e-03,-7.408759554015548199e-01
1.951252605757702874e+00,2.463756721134306105e+00,-2.832963637528164713e-01,-3.893460990496959706e-01
1.297421060776544621e+00,1.830392671901666546e+00,-5.824425733334324118e-01,2.496722948611949100e-01
-1.816606851498869801e-01,-2.047284996452169992e-01,8.479655375127386208e-01,-2.901158694601807531e-01
4.649087453123530445e-01,-2.838594668523866993e+00,-2.441224707391757565e-01,-3.394247985408046508e-01
2.697302848299990785e+00,-4.826108561823478915e-01,-6.159341756964454850e-01,6.273002681016511817e-01
-2.597053411149428115e+00,2.224132970111338814e+00,3.914822252675898007e-01,-3.663248577521334148e-01
-2.407871130968136875e+00,-1.628373815920817647e+00,-5.924354099777804361e-01,3.395849504974681743e-01
1.575682620881446283e+00,-6.729421715994123865e-01,4.014280612720510510e-01,7.602648623586260035e-01
1.324543638002293022e+00,-1.900465338859050890e+00,6.060918040530325346e-01,-1.115370494234849963e-01
9.477376439958016263e-01,2.713928362417236784e+00,-4.181783156721338712e-01,-1.199891032587279416e-01
-1.873258032136357443e+00,2.013536862433965346e+00,5.691473153170121257e-01,-1.477690404469548802e-01
-1.954308899266507416e+00,1.471192645792825715e+00,4.820634941903079729e-01,-5.337906754918366747e-01
6.409086578107592302e-02,2.926979837132758888e+00,-3.931636926984685143e-01,1.134819806292997613e-01
2.861963067294510665e+00,1.593633473097797904e+00,-4.053760971486584652e-01,-5.596863339770475898e-01
-1.470548736789490052e+00,-2.120940384347944629e-01,-4.752876919855777982e-02,-8.946834616730700018e-01
-1.140193590365974341e+00,-6.769315451896482649e-01,-5.414475584579421519e-02,-8.575577827782497886e-01
9.851204926242562721e-01,-2.786475706831372801e+00,-1.034840074233567275e-02,-4.244655638903144235e-01
-1.503300362037301552e+00,1.730578696042855746e+00,6.501453053169410357e-01,-1.029684059825758669e-01
2.756251255849250015e+00,-1.365517489868449230e+00,-1.152583108665927863e-01,7.334599993440334975e-01
-4.847261205635615688e-01,2.303283710026946096e+00,6.179841976714295360e-02,5.136600007569598336e-01
-7.582453812458425091e-01,-5.295184489158351049e-01,3.630356232234618896e-01,-7.960505761031526628e-01
2.143738985670039732e+00,6.566518230328655115e-01,-7.480563542812679323e-01,4.275802771571841632e-01
1.953278828747961882e-03,-2.810245547931461640e+00,-3.642294991303355323e-01,-2.121679954986447902e-01
2.896516146055410523e+00,2.328705495103893242e-01,-8.924812715292373966e-01,6.859131243518731824e-02
-1.966818307610593619e+00,5.268485384552490380e-01,-1.164292527138269251e-02,-8.750960671567080684e-01
2.516854051053707408e+00,1.319591845046813816e+00,-7.020749973571422942e-01,-2.699559474389053859e-01
-1.679625735623079930e+00,-1.185529105847075160e+00,-6.524756275716142584e-01,-4.259257681741384638e-01
-2.408762498164175092e+00,1.343237931078231640e+00,1.288083997981328832e-01,-7.360219059890108495e-01
2.575695728091563552e+00,2.394639788890611243e+00,-4.521489103516104779e-02,-4.944520163546062275e-01
3.797172021673045350e-02,7.088720362458804658e-01,7.268136053935716490e-01,4.510525362442016628e-01
1.283874637168445965e+00,-3.074910076160140449e+00,-7.125065206962766240e-02,-3.945195101268514359e-01
1.452820914255045004e+00,8.630055604415822756e-01,-4.112705976284802833e-01,7.260560928988573082e-01
2.025394537234040726e+00,-2.534308979195565747e+00,4.578527181157887593e-01,-9.208982223706588255e-02
-3.052507525425753876e+00,-2.932214962577689654e+00,3.722546224727686370e-01,1.688915309039988322e-01
1.242998381628960480e+00,2.530644378264478078e+00,-4.439419492980518078e-01,-1.473316372090324455e-01
-1.060847996052076248e+00,2.853659196124943342e+00,-2.109402946168496829e-02,4.158538138201121059e-01
-1.357495151793714827e+00,1.774418148012966157e+00,6.472423948917995773e-01,1.888246082977740326e-02
-2.527556071251324088e+00,1.489811602744230967e+00,1.259744661221717521e-01,-7.038619953732216938e-01
-1.363578164189566788e+00,1.745229312470191196e+00,6.546676948627153658e-01,-2.557095830508254730e-03
-2.923725279035577884e+00,-1.702007616137238166e+00,-3.003461446387010736e-01,5.935240356021475039e-01
5.854416141215379454e-02,2.428381117032079928e+00,-2.660411337271786358e-01,4.104097055653299075e-01
-2.808922032610130959e+00,-3.074943896055597925e+00,3.625683939475278228e-01,1.710722852790967918e-01
-1.197894253641839768e+00,-3.570080535854285309e-01,1.014105746403983072e-01,-8.827363969248106512e-01
1.850236913697673735e+00,1.300269740278495512e+00,-7.189286704528152772e-01,2.345084477047294502e-01
4.893961259771564265e-01,1.518748385245862309e+00,-5.464595408884256877e-02,7.063439419914023798e-01
1.615654231691910248e+00,-4.042410454941594011e-01,2.173922366144515894e-01,8.582225802502861933e-01
1.180496289822530187e+00,-1.103019373760203425e+00,7.431665833337857130e-01,2.815083650447147146e-01
1.767770602017765036e+00,2.673262962191611081e+00,-2.231501298053193971e-01,-3.810497090531286268e-01
1.684168803719047425e+00,-1.228636448044922114e+00,5.554350768715008435e-01,5.343563451748762905e-01
