# link_lengths=0.2,0.2,0.2,0.2,0.2
theta_0,theta_1,theta_2,theta_3,theta_4,gt_x,gt_y
-1.941079773027928779e+00,-2.537027328772956558e+00,-2.080366544379597116e-02,3.948270075024957748e-01,-2.961437565113937964e-01,-3.368957057717122394e-01,5.580092238572169627e-01
2.475596551533539191e+00,1.785351769217521145e+00,-1.281258419320088882e+00,1.205027034466305658e+00,2.429068465432057344e+00,-3.534324188500647113e-01,-1.320302790352446687e-01
1.873868914671995789e+00,-1.967427805829737641e+00,-1.913892680558961779e+00,-1.847008417524792501e+00,-2.527450895680263265e-01,-2.102283160479530566e-01,2.862466600870118283e-01
-3.665976942275515071e-01,-8.860910561616925918e-01,-7.784316127294035326e-01,1.461993141353709724e+00,3.086405435323967161e+00,1.666182128866778855e-01,-4.317069535131752289e-01
-5.416555356958716594e-01,-6.804768025499279283e-01,-1.342333924606296636e+00,1.008722676709153276e+00,-1.383851420855259251e+00,-1.208301510223188241e-01,-6.403033447008983359e-01
1.413067632376088234e+00,2.343075695096747957e-01,1.111220362215224355e+00,-2.537891452414847038e+00,8.802149393389822052e-01,1.163086165536932060e-01,6.937797058423197383e-01
3.055462292695136917e+00,-1.313105124658442868e+00,2.545115124675985108e+00,-2.742852693739861625e+00,-8.941295332886176617e-01,-1.514595151781220062e-01,3.531008404303153103e-01
1.168981305225468503e+00,-4.561789109117109220e-01,2.137872211347309204e+00,2.950523987297430928e+00,1.972468931702520578e+00,2.311888482508622222e-01,4.788754034492525569e-01
2.061901651911606237e+00,1.283707066826274890e+00,-1.082972830113369866e+00,2.490249737183306777e+00,-2.133353835448218216e+00,-5.830248579578514168e-01,1.897539144327246574e-01
4.626337883897724268e-02,1.903856378256447712e+00,-1.673851063456754718e+00,-3.100947939862569225e+00,-3.048463423741636369e+00,3.115239737112958096e-01,2.669886524774580661e-01
-2.108269413405500003e+00,1.585776526303342315e+00,1.317663647309715635e+00,-4.957411709474812689e-01,-2.747504056406208317e+00,2.482553578583507614e-01,-1.976670620863142380e-01
-7.711739131388353208e-01,2.632504921988971347e+00,1.440102212172779339e+00,2.574570877285906612e+00,-2.365365636922017067e+00,-1.142110872053621884e-01,-1.309591421395314148e-01
-1.548490500383046031e+00,-2.627491803256597258e+00,-2.800862397077002353e+00,1.646565124904749489e+00,-1.648650090756884401e+00,3.254117441615473894e-01,-1.210821063851107438e-01
-1.731269081214307670e+00,-2.391174351911087292e+00,2.270545329736780360e+00,4.319149639968760113e-01,2.145226000183452442e+00,-1.898690789815302149e-02,-2.884526559680801183e-01
-2.611015166454166092e+00,-8.278397558313690396e-01,3.137366463206979539e+00,-2.493049096275432142e+00,-1.747388068550095985e+00,-3.947557671229511289e-01,2.706131561588889789e-02
-2.289635562456524998e+00,1.615563220212184348e+00,2.807556570843349419e+00,-1.095912793912701577e+00,-1.029646968912185656e+00,2.195189802743409135e-01,6.763550461971783168e-02
1.656426534591242117e+00,-4.725564425687629466e-01,2.049130413169361731e+00,-3.050375143746595352e+00,6.663217352490509171e-01,1.880273904782636951e-01,5.526651295966545918e-01
-2.169188393630820055e+00,2.626842046911939121e+00,1.620937267911878088e+00,-2.249258425476046597e+00,7.487015288347924624e-01,3.341071545622359418e-01,1.731918431218087417e-01
1.882576701185537438e+00,9.465056533114672987e-01,-5.101921494123136114e-01,2.504011563267100726e+00,-6.619581730029366895e-02,-3.567941675475385099e-01,-1.387511257775475570e-04
7.420085398128390963e-01,-2.659260725496342737e+00,-1.170773705611270366e+00,-2.489374969202042820e+00,-1.687037508029548549e+00,1.432130231171635515e-01,-1.001834142734234767e-01
-2.318723555462303576e+00,-4.262850614811863892e-01,-2.824084448112680334e+00,-1.831011634538891375e+00,-2.064460037128317715e+00,-2.815147674832018110e-01,-2.646831930265647337e-01
-9.921361289412455875e-01,-2.675371539384921338e+00,-1.882349922214703541e+00,-2.730071125438823909e+00,-2.913269054609698649e+00,4.162902360236153676e-02,8.080844632364887759e-02
1.109470675689160579e+00,1.546180842648054998e+00,-2.348500977042111248e+00,-5.446617031789560137e-01,1.702267390444730744e+00,3.183733565770039409e-01,4.847892667068086081e-01
2.942248335432031681e-01,6.789525692626012798e-01,4.589002396112347171e-01,-1.353645622724847231e+00,-2.251922131314433972e+00,4.176078445172367593e-01,2.723219657359970958e-01
-1.074679753885072753e+00,-3.583814185771885263e-01,-2.384922347442639534e+00,8.331866654258450744e-01,-1.505196849229989864e+00,-2.749644625180671653e-01,-8.495337450846690563e-02
-1.124298656273743369e-01,-1.334908146611174518e+00,-2.371910058336114790e+00,-2.211923030951305602e+00,-2.736437164728434901e+00,1.028948540054040461e-01,-1.678274145373014337e-01
2.701205044359435981e+00,-2.286304791787332036e+00,1.722039213035883698e+00,-3.114502776453369481e+00,-2.797039345515935249e+00,-1.546033760487822151e-01,2.871602800173350678e-01
-2.249116627943813285e+00,1.449575715217053862e+00,-6.829589046639035210e-01,8.778710856020017772e-01,-1.661195572883815252e+00,6.800760305883643553e-02,-7.656521637146614934e-01
6.004010998791913245e-01,-7.116628782902472139e-01,-1.855936716310458534e+00,-2.058466542207044725e+00,-1.907979812110425444e+00,3.476693838559685723e-01,1.294556615111672748e-01
-2.511751707673259393e+00,-1.159735111501489113e+00,1.049457963510487701e+00,-1.033462096014721610e+00,-1.722683146648610553e+00,-5.584351330757507670e-01,1.395864145672697232e-01
-1.604985655998663052e+00,2.181505746524745604e+00,-3.343840504110726641e-01,-2.134969329290689721e+00,2.210038062734847486e+00,4.817243066013467967e-01,-1.702419147933914023e-01
-7.175943521464551722e-01,1.645262575023320295e+00,-8.870791631523160525e-01,-1.047754221622557935e+00,-5.194793678870635034e-02,6.752345052094953504e-01,-3.068029571595958793e-01
-2.922634919386315921e+00,-6.847406508107725109e-01,1.665633869712161541e+00,1.375256697839781772e-01,-2.915119133803856677e+00,-4.912901922110709529e-01,-1.345960376318154073e-01
-1.535133787957423612e+00,1.837656282796850782e+00,-3.061997390487434689e+00,2.138412417752208583e+00,1.187691222459875462e+00,3.438684067392842048e-01,-2.238860445669035859e-01
1.226288892304609135e+00,1.350686650118104737e-02,1.697135776615130709e-01,2.373091496803307443e+00,-1.696802473881917850e+00,-9.414374421922058755e-02,6.292537834102300831e-01
-1.202180058513584671e+00,-1.322357575658003048e+00,-2.873804761318041301e+00,-1.848493997884389728e+00,-1.885101520056770230e+00,-4.175053266611919445e-02,-3.695199450389329843e-01
-2.558992388421494901e-01,1.406796776497464485e+00,3.025133488047905495e+00,2.684336671215993064e+00,2.603253333331180031e+00,1.405706159749643414e-01,6.145417588311182649e-02
2.272498576443373608e-01,7.744706107953023277e-01,3.068793569311369929e+00,1.781228967035373145e+00,-2.164618930733959612e+00,1.935914139547197377e-01,-1.340660414309872706e-01
-2.287801842433373700e+00,-1.943960891229380650e+00,-2.022310327231786609e-01,2.413271382957593580e-01,-8.469757575731096111e-01,-3.138947544747615614e-01,5.818624547265367486e-01
1.095232285033116426e+00,-2.488311435530023985e+00,2.387671736381942189e+00,-6.234888732223731189e-01,-1.316869632873353346e+00,5.393034591872903905e-01,5.900415268520775580e-02
-2.958181503216521513e-01,3.102361228024745010e+00,1.864574344150433660e-01,2.688482516500714681e+00,-1.890801040520635468e+00,-1.898143783803241391e-01,-1.970336861624518987e-01
3.057194323619301990e+00,-1.511332462830895729e+00,-1.914096906609849214e+00,5.750648234650701518e-01,-8.518714425050557537e-01,3.478434032235502293e-01,6.562890341611775369e-02
9.065108641801122857e-02,1.425892941890126053e+00,-6.649682969146200051e-01,-2.791655649791247029e-02,-2.572895873528264765e+00,4.421929064906588436e-01,3.181781389821238815e-01
-1.846844182653402111e+00,2.174978909827240514e+00,-1.966091825805786897e-01,-2.825287725296846464e+00,7.834415204061566662e-01,8.620511263731023277e-02,-3.769279561293945591e-01
-3.489793480523672997e-01,-1.953056966245309223e+00,2.972697308541393468e+00,1.720530635557367738e+00,4.524812418552937032e-02,-8.751756302694782552e-02,1.730601157533182000e-01
-1.592889727911801723e+00,2.135179882675974916e+00,1.363848947798577349e+00,2.015918587874851120e+00,-1.896281355600005547e+00,-1.289372518407546075e-01,1.310600812342945232e-01
-2.676279297791324119e-01,-2.265516904601814652e+00,6.060723100416298692e-01,1.283849951768177178e+00,-3.408220171340099469e-01,2.297808062972866439e-01,-6.411523726058353523e-01
1.093942520563656373e+00,2.290858501381163315e-01,-3.342829795498714063e-01,1.798836495767607069e+00,-2.892647911848593267e+00,2.620922006564762041e-01,5.870064690538194796e-01
-2.063403902932336997e-01,2.183443115631731324e+00,-1.958532522129687869e-01,6.034878135337620186e-01,2.005937104000085291e+00,-1.337054873896819096e-01,2.859175894607993706e-01
7.979106704077976175e-02,-2.338122653742315649e+00,-2.347213417133644953e+00,2.837436436274543006e-01,1.284171575012822863e+00,-2.239578660587796810e-01,2.244202537939277708e-01
-2.946387631580926314e+00,2.763004833750653866e+00,2.817780589936069724e+00,2.331881951296708166e-01,-4.828025234102644170e-01,-5.123221899570234994e-01,2.133197455048461144e-01
2.387352841900166389e+00,3.988970554629642784e-01,-8.508991840825745889e-01,3.027745920180105799e+00,-1.653080289151950044e+00,-5.521226503865068747e-01,1.661127299916829447e-01
-1.351683466232583619e+00,2.771925965773188949e+00,-1.882186097029613148e+00,3.213435913934663546e-01,8.865965373127657756e-01,5.974162911945510857e-01,2.109509037729379033e-02
1.045110640092709708e+00,-2.832168224105721777e+00,-2.494117524013955922e+00,-3.584183501115925097e-01,-1.266839498927300633e+00,1.452771994253136412e-01,4.323973401884200207e-01
2.279836564735346904e-01,1.067511304175486231e+00,1.285626873225376166e-01,7.050365940197824699e-01,2.587418207648733315e+00,1.733107670518705123e-01,4.051553655059869086e-01
1.260026347896301857e+00,3.931656553385587394e-01,1.701472081102302525e+00,-1.552270326302367387e-01,5.828131218782846013e-01,-5.107854164424948662e-01,2.163416154005947112e-01
1.911475072306803469e+00,2.698638039465908633e+00,1.087032179555391664e+00,-8.974657588260543939e-01,9.427835602955223493e-01,2.682859320405486248e-01,-4.232520696021079276e-01
-2.318324820943890252e+00,-1.577220877945981536e+00,2.549328937660184202e+00,-1.608564839136850111e-02,-3.137728479106711710e+00,-2.379798695301661715e-01,-2.049080876172639509e-01
-7.844042237534485373e-01,3.117056384098327193e+00,-5.664731597074812441e-03,2.593227002332032072e+00,2.164912963706213667e-01,-1.011619196647438323e-02,-2.290389481402154981e-01
-2.013310983201670012e+00,1.178176585236604623e+00,-1.106140955262131964e+00,-2.928227919887242514e+00,2.972490258930092999e+00,-5.663801064263180446e-02,-5.073594091468371925e-01
-8.569090622438078064e-01,1.078244636470605755e+00,2.498147651237720090e+00,-1.981729377815256710e+00,-1.054490572246943092e+00,4.816786536819283038e-01,4.691127473697096623e-02
-2.516690336764462188e-01,-2.302705473954117732e+00,2.246405278507166869e+00,-5.920347609038940639e-01,-5.615651362929421353e-01,3.639162123593253639e-01,-5.767124287811834504e-01
5.894060243153322887e-01,1.555675145400162940e+00,-2.180877219244306886e+00,-5.499539775028021715e-01,-1.222702590327001015e+00,3.770536270354450936e-01,-3.301139402529579270e-02
-1.952090959091286493e+00,-7.384686502574231426e-01,-5.287169715143900106e-01,1.857378810292503957e+00,-2.110318606002003161e+00,-6.015122721069585676e-01,-3.880200467061282188e-01
-7.401827376883605147e-01,1.853305551167065524e+00,2.331818372489875557e-01,6.555648299128491452e-01,1.152043799082651532e+00,-2.990344078226736535e-03,4.187530002866294288e-01
1.548544004701065901e+00,-6.197050692140324557e-01,-1.326377852563037640e+00,1.343498073754946454e+00,1.823973907624999669e+00,2.392541358106372029e-01,5.175495880475309285e-01
1.879067062127504073e-02,-3.119351682186907837e+00,1.313760735319478457e+00,2.750864613612185039e+00,-2.228060211452288275e+00,1.317065632061232561e-01,-2.261562490380480406e-01
-1.563599409130511653e-01,6.981925478702422083e-01,-7.892110476558715781e-01,-1.117970375661103244e+00,2.203147594845518142e-01,6.862287552567772897e-01,-3.549147260749965227e-01
-8.570665027913939582e-01,3.102313575501902676e-02,-2.526739023607848189e+00,2.459079457750076081e+00,-1.804756546111796922e+00,1.555667235228005985e-02,-4.979453191743058449e-01
9.220702137137140042e-01,5.407609866783742447e-01,-6.173814398284731553e-01,-2.767291425722123055e+00,1.704959685540379688e+00,4.016031336275608377e-01,2.770203237103360805e-01
-1.869273193622471352e+00,1.203844544866075061e-01,1.667714725803135067e+00,-1.285093273907029987e+00,2.336404268672169771e+00,2.587565056324739876e-01,-4.350494837114089464e-01
-2.251000704942777375e+00,-1.966506228280411772e+00,-9.565577937363167749e-02,4.372885263851928883e-01,-5.040035997629992437e-01,-5.122630822964908681e-01,5.278444391421392989e-01
1.829003655514847893e+00,1.645705505908527044e+00,2.747418936117014709e+00,2.007029069584532088e+00,1.141507210162980179e+00,-3.134422153033508129e-01,3.126741399265034471e-01
2.913692011743662214e+00,-8.051076789725208904e-01,1.750240416813929833e+00,-2.892503025579247211e+00,-2.521386981653388037e+00,-3.311896053989880073e-01,5.008002282925602677e-02
5.593447981846426664e-01,-1.326102553552241936e-01,1.874539579139525181e+00,-1.293805499629560263e+00,-7.454718205522667951e-01,5.181153835340281955e-01,5.587759134590237764e-01
3.102835893067590334e-01,7.210979706490596719e-01,-2.159434187313147291e+00,-2.172329159428845635e+00,-2.678598650330575204e+00,3.721934280116261373e-01,1.434831695524571848e-01
-2.866912449515365502e+00,1.512993220605829414e+00,-2.876907901747206786e+00,3.127410140244874626e+00,-1.566126689893050816e+00,-3.301170507966706413e-01,-3.418009904042458857e-01
2.336631130351087826e+00,9.547103686728304339e-01,2.993768655917032007e+00,9.002562222502721312e-01,1.182073024698233610e-01,9.219711513609883669e-02,4.421062131659758143e-01
9.604184130995658819e-01,-1.964858908539252713e+00,6.829071136383824125e-01,3.430453705388649688e-01,-1.292832474672738208e-01,8.104912985939076719e-01,-8.530091718455637406e-02
1.700301102357419936e+00,-2.293214489857707150e+00,-7.062377194975013595e-01,-5.031334855431484065e-01,1.113223890027831509e+00,3.021814192357741846e-01,-4.279245597126762890e-01
-2.608539239500054840e+00,-1.829258208370419414e+00,2.138723268932898769e+00,-8.537138538636073193e-01,7.144688519202979649e-02,-7.592242697552434860e-01,-6.819422196604441044e-02
1.783583878811652035e+00,1.834835946129302897e-01,-2.652795825464791868e+00,-2.393327282661861677e+00,-1.036365882985269771e+00,-2.766781449431306439e-01,4.062527305706675196e-01
3.336075131920250847e-01,1.314580411957943618e+00,-1.952742471496686782e+00,1.653075874366293441e+00,-1.589405308731813848e+00,6.026220304271581174e-01,3.522859122490101802e-01
-2.699838892082997432e-01,-1.748743790531621212e+00,1.054714497215992530e+00,-1.338585752724030797e-02,2.486975916615639548e+00,3.442526150433368737e-01,-3.640933150995179224e-01
-2.252470012424288015e+00,1.318324564813412536e+00,-2.684338754730681842e+00,-2.608097424372566309e-01,-6.334104954674453225e-01,-3.724781147665104375e-01,1.062254027036929616e-01
8.726863776343387613e-01,2.314682746917047673e+00,-7.454980298731217481e-01,1.771212533306552039e-01,1.855102454032074633e+00,-4.447545173714338440e-01,1.783391297716318546e-01
1.926294438108857143e+00,-3.176436848221642073e-01,5.435575654289710457e-01,-2.758860875871429030e+00,3.526177096510809683e-01,1.708720267654873781e-01,3.902025944276653058e-01
-2.617127673756278305e+00,8.697855648113765881e-01,1.291075292885386361e+00,-3.010581482788058150e+00,-2.177336816424134902e+00,-5.767902336422464638e-02,-2.019723699677604123e-01
1.542971443319670399e+00,1.398990018472002106e+00,8.731457678683538504e-01,-1.680490998751152487e+00,-1.338939819154868260e+00,-3.137139647118786234e-01,4.267481606537829597e-01
6.645363630681973000e-01,2.910030289406912551e+00,9.503776146468432273e-01,-2.359952059382643519e+00,1.149841119939745582e+00,-3.703484232676973464e-01,-2.582761596520700281e-02
3.075060660168540849e+00,-1.298266550972568600e+00,7.044851599992365543e-01,2.801390276251574996e+00,1.497975814118479576e-01,-1.585639812977196472e-01,1.304019128227543178e-02
2.141815266813215324e+00,-2.382124429208082983e+00,-1.000463357497328509e+00,1.872056762155284382e+00,1.532263290661863842e+00,2.006931218741082601e-01,2.153803975621520483e-01
-1.790263123846674631e+00,2.459604917885398478e+00,1.174587456098763028e+00,-4.425537499804721442e-01,-1.307432838026893807e+00,2.921947155220087078e-01,3.373747834143316360e-01
-1.222074347881589640e+00,9.539064510907575567e-01,-2.031637573996674107e-01,1.310640646543430599e+00,1.830481033953440750e+00,3.948292246612353784e-01,-9.203482965414153116e-02
-2.027107625543146607e+00,-1.458530082732723443e+00,2.016579128221141382e+00,5.130549312195586964e-02,-1.978759119226858543e+00,-4.191425116747181656e-01,-4.582718964071643142e-01
1.491803774267745908e-01,-2.848472709352664278e+00,-2.780474402586989857e+00,-1.621403266072610538e+00,-1.790937056301986186e+00,1.203227210953533577e-01,-1.594527453795952787e-01
-2.410005974727678080e-01,-1.112512340011882817e+00,3.053993800564469119e+00,2.016475166843584077e+00,-1.965808707985553294e+00,7.797296035512955859e-03,4.321654348961373460e-02
-3.610437490614017975e-01,2.471110884662651053e+00,-1.277420407123527557e+00,1.808257325912238755e+00,-2.782510512203163699e+00,2.415353655723243842e-01,3.166887049527546405e-01
2.548846723858108732e+00,1.587574750471949514e+00,3.357021290852246764e-01,-5.538845709946773610e-01,2.336545190299892383e+00,-2.651376041555144614e-01,-3.961177159018547944e-01
2.374132563769178361e+00,-1.230720917162456685e+00,-1.999132244628992083e+00,-1.748682641114720271e+00,-2.224679645008975637e+00,-7.844616188406539070e-02,2.661589111473344205e-01
9.605646172929214188e-01,-4.090767879271210994e-01,2.581892691759675174e-01,1.037219869757135093e+00,2.577156987388137033e+00,3.115146220405810573e-01,4.141883805918278316e-01
2.197210873477656534e+00,1.295488919081926760e+00,2.092299782878069614e+00,-1.302996738973818402e+00,1.412850843071259632e+00,-6.891612916841965975e-02,-3.280821183254307161e-01
-8.376259814727631259e-01,-5.473788451268188915e-01,1.238987765456226242e+00,-1.988978184639573987e+00,-2.931706810662713991e+00,3.311037554909015412e-01,-3.556955501807290698e-01
-1.722782070118507480e+00,1.543980024439062682e+00,3.343515027842092202e-01,-2.379050716637290286e+00,6.537411022446670827e-02,1.318208145091114281e-01,-5.276533851515977647e-01
-8.268142219033545182e-01,1.455979120321325482e+00,-1.169320851673778527e+00,1.973025152631708856e+00,-3.041967232116769448e+00,4.885137623891064873e-01,-1.340682123135187309e-01
3.132128586432135542e+00,-8.939235125820919059e-01,3.085338715051917369e+00,1.857944497276942997e+00,-2.122832406516328430e+00,-1.655347556181249735e-02,-3.649383367534944633e-02
2.295411684752717285e-01,3.709560160151994523e-01,4.454126755319181008e-01,4.540828929152169735e-01,1.397340781453326741e-02,4.854968893544007180e-01,7.307688826745832866e-01
1.505979890964241008e+00,-1.032455871501490208e+00,1.569029053989729583e+00,-1.001386141876913438e+00,-2.017452265825431468e+00,3.131206508007658429e-01,4.758537397624417187e-01
-1.969254158210066219e+00,-1.163354870487088411e+00,2.933675050608836266e+00,2.776681190534620036e+00,-1.332970082652093824e+00,-1.865222066016949398e-01,7.069934618031033235e-02
-1.311541367368618927e+00,2.161661495455407866e+00,-2.592949811743577637e+00,-1.605847195060541077e+00,-5.511973115599038131e-01,-1.919172152048541635e-01,-6.143563210288138787e-02
-3.098432496043467488e+00,-2.257034734955598587e+00,-3.389600276574773474e-01,-2.184698326227253240e+00,-2.871548507827023755e+00,3.292462517219166968e-02,2.565826222906535392e-01
-1.482512855330444745e+00,1.142782009388290554e+00,-2.864386513935300194e+00,-1.767130858270031801e-01,-2.267982059944418705e+00,-2.662160670045649047e-02,-8.744404974759210913e-02
1.901179042150446641e+00,-6.197489941000067226e-01,-3.124130273957109960e+00,1.485992326657211926e+00,1.825380221146930104e+00,1.462744039540442298e-01,3.173360892030957503e-01
-1.946636630458681738e+00,1.248093457902227144e+00,2.029322518728907454e+00,2.942673552005325988e+00,-1.871534809952289047e+00,-1.054439796099694848e-01,-1.666250197600265548e-01
3.139181275587126230e+00,2.749727071659671118e+00,1.863189646763321328e+00,-3.104574216208390247e+00,9.606788430448087723e-02,-1.727435298065361710e-03,-2.768650450435038990e-01
1.006347540372538596e-01,-2.542311106074892635e+00,2.999593236052633394e-01,-1.410110723596836424e+00,4.067347975305013463e-02,-4.319750670943597326e-01,-1.250121709548711046e-01
2.861830808166019757e+00,1.859709386383495477e+00,-8.428318399427827678e-01,-2.201003343365512954e-01,6.343047794502210124e-01,-5.937921785871376201e-01,-5.607153454086873934e-01
-1.433507709557328536e+00,2.151759040162029457e+00,2.493163600258810675e+00,-1.762143981841888474e+00,1.468914214637307758e+00,-1.923339467853241724e-01,1.623782640743166583e-01
-3.141069937189373551e+00,-2.805244507326842829e+00,-1.224797610601513265e+00,9.225866916751126467e-01,-4.426456716074991249e-01,4.984273447726881856e-01,-1.615721189233896848e-01
-2.562976887840918927e+00,-1.866402936133427781e+00,1.817666488208145914e+00,-1.689003045193932406e+00,-8.663055749356320945e-01,-3.880690038131362485e-01,3.445599629360285299e-01
-8.458480552457303681e-01,1.000123594408122152e+00,1.735676115402418951e+00,-2.515933807180489978e+00,9.872283048274255179e-03,5.927951700207376717e-01,-1.618253629185438247e-01
-3.956523546154087079e-01,1.849335336341280112e+00,-1.371462779165822043e+00,1.474978030805754514e+00,1.760269993967139790e+00,2.130473866865254529e-01,3.029609423250451128e-01
1.399226308005747654e+00,2.684331838702366468e+00,-2.041703023088352609e+00,-2.735748252616194698e-01,-2.514343430472142593e+00,-6.662724942693162844e-02,2.739001705773417283e-01
-2.547546438041028871e+00,-1.287107553916331248e+00,2.995315248193275437e-01,2.115608935055541373e+00,-3.028373294193406284e+00,-5.264520300619401905e-01,8.785432368169091011e-02
1.876727787624220767e+00,9.767506086117014874e-01,9.823763934655156405e-01,-3.097417798089544316e+00,1.953608123691648046e+00,-4.379222342148227920e-01,3.411167850802425683e-01
1.587904582033883294e+00,1.687017889956185179e+00,-1.484279552850859663e+00,-2.073385440075576902e+00,2.777247742797827712e+00,-2.127722445319460143e-01,4.333448614974980684e-01
-3.031422879962982098e+00,2.327824297089702732e+00,-2.853611526846115520e+00,2.002520673855696209e+00,7.123508667212217205e-01,-9.289197470024260217e-02,-4.198460568657608749e-01
-1.449051267823193934e+00,1.042193878731241696e+00,3.091009569765989617e+00,2.067038134995169862e+00,1.794063410746177922e+00,2.294550804211303308e-01,-3.373677335538748934e-01
3.031164435553496794e+00,2.237166795780408890e+00,8.684071249001501513e-01,2.281279309701162994e+00,-1.461544990361584917e+00,1.540610596244403885e-01,1.167079990404108897e-01
1.720335869791272287e+00,1.790005021693506393e+00,-1.602447034473117649e+00,-2.740250609563624984e+00,-6.012840080390198239e-01,-1.205301520146465355e-01,-3.160368622170878217e-02
9.629062846895024563e-01,-5.661560432593781833e-01,1.897233767234153490e+00,2.007699705659407030e+00,6.274242877792279849e-01,1.294902169487657240e-01,1.270606348020314469e-02
-2.495638143289714783e+00,-1.934466941944364082e+00,-1.121422420140306020e+00,1.130302306528448320e+00,-1.511117315777825709e+00,6.380171646668783558e-02,4.656329487443492954e-01
1.800785721941235984e+00,-1.781647676775425237e+00,2.178314017521779000e+00,2.115134037937198563e+00,-5.276234208298196116e-01,-2.007809906900019925e-01,5.635321284027690336e-02
-2.145810429088910176e-01,1.474973618733355529e+00,2.489952551144946291e+00,-2.958532038692085919e+00,-2.436898725915387587e+00,2.180963981939794682e-01,-2.363716717649738674e-02
9.385175964554157702e-01,-1.137370349490784083e+00,-8.045491883806255018e-01,-8.559217042485296467e-01,1.589015124417286096e+00,5.575725478734882001e-01,-2.919717643240796745e-01
