# link_lengths=0.3,0.5
theta_0,theta_1,gt_x,gt_y
9.925831263435611618e-01,2.937192983326548656e-01,3.042944077929520263e-01,7.311340683851460520e-01
-1.526508614630430749e-01,-2.273489640405087275e+00,-8.088692338528746806e-02,-3.735969930368389091e-01
-2.724005725552631763e+00,3.368205040436524911e-01,-6.385598185655374515e-01,-4.640952746172345988e-01
2.115404651499980915e+00,-2.200349708700999329e-01,-3.148771581840734135e-01,7.304925190377661304e-01
-2.179044853544475302e+00,-1.005522936733424189e+00,-6.709676526354526604e-01,-2.247140817916443989e-01
-1.933277376808296699e+00,2.846125350867935389e+00,1.993688426167564143e-01,1.151182535207045388e-01
2.900788937315016192e+00,-3.408847477115752866e-01,-7.091120543711961766e-01,3.462627149114140268e-01
-2.306860543820421050e+00,1.494072055960000256e+00,1.423251710614940324e-01,-5.854385119474068144e-01
-1.752261883788878150e+00,-2.704560136215012900e+00,-1.805383753019985382e-01,1.886859860309933468e-01
1.012369046179363963e+00,2.501099214771702606e-01,3.106837990849442566e-01,7.308496037083771490e-01
2.109790513329772743e+00,-2.546465198788929740e+00,2.990996094959209595e-01,4.600334580131565376e-02
2.679684988871388285e+00,5.633205592162231490e-01,-7.659922480802573430e-01,8.307742353680051817e-02
5.465300386940064037e-01,2.849183392835830553e+00,-2.276424235600643664e-01,3.022049814175603588e-02
-8.315258216213581299e-01,2.188294061595013495e+00,3.083236027061194706e-01,2.669035684381414475e-01
-4.052845429827813817e-01,1.467832380164285411e+00,5.190210122971428142e-01,3.185150274485401001e-01
-2.848717121904706939e+00,3.579925847265412742e-01,-6.850043582720088953e-01,-3.895505854219264430e-01
-1.285538783500975279e+00,-1.120903352750824311e+00,-2.864435260855677789e-01,-6.232261664004271617e-01
1.636499608559189411e+00,1.693052190322704043e+00,-5.108906174696277169e-01,2.059255071816563365e-01
2.502348606458091318e+00,-5.277535657605803010e-02,-6.257436029580801806e-01,4.980233474227697688e-01
-3.192826867381635125e-01,-3.175370717230641127e-01,6.868337071174188679e-01,-3.914864578872720990e-01
2.780453029806511545e+00,-1.198522317947699145e+00,-2.862155042787887238e-01,6.059711790574545676e-01
5.049271727663722231e-01,-2.812710469060005547e+00,-7.346700105796893920e-02,-2.251253160801891806e-01
-1.662376130327007928e-01,1.160277796195154920e-01,7.952341712932999851e-01,-7.473627240233936264e-02
-2.798138953554815789e+00,-8.477859894155863607e-01,-7.202278455872284102e-01,1.405891580435762456e-01
2.740277291549028327e+00,-2.053749063766950211e+00,1.105612459638148914e-01,4.341167406044907917e-01
-1.468443416609734875e-01,1.478004262539599267e+00,4.154460378907882112e-01,4.418170179896659389e-01
9.747639439647457493e-01,1.049560655871543347e+00,-5.066089510775989568e-02,6.977242312365381505e-01
4.510069268756864425e-01,-3.022952324926439172e+00,-1.510430372606847982e-01,-1.389059202789975078e-01
-6.046244566860359271e-01,-1.917636477990927402e+00,-1.603185945250157340e-01,-4.607815109251440777e-01
-1.763313683909939922e+00,2.516115084987636585e+00,3.074891235704817483e-01,4.738520867109125012e-02
1.667624783719967141e+00,-2.589248532408184200e+00,2.732605843605823148e-01,-9.969739927698034743e-02
-2.715014218884198804e+00,-1.714199371249896409e+00,-4.128190211881958005e-01,3.559590439750810464e-01
-1.077415301977112438e+00,1.059658352487873323e+00,6.420030893103225722e-01,-2.730989943904899575e-01
3.102363846518381152e+00,1.954289611975789320e+00,-1.310169925888534925e-01,-4.588963506486022359e-01
-1.102771339495680181e+00,2.134210226118798737e+00,3.921297415695703670e-01,1.612811322281590964e-01
7.392532496079167181e-01,-2.334744181234789107e+00,2.093455157556676771e-01,-2.977266702734959747e-01
1.064284054536627444e+00,-7.407085051485475802e-01,6.195914188200957184e-01,4.213118379702328609e-01
-2.057238636955180056e+00,1.462705899616165262e+00,2.739600016906605928e-01,-5.452613488597524150e-01
2.961533104436639086e+00,5.321338027757520628e-01,-7.644796267453204397e-01,-1.186963347735397190e-01
5.265350890217579405e-01,-9.764483161731440930e-02,7.140799593119342425e-01,3.586931428303377078e-01
2.650099226576586808e+00,-2.751702966503312364e+00,2.329326806183154019e-01,9.086841103235050732e-02
4.418904395161074028e-01,1.715257789833755986e+00,-5.479537171370452153e-03,5.447771266201202334e-01
-2.876204687346600952e+00,2.125100391931902699e+00,7.597060127780652650e-02,-4.199082739741014647e-01
-2.742085336986650468e+00,-4.643661494651833976e-01,-7.753245242138293580e-01,-8.428266650106031044e-02
-6.143642212437074868e-01,2.440790549592922076e+00,1.187145359735657657e-01,3.108203587809469370e-01
-1.274977839666309842e+00,-2.446203577042817212e+00,-3.308871085504361265e-01,-1.312920342400986096e-02
2.106910464432872665e+00,-1.107608180750370153e-01,-3.595610760405193451e-01,7.133565162592315767e-01
3.078581272310093375e+00,2.152428643130877006e-02,-7.989743988572290956e-01,3.962850511637625722e-02
1.718197448193934385e-01,-9.377157419702797370e-03,7.890001750056336860e-01,1.321572331563299896e-01
4.359937684750616604e-01,1.056462599536187597e+00,3.110651694086113972e-01,6.251599208300937516e-01
2.591695978009653345e+00,8.243526367136824184e-01,-7.370599507991296706e-01,2.126809182053296388e-02
1.104750280418898001e+00,-2.366243557932926400e+00,2.870046768454597719e-01,-2.082673730164756876e-01
-2.538815578379245430e+00,2.507248787243872457e+00,2.526215911827969229e-01,-1.858604681057365038e-01
-1.736329605658480713e+00,-1.918022985900118549e-01,-2.243231837032516884e-01,-7.643152408097420025e-01
-2.685097612190490590e+00,9.900861264333524758e-01,-3.312288918692603557e-01,-6.283890336203672433e-01
2.990144943306100700e+00,-1.534453980818864416e+00,-2.391404315624695298e-01,5.419521731264332898e-01
-2.720261156570376926e+00,2.911433681025700437e+00,2.171274994560353222e-01,-2.768766549869489113e-02
-1.306986945393648902e-01,-6.096872242830349009e-01,6.665454647821320577e-01,-3.763844981033996340e-01
-3.079052820865073592e-01,2.753109772430269331e+00,-9.769085370495911302e-02,2.298065735172674651e-01
2.595860167298881471e+00,1.341634681719781952e+00,-6.062444165033249455e-01,-2.015342579013023883e-01
6.671984490371762888e-02,2.261791494199794528e+00,-4.429918634110496800e-02,3.832052535552040728e-01
1.271263200490891698e+00,1.549909883416265011e-01,1.605419245930208572e-01,7.814282865589263771e-01
-2.894164001761061922e+00,2.868631945148124807e+00,2.089734234982876249e-01,-8.623816122870428535e-02
2.408517305741923131e+00,-2.164932005826793127e+00,2.623037415608453493e-01,3.213392590857277464e-01
-2.778285196224086651e+00,5.908805670242247565e-01,-5.695536695485805545e-01,-5.145325554862358874e-01
-2.873505953689149184e+00,2.123382680663408628e+00,7.651857703318276638e-02,-4.203305661667704474e-01
1.390794605635043091e+00,-2.273638504018329343e+00,3.711877138039172408e-01,-9.112086100190514015e-02
-1.137388303897464148e+00,2.616386011962171132e+00,1.718247165336158067e-01,2.256328018814179326e-01
1.865181499851502167e+00,-2.856971024783058866e+00,1.865509885013160174e-01,-1.314090519602043039e-01
-3.022378381479877252e+00,-1.930525198883854321e+00,-1.787694944633935745e-01,4.499281343452968263e-01
-1.036828107235607366e+00,-3.767806996244593698e-01,2.309564595148410615e-01,-7.520739933665643306e-01
-1.909725282284147951e+00,2.352668010512083185e+00,3.520040111101959690e-01,-6.863336365358999047e-02
-1.364988852532104779e+00,-1.671561160469988705e+00,-4.359367484022051431e-01,-3.460936742746462125e-01
2.328086831827348213e+00,4.176127512080678450e-01,-6.674127614875584591e-01,4.108261612492142278e-01
-5.129470913676779098e-01,-1.904869852915642037e+00,-1.132647606571933752e-01,-4.783334368079837362e-01
-1.925997748084218975e+00,-1.476004780829973662e-01,-3.452750418038534885e-01,-7.193908456810393925e-01
-1.893366905661282518e+00,-3.606169964587158105e-02,-2.705986099303692161e-01,-7.527159799785949623e-01
-1.042348478187153482e+00,2.729975851143874088e+00,9.297533431293814044e-02,2.375142977822858326e-01
2.553735315447980270e-02,2.749537306045938934e+00,-1.668882371910486162e-01,1.868438119063060565e-01
1.266102387534465912e+00,2.305692684202242937e-01,1.270287729277530531e-01,7.848086568717760336e-01
1.616279579244932485e-01,9.438244967737734470e-01,5.204550511980297056e-01,4.951112041174707268e-01
1.635164594355432932e+00,-2.647527218122208481e+00,2.456320986241540827e-01,-1.246643098895218182e-01
1.160463802316012760e+00,-1.217675820472745363e+00,6.188562007467272030e-01,2.465060613976509940e-01
3.025032140068312891e+00,1.803479239817781021e+00,-2.400335524747199134e-01,-4.617436572802925965e-01
2.825595561698320601e+00,2.703351752743123448e+00,7.925066606739850084e-02,-2.491374562477001731e-01
6.770917369231677085e-02,3.116945962004747273e+00,-2.002238944404328147e-01,-1.227352242214856809e-03
2.233749878351573237e+00,2.978400987387725962e+00,5.497404274238551491e-02,-2.023949727768895035e-01
-3.086756961554867562e+00,-1.549317913471607300e+00,-3.376690967264145415e-01,4.821022813686898778e-01
1.780613696701988324e+00,-2.682232296090636403e-01,-3.329805392091714222e-02,7.925681221287788070e-01
-2.600298896516574310e+00,-5.525419062242944435e-01,-7.570812091148975131e-01,-1.489496123378782622e-01
-1.384306320033329651e+00,-5.565869198787130046e-01,-1.252296193717310491e-01,-7.609444713849958797e-01
2.076553500890918613e+00,7.682282845557337758e-01,-6.234780294462642924e-01,4.086783766338275559e-01
2.364647615836790173e-01,1.591975774353439732e+00,1.642500576369559651e-01,5.537766330482166710e-01
-1.274382148465228015e+00,-5.178802297616695860e-01,-2.220225760930574777e-02,-7.747052407336726398e-01
1.239064570453400904e+00,-1.589426657465223380e+00,5.673285031655962429e-01,1.120249686834275948e-01
1.071150765531817761e+00,-2.831650112048161638e+00,4.945071239193413182e-02,-2.277044094657506568e-01
-3.019269254572940930e+00,-4.750459813559437805e-01,-7.669761776394665720e-01,1.361214546862296038e-01
5.885123777077621021e-01,1.886255788297074965e+00,-1.433646053266622311e-01,4.757841969702956142e-01
3.125732255511202595e+00,3.423080265794262722e-01,-7.735560145147098998e-01,-1.555822285608609301e-01
-2.991478287653060786e+00,5.082678575076440275e-01,-6.921177359261616591e-01,-3.507843736153958836e-01
1.885728087293316868e+00,-4.615522241877316745e-01,-1.987762774653158149e-02,7.798804865597466218e-01
2.854248230124849961e+00,-4.009118696730267217e-01,-6.738773472473074122e-01,4.026176530772394013e-01
-1.834933281435136898e+00,-1.310584071317431931e+00,-5.783190248211935724e-01,-2.876331097589462926e-01
1.165763935315256461e+00,-1.935545975824977116e+00,4.772457502946293451e-01,-7.226248317489403217e-02
-8.549389710014843047e-03,-3.034713832077602369e+00,-1.975957413947996288e-01,-5.165031356716354161e-02
-1.988642226398684265e+00,2.161408059339748888e+00,3.708187468182732038e-01,-1.882357227968817770e-01
1.069296467560712394e+00,2.638136991452856073e+00,-2.778466859556441015e-01,-5.004129400085710611e-03
2.336548555313565423e+00,-2.620823456748455627e+00,2.720087995244617751e-01,7.602759811409334767e-02
1.074430843328586072e+00,2.056929146307414413e+00,-3.571039861466698273e-01,2.689120152314850576e-01
-2.876797702187899208e+00,1.524484632161148490e+00,-1.811692620274423238e-01,-5.666270740225614055e-01
-2.323317466883618287e+00,-2.882025011062740560e+00,3.157051525684831383e-02,2.214790983711510119e-01
-3.087155208452808441e+00,5.264292414194406966e-01,-7.175492798702887143e-01,-2.906975095494291339e-01
1.588305873382720002e+00,1.680843038848149007e+00,-5.011904580611922233e-01,2.363486949702540696e-01
-5.167576797691850743e-01,-2.780804676360265404e+00,-2.331029837952074413e-01,-7.055008307556712155e-02
1.536233311228387244e+00,2.465227178026640154e+00,-3.159019707710675196e-01,-7.905733612544130207e-02
-3.065954901049054548e+00,-1.738252885331481812e+00,-2.532973264434895677e-01,4.752241115543430205e-01
2.626369699232457222e+00,1.762135535641965234e+00,-4.201802502460229016e-01,-3.261846212001904277e-01
-1.181759045087393822e+00,1.392117543268694746e+00,6.027674033526901898e-01,-1.731771392847360480e-01
2.137922491601705666e+00,-2.153505604633894066e-01,-3.334457118614305715e-01,7.224156837598854075e-01
8.500147152858983368e-01,-2.811106108023919248e+00,7.760973285818761891e-03,-2.370113844013946036e-01
3.100945933550580236e+00,4.040303429597007501e-01,-7.671019633863697118e-01,-1.655288077473325015e-01
-1.879137891331945864e+00,-1.748341197446737549e+00,-5.331743192120166341e-01,-5.235526242563448562e-02
-9.034462483190455195e-01,6.375353790473683446e-01,6.680987907020325967e-01,-3.670334590579701350e-01
2.911729814238420033e+00,-1.369602806974284048e+00,-2.777766004522289056e-01,5.681477234064277182e-01
